Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards
73.0,Kyle Israel,UCF,CUSA,14.0,174.0,298.0,58.4,2173.0,15.0,5.0,11.0,3.7,7.3,6.64,12.5,155.2,128.9,
74.0,Bret Meyer,Iowa State,Big 12,12.0,233.0,382.0,61.0,2151.0,9.0,2.4,13.0,3.4,5.6,4.57,9.2,179.3,109.3,
75.0,Dennis Dixon,Oregon,Pac-10,10.0,172.0,254.0,67.7,2136.0,20.0,7.9,4.0,1.6,8.4,9.28,12.4,213.6,161.2,H-5
76.0,Taylor Bennett,Georgia Tech,ACC,13.0,162.0,327.0,49.5,2136.0,7.0,2.1,9.0,2.8,6.5,5.72,13.2,164.3,106.0,
77.0,Brandon Cox,Auburn,SEC,13.0,188.0,316.0,59.5,2080.0,9.0,2.8,13.0,4.1,6.6,5.3,11.1,160.0,116.0,
78.0,Jake Locker,Washington,Pac-10,12.0,155.0,328.0,47.3,2062.0,14.0,4.3,15.0,4.6,6.3,5.08,13.3,171.8,105.0,
79.0,Drew Weatherford,Florida State,ACC,11.0,181.0,318.0,56.9,2049.0,9.0,2.8,3.0,0.9,6.4,6.58,11.3,186.3,118.5,
80.0,Daniel Evans,North Carolina State,ACC,12.0,194.0,339.0,57.2,2030.0,12.0,3.5,13.0,3.8,6.0,4.97,10.5,169.2,111.5,
81.0,Karsten Sween,Wyoming,MWC,12.0,215.0,359.0,59.9,2028.0,12.0,3.3,17.0,4.7,5.6,4.19,9.4,169.0,108.9,
82.0,Seth Adams,Ole Miss,SEC,11.0,163.0,297.0,54.9,1979.0,12.0,4.0,16.0,5.4,6.7,5.05,12.1,179.9,113.4,
83.0,Chris Turner,Maryland,ACC,11.0,153.0,241.0,63.5,1958.0,7.0,2.9,7.0,2.9,8.1,7.4,12.8,178.0,135.5,
84.0,Chad Henne,Michigan,Big Ten,10.0,162.0,278.0,58.3,1938.0,17.0,6.1,9.0,3.2,7.0,6.74,12.0,193.8,130.5,
85.0,Sam Hunt,UAB,CUSA,12.0,155.0,331.0,46.8,1905.0,10.0,3.0,14.0,4.2,5.8,4.46,12.3,158.8,96.7,
86.0,Travis Dixon,Nevada-Las Vegas,MWC,12.0,159.0,299.0,53.2,1873.0,8.0,2.7,8.0,2.7,6.3,5.6,11.8,156.1,109.3,
87.0,Kinsmon Lancaster,Louisiana-Monroe,Sun Belt,12.0,174.0,294.0,59.2,1866.0,13.0,4.4,10.0,3.4,6.3,5.7,10.7,155.5,120.3,
88.0,Brian Johnson,Utah,MWC,11.0,181.0,272.0,66.5,1847.0,11.0,4.0,10.0,3.7,6.8,5.94,10.2,167.9,129.6,
89.0,Sean Glennon,Virginia Tech,ACC,13.0,143.0,235.0,60.9,1796.0,12.0,5.1,5.0,2.1,7.6,7.71,12.6,138.2,137.6,
90.0,Nathan Enderle,Idaho,WAC,10.0,132.0,298.0,44.3,1787.0,10.0,3.4,18.0,6.0,6.0,3.95,13.5,178.7,93.7,
91.0,Carson Williams,Army,Ind,12.0,151.0,287.0,52.6,1770.0,11.0,3.8,12.0,4.2,6.2,5.05,11.7,147.5,108.7,
92.0,Brad Bower,Ohio,MAC,11.0,127.0,232.0,54.7,1766.0,11.0,4.7,10.0,4.3,7.6,6.62,13.9,160.5,125.7,
93.0,Aaron Opelt,Toledo,MAC,9.0,144.0,249.0,57.8,1756.0,12.0,4.8,7.0,2.8,7.1,6.75,12.2,195.1,127.4,
94.0,Blake Mitchell,South Carolina,SEC,8.0,152.0,255.0,59.6,1747.0,10.0,3.9,9.0,3.5,6.9,6.05,11.5,218.4,123.0,
95.0,Kyle Wright,Miami (FL),ACC,10.0,141.0,241.0,58.5,1747.0,12.0,5.0,14.0,5.8,7.2,5.63,12.4,174.7,124.2,
96.0,Juice Williams,Illinois,Big Ten,13.0,153.0,267.0,57.3,1743.0,13.0,4.9,12.0,4.5,6.5,5.48,11.4,134.1,119.2,
97.0,Pat White,West Virginia,Big East,13.0,144.0,216.0,66.7,1724.0,14.0,6.5,4.0,1.9,8.0,8.44,12.0,132.6,151.4,H-6
98.0,Casey Dick,Arkansas,SEC,13.0,150.0,262.0,57.3,1695.0,18.0,6.9,10.0,3.8,6.5,6.13,11.3,130.4,126.6,
99.0,Sean Canfield,Oregon State,Pac-10,11.0,165.0,286.0,57.7,1661.0,9.0,3.1,15.0,5.2,5.8,4.08,10.1,151.0,106.4,
100.0,Dan Nicholson,Northern Illinois,MAC,9.0,151.0,248.0,60.9,1633.0,9.0,3.6,14.0,5.6,6.6,4.77,10.8,181.4,116.9,
101.0,Chris Jacquemain,Akron,MAC,11.0,154.0,275.0,56.0,1623.0,11.0,4.0,10.0,3.6,5.9,5.07,10.5,147.5,111.5,
102.0,Andy Schmitt,Eastern Michigan,MAC,11.0,164.0,255.0,64.3,1613.0,14.0,5.5,6.0,2.4,6.3,6.36,9.8,146.6,130.9,
103.0,Adam Dimichele,Temple,MAC,8.0,138.0,223.0,61.9,1595.0,12.0,5.4,10.0,4.5,7.2,6.21,11.6,199.4,130.8,
104.0,Leon Jackson III,Utah State,WAC,12.0,151.0,231.0,65.4,1576.0,9.0,3.9,4.0,1.7,6.8,6.82,10.4,131.3,132.1,
105.0,Pat Bostick,Pitt,Big East,10.0,155.0,252.0,61.5,1500.0,8.0,3.2,13.0,5.2,6.0,4.27,9.7,150.0,111.7,
106.0,Shaun Carney,Air Force,MWC,13.0,125.0,201.0,62.2,1491.0,9.0,4.5,5.0,2.5,7.4,7.19,11.9,114.7,134.3,
107.0,Jeremy Young,Southern Mississippi,CUSA,10.0,120.0,224.0,53.6,1464.0,11.0,4.9,8.0,3.6,6.5,5.91,12.2,146.4,117.5,
108.0,Joe Ganz,Nebraska,Big 12,6.0,89.0,152.0,58.6,1435.0,16.0,10.5,7.0,4.6,9.4,9.47,16.1,239.2,163.4,
109.0,T.C. Ostrander,Stanford,Pac-10,8.0,130.0,229.0,56.8,1422.0,7.0,3.1,3.0,1.3,6.2,6.23,10.9,177.8,116.4,
110.0,Michael Desormeaux,Louisiana,Sun Belt,11.0,133.0,242.0,55.0,1405.0,10.0,4.1,10.0,4.1,5.8,4.77,10.6,127.7,109.1,
111.0,Anthony Scelfo,Tulane,CUSA,12.0,111.0,205.0,54.1,1396.0,6.0,2.9,7.0,3.4,6.8,5.86,12.6,116.3,114.2,
112.0,Wesley Carroll,Mississippi State,SEC,13.0,134.0,255.0,52.5,1392.0,9.0,3.5,7.0,2.7,5.5,4.93,10.4,107.1,104.6,
113.0,Patrick Pinkney,East Carolina,CUSA,13.0,121.0,200.0,60.5,1358.0,11.0,5.5,4.0,2.0,6.8,6.99,11.2,104.5,131.7,
114.0,Wayne Younger,Florida International,Sun Belt,11.0,121.0,265.0,45.7,1357.0,9.0,3.4,17.0,6.4,5.1,2.91,11.2,123.4,87.1,
115.0,Blake Joseph,Houston,CUSA,11.0,100.0,155.0,64.5,1324.0,9.0,5.8,4.0,2.6,8.5,8.54,13.2,120.4,150.3,
116.0,Julian Edelman,Kent State,MAC,8.0,98.0,189.0,51.9,1318.0,7.0,3.7,9.0,4.8,7.0,5.57,13.4,164.8,113.1,
117.0,Joe Craddock,Middle Tennessee State,Sun Belt,8.0,96.0,155.0,61.9,1259.0,12.0,7.7,5.0,3.2,8.1,8.22,13.1,157.4,149.3,
118.0,Jimmy Clausen,Notre Dame,Ind,10.0,138.0,245.0,56.3,1254.0,7.0,2.9,6.0,2.4,5.1,4.59,9.1,125.4,103.9,
119.0,Tyler Graunke,Hawaii,WAC,8.0,90.0,137.0,65.7,1234.0,10.0,7.3,6.0,4.4,9.0,8.5,13.7,154.3,156.7,
120.0,Chris Smelley,South Carolina,SEC,7.0,92.0,162.0,56.8,1176.0,9.0,5.6,7.0,4.3,7.3,6.43,12.8,168.0,127.5,
121.0,Rob Kass,East Carolina,CUSA,11.0,96.0,175.0,54.9,1164.0,9.0,5.1,4.0,2.3,6.7,6.65,12.1,105.8,123.1,
122.0,Dwight Dasher,Middle Tennessee State,Sun Belt,10.0,89.0,159.0,56.0,1148.0,9.0,5.7,3.0,1.9,7.2,7.5,12.9,114.8,131.5,
123.0,Nick Graziano,Nevada,WAC,5.0,68.0,134.0,50.7,1119.0,10.0,7.5,5.0,3.7,8.4,8.16,16.5,223.8,138.1,
124.0,Tavita Pritchard,Stanford,Pac-10,9.0,97.0,194.0,50.0,1114.0,5.0,2.6,9.0,4.6,5.7,4.17,11.5,123.8,97.5,
125.0,Daniel Meager,North Texas,Sun Belt,5.0,107.0,169.0,63.3,1088.0,4.0,2.4,8.0,4.7,6.4,4.78,10.2,217.6,115.7,
126.0,Mackenzi Adams,Vanderbilt,SEC,12.0,101.0,182.0,55.5,1043.0,9.0,4.9,6.0,3.3,5.7,5.24,10.3,86.9,113.4,
127.0,Ben Olson,UCLA,Pac-10,7.0,71.0,147.0,48.3,1040.0,7.0,4.8,6.0,4.1,7.1,6.19,14.6,148.6,115.3,
128.0,K.J. Black,Western Kentucky,Ind,12.0,88.0,134.0,65.7,1007.0,8.0,6.0,8.0,6.0,7.5,6.02,11.4,83.9,136.6,
129.0,Xavier Lee,Florida State,ACC,4.0,66.0,124.0,53.2,972.0,5.0,4.0,5.0,4.0,7.8,6.83,14.7,243.0,124.3,
130.0,Kaipo-Noa Kaheaku-Enhada,Navy,Ind,12.0,55.0,98.0,56.1,952.0,8.0,8.2,5.0,5.1,9.7,9.05,17.3,79.3,154.5,
131.0,Stephen Reaves,Southern Mississippi,CUSA,8.0,95.0,151.0,62.9,943.0,3.0,2.0,8.0,5.3,6.2,4.26,9.9,117.9,111.3,
132.0,Tyrod Taylor,Virginia Tech,ACC,11.0,72.0,134.0,53.7,927.0,5.0,3.7,3.0,2.2,6.9,6.66,12.9,84.3,119.7,
133.0,David Wolke,Western Kentucky,Ind,11.0,77.0,124.0,62.1,922.0,5.0,4.0,7.0,5.6,7.4,5.7,12.0,83.8,126.6,
134.0,Harrison Beck,North Carolina State,ACC,6.0,85.0,160.0,53.1,903.0,2.0,1.3,9.0,5.6,5.6,3.36,10.6,150.5,93.4,
135.0,Ryan Mallett,Michigan,Big Ten,11.0,61.0,141.0,43.3,892.0,7.0,5.0,5.0,3.5,6.3,5.72,14.6,81.1,105.7,
136.0,Lyle Moevao,Oregon State,Pac-10,9.0,77.0,147.0,52.4,876.0,2.0,1.4,6.0,4.1,6.0,4.39,11.4,97.3,98.8,
137.0,Vaughn Charlton,Temple,MAC,7.0,78.0,137.0,56.9,808.0,3.0,2.2,1.0,0.7,5.9,6.01,10.4,115.4,112.2,
138.0,Chris Nickson,Vanderbilt,SEC,8.0,62.0,119.0,52.1,763.0,6.0,5.0,5.0,4.2,6.4,5.53,12.3,95.4,114.2,
139.0,Theo Scott,Ohio,MAC,10.0,63.0,109.0,57.8,743.0,5.0,4.6,3.0,2.8,6.8,6.5,11.8,74.3,124.7,
140.0,Evan Sharpley,Notre Dame,Ind,8.0,77.0,140.0,55.0,736.0,5.0,3.6,3.0,2.1,5.3,5.01,9.6,92.0,106.7,
141.0,Ryan Morris,Northern Illinois,MAC,8.0,67.0,127.0,52.8,727.0,4.0,3.1,5.0,3.9,5.7,4.58,10.9,90.9,103.4,
142.0,Patrick Cowan,UCLA,Pac-10,5.0,72.0,135.0,53.3,696.0,4.0,3.0,2.0,1.5,5.2,5.08,9.7,139.2,103.5,
143.0,Mark Sanchez,USC,Pac-10,8.0,69.0,114.0,60.5,695.0,7.0,6.1,5.0,4.4,6.1,5.35,10.1,86.9,123.2,
144.0,Ryan Perrilloux,LSU,SEC,12.0,51.0,75.0,68.0,694.0,8.0,10.7,2.0,2.7,9.3,10.19,13.6,57.8,175.6,
145.0,Jordan Steffy,Maryland,ACC,7.0,70.0,104.0,67.3,686.0,2.0,1.9,4.0,3.8,6.6,5.25,9.8,98.0,121.4,
146.0,Tommy Grady,Utah,MWC,6.0,58.0,115.0,50.4,681.0,4.0,3.5,3.0,2.6,5.9,5.44,11.7,113.5,106.4,
147.0,Joe Webb,UAB,CUSA,11.0,65.0,117.0,55.6,679.0,5.0,4.3,1.0,0.9,5.8,6.27,10.4,61.7,116.7,
148.0,D.J. Lenehan,Toledo,MAC,6.0,61.0,95.0,64.2,630.0,4.0,4.2,4.0,4.2,6.6,5.58,10.3,105.0,125.4,
149.0,Omar Clayton,Nevada-Las Vegas,MWC,7.0,58.0,95.0,61.1,618.0,4.0,4.2,5.0,5.3,6.5,4.98,10.7,88.3,119.1,
150.0,Mike Kokal,Miami (OH),MAC,7.0,55.0,99.0,55.6,615.0,1.0,1.0,7.0,7.1,6.2,3.23,11.2,87.9,96.9,
151.0,Will Hudgens,Memphis,CUSA,13.0,52.0,104.0,50.0,587.0,5.0,4.8,0.0,0.0,5.6,6.61,11.3,45.2,113.3,
152.0,Carlton Jackson,Akron,MAC,8.0,47.0,95.0,49.5,583.0,4.0,4.2,4.0,4.2,6.1,5.08,12.4,72.9,106.5,
153.0,Brent Schaeffer,Ole Miss,SEC,6.0,35.0,93.0,37.6,578.0,5.0,5.4,4.0,4.3,6.2,5.35,16.5,96.3,99.0,
154.0,Kevin Riley,California,Pac-10,4.0,36.0,56.0,64.3,563.0,5.0,8.9,1.0,1.8,10.1,11.04,15.6,140.8,174.6,
155.0,Cameron Dantley,Syracuse,Big East,8.0,48.0,90.0,53.3,558.0,5.0,5.6,3.0,3.3,6.2,5.81,11.6,69.8,117.1,
156.0,Kyle McMahon,Eastern Michigan,MAC,7.0,50.0,99.0,50.5,544.0,3.0,3.0,9.0,9.1,5.5,2.01,10.9,77.7,88.5,
157.0,Scott Elliott,Tulane,CUSA,6.0,42.0,88.0,47.7,507.0,2.0,2.3,5.0,5.7,5.8,3.66,12.1,84.5,92.3,
158.0,Joey Halzle,Oklahoma,Big 12,9.0,30.0,51.0,58.8,454.0,3.0,5.9,1.0,2.0,8.9,9.2,15.1,50.4,149.1,
159.0,Michael Henig,Mississippi State,SEC,7.0,36.0,78.0,46.2,447.0,1.0,1.3,9.0,11.5,5.7,0.79,12.4,63.9,75.4,
160.0,Eddie McGee,Illinois,Big Ten,10.0,29.0,55.0,52.7,444.0,2.0,3.6,3.0,5.5,8.1,6.35,15.3,44.4,121.6,
161.0,Connor Morel,Louisiana,Sun Belt,12.0,36.0,65.0,55.4,438.0,1.0,1.5,2.0,3.1,6.7,5.66,12.2,36.5,110.9,
162.0,Dustin Grutza,Cincinnati,Big East,2.0,39.0,55.0,70.9,432.0,4.0,7.3,0.0,0.0,7.9,9.31,11.1,216.0,160.9,
163.0,Kevin Moore,Tulane,CUSA,8.0,30.0,54.0,55.6,432.0,2.0,3.7,0.0,0.0,8.0,8.74,14.4,54.0,135.0,
164.0,J.J. McDermott,New Mexico State,WAC,8.0,47.0,77.0,61.0,430.0,2.0,2.6,4.0,5.2,5.6,3.77,9.1,53.8,106.1,
165.0,Kevan Smith,Pitt,Big East,5.0,36.0,64.0,56.3,415.0,1.0,1.6,4.0,6.3,6.5,3.98,11.5,83.0,103.4,
166.0,Paul McCall,Florida International,Sun Belt,11.0,35.0,63.0,55.6,413.0,5.0,7.9,1.0,1.6,6.6,7.43,11.8,37.5,133.6,
167.0,Taylor Potts,Texas Tech,Big 12,5.0,32.0,49.0,65.3,409.0,3.0,6.1,1.0,2.0,8.3,8.65,12.8,81.8,151.5,
168.0,Clint Cochran,Toledo,MAC,5.0,33.0,61.0,54.1,408.0,1.0,1.6,4.0,6.6,6.7,4.07,12.4,81.6,102.6,
169.0,Carl Bonnell,Washington,Pac-10,13.0,20.0,53.0,37.7,392.0,3.0,5.7,0.0,0.0,7.4,8.53,19.6,30.2,118.5,
170.0,Brian Nooy,Idaho,WAC,7.0,36.0,71.0,50.7,389.0,3.0,4.2,4.0,5.6,5.5,3.79,10.8,55.6,99.4,
171.0,Marcus Jackson,Texas Christian,MWC,10.0,35.0,69.0,50.7,368.0,3.0,4.3,1.0,1.4,5.3,5.55,10.5,36.8,107.0,
