position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,21,10,15,15,4,GB,0.40744602140493114,0.7287860302296036,22.083745124350386,28.332640668400057,10,DOM+|Draft Capital|Y/REC|Drop%|CC%|aDOT|Y/RR|REC%|MTF,SpeedxBMI,5.458984157629464
TE,21,10,15,15,8,GB,0.3789401213990348,0.7180419268847678,23.646775967946144,28.88838696308638,10,DOM+|Draft Capital|Drop%|REC%|aDOT|Y/REC|Y/RR|FUM|YAC/R,SpeedxBMI,6.265697135167546
TE,21,10,15,15,7,GB,0.3758931426573523,0.6806288286571969,23.33680506727208,30.745310364141503,13,DOM+|Draft Capital|Y/REC|YAC/R|Drop%|CC%|REC%|FUM|Y/RR|Breakout Age|aDOT|MTF,SpeedxBMI,-5.945673570257901
TE,21,10,15,15,5,GB,0.42212397869111096,0.6487381297175316,25.21328907328727,32.24382315813454,7,DOM+|Draft Capital|YAC/R|Y/RR|MTF|Drop%,SpeedxBMI,4.1749645622220655
TE,21,10,15,15,9,GB,0.3370687213978748,0.6353966743194916,25.395920835020753,32.850451183892936,6,DOM+|Draft Capital|YAC/R|Breakout Age|Y/RR,SpeedxBMI,-5.180466292409787
TE,21,10,15,15,1,GB,0.3237944541140571,0.6264865375255132,23.232343260974567,33.24942626268463,6,DOM+|Draft Capital|MTF|Y/REC|aDOT,SpeedxBMI,-2.936958776156552
TE,21,10,15,15,3,GB,0.2610956948392422,0.6129998065123283,24.459914517016863,33.84438423704519,5,DOM+|Draft Capital|Y/REC|aDOT,SpeedxBMI,-6.911321164533702
TE,21,10,15,15,0,GB,0.10636814708535776,0.4895730319098036,29.86295991070176,38.86850457223496,3,DOM+|Draft Capital,SpeedxBMI,-8.481381053078595
TE,21,10,15,15,6,GB,0.1981166258899575,0.47520609600020114,31.19675472452789,39.411722543393196,7,DOM+|Draft Capital|FUM|YAC/R|Breakout Age|aDOT,SpeedxBMI,-4.446356655031812
TE,21,10,15,15,2,GB,0.2143430199778842,0.4680334518985274,31.606002191859396,39.68013924494048,6,DOM+|Draft Capital|Breakout Age|MTF|YAC/R,SpeedxBMI,-8.361954765299432
