position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,56,10,15,15,3,GB,0.558116529230819,0.6017566842011481,31.810377126684152,41.21891311214609,8,DOM+|Draft Capital|Y/RR|aDOT|Y/REC|CC%|MTF,SpeedxBMI,-5.8997426203704135
TE,56,10,15,15,7,GB,0.5750053655156232,0.5881946941034563,34.36638876714953,41.91488290100569,10,DOM+|Draft Capital|Y/REC|FUM|aDOT|Y/RR|MTF|REC%|Drop%,SpeedxBMI,-6.298047459882176
TE,56,10,15,15,4,GB,0.35048915492457955,0.577461023836598,35.94670643400166,42.45762296111817,5,DOM+|Draft Capital|Y/REC|Breakout Age,SpeedxBMI,-18.359972964334233
TE,56,10,15,15,8,GB,0.3910766932227299,0.5732308211753587,34.401463296290075,42.66962359729628,7,DOM+|Draft Capital|aDOT|Y/REC|REC%|MTF,SpeedxBMI,-19.091295420769626
TE,56,10,15,15,9,GB,0.5368245082280623,0.5626122324527432,37.09590917941215,43.19720074437952,12,DOM+|Draft Capital|Breakout Age|Y/RR|CC%|FUM|YAC/R|Drop%|REC%|aDOT|MTF,SpeedxBMI,-5.08624203755044
TE,56,10,15,15,5,GB,0.3919796727717143,0.5449121884545128,36.11520437136183,44.06257669435716,9,DOM+|Draft Capital|MTF|aDOT|Breakout Age|CC%|REC%|Y/REC,SpeedxBMI,-9.175688418099622
TE,56,10,15,15,1,GB,0.3928103226108919,0.5103251131772848,38.025194300612384,45.706314539680726,7,DOM+|Draft Capital|CC%|Breakout Age|aDOT|Y/REC,SpeedxBMI,-13.989806881692717
TE,56,10,15,15,0,GB,0.19428821084519363,0.4117168787191823,44.11476867532806,50.097434048341526,3,DOM+|Draft Capital,SpeedxBMI,-21.605667688156963
TE,56,10,15,15,2,GB,0.19428821084519363,0.4117168787191823,44.11476867532806,50.097434048341526,3,DOM+|Draft Capital,SpeedxBMI,-21.605667688156963
TE,56,10,15,15,6,GB,0.2759756843798912,0.3614849571222437,43.64831423425017,52.192470554721346,5,DOM+|Draft Capital|YAC/R|Drop%,SpeedxBMI,-17.19065844910339
