feature,shap_mean_abs,kind
Y/RR,20.6265960203645,base
DOM+,10.48280037248224,base
Y/REC,6.923395409468241,base
SpeedxBMI,6.051361340969135,interaction
MTF,4.579752681657965,base
aDOT,2.982662170708064,base
CC%,2.962240668142707,base
Draft Capital,0.1,base
