position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,34,20,15,15,8,GB,0.5937511757971669,0.6275648147836461,28.634646786362733,36.04877928551718,13,DOM+|Draft Capital|REC%|CC%|Y/REC|YAC/R|Drop%|aDOT|Breakout Age|FUM|MTF|Y/RR,SpeedxBMI,-10.870068361739275
TE,34,20,15,15,7,GB,0.6019410747383882,0.6211178052099489,28.76827543231497,36.359450351865135,13,DOM+|Draft Capital|CC%|MTF|YAC/R|Y/RR|aDOT|Breakout Age|Drop%|REC%|FUM|Y/REC,SpeedxBMI,-10.518619158036671
TE,34,20,15,15,19,GB,0.567955740985577,0.6100250741472881,29.216747082130233,36.88786783433576,6,DOM+|Draft Capital|Y/RR|FUM|MTF,SpeedxBMI,-3.977057748760832
TE,34,20,15,15,6,GB,0.5773361611888933,0.6077788016236826,29.150737190484612,36.99395315072692,10,DOM+|Draft Capital|YAC/R|Breakout Age|CC%|FUM|REC%|Y/RR|aDOT,SpeedxBMI,-16.142762646147172
TE,34,20,15,15,4,GB,0.3952092317249267,0.5755823767175471,32.598526799710434,38.48237927457861,4,DOM+|Draft Capital|YAC/R,SpeedxBMI,-6.7166456816467885
TE,34,20,15,15,14,GB,0.603103235378441,0.5749924419004496,31.081073612742895,38.5091149833589,11,DOM+|Draft Capital|Y/REC|REC%|Y/RR|FUM|CC%|aDOT|YAC/R|Drop%,SpeedxBMI,-12.378148464282923
TE,34,20,15,15,17,GB,0.5946205076838973,0.5578740395314618,31.499676967778285,39.27699190716926,11,DOM+|Draft Capital|REC%|Y/RR|Drop%|CC%|Breakout Age|FUM|aDOT|Y/REC,SpeedxBMI,-19.978071948406484
TE,34,20,15,15,13,GB,0.6131897686927072,0.5499330695248565,32.95501646011312,39.628146772787254,9,DOM+|Draft Capital|Y/REC|aDOT|REC%|MTF|YAC/R|Y/RR,SpeedxBMI,-7.353474402679107
TE,34,20,15,15,18,GB,0.47607043769358176,0.48942023322107875,33.50696566754185,42.208217461087074,9,DOM+|Draft Capital|FUM|Y/REC|CC%|aDOT|MTF|Drop%,SpeedxBMI,-2.524902394009798
TE,34,20,15,15,11,GB,0.5172072316572367,0.4736876992839928,35.37643539154951,42.853566419019934,12,DOM+|Draft Capital|aDOT|Drop%|Y/REC|YAC/R|MTF|Breakout Age|REC%|CC%|FUM,SpeedxBMI,-13.905648927470729
TE,34,20,15,15,16,GB,0.3123008797626937,0.46567460546990636,32.0200058451303,43.178556428272834,6,DOM+|Draft Capital|CC%|Breakout Age|aDOT,SpeedxBMI,0.3996776447240487
TE,34,20,15,15,10,GB,0.43274521388403747,0.460012848436433,35.06832769216864,43.40671543922262,4,DOM+|Draft Capital|MTF,SpeedxBMI,0.06395280794363982
TE,34,20,15,15,12,GB,0.36343239651879633,0.42671523503700404,34.67609427364022,44.7250063986098,7,DOM+|Draft Capital|aDOT|CC%|Breakout Age|FUM,SpeedxBMI,-8.67742667879764
TE,34,20,15,15,0,GB,0.3219618477245174,0.346841594828489,34.63587174243609,47.73912680379667,3,DOM+|Draft Capital,SpeedxBMI,-2.5126246957093845
TE,34,20,15,15,1,GB,0.3219618477245174,0.346841594828489,34.63587174243609,47.73912680379667,3,DOM+|Draft Capital,SpeedxBMI,-2.5126246957093845
