Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards
50.0,Hunter Cantwell,Louisville,Big East,12.0,221.0,377.0,58.6,2493.0,16.0,4.2,16.0,4.2,6.6,5.55,11.3,207.8,119.7,
51.0,Rudy Carpenter,Arizona State,Pac-10,12.0,213.0,351.0,60.7,2493.0,16.0,4.6,9.0,2.6,7.1,6.86,11.7,207.8,130.3,
52.0,Jerrod Johnson,Texas A&M,Big 12,12.0,194.0,326.0,59.5,2435.0,21.0,6.4,10.0,3.1,7.5,7.38,12.6,202.9,137.4,
53.0,C.J. Bacher,Northwestern,Big Ten,11.0,245.0,408.0,60.0,2432.0,17.0,4.2,15.0,3.7,6.0,5.14,9.9,221.1,116.5,
54.0,Tony Pike,Cincinnati,Big East,12.0,199.0,324.0,61.4,2407.0,19.0,5.9,11.0,3.4,7.4,7.07,12.1,200.6,136.4,
55.0,Brian Hoyer,Michigan State,Big Ten,13.0,180.0,353.0,51.0,2404.0,9.0,2.5,9.0,2.5,6.8,6.17,13.4,184.9,111.5,
56.0,Curtis Painter,Purdue,Big Ten,10.0,227.0,379.0,59.9,2400.0,13.0,3.4,11.0,2.9,6.3,5.71,10.6,240.0,118.6,
57.0,Joe Webb,UAB,CUSA,12.0,208.0,353.0,58.9,2367.0,10.0,2.8,16.0,4.5,6.7,5.23,11.4,197.3,115.5,
58.0,Bill Stull,Pitt,Big East,12.0,188.0,330.0,57.0,2356.0,9.0,2.7,10.0,3.0,7.1,6.32,12.5,196.3,119.9,
59.0,Boo Jackson,Ohio,MAC,12.0,185.0,306.0,60.5,2355.0,19.0,6.2,12.0,3.9,7.7,7.17,12.7,196.3,137.8,
60.0,Corey Leonard,Arkansas State,Sun Belt,12.0,166.0,306.0,54.2,2347.0,16.0,5.2,8.0,2.6,7.7,7.54,14.1,195.6,130.7,
61.0,Riley Skinner,Wake Forest,ACC,13.0,232.0,363.0,63.9,2347.0,13.0,3.6,7.0,1.9,6.5,6.31,10.1,180.5,126.2,
62.0,Kevin Craft,UCLA,Pac-10,12.0,232.0,417.0,55.6,2341.0,7.0,1.7,20.0,4.8,5.6,3.79,10.1,195.1,98.7,
63.0,Paul McCall,Florida International,Sun Belt,12.0,167.0,317.0,52.7,2332.0,15.0,4.7,9.0,2.8,7.4,7.03,14.0,194.3,124.4,
64.0,Arkelon Hall,Memphis,CUSA,11.0,191.0,335.0,57.0,2275.0,12.0,3.6,7.0,2.1,6.8,6.57,11.9,206.8,121.7,
65.0,John Parker Wilson,Alabama,SEC,14.0,187.0,323.0,57.9,2273.0,10.0,3.1,8.0,2.5,7.0,6.54,12.2,162.4,122.3,
66.0,Andy Dalton,Texas Christian,MWC,11.0,182.0,307.0,59.3,2242.0,11.0,3.6,5.0,1.6,7.3,7.29,12.3,203.8,129.2,
67.0,Kevin Moore,Tulane,CUSA,12.0,187.0,334.0,56.0,2194.0,8.0,2.4,13.0,3.9,6.6,5.3,11.7,182.8,111.3,
68.0,Aaron Opelt,Toledo,MAC,12.0,225.0,376.0,59.8,2176.0,12.0,3.2,7.0,1.9,5.8,5.59,9.7,181.3,115.3,
69.0,Thaddeus Lewis,Duke,ACC,11.0,224.0,361.0,62.0,2171.0,15.0,4.2,6.0,1.7,6.0,6.1,9.7,197.4,123.0,
70.0,Robert Griffin III,Baylor,Big 12,12.0,160.0,267.0,59.9,2091.0,15.0,5.6,3.0,1.1,7.8,8.45,13.1,174.3,142.0,
71.0,Nathan Enderle,Idaho,WAC,12.0,184.0,339.0,54.3,2077.0,20.0,5.9,17.0,5.0,6.1,5.05,11.3,173.1,115.2,
72.0,Kinsmon Lancaster,Louisiana-Monroe,Sun Belt,12.0,186.0,313.0,59.4,2040.0,18.0,5.8,7.0,2.2,6.5,6.66,11.0,170.0,128.7,
73.0,Marc Verica,Virginia,ACC,11.0,226.0,354.0,63.8,2037.0,8.0,2.3,16.0,4.5,5.8,4.17,9.0,185.2,110.6,
74.0,Levi Brown,Troy,Sun Belt,10.0,201.0,326.0,61.7,2030.0,15.0,4.6,3.0,0.9,6.2,6.73,10.1,203.0,127.3,
75.0,Christian Ponder,Florida State,ACC,13.0,177.0,318.0,55.7,2006.0,14.0,4.4,13.0,4.1,6.3,5.35,11.3,154.3,115.0,
76.0,Daniel Raudabaugh,Miami (OH),MAC,11.0,201.0,343.0,58.6,1960.0,8.0,2.3,9.0,2.6,5.7,5.0,9.8,178.2,109.0,
77.0,Ricky Stanzi,Iowa,Big Ten,13.0,150.0,254.0,59.1,1956.0,14.0,5.5,9.0,3.5,7.7,7.21,13.0,150.5,134.8,
78.0,Russell Wilson,North Carolina State,ACC,11.0,150.0,275.0,54.5,1955.0,17.0,6.2,1.0,0.4,7.1,8.18,13.0,177.7,133.9,
79.0,Chris Smelley,South Carolina,SEC,12.0,169.0,302.0,56.0,1922.0,14.0,4.6,15.0,5.0,6.4,5.06,11.4,160.2,114.8,
80.0,Adam Dimichele,Temple,MAC,9.0,134.0,231.0,58.0,1911.0,18.0,7.8,6.0,2.6,8.3,8.66,14.3,212.3,148.0,
81.0,Greg Alexander,Hawaii,WAC,9.0,154.0,245.0,62.9,1895.0,14.0,5.7,5.0,2.0,7.7,7.96,12.3,210.6,142.6,
82.0,Omar Clayton,Nevada-Las Vegas,MWC,9.0,152.0,258.0,58.9,1894.0,18.0,7.0,4.0,1.6,7.3,8.04,12.5,210.4,140.5,
83.0,Cody Hawkins,Colorado,Big 12,12.0,183.0,320.0,57.2,1892.0,17.0,5.3,10.0,3.1,5.9,5.57,10.3,157.7,118.1,
84.0,Michael Desormeaux,Louisiana,Sun Belt,11.0,155.0,247.0,62.8,1876.0,13.0,5.3,11.0,4.5,7.6,6.64,12.1,170.5,135.0,
85.0,Jarrett Lee,LSU,SEC,11.0,143.0,269.0,53.2,1873.0,14.0,5.2,16.0,5.9,7.0,5.33,13.1,170.3,116.9,
86.0,Pat White,West Virginia,Big East,12.0,180.0,274.0,65.7,1842.0,21.0,7.7,7.0,2.6,6.7,7.11,10.2,153.5,142.3,H-7
87.0,Julian Edelman,Kent State,MAC,12.0,153.0,275.0,55.6,1820.0,13.0,4.7,11.0,4.0,6.6,5.76,11.9,151.7,118.8,
88.0,Mark Cann,Marshall,CUSA,11.0,154.0,307.0,50.2,1767.0,14.0,4.6,13.0,4.2,5.8,4.76,11.5,160.6,105.1,
89.0,Jeremiah Masoli,Oregon,Pac-10,12.0,136.0,239.0,56.9,1744.0,13.0,5.4,5.0,2.1,7.3,7.44,12.8,145.3,132.0,
90.0,Chris Crane,Boston College,ACC,11.0,169.0,307.0,55.0,1721.0,10.0,3.3,13.0,4.2,5.6,4.35,10.2,156.5,104.4,
91.0,Diondre Borel,Utah State,WAC,12.0,136.0,242.0,56.2,1705.0,11.0,4.5,10.0,4.1,7.0,6.1,12.5,142.1,122.1,
92.0,Mike Hartline,Kentucky,SEC,11.0,172.0,311.0,55.3,1666.0,9.0,2.9,8.0,2.6,5.4,4.78,9.7,151.5,104.7,
93.0,Tavita Pritchard,Stanford,Pac-10,12.0,147.0,254.0,57.9,1633.0,10.0,3.9,13.0,5.1,6.4,4.91,11.1,136.1,114.6,
94.0,Kyle Reed,San Jose State,WAC,10.0,162.0,253.0,64.0,1563.0,9.0,3.6,6.0,2.4,6.2,5.82,9.6,156.3,122.9,
95.0,Chandler Harnish,Northern Illinois,MAC,10.0,118.0,211.0,55.9,1528.0,8.0,3.8,9.0,4.3,7.2,6.08,12.9,152.8,120.7,
96.0,Tyson Lee,Mississippi State,SEC,11.0,153.0,260.0,58.8,1519.0,7.0,2.7,5.0,1.9,5.8,5.52,9.9,138.1,113.0,
97.0,Dustin Sherer,Wisconsin,Big Ten,11.0,104.0,191.0,54.5,1389.0,6.0,3.1,5.0,2.6,7.3,6.72,13.4,126.3,120.7,
98.0,Kevin Riley,California,Pac-10,11.0,112.0,221.0,50.7,1360.0,14.0,6.3,6.0,2.7,6.2,6.2,12.1,123.6,117.8,
99.0,Ronnie Fouch,Washington,Pac-10,11.0,113.0,250.0,45.2,1339.0,4.0,1.6,13.0,5.2,5.4,3.34,11.8,121.7,85.1,
100.0,Terrelle Pryor,Ohio State,Big Ten,13.0,100.0,165.0,60.6,1311.0,12.0,7.3,4.0,2.4,7.9,8.31,13.1,100.8,146.5,
101.0,Cameron Dantley,Syracuse,Big East,11.0,121.0,251.0,48.2,1298.0,11.0,4.4,5.0,2.0,5.2,5.15,10.7,118.0,102.1,
102.0,Robert Marve,Miami (FL),ACC,11.0,116.0,213.0,54.5,1293.0,9.0,4.2,13.0,6.1,6.1,4.17,11.1,117.5,107.2,
103.0,David Wolke,Western Kentucky,Ind,11.0,117.0,232.0,50.4,1278.0,8.0,3.4,10.0,4.3,5.5,4.26,10.9,116.2,99.5,
104.0,Cameron Sexton,North Carolina,ACC,8.0,94.0,168.0,56.0,1261.0,9.0,5.4,6.0,3.6,7.5,6.97,13.4,157.6,129.5,
105.0,Jacory Harris,Miami (FL),ACC,13.0,118.0,194.0,60.8,1195.0,12.0,6.2,7.0,3.6,6.2,5.77,10.1,91.9,125.8,
106.0,Inoke Funaki,Hawaii,WAC,11.0,100.0,173.0,57.8,1184.0,7.0,4.0,12.0,6.9,6.8,4.53,11.8,107.6,114.8,
107.0,T.J. Yates,North Carolina,ACC,7.0,81.0,135.0,60.0,1168.0,11.0,8.1,4.0,3.0,8.7,8.95,14.4,166.9,153.6,
108.0,Ross Jenkins,Louisiana Tech,WAC,11.0,92.0,174.0,52.9,1155.0,7.0,4.0,3.0,1.7,6.6,6.67,12.6,105.0,118.5,
109.0,Kellen Lewis,Indiana,Big Ten,10.0,110.0,193.0,57.0,1131.0,6.0,3.1,8.0,4.1,5.9,4.62,10.3,113.1,108.2,
110.0,Steven Threet,Michigan,Big Ten,11.0,102.0,200.0,51.0,1105.0,9.0,4.5,7.0,3.5,5.5,4.85,10.8,100.5,105.3,
111.0,Nate Longshore,California,Pac-10,13.0,93.0,164.0,56.7,1051.0,10.0,6.1,4.0,2.4,6.4,6.53,11.3,80.8,125.8,
112.0,Kodi Burns,Auburn,SEC,10.0,94.0,179.0,52.5,1050.0,2.0,1.1,7.0,3.9,5.9,4.33,11.2,105.0,97.7,
113.0,Jamie Hampton,Troy,Sun Belt,5.0,107.0,174.0,61.5,1046.0,9.0,5.2,8.0,4.6,6.0,4.98,9.8,209.2,119.9,
114.0,Brad Gruner,New Mexico,MWC,10.0,99.0,184.0,53.8,1037.0,3.0,1.6,6.0,3.3,5.6,4.49,10.5,103.7,100.0,
115.0,Tyrod Taylor,Virginia Tech,ACC,12.0,99.0,173.0,57.2,1036.0,2.0,1.2,7.0,4.0,6.0,4.4,10.5,86.3,103.3,
116.0,Ben Chappell,Indiana,Big Ten,11.0,80.0,153.0,52.3,1001.0,4.0,2.6,3.0,2.0,6.5,6.18,12.5,91.0,112.0,
117.0,Brian Brunner,Central Michigan,MAC,5.0,65.0,101.0,64.4,981.0,6.0,5.9,2.0,2.0,9.7,10.01,15.1,196.2,161.6,
118.0,Allan Evridge,Wisconsin,Big Ten,6.0,71.0,132.0,53.8,949.0,5.0,3.8,5.0,3.8,7.2,6.24,13.4,158.2,119.1,
119.0,Chris Todd,Auburn,SEC,7.0,86.0,156.0,55.1,903.0,5.0,3.2,6.0,3.8,5.8,4.7,10.5,129.0,106.6,
120.0,Jonathan Crompton,Tennessee,SEC,8.0,86.0,167.0,51.5,889.0,4.0,2.4,5.0,3.0,5.3,4.46,10.3,111.1,98.1,
121.0,Mackenzi Adams,Vanderbilt,SEC,12.0,77.0,156.0,49.4,882.0,5.0,3.2,8.0,5.1,5.7,3.99,11.5,73.5,97.2,
122.0,Taylor Bennett,Louisiana Tech,WAC,7.0,66.0,167.0,39.5,873.0,2.0,1.2,6.0,3.6,5.2,3.85,13.2,124.7,80.2,
123.0,Tyler Lorenzen,Connecticut,Big East,9.0,79.0,162.0,48.8,869.0,3.0,1.9,8.0,4.9,5.4,3.51,11.0,96.6,90.1,
124.0,Kevin Lopina,Washington State,Pac-10,9.0,87.0,153.0,56.9,841.0,0.0,0.0,11.0,7.2,5.5,2.26,9.7,93.4,88.7,
125.0,Nick Stephens,Tennessee,SEC,7.0,63.0,130.0,48.5,840.0,4.0,3.1,3.0,2.3,6.5,6.04,13.3,120.0,108.3,
126.0,Stephen Garcia,South Carolina,SEC,8.0,65.0,122.0,53.3,832.0,6.0,4.9,8.0,6.6,6.8,4.85,12.8,104.0,113.7,
127.0,Josh Nesbitt,Georgia Tech,ACC,11.0,54.0,123.0,43.9,808.0,2.0,1.6,5.0,4.1,6.6,5.07,15.0,73.5,96.3,
128.0,Mike Clausen,Nevada-Las Vegas,MWC,9.0,70.0,125.0,56.0,767.0,5.0,4.0,2.0,1.6,6.1,6.22,11.0,85.2,117.5,
129.0,Sean Glennon,Virginia Tech,ACC,9.0,65.0,108.0,60.2,743.0,3.0,2.8,5.0,4.6,6.9,5.35,11.4,82.6,117.9,
130.0,Dominique Davis,Boston College,ACC,6.0,63.0,138.0,45.7,741.0,6.0,4.3,4.0,2.9,5.4,4.93,11.8,123.5,99.3,
131.0,Sean Canfield,Oregon State,Pac-10,5.0,56.0,84.0,66.7,703.0,6.0,7.1,2.0,2.4,8.4,8.73,12.6,140.6,155.8,
132.0,Rob Calabrese,UCF,CUSA,9.0,65.0,165.0,39.4,664.0,7.0,4.2,5.0,3.0,4.0,3.51,10.2,73.8,81.1,
133.0,Chris Stutzriem,Wyoming,MWC,8.0,55.0,98.0,56.1,660.0,5.0,5.1,5.0,5.1,6.7,5.46,12.0,82.5,119.3,
134.0,Tim Jefferson,Air Force,MWC,10.0,44.0,80.0,55.0,655.0,5.0,6.3,3.0,3.8,8.2,7.75,14.9,65.5,136.9,
135.0,Sean Setzer,Utah State,WAC,9.0,57.0,99.0,57.6,653.0,5.0,5.1,4.0,4.0,6.6,5.79,11.5,72.6,121.6,
136.0,Clay Belton,Miami (OH),MAC,7.0,63.0,115.0,54.8,639.0,2.0,1.7,3.0,2.6,5.6,4.73,10.1,91.3,102.0,
137.0,Todd Boeckman,Ohio State,Big Ten,8.0,57.0,93.0,61.3,620.0,5.0,5.4,2.0,2.2,6.7,6.77,10.9,77.5,130.7,
138.0,Dustin Grutza,Cincinnati,Big East,5.0,44.0,66.0,66.7,613.0,5.0,7.6,1.0,1.5,9.3,10.12,13.9,122.6,166.7,
139.0,Nick Sheridan,Michigan,Big Ten,8.0,63.0,137.0,46.0,613.0,2.0,1.5,5.0,3.6,4.5,3.12,9.7,76.6,81.1,
140.0,Justin Roper,Oregon,Pac-10,6.0,48.0,91.0,52.7,610.0,3.0,3.3,4.0,4.4,6.7,5.38,12.7,101.7,111.1,
141.0,Harrison Beck,North Carolina State,ACC,6.0,34.0,80.0,42.5,592.0,2.0,2.5,7.0,8.8,7.4,3.96,17.4,98.7,95.4,
142.0,Stephen McGee,Texas A&M,Big 12,6.0,56.0,85.0,65.9,586.0,2.0,2.4,2.0,2.4,6.9,6.31,10.5,97.7,126.9,
143.0,Kyle McMahon,Eastern Michigan,MAC,5.0,45.0,73.0,61.6,574.0,2.0,2.7,4.0,5.5,7.9,5.95,12.8,114.8,125.8,
144.0,Marshall Lobbestael,Washington State,Pac-10,5.0,53.0,103.0,51.5,571.0,4.0,3.9,4.0,3.9,5.5,4.57,10.8,114.2,103.1,
145.0,Michael Greco,UCF,CUSA,8.0,52.0,107.0,48.6,571.0,5.0,4.7,4.0,3.7,5.3,4.59,11.0,71.4,101.4,
146.0,Wesley Carroll,Mississippi State,SEC,7.0,55.0,115.0,47.8,560.0,3.0,2.6,7.0,6.1,4.9,2.65,10.2,80.0,85.2,
147.0,Chris Nickson,Vanderbilt,SEC,12.0,61.0,127.0,48.0,545.0,8.0,6.3,3.0,2.4,4.3,4.49,8.9,45.4,100.1,
148.0,Randall Cobb,Kentucky,SEC,11.0,52.0,99.0,52.5,542.0,2.0,2.0,5.0,5.1,5.5,3.61,10.4,49.3,95.1,
149.0,Zach Frazer,Connecticut,Big East,6.0,46.0,83.0,55.4,536.0,2.0,2.4,6.0,7.2,6.5,3.69,11.7,89.3,103.2,
150.0,Chester Stewart,Temple,MAC,11.0,53.0,106.0,50.0,524.0,4.0,3.8,7.0,6.6,4.9,2.73,9.9,47.6,90.8,
151.0,Chazz Anderson,Cincinnati,Big East,3.0,46.0,75.0,61.3,520.0,2.0,2.7,3.0,4.0,6.9,5.67,11.3,173.3,120.4,
152.0,Jake Locker,Washington,Pac-10,4.0,50.0,93.0,53.8,512.0,1.0,1.1,0.0,0.0,5.5,5.72,10.2,128.0,103.6,
153.0,Justin Siller,Purdue,Big Ten,9.0,59.0,106.0,55.7,496.0,3.0,2.8,2.0,1.9,4.7,4.4,8.4,55.1,100.5,
154.0,Pat Devlin,Penn State,Big Ten,10.0,25.0,47.0,53.2,459.0,4.0,8.5,0.0,0.0,9.8,11.47,18.4,45.9,163.3,
155.0,Nathan Dick,Arkansas,SEC,3.0,36.0,62.0,58.1,454.0,4.0,6.5,2.0,3.2,7.3,7.16,12.6,151.3,134.4,
156.0,Myles Eden,San Jose State,WAC,9.0,38.0,61.0,62.3,452.0,2.0,3.3,5.0,8.2,7.4,4.38,11.9,50.2,119.0,
157.0,Dan Nicholson,Northern Illinois,MAC,5.0,42.0,69.0,60.9,447.0,3.0,4.3,3.0,4.3,6.5,5.39,10.6,89.4,120.9,
158.0,Dax Crum,Wyoming,MWC,8.0,53.0,101.0,52.5,429.0,2.0,2.0,6.0,5.9,4.2,1.97,8.1,53.6,82.8,
159.0,Jordan Jefferson,LSU,SEC,7.0,36.0,73.0,49.3,419.0,4.0,5.5,1.0,1.4,5.7,6.22,11.6,59.9,112.9,
160.0,Shea Smith,Air Force,MWC,8.0,30.0,57.0,52.6,413.0,4.0,7.0,3.0,5.3,7.2,6.28,13.8,51.6,126.1,
161.0,Cody Endres,Connecticut,Big East,5.0,39.0,84.0,46.4,411.0,0.0,0.0,3.0,3.6,4.9,3.29,10.5,82.2,80.4,
162.0,Logan Turner,SMU,CUSA,5.0,33.0,65.0,50.8,410.0,5.0,7.7,2.0,3.1,6.3,6.46,12.4,82.0,123.0,
163.0,Jake Christensen,Iowa,Big Ten,8.0,36.0,63.0,57.1,396.0,2.0,3.2,1.0,1.6,6.3,6.21,11.0,49.5,117.2,
164.0,Tyler Graunke,Hawaii,WAC,4.0,30.0,58.0,51.7,388.0,3.0,5.2,4.0,6.9,6.7,4.62,12.9,97.0,111.2,
165.0,Donovan Porterie,New Mexico,MWC,4.0,50.0,75.0,66.7,372.0,0.0,0.0,5.0,6.7,5.0,1.96,7.4,93.0,95.0,
166.0,Marcus Jackson,Texas Christian,MWC,9.0,35.0,62.0,56.5,372.0,3.0,4.8,2.0,3.2,6.0,5.52,10.6,41.3,116.4,
167.0,Peter Lalich,Virginia,ACC,2.0,39.0,74.0,52.7,359.0,0.0,0.0,3.0,4.1,4.9,3.03,9.2,179.5,85.3,
168.0,Gary Rogers,Washington State,Pac-10,4.0,34.0,68.0,50.0,352.0,2.0,2.9,4.0,5.9,5.2,3.12,10.4,88.0,91.4,
169.0,Joe Kemp,Tulane,CUSA,5.0,26.0,46.0,56.5,344.0,2.0,4.3,1.0,2.2,7.5,7.37,13.2,68.8,129.3,
170.0,Brett Toney,Memphis,CUSA,13.0,31.0,53.0,58.5,338.0,3.0,5.7,2.0,3.8,6.4,5.81,10.9,26.0,123.2,
171.0,Mike Kafka,Northwestern,Big Ten,8.0,32.0,46.0,69.6,330.0,2.0,4.3,3.0,6.5,7.2,5.11,10.3,41.3,131.1,
