position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,34,40,15,15,20,GB,0.6743355818256409,0.7960887805066698,52.8459306491205,71.6248212538465,11,DOM+|Draft Capital|Drop%|aDOT|REC%|MTF|YAC/R|FUM|Y/RR|Breakout Age,SpeedxBMI,-0.16155453423272345
WR,34,40,15,15,32,GB,0.6752999064937081,0.7952501059389805,55.14897398269912,71.77196439991133,8,DOM+|Draft Capital|Breakout Age|aDOT|Y/RR|Drop%|MTF,SpeedxBMI,-7.65766471443318
WR,34,40,15,15,28,GB,0.6799312796990745,0.7853784075590832,53.68051040221414,73.48178484848493,13,DOM+|Draft Capital|YAC/R|CC%|Drop%|Breakout Age|REC%|aDOT|FUM|Y/REC|MTF|Y/RR,SpeedxBMI,-1.9214308281342964
WR,34,40,15,15,8,GB,0.6801859916453918,0.7853784075590831,53.68051040221413,73.48178484848493,13,DOM+|Draft Capital|REC%|CC%|Y/REC|YAC/R|Drop%|aDOT|Breakout Age|FUM|MTF|Y/RR,SpeedxBMI,-1.9214308281343015
WR,34,40,15,15,39,GB,0.6788888761703755,0.783370237313788,56.04389799376257,73.82476142500879,10,DOM+|Draft Capital|REC%|MTF|Breakout Age|FUM|Drop%|aDOT|Y/RR,SpeedxBMI,3.919138596043479
WR,34,40,15,15,7,GB,0.6795671430211588,0.7817956068511716,53.97451001328972,74.09258298053504,13,DOM+|Draft Capital|CC%|MTF|YAC/R|Y/RR|aDOT|Breakout Age|Drop%|REC%|FUM|Y/REC,SpeedxBMI,-7.2068186202073
WR,34,40,15,15,21,GB,0.6729270996659469,0.7796113287869408,55.66774137005344,74.46250176325903,12,DOM+|Draft Capital|Breakout Age|Y/REC|FUM|CC%|REC%|aDOT|YAC/R|MTF|Y/RR,SpeedxBMI,-3.573115128735452
WR,34,40,15,15,17,GB,0.6849455548053002,0.7743785321425207,55.35556163081015,75.34131574370299,11,DOM+|Draft Capital|REC%|Y/RR|Drop%|CC%|Breakout Age|FUM|aDOT|Y/REC,SpeedxBMI,-8.001975222318201
WR,34,40,15,15,11,GB,0.6866001100802267,0.7712450033356194,57.159492653526506,75.86269812564399,12,DOM+|Draft Capital|aDOT|Drop%|Y/REC|YAC/R|MTF|Breakout Age|REC%|CC%|FUM,SpeedxBMI,-0.8614316920585479
WR,34,40,15,15,29,GB,0.6885785749971691,0.7710622557591187,57.81158793550773,75.89299463648985,10,DOM+|Draft Capital|YAC/R|Breakout Age|REC%|CC%|FUM|MTF|Drop%,SpeedxBMI,2.589338855720713
WR,34,40,15,15,6,GB,0.6710766783947872,0.7704186197678335,56.95265583981372,75.9996026113158,10,DOM+|Draft Capital|YAC/R|Breakout Age|CC%|FUM|REC%|Y/RR|aDOT,SpeedxBMI,-1.0699636846178986
WR,34,40,15,15,35,GB,0.6909867812294308,0.770091443480604,57.29647040750395,76.05373682556558,11,DOM+|Draft Capital|Drop%|FUM|CC%|Breakout Age|REC%|YAC/R|aDOT|MTF,SpeedxBMI,3.9770047668749
WR,34,40,15,15,22,GB,0.6853694780474995,0.7602139104579755,58.61843129605322,77.67030003229232,10,DOM+|Draft Capital|Breakout Age|REC%|MTF|aDOT|YAC/R|Y/REC|CC%,SpeedxBMI,-2.386920615124469
WR,34,40,15,15,31,GB,0.6792661308608003,0.7579106918142205,59.0243715843003,78.04243203738987,9,DOM+|Draft Capital|REC%|aDOT|FUM|YAC/R|Breakout Age|CC%,SpeedxBMI,-4.487724658624573
WR,34,40,15,15,34,GB,0.673531729673595,0.7573250167867437,58.154473789485564,78.13677716309493,9,DOM+|Draft Capital|Drop%|MTF|Y/REC|YAC/R|FUM|Breakout Age,SpeedxBMI,7.29097785947856
