feature,tree_feature_importance,kind
Draft Capital,0.1,base
DOM+,0.08830283451880874,base
Y/RR,0.08773417255307119,base
Breakout Age,0.06069073080566992,base
SpeedxBMI,0.023304266857334416,interaction
YAC/R,0.01696989519454007,base
REC%,0.014581116783178668,base
Drop%,0.013765106455117197,base
CC%,0.0086785629754202,base
aDOT,0.006974448470099941,base
MTF,0.006345803674604504,base
FUM,0.001558306151239384,base
