position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,56,20,15,15,9,GB,0.6997219978612463,0.7507522414811384,54.32651560829807,74.66942850614957,12,DOM+|Draft Capital|Breakout Age|Y/RR|CC%|FUM|YAC/R|Drop%|REC%|aDOT|MTF,SpeedxBMI,-0.06162069941194267
WR,56,20,15,15,15,GB,0.6945185242729731,0.7503360324393805,53.81312716848159,74.7317462743652,13,DOM+|Draft Capital|Y/RR|YAC/R|Breakout Age|CC%|REC%|Y/REC|Drop%|FUM|MTF|aDOT,SpeedxBMI,-3.130625947012681
WR,56,20,15,15,14,GB,0.6997120446531305,0.7476582729901872,54.7232500522356,75.13144336050117,12,DOM+|Draft Capital|MTF|Breakout Age|CC%|YAC/R|Drop%|Y/RR|FUM|aDOT|REC%,SpeedxBMI,-0.06162069941187985
WR,56,20,15,15,18,GB,0.7019716043560574,0.7424702409910431,54.93453429723279,75.89984822066846,10,DOM+|Draft Capital|Y/RR|YAC/R|FUM|CC%|Drop%|Breakout Age|REC%,SpeedxBMI,-2.627642732605578
WR,56,20,15,15,16,GB,0.688295358772427,0.7339345020668857,59.152075571483614,77.14743251521966,11,DOM+|Draft Capital|Y/REC|REC%|Breakout Age|FUM|Y/RR|MTF|YAC/R|CC%,SpeedxBMI,-2.1991788252909106
WR,56,20,15,15,17,GB,0.6988358778088678,0.7172673823018756,56.506462240551635,79.52710143287247,11,DOM+|Draft Capital|Y/REC|Y/RR|MTF|aDOT|YAC/R|CC%|Drop%|Breakout Age,SpeedxBMI,-14.579307820321896
WR,56,20,15,15,11,GB,0.6776790002814127,0.7114486394678299,62.83719902144574,80.34128244953321,8,DOM+|Draft Capital|aDOT|Breakout Age|REC%|Drop%|CC%,SpeedxBMI,-11.755240250483768
WR,56,20,15,15,5,GB,0.6720709498138479,0.7077615973217808,64.32994397117919,80.85294427059289,9,DOM+|Draft Capital|MTF|aDOT|Breakout Age|CC%|REC%|Y/REC,SpeedxBMI,14.945100088331447
WR,56,20,15,15,12,GB,0.6630186832405635,0.7000978460983921,60.883903706942526,81.90623991318938,8,DOM+|Draft Capital|aDOT|FUM|Breakout Age|YAC/R|MTF,SpeedxBMI,-14.808574602625935
WR,56,20,15,15,7,GB,0.6520565251117588,0.698487750350109,60.892648688220476,82.1258121259987,10,DOM+|Draft Capital|Y/REC|FUM|aDOT|Y/RR|MTF|REC%|Drop%,SpeedxBMI,-0.12913959073047132
WR,56,20,15,15,10,GB,0.692847674781438,0.6972381711178778,60.15237426413239,82.29581616803128,9,DOM+|Draft Capital|FUM|Breakout Age|aDOT|Y/RR|MTF|YAC/R,SpeedxBMI,128.50784463403397
WR,56,20,15,15,1,GB,0.6677862249937365,0.6921007185287886,61.11224169629357,82.99110257156757,7,DOM+|Draft Capital|CC%|Breakout Age|aDOT|Y/REC,SpeedxBMI,-23.310632471413363
WR,56,20,15,15,8,GB,0.6256426437402054,0.6843973062621778,65.36735022354598,84.02287688121869,7,DOM+|Draft Capital|aDOT|Y/REC|REC%|MTF,SpeedxBMI,19.358487794385262
WR,56,20,15,15,0,GB,0.5693597150872158,0.6562304065664335,66.50091340916883,87.69219218112133,3,DOM+|Draft Capital,SpeedxBMI,7.250711521576712
WR,56,20,15,15,2,GB,0.5693597150872158,0.6562304065664335,66.50091340916883,87.69219218112133,3,DOM+|Draft Capital,SpeedxBMI,7.250711521576712
