position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,21,40,15,15,18,GB,0.7169874906004019,0.6795508212414325,64.81884510537047,81.002541526976,13,DOM+|Draft Capital|YAC/R|FUM|REC%|aDOT|Breakout Age|Drop%|CC%|Y/RR|Y/REC|MTF,SpeedxBMI,7.146508147923873
WR,21,40,15,15,7,GB,0.7169676165942411,0.6795508212414325,64.81884510537047,81.00254152697599,13,DOM+|Draft Capital|Y/REC|YAC/R|Drop%|CC%|REC%|FUM|Y/RR|Breakout Age|aDOT|MTF,SpeedxBMI,7.146508147923863
WR,21,40,15,15,10,GB,0.716933835104425,0.6795508212414325,64.81884510537047,81.00254152697599,13,DOM+|Draft Capital|Drop%|aDOT|Y/RR|Y/REC|FUM|MTF|Breakout Age|REC%|CC%|YAC/R,SpeedxBMI,7.1465081479238695
WR,21,40,15,15,22,GB,0.69420624220393,0.6699136405612351,66.01290564469633,82.21155313037667,11,DOM+|Draft Capital|YAC/R|Breakout Age|REC%|Y/REC|CC%|MTF|Drop%|aDOT,SpeedxBMI,-20.22506527278905
WR,21,40,15,15,19,GB,0.724143553134107,0.6621948257400733,64.99551005027514,83.16722536873328,11,DOM+|Draft Capital|Drop%|Y/RR|CC%|Y/REC|aDOT|REC%|MTF|Breakout Age,SpeedxBMI,2.4386673622783914
WR,21,40,15,15,30,GB,0.697117005017104,0.6553662860116469,67.3278241247561,84.0036088729456,11,DOM+|Draft Capital|FUM|aDOT|MTF|YAC/R|CC%|Breakout Age|Y/REC|Drop%,SpeedxBMI,2.7390803100799053
WR,21,40,15,15,13,GB,0.7208232573186498,0.6547278582603537,66.5397081849096,84.08138045862466,10,DOM+|Draft Capital|Y/REC|Y/RR|Breakout Age|REC%|CC%|aDOT|YAC/R,SpeedxBMI,15.056376236583455
WR,21,40,15,15,35,GB,0.7150853551934442,0.6530357572055518,66.32989711567717,84.28716060675657,7,DOM+|Draft Capital|Breakout Age|YAC/R|aDOT|Y/RR,SpeedxBMI,29.24278881470197
WR,21,40,15,15,9,GB,0.7246314136922882,0.651774240232712,65.9712544311179,84.44025016998378,6,DOM+|Draft Capital|YAC/R|Breakout Age|Y/RR,SpeedxBMI,1.955303969369354
WR,21,40,15,15,21,GB,0.6856264407600482,0.6470465720961163,66.34516166541734,85.01151700120835,9,DOM+|Draft Capital|aDOT|Breakout Age|CC%|YAC/R|MTF|REC%,SpeedxBMI,-0.8718735921567572
WR,21,40,15,15,11,GB,0.6907464597536677,0.6463911802386416,67.57226041738902,85.0904084514882,9,DOM+|Draft Capital|MTF|Breakout Age|CC%|FUM|aDOT|YAC/R,SpeedxBMI,21.765833159639342
WR,21,40,15,15,36,GB,0.6934976772755327,0.6446888139949201,65.8148355879197,85.2949863730936,9,DOM+|Draft Capital|REC%|Y/REC|Drop%|FUM|Breakout Age|YAC/R,SpeedxBMI,-25.757664381294525
WR,21,40,15,15,26,GB,0.6909156628542854,0.6406504029048248,63.81774823716836,85.77834152292662,7,DOM+|Draft Capital|YAC/R|REC%|Drop%|Breakout Age,SpeedxBMI,-8.747545266754466
WR,21,40,15,15,31,GB,0.6987534065101998,0.64059521188872,63.81567739316393,85.78492844010191,7,DOM+|Draft Capital|Drop%|CC%|REC%|Breakout Age,SpeedxBMI,-26.152004405747103
WR,21,40,15,15,16,GB,0.7059781814899707,0.6354471317039967,68.26962169179095,86.39713154984074,8,DOM+|Draft Capital|CC%|Y/REC|Breakout Age|Drop%|FUM,SpeedxBMI,27.166353253487667
