Season,Team,Cmp,G,W,L,T,W-L%,Pts,PtsO,PtDif,Cmp.1,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Y/A,AY/A,Y/C
2003,Penn State,198.0,12.0,3.0,9.0,0.0,0.25,233.0,255.0,-22.0,198.0,396.0,198.0,50.0,2296.0,11.0,10.0,2.8,2.5,102.8,5.8,5.22,11.6
2003,Wisconsin,184.0,13.0,7.0,6.0,0.0,0.538,355.0,306.0,49.0,184.0,332.0,148.0,55.4,2833.0,18.0,13.0,5.4,3.9,137.2,8.5,7.86,15.4
2003,Northwestern,178.0,13.0,6.0,7.0,0.0,0.462,263.0,326.0,-63.0,178.0,335.0,157.0,53.1,2121.0,4.0,13.0,1.2,3.9,102.5,6.3,4.82,11.9
2003,Minnesota,176.0,13.0,10.0,3.0,0.0,0.769,503.0,285.0,218.0,176.0,287.0,111.0,61.3,2671.0,18.0,7.0,6.3,2.4,155.3,9.3,9.46,15.2
2003,Indiana,174.0,12.0,2.0,10.0,0.0,0.167,177.0,388.0,-211.0,174.0,330.0,156.0,52.7,1998.0,4.0,9.0,1.2,2.7,102.1,6.1,5.07,11.5
2003,Iowa,171.0,13.0,10.0,3.0,0.0,0.769,373.0,210.0,163.0,171.0,321.0,150.0,53.3,2095.0,19.0,10.0,5.9,3.1,121.4,6.5,6.31,12.3
2003,Texas Tech,506.0,13.0,8.0,5.0,0.0,0.615,552.0,442.0,110.0,506.0,780.0,274.0,64.9,6179.0,53.0,23.0,6.8,2.9,147.9,7.9,7.95,12.2
2003,Oklahoma,298.0,14.0,12.0,2.0,0.0,0.857,601.0,214.0,387.0,298.0,479.0,181.0,62.2,4098.0,43.0,11.0,9.0,2.3,159.1,8.6,9.32,13.8
2003,Colorado,283.0,12.0,5.0,7.0,0.0,0.417,319.0,398.0,-79.0,283.0,452.0,169.0,62.6,3351.0,27.0,13.0,6.0,2.9,138.8,7.4,7.31,11.8
2003,Kansas,255.0,13.0,6.0,7.0,0.0,0.462,384.0,396.0,-12.0,255.0,414.0,159.0,61.6,3327.0,25.0,15.0,6.0,3.6,141.8,8.0,7.61,13.0
2003,Missouri,225.0,12.0,8.0,5.0,0.0,0.615,399.0,287.0,112.0,225.0,375.0,150.0,60.0,2158.0,14.0,8.0,3.7,2.1,116.4,5.8,5.54,9.6
2003,Baylor,195.0,12.0,3.0,9.0,0.0,0.25,191.0,455.0,-264.0,195.0,344.0,149.0,56.7,2057.0,11.0,12.0,3.2,3.5,110.5,6.0,5.05,10.5
2003,Kansas State,194.0,15.0,11.0,4.0,0.0,0.733,549.0,244.0,305.0,194.0,371.0,177.0,52.3,3186.0,25.0,17.0,6.7,4.6,137.5,8.6,7.87,16.4
2003,Oklahoma State,191.0,13.0,9.0,4.0,0.0,0.692,467.0,326.0,141.0,191.0,350.0,159.0,54.6,2561.0,21.0,13.0,6.0,3.7,128.4,7.3,6.85,13.4
2003,Texas,186.0,13.0,10.0,3.0,0.0,0.769,533.0,280.0,253.0,186.0,330.0,144.0,56.4,2686.0,22.0,9.0,6.7,2.7,141.3,8.1,8.25,14.4
2003,Texas A&M,178.0,12.0,4.0,8.0,0.0,0.333,304.0,465.0,-161.0,178.0,330.0,152.0,53.9,2551.0,12.0,13.0,3.6,3.9,123.0,7.7,6.68,14.3
2003,Iowa State,172.0,12.0,2.0,10.0,0.0,0.167,173.0,437.0,-264.0,172.0,378.0,206.0,45.5,2122.0,10.0,16.0,2.6,4.2,92.9,5.6,4.24,12.3
2003,Nebraska,94.0,13.0,10.0,3.0,0.0,0.769,322.0,188.0,134.0,94.0,192.0,98.0,49.0,1422.0,8.0,10.0,4.2,5.2,114.5,7.4,5.9,15.1
2003,North Carolina State,357.0,13.0,8.0,5.0,0.0,0.615,489.0,385.0,104.0,357.0,496.0,139.0,72.0,4580.0,35.0,7.0,7.1,1.4,170.0,9.2,10.01,12.8
2003,Virginia,316.0,13.0,8.0,5.0,0.0,0.615,364.0,265.0,99.0,316.0,466.0,150.0,67.8,3324.0,23.0,12.0,4.9,2.6,138.9,7.1,6.96,10.5
2003,Clemson,300.0,13.0,9.0,4.0,0.0,0.692,365.0,250.0,115.0,300.0,490.0,190.0,61.2,3687.0,23.0,13.0,4.7,2.7,134.6,7.5,7.27,12.3
2003,North Carolina,258.0,12.0,2.0,10.0,0.0,0.167,317.0,459.0,-142.0,258.0,429.0,171.0,60.1,2927.0,21.0,11.0,4.9,2.6,128.5,6.8,6.65,11.3
2003,Florida State,249.0,13.0,10.0,3.0,0.0,0.769,419.0,217.0,202.0,249.0,438.0,189.0,56.8,3505.0,26.0,13.0,5.9,3.0,137.7,8.0,7.85,14.1
2003,Maryland,200.0,13.0,10.0,3.0,0.0,0.769,406.0,206.0,200.0,200.0,361.0,161.0,55.4,2995.0,20.0,7.0,5.5,1.9,139.5,8.3,8.53,15.0
2003,Georgia Tech,199.0,13.0,7.0,6.0,0.0,0.538,274.0,266.0,8.0,199.0,379.0,180.0,52.5,2212.0,13.0,13.0,3.4,3.4,106.0,5.8,4.98,11.1
2003,Duke,176.0,12.0,4.0,8.0,0.0,0.333,211.0,343.0,-132.0,176.0,359.0,183.0,49.0,2051.0,8.0,8.0,2.2,2.2,99.9,5.7,5.16,11.7
2003,Wake Forest,146.0,12.0,5.0,7.0,0.0,0.417,335.0,347.0,-12.0,146.0,249.0,103.0,58.6,1818.0,8.0,10.0,3.2,4.0,122.5,7.3,6.14,12.5
2003,California,278.0,14.0,8.0,6.0,0.0,0.571,457.0,341.0,116.0,278.0,452.0,174.0,61.5,3705.0,28.0,8.0,6.2,1.8,147.3,8.2,8.64,13.3
2003,Oregon State,274.0,13.0,8.0,5.0,0.0,0.615,433.0,301.0,132.0,274.0,534.0,260.0,51.3,4265.0,25.0,25.0,4.7,4.7,124.5,8.0,6.82,15.6
2003,USC,274.0,13.0,12.0,1.0,0.0,0.923,534.0,239.0,295.0,274.0,442.0,168.0,62.0,3791.0,39.0,9.0,8.8,2.0,159.1,8.6,9.43,13.8
2003,Washington,270.0,12.0,6.0,6.0,0.0,0.5,312.0,316.0,-4.0,270.0,485.0,215.0,55.7,3236.0,17.0,14.0,3.5,2.9,117.5,6.7,6.07,12.0
2003,Washington State,260.0,13.0,10.0,3.0,0.0,0.769,394.0,257.0,137.0,260.0,478.0,218.0,54.4,3526.0,22.0,22.0,4.6,4.6,122.3,7.4,6.23,13.6
2003,Oregon,247.0,13.0,8.0,5.0,0.0,0.615,356.0,348.0,8.0,247.0,427.0,180.0,57.8,3288.0,24.0,13.0,5.6,3.0,135.0,7.7,7.45,13.3
2003,Arizona State,244.0,12.0,5.0,7.0,0.0,0.417,298.0,328.0,-30.0,244.0,465.0,221.0,52.5,3291.0,25.0,11.0,5.4,2.4,124.9,7.1,7.09,13.5
2003,UCLA,226.0,13.0,6.0,7.0,0.0,0.462,248.0,305.0,-57.0,226.0,430.0,204.0,52.6,2639.0,12.0,15.0,2.8,3.5,106.3,6.1,5.13,11.7
2003,Stanford,189.0,11.0,4.0,7.0,0.0,0.364,186.0,324.0,-138.0,189.0,397.0,208.0,47.6,2059.0,12.0,18.0,3.0,4.5,92.1,5.2,3.75,10.9
2003,Arizona,185.0,12.0,2.0,10.0,0.0,0.167,181.0,429.0,-248.0,185.0,395.0,210.0,46.8,2204.0,14.0,23.0,3.5,5.8,93.8,5.6,3.67,11.9
2003,Wyoming,249.0,12.0,4.0,8.0,0.0,0.333,286.0,360.0,-74.0,249.0,436.0,187.0,57.1,3134.0,23.0,9.0,5.3,2.1,130.8,7.2,7.31,12.6
2003,BYU,245.0,12.0,4.0,8.0,0.0,0.333,196.0,310.0,-114.0,245.0,449.0,204.0,54.6,2580.0,13.0,22.0,2.9,4.9,102.6,5.7,4.12,10.5
2003,San Diego State,241.0,12.0,6.0,6.0,0.0,0.5,224.0,207.0,17.0,241.0,442.0,201.0,54.5,2609.0,10.0,17.0,2.3,3.8,103.9,5.9,4.62,10.8
2003,Colorado State,217.0,13.0,7.0,6.0,0.0,0.538,381.0,318.0,63.0,217.0,357.0,140.0,60.8,3226.0,22.0,15.0,6.2,4.2,148.6,9.0,8.38,14.9
2003,Utah,203.0,12.0,10.0,2.0,0.0,0.833,344.0,229.0,115.0,203.0,328.0,125.0,61.9,2568.0,17.0,5.0,5.2,1.5,141.7,7.8,8.18,12.7
2003,Nevada-Las Vegas,187.0,12.0,6.0,6.0,0.0,0.5,256.0,272.0,-16.0,187.0,369.0,182.0,50.7,2110.0,12.0,11.0,3.3,3.0,103.5,5.7,5.03,11.3
2003,New Mexico,161.0,13.0,8.0,5.0,0.0,0.615,391.0,290.0,101.0,161.0,307.0,146.0,52.4,2477.0,19.0,14.0,6.2,4.6,131.5,8.1,7.25,15.4
2003,Air Force,92.0,12.0,7.0,5.0,0.0,0.583,322.0,242.0,80.0,92.0,183.0,91.0,50.3,1259.0,8.0,8.0,4.4,4.4,113.7,6.9,5.79,13.7
2003,Louisiana,250.0,12.0,4.0,8.0,0.0,0.333,266.0,415.0,-149.0,250.0,437.0,187.0,57.2,2628.0,13.0,15.0,3.0,3.4,110.7,6.0,5.06,10.5
2003,Utah State,245.0,12.0,3.0,9.0,0.0,0.25,264.0,315.0,-51.0,245.0,446.0,201.0,54.9,2904.0,19.0,12.0,4.3,2.7,118.3,6.5,6.15,11.9
2003,Louisiana-Monroe,240.0,12.0,1.0,11.0,0.0,0.083,239.0,467.0,-228.0,240.0,450.0,210.0,53.3,2652.0,19.0,20.0,4.2,4.4,107.9,5.9,4.74,11.1
2003,Idaho,239.0,12.0,3.0,9.0,0.0,0.25,248.0,314.0,-66.0,239.0,445.0,206.0,53.7,3057.0,20.0,13.0,4.5,2.9,120.4,6.9,6.45,12.8
2003,Middle Tennessee State,224.0,12.0,4.0,8.0,0.0,0.333,332.0,375.0,-43.0,224.0,366.0,142.0,61.2,2720.0,18.0,8.0,4.9,2.2,135.5,7.4,7.43,12.1
2003,New Mexico State,176.0,12.0,3.0,9.0,0.0,0.25,262.0,341.0,-79.0,176.0,285.0,109.0,61.8,2379.0,10.0,13.0,3.5,4.6,134.3,8.3,7.0,13.5
2003,Arkansas State,161.0,12.0,5.0,7.0,0.0,0.417,242.0,401.0,-159.0,161.0,328.0,167.0,49.1,1817.0,10.0,21.0,3.0,6.4,92.9,5.5,3.27,11.3
2003,North Texas,122.0,12.0,9.0,4.0,0.0,0.692,358.0,285.0,73.0,122.0,225.0,103.0,54.2,1949.0,15.0,9.0,6.7,4.0,141.0,8.7,8.2,16.0
2003,Miami (OH),363.0,14.0,13.0,1.0,0.0,0.929,602.0,272.0,330.0,363.0,535.0,172.0,67.9,4772.0,38.0,11.0,7.1,2.1,162.1,8.9,9.41,13.1
2003,Bowling Green,345.0,14.0,11.0,3.0,0.0,0.786,470.0,304.0,166.0,345.0,528.0,183.0,65.3,4206.0,32.0,13.0,6.1,2.5,147.3,8.0,8.07,12.2
2003,Toledo,298.0,12.0,8.0,4.0,0.0,0.667,389.0,285.0,104.0,298.0,423.0,125.0,70.4,3339.0,29.0,8.0,6.9,1.9,155.6,7.9,8.41,11.2
2003,Akron,287.0,12.0,7.0,5.0,0.0,0.583,435.0,353.0,82.0,287.0,449.0,162.0,63.9,3736.0,22.0,10.0,4.9,2.2,145.5,8.3,8.3,13.0
2003,Western Michigan,272.0,12.0,5.0,7.0,0.0,0.417,331.0,370.0,-39.0,272.0,450.0,178.0,60.4,3701.0,31.0,20.0,6.9,4.4,143.4,8.2,7.6,13.6
2003,Marshall,255.0,12.0,8.0,4.0,0.0,0.667,350.0,278.0,72.0,255.0,377.0,122.0,67.6,2935.0,22.0,18.0,5.8,4.8,142.7,7.8,6.8,11.5
2003,UCF,250.0,12.0,3.0,9.0,0.0,0.25,224.0,373.0,-149.0,250.0,406.0,156.0,61.6,2662.0,16.0,19.0,3.9,4.7,120.3,6.6,5.24,10.6
2003,Ball State,246.0,12.0,4.0,8.0,0.0,0.333,261.0,386.0,-125.0,246.0,422.0,176.0,58.3,2730.0,22.0,12.0,5.2,2.8,124.2,6.5,6.23,11.1
2003,Northern Illinois,207.0,12.0,10.0,2.0,0.0,0.833,386.0,258.0,128.0,207.0,350.0,143.0,59.1,2627.0,25.0,10.0,7.1,2.9,140.0,7.5,7.65,12.7
2003,Kent State,192.0,12.0,5.0,7.0,0.0,0.417,321.0,396.0,-75.0,192.0,398.0,206.0,48.2,2637.0,16.0,10.0,4.0,2.5,112.1,6.6,6.3,13.7
2003,Central Michigan,189.0,12.0,3.0,9.0,0.0,0.25,277.0,428.0,-151.0,189.0,343.0,154.0,55.1,2098.0,17.0,10.0,5.0,2.9,117.0,6.1,5.8,11.1
2003,Eastern Michigan,180.0,12.0,3.0,9.0,0.0,0.25,205.0,371.0,-166.0,180.0,332.0,152.0,54.2,1844.0,8.0,16.0,2.4,4.8,99.2,5.6,3.87,10.2
2003,Buffalo,155.0,12.0,1.0,11.0,0.0,0.083,177.0,445.0,-268.0,155.0,304.0,149.0,51.0,1461.0,6.0,7.0,2.0,2.3,93.3,4.8,4.16,9.4
2003,Ohio,120.0,12.0,2.0,10.0,0.0,0.167,263.0,372.0,-109.0,120.0,238.0,118.0,50.4,1851.0,9.0,7.0,3.8,2.9,122.3,7.8,7.21,15.4
2003,Army,272.0,13.0,0.0,13.0,0.0,0.0,206.0,476.0,-270.0,272.0,525.0,253.0,51.8,2694.0,13.0,25.0,2.5,4.8,93.6,5.1,3.48,9.9
2003,Memphis,260.0,13.0,9.0,4.0,0.0,0.692,393.0,250.0,143.0,260.0,470.0,210.0,55.3,3419.0,23.0,13.0,4.9,2.8,127.0,7.3,7.01,13.2
2003,Tulane,253.0,12.0,5.0,7.0,0.0,0.417,337.0,424.0,-87.0,253.0,425.0,172.0,59.5,3093.0,34.0,14.0,8.0,3.3,140.5,7.3,7.4,12.2
2003,Louisville,237.0,13.0,9.0,4.0,0.0,0.692,450.0,361.0,89.0,237.0,395.0,158.0,60.0,3389.0,20.0,12.0,5.1,3.0,142.7,8.6,8.23,14.3
2003,Cincinnati,231.0,12.0,5.0,7.0,0.0,0.417,303.0,319.0,-16.0,231.0,438.0,207.0,52.7,2741.0,14.0,10.0,3.2,2.3,111.3,6.3,5.87,11.9
2003,Houston,223.0,13.0,7.0,6.0,0.0,0.538,448.0,468.0,-20.0,223.0,367.0,144.0,60.8,3156.0,26.0,7.0,7.1,1.9,152.6,8.6,9.16,14.2
2003,East Carolina,211.0,12.0,1.0,11.0,0.0,0.083,217.0,428.0,-211.0,211.0,360.0,149.0,58.6,2075.0,6.0,18.0,1.7,5.0,102.5,5.8,3.85,9.8
2003,Texas Christian,199.0,13.0,11.0,2.0,0.0,0.846,380.0,276.0,104.0,199.0,349.0,150.0,57.0,2881.0,12.0,11.0,3.4,3.2,131.4,8.3,7.52,14.5
2003,Southern Mississippi,188.0,13.0,9.0,4.0,0.0,0.692,293.0,226.0,67.0,188.0,364.0,176.0,51.6,2637.0,17.0,13.0,4.7,3.6,120.8,7.2,6.57,14.0
2003,South Florida,168.0,11.0,7.0,4.0,0.0,0.636,276.0,224.0,52.0,168.0,346.0,178.0,48.6,1957.0,12.0,12.0,3.5,3.5,100.6,5.7,4.79,11.6
2003,UAB,164.0,12.0,5.0,7.0,0.0,0.417,245.0,287.0,-42.0,164.0,337.0,173.0,48.7,2599.0,16.0,13.0,4.7,3.9,121.4,7.7,6.93,15.8
