Season,Team,Cmp,G,W,L,T,W-L%,Pts,PtsO,PtDif,Cmp.1,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Y/A,AY/A,Y/C
2002,South Carolina,140.0,12.0,5.0,7.0,0.0,0.417,225.0,262.0,-37.0,140.0,261.0,121.0,53.6,1821.0,10.0,15.0,3.8,5.7,113.4,7.0,5.16,13.0
2002,Vanderbilt,128.0,12.0,2.0,10.0,0.0,0.167,221.0,368.0,-147.0,128.0,257.0,129.0,49.8,1669.0,10.0,12.0,3.9,4.7,107.9,6.5,5.17,13.0
2002,Purdue,271.0,13.0,7.0,6.0,0.0,0.538,386.0,288.0,98.0,271.0,452.0,181.0,60.0,3324.0,21.0,15.0,4.6,3.3,130.4,7.4,6.79,12.3
2002,Northwestern,261.0,12.0,3.0,9.0,0.0,0.25,272.0,493.0,-221.0,261.0,451.0,190.0,57.9,2784.0,9.0,14.0,2.0,3.1,110.1,6.2,5.18,10.7
2002,Michigan,259.0,13.0,10.0,3.0,0.0,0.769,361.0,265.0,96.0,259.0,472.0,213.0,54.9,3026.0,21.0,7.0,4.4,1.5,120.4,6.4,6.63,11.7
2002,Illinois,258.0,12.0,5.0,7.0,0.0,0.417,346.0,307.0,39.0,258.0,454.0,196.0,56.8,3388.0,26.0,16.0,5.7,3.5,131.4,7.5,7.02,13.1
2002,Indiana,228.0,12.0,3.0,9.0,0.0,0.25,258.0,445.0,-187.0,228.0,446.0,218.0,51.1,3020.0,18.0,21.0,4.0,4.7,111.9,6.8,5.46,13.2
2002,Michigan State,208.0,12.0,4.0,8.0,0.0,0.333,316.0,398.0,-82.0,208.0,377.0,169.0,55.2,2743.0,24.0,17.0,6.4,4.5,128.3,7.3,6.52,13.2
2002,Penn State,198.0,13.0,9.0,4.0,0.0,0.692,446.0,227.0,219.0,198.0,351.0,153.0,56.4,2536.0,17.0,11.0,4.8,3.1,126.8,7.2,6.78,12.8
2002,Iowa,182.0,13.0,11.0,2.0,0.0,0.846,484.0,256.0,228.0,182.0,314.0,132.0,58.0,2734.0,27.0,5.0,8.6,1.6,156.3,8.7,9.71,15.0
2002,Minnesota,174.0,13.0,8.0,5.0,0.0,0.615,376.0,319.0,57.0,174.0,333.0,159.0,52.3,2384.0,21.0,11.0,6.3,3.3,126.6,7.2,6.93,13.7
2002,Ohio State,173.0,14.0,14.0,0.0,0.0,1.0,410.0,183.0,227.0,173.0,280.0,107.0,61.8,2425.0,14.0,7.0,5.0,2.5,146.0,8.7,8.54,14.0
2002,Wisconsin,171.0,14.0,8.0,6.0,0.0,0.571,372.0,322.0,50.0,171.0,322.0,151.0,53.1,2303.0,15.0,8.0,4.7,2.5,123.6,7.2,6.97,13.5
2002,Texas Tech,515.0,14.0,9.0,5.0,0.0,0.643,537.0,439.0,98.0,515.0,770.0,255.0,66.9,5444.0,50.0,15.0,6.5,1.9,143.8,7.1,7.49,10.6
2002,Iowa State,250.0,14.0,7.0,7.0,0.0,0.5,404.0,396.0,8.0,250.0,454.0,204.0,55.1,3308.0,16.0,18.0,3.5,4.0,120.0,7.3,6.21,13.2
2002,Oklahoma State,243.0,13.0,8.0,5.0,0.0,0.615,446.0,356.0,90.0,243.0,454.0,211.0,53.5,3414.0,32.0,15.0,7.0,3.3,133.3,7.5,7.44,14.0
2002,Oklahoma,242.0,14.0,12.0,2.0,0.0,0.857,541.0,216.0,325.0,242.0,419.0,177.0,57.8,2828.0,28.0,11.0,6.7,2.6,131.3,6.7,6.9,11.7
2002,Texas,240.0,13.0,11.0,2.0,0.0,0.846,439.0,212.0,227.0,240.0,404.0,164.0,59.4,3251.0,26.0,12.0,6.4,3.0,142.3,8.0,8.0,13.5
2002,Baylor,224.0,12.0,3.0,9.0,0.0,0.25,202.0,496.0,-294.0,224.0,400.0,176.0,56.0,2778.0,10.0,22.0,2.5,5.5,111.6,6.9,4.97,12.4
2002,Texas A&M,219.0,12.0,6.0,6.0,0.0,0.5,345.0,280.0,65.0,219.0,425.0,206.0,51.5,3216.0,25.0,19.0,5.9,4.5,125.6,7.6,6.73,14.7
2002,Missouri,204.0,12.0,5.0,7.0,0.0,0.417,360.0,352.0,8.0,204.0,380.0,176.0,53.7,2438.0,17.0,7.0,4.5,1.8,118.7,6.4,6.48,12.0
2002,Kansas,200.0,12.0,2.0,10.0,0.0,0.167,248.0,507.0,-259.0,200.0,430.0,230.0,46.5,2286.0,13.0,13.0,3.0,3.0,95.1,5.3,4.56,11.4
2002,Colorado,163.0,14.0,9.0,5.0,0.0,0.643,398.0,325.0,73.0,163.0,316.0,153.0,51.6,1984.0,16.0,12.0,5.1,3.8,113.4,6.3,5.58,12.2
2002,Kansas State,120.0,13.0,11.0,2.0,0.0,0.846,582.0,154.0,428.0,120.0,223.0,103.0,53.8,2066.0,14.0,6.0,6.3,2.7,147.0,9.3,9.31,17.2
2002,Nebraska,105.0,14.0,7.0,7.0,0.0,0.5,383.0,335.0,48.0,105.0,235.0,130.0,44.7,1462.0,12.0,12.0,5.1,5.1,103.6,6.2,4.94,13.9
2002,Virginia,306.0,14.0,9.0,5.0,0.0,0.643,402.0,348.0,54.0,306.0,448.0,142.0,68.3,3222.0,32.0,8.0,7.1,1.8,148.7,7.2,7.82,10.5
2002,North Carolina State,273.0,14.0,11.0,3.0,0.0,0.786,460.0,238.0,222.0,273.0,447.0,174.0,61.1,3468.0,20.0,11.0,4.5,2.5,136.1,7.8,7.55,12.7
2002,Clemson,268.0,13.0,7.0,6.0,0.0,0.538,330.0,349.0,-19.0,268.0,462.0,194.0,58.0,3157.0,16.0,13.0,3.5,2.8,121.2,6.8,6.26,11.8
2002,Georgia Tech,239.0,13.0,7.0,6.0,0.0,0.538,280.0,267.0,13.0,239.0,435.0,196.0,54.9,2744.0,15.0,20.0,3.4,4.6,110.1,6.3,4.93,11.5
2002,North Carolina,237.0,12.0,3.0,9.0,0.0,0.25,223.0,421.0,-198.0,237.0,433.0,196.0,54.7,3199.0,21.0,14.0,4.8,3.2,126.3,7.4,6.9,13.5
2002,Florida State,217.0,14.0,9.0,5.0,0.0,0.643,428.0,301.0,127.0,217.0,419.0,202.0,51.8,2955.0,27.0,10.0,6.4,2.4,127.5,7.1,7.27,13.6
2002,Duke,206.0,12.0,2.0,10.0,0.0,0.167,227.0,353.0,-126.0,206.0,386.0,180.0,53.4,2399.0,18.0,13.0,4.7,3.4,114.2,6.2,5.63,11.6
2002,Maryland,179.0,14.0,11.0,3.0,0.0,0.786,451.0,228.0,223.0,179.0,324.0,145.0,55.2,2668.0,15.0,13.0,4.6,4.0,131.7,8.2,7.35,14.9
2002,Wake Forest,147.0,13.0,7.0,6.0,0.0,0.538,356.0,327.0,29.0,147.0,272.0,125.0,54.0,2170.0,8.0,6.0,2.9,2.2,126.4,8.0,7.57,14.8
2002,Washington,372.0,13.0,7.0,6.0,0.0,0.538,398.0,342.0,56.0,372.0,621.0,249.0,59.9,4501.0,28.0,14.0,4.5,2.3,131.2,7.2,7.14,12.1
2002,USC,313.0,13.0,11.0,2.0,0.0,0.846,465.0,240.0,225.0,313.0,494.0,181.0,63.4,3988.0,33.0,10.0,6.7,2.0,149.2,8.1,8.5,12.7
2002,Arizona State,306.0,14.0,8.0,6.0,0.0,0.571,452.0,407.0,45.0,306.0,558.0,252.0,54.8,4254.0,31.0,16.0,5.6,2.9,131.5,7.6,7.44,13.9
2002,Washington State,273.0,13.0,10.0,3.0,0.0,0.769,431.0,296.0,135.0,273.0,458.0,185.0,59.6,3805.0,30.0,14.0,6.6,3.1,144.9,8.3,8.24,13.9
2002,Arizona,246.0,12.0,4.0,8.0,0.0,0.333,227.0,310.0,-83.0,246.0,430.0,184.0,57.2,3477.0,17.0,14.0,4.0,3.3,131.7,8.1,7.41,14.1
2002,California,230.0,12.0,7.0,5.0,0.0,0.583,427.0,318.0,109.0,230.0,428.0,198.0,53.7,2971.0,31.0,10.0,7.2,2.3,131.3,6.9,7.34,12.9
2002,Oregon State,221.0,13.0,8.0,5.0,0.0,0.615,414.0,267.0,147.0,221.0,468.0,247.0,47.2,3414.0,26.0,14.0,5.6,3.0,120.8,7.3,7.06,15.4
2002,Oregon,214.0,13.0,7.0,6.0,0.0,0.538,417.0,362.0,55.0,214.0,412.0,198.0,51.9,2959.0,26.0,11.0,6.3,2.7,127.8,7.2,7.24,13.8
2002,UCLA,204.0,13.0,8.0,5.0,0.0,0.615,387.0,326.0,61.0,204.0,367.0,163.0,55.6,2985.0,19.0,11.0,5.2,3.0,135.0,8.1,7.82,14.6
2002,Stanford,190.0,11.0,2.0,9.0,0.0,0.182,225.0,377.0,-152.0,190.0,369.0,179.0,51.5,1960.0,14.0,22.0,3.8,6.0,96.7,5.3,3.39,10.3
2002,San Diego State,352.0,13.0,4.0,9.0,0.0,0.308,309.0,411.0,-102.0,352.0,584.0,232.0,60.3,4302.0,24.0,10.0,4.1,1.7,132.3,7.4,7.42,12.2
2002,Wyoming,279.0,12.0,2.0,10.0,0.0,0.167,288.0,432.0,-144.0,279.0,471.0,192.0,59.2,3357.0,25.0,18.0,5.3,3.8,129.0,7.1,6.47,12.0
2002,BYU,277.0,12.0,5.0,7.0,0.0,0.417,272.0,333.0,-61.0,277.0,501.0,224.0,55.3,3129.0,16.0,21.0,3.2,4.2,109.9,6.2,5.0,11.3
2002,Utah,215.0,11.0,5.0,6.0,0.0,0.455,249.0,226.0,23.0,215.0,381.0,166.0,56.4,2291.0,16.0,13.0,4.2,3.4,114.0,6.0,5.32,10.7
2002,New Mexico,192.0,13.0,7.0,7.0,0.0,0.5,341.0,358.0,-17.0,192.0,352.0,160.0,54.5,2037.0,15.0,10.0,4.3,2.8,111.5,5.8,5.36,10.6
2002,Colorado State,184.0,14.0,10.0,4.0,0.0,0.714,418.0,332.0,86.0,184.0,351.0,167.0,52.4,2560.0,15.0,12.0,4.3,3.4,121.0,7.3,6.61,13.9
2002,Nevada-Las Vegas,169.0,12.0,5.0,7.0,0.0,0.417,292.0,366.0,-74.0,169.0,345.0,176.0,49.0,2341.0,14.0,12.0,4.1,3.5,112.4,6.8,6.03,13.9
2002,Air Force,67.0,13.0,8.0,5.0,0.0,0.615,440.0,303.0,137.0,67.0,154.0,87.0,43.5,1175.0,12.0,7.0,7.8,4.5,124.2,7.6,7.14,17.5
2002,Idaho,302.0,12.0,2.0,10.0,0.0,0.167,285.0,428.0,-143.0,302.0,512.0,210.0,59.0,3475.0,23.0,18.0,4.5,3.5,123.8,6.8,6.1,11.5
2002,Louisiana,234.0,12.0,3.0,9.0,0.0,0.25,203.0,352.0,-149.0,234.0,432.0,198.0,54.2,2733.0,13.0,19.0,3.0,4.4,108.4,6.3,4.95,11.7
2002,Louisiana-Monroe,204.0,12.0,3.0,9.0,0.0,0.25,236.0,451.0,-215.0,204.0,422.0,218.0,48.3,2664.0,17.0,14.0,4.0,3.3,108.0,6.3,5.63,13.1
2002,New Mexico State,169.0,12.0,7.0,5.0,0.0,0.583,327.0,328.0,-1.0,169.0,276.0,107.0,61.2,2337.0,13.0,6.0,4.7,2.2,143.6,8.5,8.43,13.8
2002,Arkansas State,150.0,13.0,6.0,7.0,0.0,0.462,259.0,361.0,-102.0,150.0,290.0,140.0,51.7,1868.0,7.0,9.0,2.4,3.1,107.6,6.4,5.53,12.5
2002,Middle Tennessee State,148.0,12.0,4.0,8.0,0.0,0.333,297.0,332.0,-35.0,148.0,256.0,108.0,57.8,1848.0,6.0,8.0,2.3,3.1,119.9,7.2,6.28,12.5
2002,North Texas,98.0,12.0,8.0,5.0,0.0,0.615,249.0,192.0,57.0,98.0,217.0,119.0,45.2,1327.0,8.0,9.0,3.7,4.1,100.4,6.1,4.99,13.5
2002,Marshall,383.0,13.0,11.0,2.0,0.0,0.846,457.0,315.0,142.0,383.0,575.0,192.0,66.6,4804.0,35.0,15.0,6.1,2.6,151.7,8.4,8.4,12.5
2002,Toledo,309.0,14.0,9.0,5.0,0.0,0.643,495.0,378.0,117.0,309.0,443.0,134.0,69.8,3611.0,25.0,9.0,5.6,2.0,152.8,8.2,8.37,11.7
2002,Miami (OH),278.0,12.0,7.0,5.0,0.0,0.583,384.0,325.0,59.0,278.0,446.0,168.0,62.3,3331.0,25.0,13.0,5.6,2.9,137.7,7.5,7.28,12.0
2002,UCF,270.0,12.0,7.0,5.0,0.0,0.583,391.0,315.0,76.0,270.0,442.0,172.0,61.1,3837.0,31.0,17.0,7.0,3.8,149.5,8.7,8.35,14.2
2002,Akron,265.0,12.0,4.0,8.0,0.0,0.333,325.0,379.0,-54.0,265.0,404.0,139.0,65.6,2962.0,18.0,12.0,4.5,3.0,135.9,7.3,6.89,11.2
2002,Eastern Michigan,248.0,12.0,3.0,9.0,0.0,0.25,286.0,566.0,-280.0,248.0,441.0,193.0,56.2,2961.0,23.0,22.0,5.2,5.0,119.9,6.7,5.51,11.9
2002,Western Michigan,244.0,12.0,4.0,8.0,0.0,0.333,303.0,330.0,-27.0,244.0,467.0,223.0,52.2,3073.0,18.0,22.0,3.9,4.7,110.8,6.6,5.23,12.6
2002,Bowling Green,227.0,12.0,9.0,3.0,0.0,0.75,490.0,304.0,186.0,227.0,398.0,171.0,57.0,2758.0,27.0,11.0,6.8,2.8,132.1,6.9,7.04,12.1
2002,Buffalo,209.0,12.0,1.0,11.0,0.0,0.083,214.0,416.0,-202.0,209.0,432.0,223.0,48.4,2134.0,13.0,13.0,3.0,3.0,93.8,4.9,4.19,10.2
2002,Ball State,199.0,12.0,6.0,6.0,0.0,0.5,278.0,333.0,-55.0,199.0,348.0,149.0,57.2,2144.0,20.0,16.0,5.7,4.6,118.7,6.2,5.24,10.8
2002,Central Michigan,194.0,12.0,4.0,8.0,0.0,0.333,267.0,384.0,-117.0,194.0,374.0,180.0,51.9,1994.0,10.0,8.0,2.7,2.1,101.2,5.3,4.9,10.3
2002,Kent State,137.0,12.0,3.0,9.0,0.0,0.25,202.0,424.0,-222.0,137.0,278.0,141.0,49.3,1442.0,6.0,21.0,2.2,7.6,84.9,5.2,2.22,10.5
2002,Northern Illinois,135.0,12.0,8.0,4.0,0.0,0.667,375.0,298.0,77.0,135.0,265.0,130.0,50.9,2105.0,16.0,7.0,6.0,2.6,132.3,7.9,7.96,15.6
2002,Ohio,84.0,12.0,4.0,8.0,0.0,0.333,299.0,374.0,-75.0,84.0,160.0,76.0,52.5,1049.0,6.0,9.0,3.8,5.6,108.7,6.6,4.78,12.5
2002,Cincinnati,264.0,14.0,7.0,7.0,0.0,0.5,409.0,329.0,80.0,264.0,485.0,221.0,54.4,3649.0,22.0,22.0,4.5,4.5,123.5,7.5,6.39,13.8
2002,Tulane,245.0,13.0,8.0,5.0,0.0,0.615,361.0,282.0,79.0,245.0,438.0,193.0,55.9,2646.0,20.0,10.0,4.6,2.3,117.2,6.0,5.93,10.8
2002,Louisville,243.0,13.0,7.0,6.0,0.0,0.538,374.0,319.0,55.0,243.0,451.0,208.0,53.9,2944.0,25.0,11.0,5.5,2.4,122.1,6.5,6.54,12.1
2002,Memphis,241.0,12.0,3.0,9.0,0.0,0.25,303.0,327.0,-24.0,241.0,452.0,211.0,53.3,2868.0,24.0,20.0,5.3,4.4,115.3,6.3,5.42,11.9
2002,East Carolina,200.0,12.0,4.0,8.0,0.0,0.333,335.0,399.0,-64.0,200.0,410.0,210.0,48.8,2577.0,16.0,22.0,3.9,5.4,103.7,6.3,4.65,12.9
2002,Southern Mississippi,186.0,13.0,7.0,6.0,0.0,0.538,282.0,238.0,44.0,186.0,371.0,185.0,50.1,2451.0,11.0,11.0,3.0,3.0,109.5,6.6,5.87,13.2
2002,Houston,184.0,12.0,5.0,7.0,0.0,0.417,320.0,393.0,-73.0,184.0,357.0,173.0,51.5,2670.0,19.0,22.0,5.3,6.2,119.6,7.5,5.77,14.5
2002,Army,180.0,12.0,1.0,11.0,0.0,0.083,226.0,491.0,-265.0,180.0,377.0,197.0,47.7,2149.0,11.0,21.0,2.9,5.6,94.1,5.7,3.78,11.9
2002,Texas Christian,171.0,12.0,10.0,2.0,0.0,0.833,361.0,222.0,139.0,171.0,296.0,125.0,57.8,2003.0,12.0,13.0,4.1,4.4,119.2,6.8,5.6,11.7
2002,UAB,169.0,12.0,5.0,7.0,0.0,0.417,268.0,370.0,-102.0,169.0,347.0,178.0,48.7,2214.0,15.0,9.0,4.3,2.6,111.4,6.4,6.08,13.1
