Season,Team,Cmp,G,W,L,T,W-L%,Pts,PtsO,PtDif,Cmp.1,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Y/A,AY/A,Y/C
2015,Illinois,285.0,12.0,5.0,7.0,0.0,0.417,272.0,279.0,-7.0,285.0,519.0,234.0,54.9,2921.0,16.0,8.0,3.1,1.5,109.3,5.6,5.55,10.2
2015,Indiana,269.0,13.0,6.0,7.0,0.0,0.462,475.0,489.0,-14.0,269.0,461.0,192.0,58.4,3820.0,27.0,8.0,5.9,1.7,143.8,8.3,8.68,14.2
2015,Michigan,258.0,13.0,10.0,3.0,0.0,0.769,408.0,213.0,195.0,258.0,415.0,157.0,62.2,3090.0,21.0,10.0,5.1,2.4,136.6,7.4,7.37,12.0
2015,Nebraska,256.0,13.0,6.0,7.0,0.0,0.462,427.0,362.0,65.0,256.0,458.0,202.0,55.9,3470.0,27.0,21.0,5.9,4.6,129.8,7.6,6.69,13.6
2015,Wisconsin,252.0,13.0,10.0,3.0,0.0,0.769,348.0,178.0,170.0,252.0,419.0,167.0,60.1,2968.0,14.0,13.0,3.3,3.1,124.5,7.1,6.36,11.8
2015,Minnesota,251.0,13.0,6.0,7.0,0.0,0.462,292.0,327.0,-35.0,251.0,427.0,176.0,58.8,2793.0,15.0,11.0,3.5,2.6,120.2,6.5,6.08,11.1
2015,Michigan State,244.0,14.0,12.0,2.0,0.0,0.857,417.0,304.0,113.0,244.0,440.0,196.0,55.5,3279.0,26.0,8.0,5.9,1.8,133.9,7.5,7.82,13.4
2015,Iowa,227.0,14.0,12.0,2.0,0.0,0.857,433.0,285.0,148.0,227.0,369.0,142.0,61.5,2862.0,17.0,5.0,4.6,1.4,139.2,7.8,8.07,12.6
2015,Penn State,215.0,13.0,7.0,6.0,0.0,0.538,301.0,284.0,17.0,215.0,404.0,189.0,53.2,2788.0,20.0,6.0,5.0,1.5,124.6,6.9,7.22,13.0
2015,Ohio State,203.0,13.0,12.0,1.0,0.0,0.923,464.0,196.0,268.0,203.0,324.0,121.0,62.7,2454.0,19.0,9.0,5.9,2.8,140.1,7.6,7.5,12.1
2015,Rutgers,202.0,12.0,4.0,8.0,0.0,0.333,325.0,419.0,-94.0,202.0,336.0,134.0,60.1,2485.0,19.0,12.0,5.7,3.6,133.8,7.4,6.92,12.3
2015,Maryland,183.0,12.0,3.0,9.0,0.0,0.25,296.0,413.0,-117.0,183.0,388.0,205.0,47.2,2092.0,15.0,29.0,3.9,7.5,90.3,5.4,2.8,11.4
2015,Northwestern,174.0,13.0,10.0,3.0,0.0,0.769,254.0,242.0,12.0,174.0,352.0,178.0,49.4,1801.0,8.0,13.0,2.3,3.7,92.5,5.1,3.91,10.4
2015,Texas Tech,389.0,13.0,7.0,6.0,0.0,0.538,586.0,567.0,19.0,389.0,620.0,231.0,62.7,5046.0,39.0,15.0,6.3,2.4,147.0,8.1,8.31,13.0
2015,Oklahoma State,325.0,13.0,10.0,3.0,0.0,0.769,514.0,396.0,118.0,325.0,517.0,192.0,62.9,4591.0,35.0,10.0,6.8,1.9,155.9,8.9,9.36,14.1
2015,Texas Christian,325.0,13.0,11.0,2.0,0.0,0.846,547.0,354.0,193.0,325.0,516.0,191.0,63.0,4516.0,39.0,15.0,7.6,2.9,155.6,8.8,8.96,13.9
2015,Oklahoma,292.0,13.0,11.0,2.0,0.0,0.846,566.0,286.0,280.0,292.0,439.0,147.0,66.5,4006.0,38.0,9.0,8.7,2.1,167.6,9.1,9.93,13.7
2015,Kansas,243.0,12.0,0.0,12.0,0.0,0.0,183.0,553.0,-370.0,243.0,452.0,209.0,53.8,2623.0,11.0,14.0,2.4,3.1,104.3,5.8,4.9,10.8
2015,Iowa State,237.0,12.0,3.0,9.0,0.0,0.25,300.0,392.0,-92.0,237.0,411.0,174.0,57.7,2716.0,18.0,12.0,4.4,2.9,121.8,6.6,6.17,11.5
2015,West Virginia,232.0,13.0,8.0,5.0,0.0,0.615,442.0,320.0,122.0,232.0,429.0,197.0,54.1,3269.0,26.0,15.0,6.1,3.5,131.1,7.6,7.26,14.1
2015,Baylor,229.0,13.0,10.0,3.0,0.0,0.769,625.0,368.0,257.0,229.0,389.0,160.0,58.9,3764.0,44.0,13.0,11.3,3.3,170.8,9.7,10.43,16.4
2015,Kansas State,162.0,13.0,6.0,7.0,0.0,0.462,389.0,409.0,-20.0,162.0,345.0,183.0,47.0,2288.0,14.0,13.0,4.1,3.8,108.5,6.6,5.75,14.1
2015,Texas,139.0,12.0,5.0,7.0,0.0,0.417,317.0,364.0,-47.0,139.0,252.0,113.0,55.2,1751.0,9.0,6.0,3.6,2.4,120.5,6.9,6.59,12.6
2015,Clemson,356.0,15.0,14.0,1.0,0.0,0.933,577.0,325.0,252.0,356.0,528.0,172.0,67.4,4378.0,35.0,15.0,6.6,2.8,153.3,8.3,8.34,12.3
2015,Duke,294.0,13.0,8.0,5.0,0.0,0.615,410.0,330.0,80.0,294.0,509.0,215.0,57.8,3203.0,18.0,10.0,3.5,2.0,118.4,6.3,6.12,10.9
2015,Miami (FL),268.0,13.0,8.0,5.0,0.0,0.615,361.0,366.0,-5.0,268.0,449.0,181.0,59.7,3602.0,18.0,9.0,4.0,2.0,136.3,8.0,7.92,13.4
2015,Florida State,264.0,13.0,10.0,3.0,0.0,0.769,412.0,227.0,185.0,264.0,419.0,155.0,63.0,3325.0,22.0,9.0,5.3,2.1,142.7,7.9,8.02,12.6
2015,North Carolina,260.0,14.0,11.0,3.0,0.0,0.786,570.0,343.0,227.0,260.0,408.0,148.0,63.7,3671.0,31.0,10.0,7.6,2.5,159.5,9.0,9.41,14.1
2015,Virginia,252.0,12.0,4.0,8.0,0.0,0.333,309.0,386.0,-77.0,252.0,413.0,161.0,61.0,2859.0,21.0,18.0,5.1,4.4,127.2,6.9,5.98,11.3
2015,North Carolina State,246.0,13.0,7.0,6.0,0.0,0.538,432.0,336.0,96.0,246.0,413.0,167.0,59.6,2740.0,20.0,6.0,4.8,1.5,128.4,6.6,6.95,11.1
2015,Wake Forest,236.0,12.0,3.0,9.0,0.0,0.25,209.0,295.0,-86.0,236.0,417.0,181.0,56.6,2739.0,13.0,18.0,3.1,4.3,113.4,6.6,5.25,11.6
2015,Louisville,227.0,13.0,8.0,5.0,0.0,0.615,373.0,313.0,60.0,227.0,409.0,182.0,55.5,3186.0,21.0,15.0,5.1,3.7,130.5,7.8,7.17,14.0
2015,Virginia Tech,223.0,13.0,7.0,6.0,0.0,0.538,403.0,342.0,61.0,223.0,394.0,171.0,56.6,2936.0,24.0,14.0,6.1,3.6,132.2,7.5,7.07,13.2
2015,Pitt,212.0,13.0,8.0,5.0,0.0,0.615,367.0,339.0,28.0,212.0,343.0,131.0,61.8,2478.0,21.0,9.0,6.1,2.6,137.4,7.2,7.27,11.7
2015,Syracuse,165.0,12.0,4.0,8.0,0.0,0.333,327.0,372.0,-45.0,165.0,307.0,142.0,53.7,1883.0,19.0,9.0,6.2,2.9,119.8,6.1,6.05,11.4
2015,Boston College,110.0,12.0,3.0,9.0,0.0,0.25,206.0,183.0,23.0,110.0,248.0,138.0,44.4,1331.0,8.0,9.0,3.2,3.6,92.8,5.4,4.38,12.1
2015,Georgia Tech,81.0,12.0,3.0,9.0,0.0,0.25,351.0,309.0,42.0,81.0,192.0,111.0,42.2,1456.0,14.0,10.0,7.3,5.2,119.5,7.6,6.7,18.0
2015,Washington State,500.0,13.0,9.0,4.0,0.0,0.692,409.0,360.0,49.0,500.0,738.0,238.0,67.8,5059.0,41.0,12.0,5.6,1.6,140.4,6.9,7.23,10.1
2015,California,352.0,13.0,8.0,5.0,0.0,0.615,493.0,399.0,94.0,352.0,550.0,198.0,64.0,4887.0,44.0,14.0,8.0,2.5,159.9,8.9,9.34,13.9
2015,Arizona State,319.0,13.0,6.0,7.0,0.0,0.462,450.0,435.0,15.0,319.0,533.0,214.0,59.8,3881.0,30.0,9.0,5.6,1.7,136.2,7.3,7.65,12.2
2015,USC,309.0,14.0,8.0,6.0,0.0,0.571,475.0,360.0,115.0,309.0,463.0,154.0,66.7,3776.0,30.0,7.0,6.5,1.5,153.6,8.2,8.77,12.2
2015,UCLA,300.0,13.0,8.0,5.0,0.0,0.615,419.0,338.0,81.0,300.0,510.0,210.0,58.8,3756.0,23.0,13.0,4.5,2.5,130.5,7.4,7.12,12.5
2015,Colorado,285.0,13.0,4.0,9.0,0.0,0.308,320.0,357.0,-37.0,285.0,465.0,180.0,61.3,3111.0,13.0,12.0,2.8,2.6,121.6,6.7,6.09,10.9
2015,Arizona,273.0,13.0,7.0,6.0,0.0,0.538,486.0,465.0,21.0,273.0,465.0,192.0,58.7,3536.0,27.0,10.0,5.8,2.2,137.4,7.6,7.8,13.0
2015,Washington,245.0,13.0,7.0,6.0,0.0,0.538,398.0,244.0,154.0,245.0,396.0,151.0,61.9,3110.0,17.0,11.0,4.3,2.8,136.4,7.9,7.46,12.7
2015,Oregon,236.0,13.0,9.0,4.0,0.0,0.692,559.0,488.0,71.0,236.0,375.0,139.0,62.9,3358.0,33.0,10.0,8.8,2.7,161.9,9.0,9.51,14.2
2015,Utah,224.0,13.0,10.0,3.0,0.0,0.769,398.0,290.0,108.0,224.0,352.0,128.0,63.6,2338.0,15.0,11.0,4.3,3.1,127.2,6.6,6.09,10.4
2015,Stanford,213.0,14.0,12.0,2.0,0.0,0.857,529.0,316.0,213.0,213.0,318.0,105.0,67.0,2965.0,30.0,8.0,9.4,2.5,171.4,9.3,10.08,13.9
2015,Oregon State,161.0,12.0,2.0,10.0,0.0,0.167,228.0,444.0,-216.0,161.0,343.0,182.0,46.9,1909.0,10.0,11.0,2.9,3.2,96.9,5.6,4.71,11.9
2015,Cincinnati,341.0,13.0,7.0,6.0,0.0,0.538,440.0,405.0,35.0,341.0,547.0,206.0,62.3,4679.0,29.0,22.0,5.3,4.0,143.6,8.6,7.8,13.7
2015,East Carolina,321.0,12.0,5.0,7.0,0.0,0.417,329.0,312.0,17.0,321.0,473.0,152.0,67.9,3370.0,21.0,12.0,4.4,2.5,137.3,7.1,6.87,10.5
2015,Memphis,311.0,13.0,9.0,4.0,0.0,0.692,522.0,355.0,167.0,311.0,465.0,154.0,66.9,3997.0,30.0,5.0,6.5,1.1,158.2,8.6,9.4,12.9
2015,Tulsa,305.0,13.0,6.0,7.0,0.0,0.462,483.0,518.0,-35.0,305.0,492.0,187.0,62.0,4332.0,25.0,8.0,5.1,1.6,149.5,8.8,9.09,14.2
2015,Houston,284.0,14.0,13.0,1.0,0.0,0.929,566.0,290.0,276.0,284.0,432.0,148.0,65.7,3476.0,22.0,7.0,5.1,1.6,146.9,8.0,8.34,12.2
2015,Temple,249.0,14.0,10.0,4.0,0.0,0.714,417.0,281.0,136.0,249.0,438.0,189.0,56.8,3037.0,20.0,8.0,4.6,1.8,126.5,6.9,7.03,12.2
2015,UCF,211.0,12.0,0.0,12.0,0.0,0.0,167.0,452.0,-285.0,211.0,425.0,214.0,49.6,2250.0,13.0,23.0,3.1,5.4,93.4,5.3,3.47,10.7
2015,Tulane,205.0,12.0,3.0,9.0,0.0,0.25,236.0,435.0,-199.0,205.0,403.0,198.0,50.9,2415.0,18.0,10.0,4.5,2.5,111.0,6.0,5.77,11.8
2015,SMU,202.0,12.0,2.0,10.0,0.0,0.167,333.0,548.0,-215.0,202.0,366.0,164.0,55.2,2616.0,19.0,8.0,5.2,2.2,128.0,7.1,7.2,13.0
2015,Connecticut,201.0,13.0,6.0,7.0,0.0,0.462,223.0,253.0,-30.0,201.0,342.0,141.0,58.8,2412.0,10.0,10.0,2.9,2.9,121.8,7.1,6.32,12.0
2015,South Florida,177.0,13.0,8.0,5.0,0.0,0.615,437.0,298.0,139.0,177.0,299.0,122.0,59.2,2526.0,26.0,9.0,8.7,3.0,152.8,8.4,8.83,14.3
2015,Navy,64.0,13.0,11.0,2.0,0.0,0.846,478.0,284.0,194.0,64.0,122.0,58.0,52.5,1280.0,9.0,2.0,7.4,1.6,161.7,10.5,11.23,20.0
2015,Boise State,333.0,13.0,9.0,4.0,0.0,0.692,508.0,263.0,245.0,333.0,524.0,191.0,63.5,4029.0,24.0,12.0,4.6,2.3,138.7,7.7,7.57,12.1
2015,San Jose State,264.0,13.0,6.0,7.0,0.0,0.462,363.0,354.0,9.0,264.0,391.0,127.0,67.5,2882.0,21.0,12.0,5.4,3.1,141.0,7.4,7.06,10.9
2015,Colorado State,232.0,13.0,7.0,6.0,0.0,0.538,385.0,354.0,31.0,232.0,391.0,159.0,59.3,2964.0,24.0,15.0,6.1,3.8,135.6,7.6,7.08,12.8
2015,Utah State,229.0,13.0,6.0,7.0,0.0,0.462,377.0,347.0,30.0,229.0,403.0,174.0,56.8,2672.0,21.0,10.0,5.2,2.5,124.8,6.6,6.56,11.7
2015,Fresno State,202.0,12.0,3.0,9.0,0.0,0.25,267.0,457.0,-190.0,202.0,403.0,201.0,50.1,2140.0,20.0,16.0,5.0,4.0,103.2,5.3,4.52,10.6
2015,Hawaii,202.0,13.0,3.0,10.0,0.0,0.231,229.0,463.0,-234.0,202.0,422.0,220.0,47.9,2501.0,12.0,21.0,2.8,5.0,97.1,5.9,4.26,12.4
2015,Nevada-Las Vegas,196.0,12.0,3.0,9.0,0.0,0.25,343.0,404.0,-61.0,196.0,365.0,169.0,53.7,2537.0,21.0,13.0,5.8,3.6,123.9,7.0,6.5,12.9
2015,Nevada,186.0,13.0,7.0,6.0,0.0,0.538,341.0,349.0,-8.0,186.0,331.0,145.0,56.2,2138.0,15.0,7.0,4.5,2.1,121.2,6.5,6.41,11.5
2015,Wyoming,183.0,12.0,2.0,10.0,0.0,0.167,228.0,408.0,-180.0,183.0,308.0,125.0,59.4,2235.0,20.0,11.0,6.5,3.6,134.7,7.3,6.95,12.2
2015,San Diego State,141.0,14.0,11.0,3.0,0.0,0.786,450.0,230.0,220.0,141.0,251.0,110.0,56.2,1988.0,17.0,3.0,6.8,1.2,142.7,7.9,8.74,14.1
2015,New Mexico,117.0,13.0,7.0,6.0,0.0,0.538,389.0,369.0,20.0,117.0,229.0,112.0,51.1,1747.0,6.0,14.0,2.6,6.1,111.6,7.6,5.4,14.9
2015,Air Force,87.0,14.0,8.0,6.0,0.0,0.571,473.0,357.0,116.0,87.0,170.0,83.0,51.2,1847.0,15.0,12.0,8.8,7.1,157.4,10.9,9.45,21.2
2015,Georgia State,308.0,13.0,6.0,7.0,0.0,0.462,350.0,368.0,-18.0,308.0,496.0,188.0,62.1,4367.0,28.0,12.0,5.6,2.4,149.8,8.8,8.84,14.2
2015,Idaho,297.0,12.0,4.0,8.0,0.0,0.333,364.0,505.0,-141.0,297.0,473.0,176.0,62.8,3375.0,17.0,15.0,3.6,3.2,128.2,7.1,6.43,11.4
2015,Louisiana-Monroe,256.0,13.0,2.0,11.0,0.0,0.154,273.0,475.0,-202.0,256.0,477.0,221.0,53.7,2703.0,25.0,19.0,5.2,4.0,110.6,5.7,4.92,10.6
2015,Texas State,249.0,12.0,3.0,9.0,0.0,0.25,323.0,470.0,-147.0,249.0,431.0,182.0,57.8,2752.0,15.0,12.0,3.5,2.8,117.3,6.4,5.83,11.1
2015,Troy,249.0,12.0,4.0,8.0,0.0,0.333,335.0,339.0,-4.0,249.0,417.0,168.0,59.7,2887.0,21.0,11.0,5.0,2.6,129.2,6.9,6.74,11.6
2015,New Mexico State,239.0,12.0,3.0,9.0,0.0,0.25,343.0,540.0,-197.0,239.0,451.0,212.0,53.0,3028.0,26.0,14.0,5.8,3.1,122.2,6.7,6.47,12.7
2015,Louisiana,226.0,12.0,4.0,8.0,0.0,0.333,317.0,382.0,-65.0,226.0,387.0,161.0,58.4,2502.0,13.0,12.0,3.4,3.1,117.6,6.5,5.74,11.1
2015,Arkansas State,207.0,13.0,9.0,4.0,0.0,0.692,520.0,393.0,127.0,207.0,365.0,158.0,56.7,2693.0,23.0,15.0,6.3,4.1,131.3,7.4,6.79,13.0
2015,South Alabama,184.0,12.0,5.0,7.0,0.0,0.417,300.0,447.0,-147.0,184.0,352.0,168.0,52.3,2394.0,15.0,16.0,4.3,4.5,114.4,6.8,5.61,13.0
2015,Appalachian State,177.0,13.0,11.0,2.0,0.0,0.846,477.0,248.0,229.0,177.0,294.0,117.0,60.2,2523.0,33.0,9.0,11.2,3.1,163.2,8.6,9.45,14.3
2015,Georgia Southern,59.0,13.0,9.0,4.0,0.0,0.692,474.0,306.0,168.0,59.0,137.0,78.0,43.1,824.0,4.0,10.0,2.9,7.3,88.6,6.0,3.31,14.0
2015,Bowling Green,398.0,14.0,10.0,4.0,0.0,0.714,591.0,405.0,186.0,398.0,594.0,196.0,67.0,5135.0,47.0,8.0,7.9,1.3,163.0,8.6,9.62,12.9
2015,Central Michigan,326.0,13.0,7.0,6.0,0.0,0.538,336.0,286.0,50.0,326.0,495.0,169.0,65.9,3910.0,25.0,11.0,5.1,2.2,144.4,7.9,7.91,12.0
2015,Buffalo,283.0,12.0,5.0,7.0,0.0,0.417,320.0,331.0,-11.0,283.0,455.0,172.0,62.2,2994.0,16.0,16.0,3.5,3.5,122.0,6.6,5.7,10.6
2015,Massachusetts,281.0,12.0,3.0,9.0,0.0,0.25,266.0,377.0,-111.0,281.0,495.0,214.0,56.8,3090.0,18.0,13.0,3.6,2.6,116.0,6.2,5.79,11.0
2015,Western Michigan,273.0,13.0,8.0,5.0,0.0,0.615,468.0,368.0,100.0,273.0,404.0,131.0,67.6,3732.0,30.0,9.0,7.4,2.2,165.2,9.2,9.72,13.7
2015,Ball State,263.0,12.0,3.0,9.0,0.0,0.25,277.0,430.0,-153.0,263.0,459.0,196.0,57.3,2619.0,17.0,9.0,3.7,2.0,113.5,5.7,5.56,10.0
2015,Eastern Michigan,247.0,12.0,1.0,11.0,0.0,0.083,305.0,505.0,-200.0,247.0,407.0,160.0,60.7,2631.0,18.0,14.0,4.4,3.4,122.7,6.5,5.8,10.7
2015,Ohio,241.0,13.0,8.0,5.0,0.0,0.615,358.0,329.0,29.0,241.0,405.0,164.0,59.5,3026.0,17.0,13.0,4.2,3.2,129.7,7.5,6.87,12.6
2015,Northern Illinois,240.0,14.0,8.0,6.0,0.0,0.571,436.0,387.0,49.0,240.0,404.0,164.0,59.4,2918.0,22.0,10.0,5.4,2.5,133.1,7.2,7.2,12.2
2015,Toledo,231.0,12.0,10.0,2.0,0.0,0.833,420.0,249.0,171.0,231.0,411.0,180.0,56.2,3036.0,24.0,10.0,5.8,2.4,132.7,7.4,7.46,13.1
2015,Akron,184.0,13.0,8.0,5.0,0.0,0.615,311.0,279.0,32.0,184.0,370.0,186.0,49.7,2508.0,18.0,12.0,4.9,3.2,116.2,6.8,6.29,13.6
2015,Miami (OH),177.0,12.0,3.0,9.0,0.0,0.25,215.0,384.0,-169.0,177.0,374.0,197.0,47.3,2532.0,18.0,19.0,4.8,5.1,109.9,6.8,5.45,14.3
2015,Kent State,175.0,12.0,3.0,9.0,0.0,0.25,157.0,313.0,-156.0,175.0,343.0,168.0,51.0,1657.0,9.0,10.0,2.6,2.9,94.4,4.8,4.04,9.5
2015,Western Kentucky,398.0,14.0,12.0,2.0,0.0,0.857,620.0,363.0,257.0,398.0,554.0,156.0,71.8,5211.0,50.0,9.0,9.0,1.6,177.4,9.4,10.48,13.1
2015,Southern Mississippi,338.0,14.0,9.0,5.0,0.0,0.643,559.0,358.0,201.0,338.0,531.0,193.0,63.7,4616.0,40.0,12.0,7.5,2.3,157.0,8.7,9.18,13.7
2015,Middle Tennessee State,333.0,13.0,7.0,6.0,0.0,0.538,442.0,346.0,96.0,333.0,500.0,167.0,66.6,4040.0,31.0,10.0,6.2,2.0,150.9,8.1,8.42,12.1
2015,Louisiana Tech,295.0,13.0,9.0,4.0,0.0,0.692,488.0,349.0,139.0,295.0,477.0,182.0,61.8,4194.0,28.0,11.0,5.9,2.3,150.5,8.8,8.93,14.2
2015,Marshall,276.0,13.0,10.0,3.0,0.0,0.769,407.0,231.0,176.0,276.0,471.0,195.0,58.6,3012.0,25.0,13.0,5.3,2.8,124.3,6.4,6.21,10.9
2015,Florida International,275.0,12.0,5.0,7.0,0.0,0.417,306.0,358.0,-52.0,275.0,440.0,165.0,62.5,2854.0,21.0,8.0,4.8,1.8,129.1,6.5,6.62,10.4
2015,Old Dominion,235.0,12.0,5.0,7.0,0.0,0.417,291.0,429.0,-138.0,235.0,433.0,198.0,54.3,2634.0,20.0,9.0,4.6,2.1,116.5,6.1,6.07,11.2
2015,UTEP,213.0,12.0,5.0,7.0,0.0,0.417,248.0,395.0,-147.0,213.0,384.0,171.0,55.5,2341.0,18.0,10.0,4.7,2.6,116.9,6.1,5.86,11.0
2015,Rice,212.0,12.0,5.0,7.0,0.0,0.417,313.0,430.0,-117.0,212.0,373.0,161.0,56.8,2691.0,20.0,9.0,5.4,2.4,130.3,7.2,7.2,12.7
2015,UTSA,210.0,12.0,3.0,9.0,0.0,0.25,271.0,405.0,-134.0,210.0,359.0,149.0,58.5,2328.0,17.0,11.0,4.7,3.1,122.5,6.5,6.05,11.1
2015,Florida Atlantic,205.0,12.0,3.0,9.0,0.0,0.25,270.0,345.0,-75.0,205.0,392.0,187.0,52.3,2551.0,12.0,12.0,3.1,3.1,110.9,6.5,5.74,12.4
2015,Charlotte,196.0,12.0,2.0,10.0,0.0,0.167,210.0,435.0,-225.0,196.0,375.0,179.0,52.3,2082.0,12.0,23.0,3.2,6.1,97.2,5.6,3.43,10.6
2015,North Texas,190.0,12.0,1.0,11.0,0.0,0.083,182.0,495.0,-313.0,190.0,407.0,217.0,46.7,1937.0,12.0,11.0,2.9,2.7,91.0,4.8,4.13,10.2
