Season,Team,Cmp,G,W,L,T,W-L%,Pts,PtsO,PtDif,Cmp.1,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Y/A,AY/A,Y/C
2008,Vanderbilt,157.0,13.0,7.0,6.0,0.0,0.538,249.0,255.0,-6.0,157.0,319.0,162.0,49.2,1594.0,14.0,12.0,4.4,3.8,98.1,5.0,4.18,10.2
2008,Tennessee,153.0,12.0,5.0,7.0,0.0,0.417,208.0,201.0,7.0,153.0,309.0,156.0,49.5,1750.0,8.0,9.0,2.6,2.9,99.8,5.7,4.87,11.4
2008,Purdue,295.0,12.0,4.0,8.0,0.0,0.333,296.0,301.0,-5.0,295.0,502.0,207.0,58.8,2995.0,16.0,13.0,3.2,2.6,114.2,6.0,5.44,10.2
2008,Northwestern,279.0,13.0,9.0,4.0,0.0,0.692,317.0,262.0,55.0,279.0,458.0,179.0,60.9,2817.0,20.0,18.0,4.4,3.9,119.1,6.2,5.26,10.1
2008,Minnesota,258.0,13.0,7.0,6.0,0.0,0.538,302.0,322.0,-20.0,258.0,415.0,157.0,62.2,2848.0,15.0,8.0,3.6,1.9,127.9,6.9,6.72,11.0
2008,Penn State,224.0,13.0,11.0,2.0,0.0,0.846,506.0,187.0,319.0,224.0,383.0,159.0,58.5,3160.0,24.0,6.0,6.3,1.6,145.3,8.3,8.8,14.1
2008,Illinois,223.0,12.0,5.0,7.0,0.0,0.417,344.0,319.0,25.0,223.0,393.0,170.0,56.7,3232.0,22.0,16.0,5.6,4.1,136.2,8.2,7.51,14.5
2008,Michigan State,214.0,13.0,9.0,4.0,0.0,0.692,326.0,287.0,39.0,214.0,399.0,185.0,53.6,2773.0,11.0,10.0,2.8,2.5,116.1,6.9,6.37,13.0
2008,Indiana,193.0,12.0,3.0,9.0,0.0,0.25,246.0,423.0,-177.0,193.0,358.0,165.0,53.9,2175.0,11.0,11.0,3.1,3.1,108.9,6.1,5.31,11.3
2008,Iowa,187.0,13.0,9.0,4.0,0.0,0.692,394.0,169.0,225.0,187.0,320.0,133.0,58.4,2362.0,16.0,11.0,5.0,3.4,130.1,7.4,6.83,12.6
2008,Wisconsin,180.0,13.0,7.0,6.0,0.0,0.538,357.0,345.0,12.0,180.0,333.0,153.0,54.1,2445.0,11.0,11.0,3.3,3.3,120.0,7.3,6.52,13.6
2008,Michigan,165.0,12.0,3.0,9.0,0.0,0.25,243.0,347.0,-104.0,165.0,338.0,173.0,48.8,1718.0,11.0,12.0,3.3,3.6,95.2,5.1,4.14,10.4
2008,Ohio State,160.0,13.0,10.0,3.0,0.0,0.769,359.0,181.0,178.0,160.0,267.0,107.0,59.9,1953.0,17.0,6.0,6.4,2.2,137.9,7.3,7.58,12.2
2008,Texas Tech,465.0,13.0,11.0,2.0,0.0,0.846,569.0,362.0,207.0,465.0,662.0,197.0,70.2,5371.0,47.0,10.0,7.1,1.5,158.8,8.1,8.85,11.6
2008,Missouri,404.0,14.0,10.0,4.0,0.0,0.714,591.0,381.0,210.0,404.0,565.0,161.0,71.5,4625.0,41.0,18.0,7.3,3.2,157.8,8.2,8.2,11.4
2008,Oklahoma,350.0,14.0,12.0,2.0,0.0,0.857,716.0,343.0,373.0,350.0,517.0,167.0,67.7,4891.0,51.0,9.0,9.9,1.7,176.2,9.5,10.65,14.0
2008,Texas,343.0,13.0,12.0,1.0,0.0,0.923,551.0,244.0,307.0,343.0,447.0,104.0,76.7,4008.0,36.0,8.0,8.1,1.8,175.0,9.0,9.77,11.7
2008,Kansas,333.0,13.0,8.0,5.0,0.0,0.615,434.0,375.0,59.0,333.0,500.0,167.0,66.6,3973.0,33.0,13.0,6.6,2.6,149.9,7.9,8.1,11.9
2008,Nebraska,295.0,13.0,9.0,4.0,0.0,0.692,460.0,371.0,89.0,295.0,433.0,138.0,68.1,3653.0,27.0,11.0,6.2,2.5,154.5,8.4,8.54,12.4
2008,Iowa State,261.0,12.0,2.0,10.0,0.0,0.167,304.0,430.0,-126.0,261.0,438.0,177.0,59.6,2981.0,17.0,11.0,3.9,2.5,124.5,6.8,6.45,11.4
2008,Texas A&M,251.0,12.0,4.0,8.0,0.0,0.333,300.0,449.0,-149.0,251.0,412.0,161.0,60.9,3029.0,23.0,12.0,5.6,2.9,135.3,7.4,7.16,12.1
2008,Kansas State,250.0,12.0,5.0,7.0,0.0,0.417,419.0,430.0,-11.0,250.0,425.0,175.0,58.8,3235.0,22.0,10.0,5.2,2.4,135.1,7.6,7.59,12.9
2008,Colorado,226.0,12.0,5.0,7.0,0.0,0.417,242.0,351.0,-109.0,226.0,404.0,178.0,55.9,2328.0,19.0,14.0,4.7,3.5,112.9,5.8,5.14,10.3
2008,Oklahoma State,210.0,13.0,9.0,4.0,0.0,0.692,530.0,365.0,165.0,210.0,326.0,116.0,64.4,3149.0,25.0,10.0,7.7,3.1,164.7,9.7,9.81,15.0
2008,Baylor,170.0,12.0,4.0,8.0,0.0,0.333,336.0,352.0,-16.0,170.0,290.0,120.0,58.6,2168.0,16.0,5.0,5.5,1.7,136.2,7.5,7.8,12.8
2008,Virginia,269.0,12.0,5.0,7.0,0.0,0.417,193.0,260.0,-67.0,269.0,439.0,170.0,61.3,2438.0,9.0,20.0,2.1,4.6,105.6,5.6,3.91,9.1
2008,Clemson,248.0,13.0,7.0,6.0,0.0,0.538,327.0,225.0,102.0,248.0,400.0,152.0,62.0,2832.0,15.0,16.0,3.8,4.0,125.8,7.1,6.03,11.4
2008,Duke,248.0,12.0,4.0,8.0,0.0,0.333,241.0,281.0,-40.0,248.0,410.0,162.0,60.5,2372.0,17.0,12.0,4.1,2.9,116.9,5.8,5.3,9.6
2008,Miami (FL),237.0,13.0,7.0,6.0,0.0,0.538,352.0,314.0,38.0,237.0,411.0,174.0,57.7,2558.0,22.0,20.0,5.4,4.9,117.9,6.2,5.1,10.8
2008,Wake Forest,234.0,13.0,8.0,5.0,0.0,0.615,273.0,238.0,35.0,234.0,370.0,136.0,63.2,2430.0,14.0,7.0,3.8,1.9,127.1,6.6,6.47,10.4
2008,Boston College,233.0,14.0,9.0,5.0,0.0,0.643,346.0,257.0,89.0,233.0,448.0,215.0,52.0,2471.0,17.0,17.0,3.8,3.8,103.3,5.5,4.57,10.6
2008,Maryland,227.0,13.0,8.0,5.0,0.0,0.615,283.0,292.0,-9.0,227.0,399.0,172.0,56.9,2687.0,15.0,13.0,3.8,3.3,119.4,6.7,6.02,11.8
2008,Florida State,211.0,13.0,9.0,4.0,0.0,0.692,434.0,262.0,172.0,211.0,387.0,176.0,54.5,2506.0,18.0,16.0,4.7,4.1,116.0,6.5,5.55,11.9
2008,North Carolina State,197.0,13.0,6.0,7.0,0.0,0.462,305.0,342.0,-37.0,197.0,392.0,195.0,50.3,2678.0,20.0,14.0,5.1,3.6,117.3,6.8,6.24,13.6
2008,North Carolina,182.0,13.0,8.0,5.0,0.0,0.615,360.0,275.0,85.0,182.0,320.0,138.0,56.9,2584.0,21.0,12.0,6.6,3.8,138.9,8.1,7.7,14.2
2008,Virginia Tech,167.0,14.0,10.0,4.0,0.0,0.714,309.0,234.0,75.0,167.0,291.0,124.0,57.4,1807.0,6.0,12.0,2.1,4.1,108.1,6.2,4.77,10.8
2008,Georgia Tech,74.0,13.0,9.0,4.0,0.0,0.692,317.0,264.0,53.0,74.0,165.0,91.0,44.8,1290.0,5.0,7.0,3.0,4.2,112.0,7.8,6.52,17.4
2008,Oregon State,270.0,13.0,9.0,4.0,0.0,0.692,397.0,300.0,97.0,270.0,448.0,178.0,60.3,3237.0,25.0,15.0,5.6,3.3,132.7,7.2,6.83,12.0
2008,Arizona,266.0,13.0,8.0,5.0,0.0,0.615,476.0,277.0,199.0,266.0,412.0,146.0,64.6,3172.0,24.0,8.0,5.8,1.9,144.6,7.7,7.99,11.9
2008,USC,254.0,13.0,12.0,1.0,0.0,0.923,488.0,117.0,371.0,254.0,388.0,134.0,65.5,3378.0,36.0,12.0,9.3,3.1,163.0,8.7,9.17,13.3
2008,UCLA,237.0,12.0,4.0,8.0,0.0,0.333,212.0,348.0,-136.0,237.0,433.0,196.0,54.7,2406.0,9.0,21.0,2.1,4.8,98.6,5.6,3.79,10.2
2008,Arizona State,228.0,12.0,5.0,7.0,0.0,0.417,274.0,272.0,2.0,228.0,395.0,167.0,57.7,2644.0,17.0,11.0,4.3,2.8,122.6,6.7,6.3,11.6
2008,California,209.0,13.0,9.0,4.0,0.0,0.692,424.0,259.0,165.0,209.0,397.0,188.0,52.6,2467.0,25.0,10.0,6.3,2.5,120.6,6.2,6.34,11.8
2008,Oregon,204.0,13.0,10.0,3.0,0.0,0.769,545.0,367.0,178.0,204.0,373.0,169.0,54.7,2662.0,20.0,12.0,5.4,3.2,125.9,7.1,6.76,13.0
2008,Washington State,191.0,13.0,2.0,11.0,0.0,0.154,165.0,570.0,-405.0,191.0,361.0,170.0,52.9,1898.0,6.0,21.0,1.7,5.8,90.9,5.3,2.97,9.9
2008,Washington,173.0,12.0,0.0,12.0,0.0,0.0,159.0,463.0,-304.0,173.0,366.0,193.0,47.3,1966.0,6.0,15.0,1.6,4.1,89.6,5.4,3.86,11.4
2008,Stanford,162.0,12.0,5.0,7.0,0.0,0.417,315.0,329.0,-14.0,162.0,287.0,125.0,56.4,1826.0,11.0,15.0,3.8,5.2,112.1,6.4,4.78,11.3
2008,BYU,338.0,13.0,10.0,3.0,0.0,0.769,445.0,285.0,160.0,338.0,493.0,155.0,68.6,4035.0,35.0,14.0,7.1,2.8,155.1,8.2,8.33,11.9
2008,Utah,279.0,13.0,13.0,0.0,0.0,1.0,480.0,224.0,256.0,279.0,414.0,135.0,67.4,3178.0,29.0,9.0,7.0,2.2,150.6,7.7,8.1,11.4
2008,San Diego State,271.0,12.0,2.0,10.0,0.0,0.167,231.0,446.0,-215.0,271.0,489.0,218.0,55.4,2871.0,16.0,11.0,3.3,2.2,111.0,5.9,5.51,10.6
2008,Colorado State,256.0,13.0,7.0,6.0,0.0,0.538,327.0,393.0,-66.0,256.0,427.0,171.0,60.0,3227.0,19.0,16.0,4.4,3.7,130.6,7.6,6.76,12.6
2008,Nevada-Las Vegas,223.0,12.0,5.0,7.0,0.0,0.417,307.0,391.0,-84.0,223.0,385.0,162.0,57.9,2680.0,23.0,6.0,6.0,1.6,133.0,7.0,7.45,12.0
2008,Texas Christian,217.0,13.0,11.0,2.0,0.0,0.846,437.0,147.0,290.0,217.0,371.0,154.0,58.5,2614.0,14.0,8.0,3.8,2.2,125.8,7.0,6.83,12.0
2008,New Mexico,159.0,12.0,4.0,8.0,0.0,0.333,253.0,273.0,-20.0,159.0,289.0,130.0,55.0,1576.0,4.0,14.0,1.4,4.8,95.7,5.5,3.55,9.9
2008,Wyoming,143.0,12.0,4.0,8.0,0.0,0.333,152.0,333.0,-181.0,143.0,277.0,134.0,51.6,1412.0,8.0,17.0,2.9,6.1,91.7,5.1,2.91,9.9
2008,Air Force,74.0,13.0,8.0,5.0,0.0,0.615,348.0,289.0,59.0,74.0,138.0,64.0,53.6,1068.0,9.0,6.0,6.5,4.3,131.5,7.7,7.09,14.4
2008,Troy,319.0,13.0,8.0,5.0,0.0,0.615,426.0,277.0,149.0,319.0,524.0,205.0,60.9,3206.0,26.0,11.0,5.0,2.1,124.4,6.1,6.17,10.1
2008,North Texas,318.0,12.0,1.0,11.0,0.0,0.083,240.0,571.0,-331.0,318.0,514.0,196.0,61.9,2828.0,15.0,17.0,2.9,3.3,111.1,5.5,4.6,8.9
2008,Middle Tennessee State,256.0,12.0,5.0,7.0,0.0,0.417,274.0,299.0,-25.0,256.0,414.0,158.0,61.8,2900.0,18.0,11.0,4.3,2.7,129.7,7.0,6.68,11.3
2008,Florida Atlantic,243.0,12.0,7.0,6.0,0.0,0.538,326.0,373.0,-47.0,243.0,457.0,214.0,53.2,3312.0,25.0,15.0,5.5,3.3,125.5,7.2,6.86,13.6
2008,Louisiana-Monroe,201.0,12.0,4.0,8.0,0.0,0.333,284.0,374.0,-90.0,201.0,347.0,146.0,57.9,2215.0,20.0,9.0,5.8,2.6,125.4,6.4,6.37,11.0
2008,Florida International,186.0,12.0,5.0,7.0,0.0,0.417,296.0,340.0,-44.0,186.0,353.0,167.0,52.7,2619.0,17.0,9.0,4.8,2.5,125.8,7.4,7.24,14.1
2008,Louisiana,183.0,12.0,6.0,6.0,0.0,0.5,397.0,404.0,-7.0,183.0,288.0,105.0,63.5,2226.0,18.0,15.0,6.3,5.2,138.7,7.7,6.64,12.2
2008,Arkansas State,167.0,12.0,6.0,6.0,0.0,0.5,324.0,285.0,39.0,167.0,308.0,141.0,54.2,2346.0,16.0,8.0,5.2,2.6,130.2,7.6,7.49,14.0
2008,Western Michigan,346.0,13.0,9.0,4.0,0.0,0.692,372.0,324.0,48.0,346.0,535.0,189.0,64.7,3831.0,37.0,10.0,6.9,1.9,143.9,7.2,7.7,11.1
2008,Central Michigan,317.0,13.0,8.0,5.0,0.0,0.615,384.0,393.0,-9.0,317.0,480.0,163.0,66.0,3767.0,28.0,8.0,5.8,1.7,147.9,7.8,8.26,11.9
2008,Eastern Michigan,308.0,12.0,3.0,9.0,0.0,0.25,309.0,427.0,-118.0,308.0,499.0,191.0,61.7,3232.0,17.0,13.0,3.4,2.6,122.2,6.5,5.99,10.5
2008,Buffalo,306.0,14.0,8.0,6.0,0.0,0.571,424.0,395.0,29.0,306.0,472.0,166.0,64.8,3326.0,25.0,6.0,5.3,1.3,139.0,7.0,7.53,10.9
2008,Bowling Green,274.0,12.0,6.0,6.0,0.0,0.5,332.0,278.0,54.0,274.0,411.0,137.0,66.7,2709.0,24.0,9.0,5.8,2.2,136.9,6.6,6.77,9.9
2008,Miami (OH),265.0,12.0,2.0,10.0,0.0,0.167,221.0,392.0,-171.0,265.0,461.0,196.0,57.5,2615.0,10.0,12.0,2.2,2.6,107.1,5.7,4.93,9.9
2008,Ball State,261.0,14.0,12.0,2.0,0.0,0.857,489.0,287.0,202.0,261.0,405.0,144.0,64.4,3612.0,27.0,8.0,6.7,2.0,157.4,8.9,9.36,13.8
2008,Akron,232.0,12.0,5.0,7.0,0.0,0.417,360.0,375.0,-15.0,232.0,404.0,172.0,57.4,2778.0,20.0,14.0,5.0,3.5,124.6,6.9,6.31,12.0
2008,Toledo,229.0,12.0,3.0,9.0,0.0,0.25,269.0,377.0,-108.0,229.0,381.0,152.0,60.1,2254.0,13.0,8.0,3.4,2.1,116.9,5.9,5.65,9.8
2008,Ohio,228.0,12.0,4.0,8.0,0.0,0.333,289.0,327.0,-38.0,228.0,386.0,158.0,59.1,2795.0,21.0,14.0,5.4,3.6,130.6,7.2,6.7,12.3
2008,Temple,187.0,12.0,5.0,7.0,0.0,0.417,281.0,277.0,4.0,187.0,339.0,152.0,55.2,2435.0,22.0,13.0,6.5,3.8,129.2,7.2,6.76,13.0
2008,Northern Illinois,176.0,13.0,6.0,7.0,0.0,0.462,314.0,234.0,80.0,176.0,312.0,136.0,56.4,2130.0,13.0,12.0,4.2,3.8,119.8,6.8,5.93,12.1
2008,Kent State,165.0,12.0,4.0,8.0,0.0,0.333,308.0,380.0,-72.0,165.0,300.0,135.0,55.0,2036.0,14.0,11.0,4.7,3.7,120.1,6.8,6.07,12.3
2008,Houston,411.0,13.0,8.0,5.0,0.0,0.615,528.0,402.0,126.0,411.0,610.0,199.0,67.4,5221.0,45.0,11.0,7.4,1.8,160.0,8.6,9.22,12.7
2008,Rice,339.0,13.0,10.0,3.0,0.0,0.769,537.0,433.0,104.0,339.0,516.0,177.0,65.7,4254.0,48.0,7.0,9.3,1.4,162.9,8.2,9.49,12.5
2008,Tulsa,270.0,14.0,11.0,3.0,0.0,0.786,661.0,391.0,270.0,270.0,423.0,153.0,63.8,4226.0,47.0,21.0,11.1,5.0,174.5,10.0,9.98,15.7
2008,SMU,269.0,12.0,1.0,11.0,0.0,0.083,256.0,458.0,-202.0,269.0,476.0,207.0,56.5,3275.0,29.0,25.0,6.1,5.3,123.9,6.9,5.74,12.2
2008,Southern Mississippi,262.0,13.0,7.0,6.0,0.0,0.538,398.0,313.0,85.0,262.0,457.0,195.0,57.3,3134.0,23.0,9.0,5.0,2.0,127.6,6.9,6.98,12.0
2008,UTEP,258.0,12.0,5.0,7.0,0.0,0.417,395.0,444.0,-49.0,258.0,448.0,190.0,57.6,3410.0,34.0,9.0,7.6,2.0,142.6,7.6,8.23,13.2
2008,East Carolina,248.0,14.0,9.0,5.0,0.0,0.643,328.0,295.0,33.0,248.0,418.0,170.0,59.3,2996.0,15.0,9.0,3.6,2.2,127.1,7.2,6.92,12.1
2008,Memphis,247.0,13.0,6.0,7.0,0.0,0.462,353.0,353.0,0.0,247.0,437.0,190.0,56.5,2891.0,20.0,12.0,4.6,2.7,121.7,6.6,6.3,11.7
2008,Tulane,228.0,12.0,2.0,10.0,0.0,0.167,200.0,414.0,-214.0,228.0,409.0,181.0,55.7,2655.0,10.0,15.0,2.4,3.7,111.0,6.5,5.33,11.6
2008,UAB,208.0,12.0,4.0,8.0,0.0,0.333,273.0,375.0,-102.0,208.0,353.0,145.0,58.9,2367.0,10.0,16.0,2.8,4.5,115.5,6.7,5.23,11.4
2008,Marshall,176.0,12.0,4.0,8.0,0.0,0.333,246.0,332.0,-86.0,176.0,351.0,175.0,50.1,2072.0,17.0,14.0,4.8,4.0,107.7,5.9,5.08,11.8
2008,UCF,132.0,12.0,4.0,8.0,0.0,0.333,199.0,289.0,-90.0,132.0,308.0,176.0,42.9,1395.0,12.0,11.0,3.9,3.6,86.6,4.5,3.7,10.6
