position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
RB,456,45,6,GB,0.8396637016596156,0.9079091109432735,0.6915461198804351,0.8601004342582361,13,MTF/A|Draft Capital|Draft Age|DOM+|YPR|40 Time|Conference Rank|YPC|BMI|ELU|YCO/A|Breakout Age|Break%,,14.162514333724673
RB,456,45,36,GB,0.8385470230771463,0.9077393742885262,0.6897055143737116,0.8608927132964231,13,Conference Rank|DOM+|MTF/A|YPR|Breakout Age|40 Time|Draft Age|YCO/A|YPC|BMI|Draft Capital|Break%|ELU,,14.158175840482919
RB,456,45,4,GB,0.836561667810544,0.9070243764179731,0.6920407298112791,0.8642221319167959,13,Draft Capital|DOM+|BMI|YCO/A|Breakout Age|Conference Rank|Break%|YPC|MTF/A|40 Time|YPR|Draft Age|ELU,,14.167172081357934
RB,456,45,30,GB,0.8384163356390433,0.9070192836436293,0.6938967322801904,0.8642458006369522,13,Breakout Age|ELU|Draft Age|Draft Capital|DOM+|YPC|40 Time|YCO/A|Break%|MTF/A|BMI|Conference Rank|YPR,,14.103173786340129
RB,456,45,27,GB,0.8393362934775206,0.9065407372858173,0.6932847547002309,0.8664669649458675,13,YCO/A|ELU|Draft Age|Breakout Age|Draft Capital|YPR|MTF/A|DOM+|Conference Rank|Break%|40 Time|BMI|YPC,,14.074028056555168
RB,456,45,37,GB,0.8372291343349877,0.9062940688240744,0.6942803948509525,0.8676096512228985,13,YCO/A|YPR|ELU|MTF/A|YPC|Break%|DOM+|Draft Capital|Conference Rank|Draft Age|40 Time|Breakout Age|BMI,,14.198642094879135
RB,456,45,20,GB,0.8381109848862158,0.9054046915526772,0.6938027321684623,0.8717172355145542,13,YPC|MTF/A|Breakout Age|DOM+|Draft Age|40 Time|BMI|YPR|Conference Rank|Draft Capital|ELU|YCO/A|Break%,,14.182583544877534
RB,456,45,31,GB,0.8416388883492296,0.9052684543814359,0.6988165960061921,0.8723447378877823,12,Break%|YCO/A|Draft Capital|Conference Rank|40 Time|YPR|ELU|DOM+|YPC|Draft Age|Breakout Age|MTF/A,,14.34887343141995
RB,456,45,9,GB,0.8418895217403083,0.905220910401676,0.7001727952796285,0.8725636171309561,12,Conference Rank|40 Time|DOM+|Breakout Age|Draft Capital|YPC|YPR|Break%|YCO/A|ELU|Draft Age|MTF/A,,14.380051888176531
RB,456,45,17,GB,0.8226283955340545,0.901340380375456,0.7206108201172128,0.8902470688846997,11,Conference Rank|Breakout Age|ELU|BMI|40 Time|MTF/A|Break%|DOM+|Draft Age|YCO/A|Draft Capital,,14.047290108120805
RB,456,45,19,GB,0.8341329705250647,0.8993121632378234,0.7115723705424627,0.8993512429964333,12,Conference Rank|ELU|Breakout Age|YPR|YCO/A|Draft Age|BMI|Draft Capital|40 Time|YPC|Break%|DOM+,,14.083964166727748
RB,456,45,41,GB,0.8276341628008232,0.8968179144353923,0.6967131263786595,0.9104225057040967,11,ELU|BMI|YCO/A|Draft Capital|Conference Rank|DOM+|YPR|YPC|Draft Age|Break%|Breakout Age,,13.823549461727868
RB,456,45,25,GB,0.8281366983235691,0.891229268278537,0.7103749613409885,0.9347529816714188,11,BMI|Conference Rank|Break%|Draft Age|Breakout Age|DOM+|Draft Capital|ELU|YPR|YPC|MTF/A,,13.907531650076427
RB,456,45,44,GB,0.8438550860176852,0.8909500471979501,0.7703870285510844,0.9359519965427571,12,Draft Capital|YPC|Conference Rank|MTF/A|YCO/A|Breakout Age|40 Time|DOM+|BMI|Break%|Draft Age|YPR,,14.284274060339625
RB,456,45,39,GB,0.8181783506771355,0.890541387158802,0.7132458900755022,0.9377040766763745,10,DOM+|YPR|Conference Rank|YCO/A|MTF/A|40 Time|Draft Capital|Breakout Age|ELU|Break%,,14.181710977947818
