position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
RB,456,10,7,GB,0.8878924997577933,0.8979480018700896,0.7105550165376537,0.9054231414003232,9,DOM+|Breakout Age|YCO/A|MTF/A|YPC|ELU|Draft Capital|RDOM+,SpeedxBMI,14.796480080075906
RB,456,10,6,GB,0.8795404278558102,0.8959844962632962,0.7304948062613384,0.914091924922152,11,DOM+|YPR|YPC|MTF/A|RDOM+|Draft Capital|YCO/A|Breakout Age|Break%|ELU,SpeedxBMI,14.69299813109818
RB,456,10,2,GB,0.8756906851403832,0.8851592176227784,0.7756703348906767,0.9604812812711214,10,DOM+|YPC|Breakout Age|MTF/A|RDOM+|Break%|YPR|YCO/A|Draft Capital,SpeedxBMI,14.475678744114695
RB,456,10,1,Ridge,0.8129291519712216,0.8595407934558585,0.8724047571554842,1.0622235836272276,5,DOM+|Draft Capital|ELU|YPR,SpeedxBMI,14.011657170611986
RB,456,10,3,GB,0.8033207951018315,0.8550023934253861,0.8542664963152619,1.0792479958501862,7,DOM+|Breakout Age|YCO/A|Draft Capital|YPC|YPR,SpeedxBMI,14.242465945719381
RB,456,10,4,GB,0.5872980790353098,0.7165492439227318,1.2000856611716844,1.5089666587405035,10,DOM+|ELU|Break%|Breakout Age|YPC|YPR|YCO/A|RDOM+|MTF/A,SpeedxBMI,13.209039430103608
RB,456,10,9,Ridge,0.5522909115396034,0.646072254662924,1.428063478843925,1.68615750079526,8,DOM+|YPR|YPC|Breakout Age|MTF/A|Break%|YCO/A,SpeedxBMI,12.31213195866477
RB,456,10,8,RF,0.46303363803862946,0.6062804240113626,1.440147340952591,1.7784200191362751,4,DOM+|RDOM+|ELU,SpeedxBMI,11.48018662044175
RB,456,10,0,Ridge,0.207873755642692,0.3859476895578067,1.8316891105426945,2.2209742275399265,2,DOM+,SpeedxBMI,10.204994999273035
RB,456,10,5,Ridge,0.3183924019620855,0.37367459266042524,1.9090879735644997,2.2430597835082127,3,DOM+|Breakout Age,SpeedxBMI,11.323944308699328
