Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards
36.0,Cedric Benson,Texas,Big 12,12.0,223.0,1053.0,4.7,12.0,87.8,17.0,203.0,11.9,1.0,16.9,240.0,1256.0,5.2,13.0,
37.0,Delvon Flowers,Arizona State,Pac-10,11.0,188.0,1041.0,5.5,11.0,94.6,4.0,10.0,2.5,0.0,0.9,192.0,1051.0,5.5,11.0,
38.0,Joshua Cribbs,Kent State,MAC,11.0,164.0,1019.0,6.2,5.0,92.6,1.0,32.0,32.0,1.0,2.9,165.0,1051.0,6.4,6.0,
39.0,Paris Gaines,Fresno State,WAC,13.0,210.0,1018.0,4.8,7.0,78.3,20.0,236.0,11.8,3.0,18.2,230.0,1254.0,5.5,10.0,
40.0,Tarence Williams,Wake Forest,ACC,10.0,249.0,1018.0,4.1,10.0,101.8,2.0,10.0,5.0,0.0,1.0,251.0,1028.0,4.1,10.0,
41.0,Onterrio Smith,Oregon,Pac-10,11.0,161.0,1007.0,6.3,7.0,91.5,8.0,63.0,7.9,1.0,5.7,169.0,1070.0,6.3,8.0,
42.0,Jonathan Adams,Arkansas State,Sun Belt,11.0,233.0,1004.0,4.3,5.0,91.3,10.0,103.0,10.3,0.0,9.4,243.0,1107.0,4.6,5.0,
43.0,Woodrow Dantzler,Clemson,ACC,11.0,206.0,1004.0,4.9,10.0,91.3,0.0,0.0,,0.0,0.0,206.0,1004.0,4.9,10.0,
44.0,Labrandon Toefield,LSU,SEC,12.0,230.0,992.0,4.3,19.0,82.7,13.0,148.0,11.4,0.0,12.3,243.0,1140.0,4.7,19.0,
45.0,Ken Simonton,Oregon State,Pac-10,11.0,239.0,971.0,4.1,8.0,88.3,17.0,160.0,9.4,1.0,14.5,256.0,1131.0,4.4,9.0,
46.0,Antwaan Randle El,Indiana,Big Ten,11.0,188.0,964.0,5.1,8.0,87.6,4.0,30.0,7.5,0.0,2.7,192.0,994.0,5.2,8.0,H-6
47.0,Maurice Morris,Oregon,Pac-10,10.0,169.0,960.0,5.7,8.0,96.0,12.0,99.0,8.3,1.0,9.9,181.0,1059.0,5.9,9.0,
48.0,Kevin Jones,Virginia Tech,Big East,11.0,175.0,957.0,5.5,5.0,87.0,6.0,47.0,7.8,0.0,4.3,181.0,1004.0,5.5,5.0,
49.0,Chris Brown,Colorado,Big 12,12.0,190.0,946.0,5.0,16.0,78.8,6.0,36.0,6.0,0.0,3.0,196.0,982.0,5.0,16.0,
50.0,Bobby Purify,Colorado,Big 12,12.0,157.0,916.0,5.8,5.0,76.3,11.0,92.0,8.4,0.0,7.7,168.0,1008.0,6.0,5.0,
51.0,Jarrod Baxter,New Mexico,MWC,11.0,203.0,907.0,4.5,11.0,82.5,7.0,49.0,7.0,0.0,4.5,210.0,956.0,4.6,11.0,
52.0,Brian Madden,Navy,Ind,8.0,217.0,905.0,4.2,8.0,113.1,0.0,0.0,,0.0,0.0,217.0,905.0,4.2,8.0,
53.0,Dante Brown,Memphis,CUSA,11.0,184.0,902.0,4.9,11.0,82.0,13.0,65.0,5.0,1.0,5.9,197.0,967.0,4.9,12.0,
54.0,Brian Allen,Stanford,Pac-10,11.0,174.0,899.0,5.2,9.0,81.7,4.0,63.0,15.8,0.0,5.7,178.0,962.0,5.4,9.0,
55.0,Kyle Herm,Rice,WAC,12.0,205.0,897.0,4.4,11.0,74.8,0.0,0.0,,0.0,0.0,205.0,897.0,4.4,11.0,
56.0,Ahmaad Galloway,Alabama,SEC,11.0,174.0,881.0,5.1,6.0,80.1,3.0,20.0,6.7,0.0,1.8,177.0,901.0,5.1,6.0,
57.0,Joe Smith,Louisiana Tech,WAC,10.0,172.0,874.0,5.1,7.0,87.4,7.0,87.0,12.4,1.0,8.7,179.0,961.0,5.4,8.0,
58.0,Joe Gunn,Ole Miss,SEC,11.0,200.0,870.0,4.4,9.0,79.1,13.0,48.0,3.7,1.0,4.4,213.0,918.0,4.3,10.0,
59.0,Shanderrick Charles,SMU,WAC,10.0,134.0,860.0,6.4,7.0,86.0,10.0,38.0,3.8,0.0,3.8,144.0,898.0,6.2,7.0,
60.0,Chris Douglas,Duke,ACC,11.0,218.0,841.0,3.9,7.0,76.5,26.0,233.0,9.0,1.0,21.2,244.0,1074.0,4.4,8.0,
61.0,Henri Childs,Colorado State,MWC,11.0,166.0,841.0,5.1,4.0,76.5,13.0,117.0,9.0,1.0,10.6,179.0,958.0,5.4,5.0,
62.0,Jegil Dugger,UAB,CUSA,11.0,218.0,839.0,3.8,6.0,76.3,10.0,62.0,6.2,0.0,5.6,228.0,901.0,4.0,6.0,
63.0,Kenton Keith,New Mexico State,Sun Belt,11.0,183.0,839.0,4.6,11.0,76.3,8.0,118.0,14.8,1.0,10.7,191.0,957.0,5.0,12.0,
64.0,B.J. Askew,Michigan,Big Ten,11.0,190.0,831.0,4.4,10.0,75.5,24.0,213.0,8.9,1.0,19.4,214.0,1044.0,4.9,11.0,
65.0,Jarmar Julien,San Jose State,WAC,12.0,174.0,820.0,4.7,12.0,68.3,12.0,108.0,9.0,0.0,9.0,186.0,928.0,5.0,12.0,
66.0,Adam Tate,Utah,MWC,11.0,160.0,819.0,5.1,12.0,74.5,11.0,158.0,14.4,1.0,14.4,171.0,977.0,5.7,13.0,
67.0,Bobby Hendry,Akron,MAC,9.0,160.0,819.0,5.1,10.0,91.0,3.0,21.0,7.0,0.0,2.3,163.0,840.0,5.2,10.0,
68.0,Joffrey Reynolds,Houston,CUSA,11.0,181.0,818.0,4.5,7.0,74.4,37.0,349.0,9.4,1.0,31.7,218.0,1167.0,5.4,8.0,
69.0,Quentin Griffin,Oklahoma,Big 12,12.0,182.0,804.0,4.4,9.0,67.0,55.0,440.0,8.0,2.0,36.7,237.0,1244.0,5.2,11.0,
70.0,Demontray Carter,Troy,Ind,11.0,160.0,801.0,5.0,8.0,72.8,24.0,194.0,8.1,4.0,17.6,184.0,995.0,5.4,12.0,
71.0,Franklin Wallace,Marshall,MAC,10.0,152.0,796.0,5.2,9.0,79.6,16.0,108.0,6.8,1.0,10.8,168.0,904.0,5.4,10.0,
72.0,Reshard Lee,Middle Tennessee State,Sun Belt,11.0,108.0,790.0,7.3,4.0,71.8,9.0,87.0,9.7,0.0,7.9,117.0,877.0,7.5,4.0,
73.0,Zack Abron,Missouri,Big 12,11.0,157.0,783.0,5.0,6.0,71.2,2.0,10.0,5.0,0.0,0.9,159.0,793.0,5.0,6.0,
74.0,Tatum Bell,Oklahoma State,Big 12,10.0,197.0,776.0,3.9,6.0,77.6,18.0,97.0,5.4,0.0,9.7,215.0,873.0,4.1,6.0,
75.0,Fred Talley,Arkansas,SEC,11.0,164.0,774.0,4.7,4.0,70.4,4.0,20.0,5.0,0.0,1.8,168.0,794.0,4.7,4.0,
76.0,Tanardo Sharps,Temple,Big East,10.0,150.0,771.0,5.1,1.0,77.1,7.0,65.0,9.3,0.0,6.5,157.0,836.0,5.3,1.0,
77.0,Demarco McCleskey,Cincinnati,CUSA,11.0,179.0,765.0,4.3,7.0,69.5,10.0,115.0,11.5,0.0,10.5,189.0,880.0,4.7,7.0,
78.0,Dave Minnich,Washington State,Pac-10,8.0,175.0,764.0,4.4,6.0,95.5,15.0,115.0,7.7,2.0,14.4,190.0,879.0,4.6,8.0,
79.0,Damien Anderson,Northwestern,Big Ten,8.0,172.0,757.0,4.4,8.0,94.6,13.0,107.0,8.2,0.0,13.4,185.0,864.0,4.7,8.0,
80.0,Chris Roberson,Eastern Michigan,MAC,11.0,167.0,755.0,4.5,3.0,68.6,23.0,91.0,4.0,1.0,8.3,190.0,846.0,4.5,4.0,
81.0,Marion Barber III,Minnesota,Big Ten,11.0,118.0,742.0,6.3,7.0,67.5,2.0,19.0,9.5,0.0,1.7,120.0,761.0,6.3,7.0,
82.0,Reggie Duncan,Kansas,Big 12,10.0,181.0,739.0,4.1,3.0,73.9,4.0,44.0,11.0,0.0,4.4,185.0,783.0,4.2,3.0,
83.0,Ray Robinson,North Carolina State,ACC,11.0,190.0,733.0,3.9,10.0,66.6,52.0,376.0,7.2,1.0,34.2,242.0,1109.0,4.6,11.0,
84.0,Ricky Williams,Texas Tech,Big 12,11.0,142.0,726.0,5.1,14.0,66.0,92.0,617.0,6.7,4.0,56.1,234.0,1343.0,5.7,18.0,
85.0,Julius Jones,Notre Dame,Ind,11.0,168.0,718.0,4.3,6.0,65.3,9.0,57.0,6.3,1.0,5.2,177.0,775.0,4.4,7.0,
86.0,Greg Jones,Florida State,ACC,11.0,134.0,713.0,5.3,6.0,64.8,3.0,11.0,3.7,0.0,1.0,137.0,724.0,5.3,6.0,
87.0,Keith Burnell,Virginia Tech,Big East,11.0,149.0,707.0,4.7,9.0,64.3,7.0,26.0,3.7,0.0,2.4,156.0,733.0,4.7,9.0,
88.0,Verron Haynes,Georgia,SEC,10.0,126.0,691.0,5.5,7.0,69.1,19.0,242.0,12.7,2.0,24.2,145.0,933.0,6.4,9.0,
89.0,Alex Haynes,UCF,Ind,9.0,140.0,690.0,4.9,9.0,76.7,14.0,143.0,10.2,0.0,15.9,154.0,833.0,5.4,9.0,
90.0,Terrell Williams,California,Pac-10,11.0,160.0,688.0,4.3,4.0,62.5,14.0,132.0,9.4,1.0,12.0,174.0,820.0,4.7,5.0,
91.0,Dicenzo Miller,Mississippi State,SEC,9.0,132.0,676.0,5.1,4.0,75.1,19.0,337.0,17.7,3.0,37.4,151.0,1013.0,6.7,7.0,
92.0,Lew Thomas,Vanderbilt,SEC,7.0,105.0,675.0,6.4,5.0,96.4,10.0,80.0,8.0,0.0,11.4,115.0,755.0,6.6,5.0,
93.0,Carlyle Holiday,Notre Dame,Ind,11.0,156.0,666.0,4.3,2.0,60.5,1.0,17.0,17.0,0.0,1.5,157.0,683.0,4.4,2.0,
94.0,Earnest Graham,Florida,SEC,9.0,125.0,650.0,5.2,9.0,72.2,12.0,129.0,10.8,0.0,14.3,137.0,779.0,5.7,9.0,
95.0,Thunder Collins,Nebraska,Big 12,12.0,94.0,647.0,6.9,5.0,53.9,19.0,189.0,9.9,0.0,15.8,113.0,836.0,7.4,5.0,
96.0,Raymond Kirkley,Pitt,Big East,11.0,155.0,645.0,4.2,3.0,58.6,19.0,127.0,6.7,0.0,11.5,174.0,772.0,4.4,3.0,
97.0,Ell Roberson,Kansas State,Big 12,10.0,142.0,643.0,4.5,9.0,64.3,0.0,0.0,,0.0,0.0,142.0,643.0,4.5,9.0,
98.0,Jamel Patterson,Ohio,MAC,11.0,117.0,638.0,5.5,5.0,58.0,2.0,15.0,7.5,0.0,1.4,119.0,653.0,5.5,5.0,
99.0,Robbie Beck,Rice,WAC,12.0,126.0,634.0,5.0,7.0,52.8,4.0,55.0,13.8,1.0,4.6,130.0,689.0,5.3,8.0,
100.0,David Alston,Kent State,MAC,10.0,119.0,633.0,5.3,6.0,63.3,11.0,133.0,12.1,1.0,13.3,130.0,766.0,5.9,7.0,
101.0,Duan Ruff,Colorado State,MWC,11.0,150.0,633.0,4.2,4.0,57.5,3.0,25.0,8.3,0.0,2.3,153.0,658.0,4.3,4.0,
102.0,Santonio Beard,Alabama,SEC,8.0,77.0,633.0,8.2,4.0,79.1,1.0,8.0,8.0,0.0,1.0,78.0,641.0,8.2,4.0,
103.0,Antoineo Harris,Illinois,Big Ten,9.0,167.0,626.0,3.7,6.0,69.6,3.0,10.0,3.3,0.0,1.1,170.0,636.0,3.7,6.0,
104.0,Jerome Coleman,Louisiana,Sun Belt,10.0,162.0,625.0,3.9,10.0,62.5,16.0,141.0,8.8,1.0,14.1,178.0,766.0,4.3,11.0,
105.0,Cadillac Williams,Auburn,SEC,9.0,120.0,614.0,5.1,6.0,68.2,13.0,140.0,10.8,0.0,15.6,133.0,754.0,5.7,6.0,
106.0,Josh Harris,Bowling Green,MAC,10.0,126.0,614.0,4.9,8.0,61.4,1.0,14.0,14.0,1.0,1.4,127.0,628.0,4.9,9.0,
107.0,Ricky Madison,Texas Christian,CUSA,11.0,174.0,611.0,3.5,3.0,55.5,9.0,44.0,4.9,0.0,4.0,183.0,655.0,3.6,3.0,
108.0,Willie Hurst,Washington,Pac-10,10.0,138.0,607.0,4.4,7.0,60.7,12.0,135.0,11.3,1.0,13.5,150.0,742.0,4.9,8.0,
109.0,Montrell Lowe,Purdue,Big Ten,11.0,166.0,595.0,3.6,3.0,54.1,9.0,51.0,5.7,0.0,4.6,175.0,646.0,3.7,3.0,
110.0,Dawayne Woods,Southern Mississippi,CUSA,9.0,140.0,594.0,4.2,9.0,66.0,16.0,192.0,12.0,3.0,21.3,156.0,786.0,5.0,12.0,
111.0,Matt Jones,Arkansas,SEC,8.0,74.0,592.0,8.0,5.0,74.0,2.0,21.0,10.5,0.0,2.6,76.0,613.0,8.1,5.0,
112.0,Ray Jackson,Cincinnati,CUSA,11.0,145.0,592.0,4.1,7.0,53.8,27.0,455.0,16.9,3.0,41.4,172.0,1047.0,6.1,10.0,
113.0,Derek Watson,South Carolina,SEC,11.0,128.0,591.0,4.6,5.0,53.7,23.0,181.0,7.9,2.0,16.5,151.0,772.0,5.1,7.0,
114.0,Rodney Williams,Vanderbilt,SEC,11.0,131.0,590.0,4.5,4.0,53.6,19.0,212.0,11.2,0.0,19.3,150.0,802.0,5.3,4.0,
115.0,Steve Little,Miami (OH),MAC,11.0,135.0,587.0,4.3,8.0,53.4,19.0,136.0,7.2,2.0,12.4,154.0,723.0,4.7,10.0,
116.0,Fred Staton,Wake Forest,ACC,11.0,137.0,583.0,4.3,7.0,53.0,1.0,28.0,28.0,0.0,2.5,138.0,611.0,4.4,7.0,
117.0,Zak Kustok,Northwestern,Big Ten,11.0,175.0,580.0,3.3,11.0,52.7,0.0,0.0,,0.0,0.0,175.0,580.0,3.3,11.0,
118.0,Rocky Harvey,Illinois,Big Ten,11.0,136.0,578.0,4.3,4.0,52.5,14.0,208.0,14.9,1.0,18.9,150.0,786.0,5.2,5.0,
119.0,T.J. Patterson,Louisville,CUSA,9.0,118.0,576.0,4.9,7.0,64.0,9.0,69.0,7.7,0.0,7.7,127.0,645.0,5.1,7.0,
120.0,Travis Zachery,Clemson,ACC,11.0,142.0,576.0,4.1,8.0,52.4,45.0,414.0,9.2,3.0,37.6,187.0,990.0,5.3,11.0,
121.0,Andrew Pinnock,South Carolina,SEC,11.0,103.0,573.0,5.6,10.0,52.1,3.0,30.0,10.0,0.0,2.7,106.0,603.0,5.7,10.0,
122.0,Keeon Johnson,New Mexico State,Sun Belt,11.0,107.0,569.0,5.3,8.0,51.7,3.0,19.0,6.3,0.0,1.7,110.0,588.0,5.3,8.0,
123.0,Cortlen Johnson,Colorado,Big 12,12.0,89.0,567.0,6.4,4.0,47.3,24.0,382.0,15.9,1.0,31.8,113.0,949.0,8.4,5.0,
124.0,Tyler Watts,Alabama,SEC,9.0,111.0,564.0,5.1,5.0,62.7,0.0,0.0,,0.0,0.0,111.0,564.0,5.1,5.0,
125.0,Frank Gore,Miami (FL),Big East,11.0,62.0,562.0,9.1,5.0,51.1,1.0,14.0,14.0,0.0,1.3,63.0,576.0,9.1,5.0,
126.0,David Mikell,Boise State,WAC,11.0,107.0,560.0,5.2,5.0,50.9,7.0,164.0,23.4,3.0,14.9,114.0,724.0,6.4,8.0,
127.0,Mike Bass,Hawaii,WAC,12.0,108.0,558.0,5.2,3.0,46.5,29.0,220.0,7.6,1.0,18.3,137.0,778.0,5.7,4.0,
128.0,C.J. Young,Army,CUSA,11.0,158.0,556.0,3.5,9.0,50.5,19.0,104.0,5.5,0.0,9.5,177.0,660.0,3.7,9.0,
129.0,Joe Alls,Bowling Green,MAC,10.0,129.0,553.0,4.3,3.0,55.3,9.0,34.0,3.8,0.0,3.4,138.0,587.0,4.3,3.0,
130.0,Nate Scott,Wyoming,MWC,8.0,111.0,550.0,5.0,3.0,68.8,7.0,67.0,9.6,0.0,8.4,118.0,617.0,5.2,3.0,
131.0,Dontae Walker,Mississippi State,SEC,11.0,136.0,548.0,4.0,5.0,49.8,5.0,29.0,5.8,0.0,2.6,141.0,577.0,4.1,5.0,
132.0,Musa Smith,Georgia,SEC,9.0,119.0,548.0,4.6,6.0,60.9,10.0,87.0,8.7,0.0,9.7,129.0,635.0,4.9,6.0,
133.0,Bradlee Van Pelt,Colorado State,MWC,11.0,100.0,546.0,5.5,4.0,49.6,1.0,56.0,56.0,1.0,5.1,101.0,602.0,6.0,5.0,
134.0,Jeremi Johnson,Indiana,Big Ten,11.0,95.0,546.0,5.7,7.0,49.6,16.0,213.0,13.3,1.0,19.4,111.0,759.0,6.8,8.0,
135.0,Marquis Dwarte,Buffalo,MAC,10.0,141.0,546.0,3.9,6.0,54.6,16.0,84.0,5.3,1.0,8.4,157.0,630.0,4.0,7.0,
136.0,Philip Reed,Western Michigan,MAC,9.0,122.0,539.0,4.4,2.0,59.9,12.0,90.0,7.5,2.0,10.0,134.0,629.0,4.7,4.0,
137.0,Casinious Moore,Auburn,SEC,11.0,111.0,526.0,4.7,4.0,47.8,9.0,143.0,15.9,0.0,13.0,120.0,669.0,5.6,4.0,
138.0,Antwon McCray,Toledo,MAC,10.0,105.0,521.0,5.0,6.0,52.1,13.0,159.0,12.2,0.0,15.9,118.0,680.0,5.8,6.0,
139.0,Andre' Williams,North Carolina,ACC,11.0,170.0,520.0,3.1,4.0,47.3,5.0,25.0,5.0,0.0,2.3,175.0,545.0,3.1,4.0,
140.0,Ivan Williams,Texas,Big 12,10.0,101.0,519.0,5.1,5.0,51.9,1.0,7.0,7.0,0.0,0.7,102.0,526.0,5.2,5.0,
141.0,Tony Stallings,Louisville,CUSA,12.0,136.0,518.0,3.8,5.0,43.2,14.0,84.0,6.0,1.0,7.0,150.0,602.0,4.0,6.0,
142.0,Leotis Palmer,Air Force,MWC,12.0,106.0,516.0,4.9,3.0,43.0,9.0,75.0,8.3,0.0,6.3,115.0,591.0,5.1,3.0,
143.0,Josh Holden,Army,CUSA,9.0,83.0,515.0,6.2,4.0,57.2,15.0,120.0,8.0,0.0,13.3,98.0,635.0,6.5,4.0,
144.0,Blair Lewis,Idaho,Sun Belt,11.0,98.0,509.0,5.2,2.0,46.3,19.0,142.0,7.5,0.0,12.9,117.0,651.0,5.6,2.0,
145.0,Kenan Lawhorne,Central Michigan,MAC,11.0,99.0,506.0,5.1,4.0,46.0,33.0,190.0,5.8,0.0,17.3,132.0,696.0,5.3,4.0,
146.0,Brandon Doman,BYU,MWC,13.0,141.0,503.0,3.6,8.0,38.7,1.0,17.0,17.0,0.0,1.3,142.0,520.0,3.7,8.0,
147.0,Derek Farmer,Texas A&M,Big 12,8.0,110.0,503.0,4.6,2.0,62.9,13.0,84.0,6.5,0.0,10.5,123.0,587.0,4.8,2.0,
148.0,Brandon Payne,Akron,MAC,5.0,101.0,498.0,4.9,6.0,99.6,11.0,75.0,6.8,0.0,15.0,112.0,573.0,5.1,6.0,
149.0,Derrick Gordon,Buffalo,MAC,11.0,113.0,486.0,4.3,3.0,44.2,6.0,37.0,6.2,0.0,3.4,119.0,523.0,4.4,3.0,
150.0,Jason Thomas,Nevada-Las Vegas,MWC,10.0,107.0,481.0,4.5,4.0,48.1,0.0,0.0,,0.0,0.0,107.0,481.0,4.5,4.0,
151.0,Chante Murphy,Kent State,MAC,9.0,81.0,480.0,5.9,1.0,53.3,4.0,15.0,3.8,0.0,1.7,85.0,495.0,5.8,1.0,
152.0,Holmon Wiggins,New Mexico,MWC,11.0,97.0,475.0,4.9,1.0,43.2,13.0,167.0,12.8,0.0,15.2,110.0,642.0,5.8,1.0,
153.0,Seneca Wallace,Iowa State,Big 12,11.0,114.0,475.0,4.2,7.0,43.2,0.0,0.0,,0.0,0.0,114.0,475.0,4.2,7.0,
154.0,Dontrell Jackson,Ohio,MAC,10.0,143.0,472.0,3.3,3.0,47.2,0.0,0.0,,0.0,0.0,143.0,472.0,3.3,3.0,
155.0,Eric Richardson,Tulsa,WAC,11.0,131.0,469.0,3.6,5.0,42.6,34.0,203.0,6.0,0.0,18.5,165.0,672.0,4.1,5.0,
156.0,Anthony Tenner,Idaho,Sun Belt,11.0,111.0,462.0,4.2,10.0,42.0,12.0,102.0,8.5,0.0,9.3,123.0,564.0,4.6,10.0,
157.0,Chris Perry,Michigan,Big Ten,10.0,112.0,456.0,4.1,2.0,45.6,6.0,46.0,7.7,0.0,4.6,118.0,502.0,4.3,2.0,
158.0,Kerry Carter,Stanford,Pac-10,7.0,123.0,456.0,3.7,9.0,65.1,11.0,158.0,14.4,1.0,22.6,134.0,614.0,4.6,10.0,
159.0,Carey Davis,Illinois,Big Ten,11.0,104.0,454.0,4.4,1.0,41.3,37.0,250.0,6.8,3.0,22.7,141.0,704.0,5.0,4.0,
160.0,Chris Porter,UTEP,WAC,9.0,79.0,454.0,5.7,4.0,50.4,3.0,15.0,5.0,0.0,1.7,82.0,469.0,5.7,4.0,
161.0,Josh Levi,Fresno State,WAC,12.0,90.0,454.0,5.0,5.0,37.8,6.0,53.0,8.8,0.0,4.4,96.0,507.0,5.3,5.0,
162.0,Deonce Whitaker,San Jose State,WAC,10.0,108.0,450.0,4.2,1.0,45.0,4.0,13.0,3.3,0.0,1.3,112.0,463.0,4.1,1.0,
163.0,Sherman Austin,UTEP,WAC,9.0,103.0,450.0,4.4,5.0,50.0,15.0,149.0,9.9,1.0,16.6,118.0,599.0,5.1,6.0,
164.0,Thomas Cox,UAB,CUSA,8.0,101.0,445.0,4.4,5.0,55.6,1.0,11.0,11.0,0.0,1.4,102.0,456.0,4.5,5.0,
