position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,34,20,15,50,10,GB,0.6166563378967445,0.6030694765692289,29.641628435118605,37.21538014273277,15,DOM+|Draft Capital|Drop%|CC%|Breakout Age|aDOT|FUM|Wide%|YAC/R|Y/REC|REC%|Y/RR|Slot%,SpeedxBMI|Wide%xSlot%,-19.217088880924702
TE,34,20,15,50,19,GB,0.6102366194212807,0.5999974812449497,29.344671297020653,37.35911452054875,10,DOM+|Draft Capital|CC%|Y/REC|Y/RR|YAC/R|Breakout Age|REC%,SpeedxBMI|Wide%xSlot%,-21.385562081471175
TE,34,20,15,50,17,GB,0.5985327194133964,0.5961362441734634,29.970948154311692,37.538995825137,5,DOM+|Draft Capital|aDOT|Y/RR,SpeedxBMI,1.722801095438531
TE,34,20,15,50,6,GB,0.6280602620153576,0.5948315368820232,29.865654248032154,37.59958297672103,15,DOM+|Draft Capital|Y/RR|REC%|aDOT|Breakout Age|CC%|Y/REC|Wide%|FUM|Drop%|MTF|Slot%|ELU,SpeedxBMI,-11.474984770854904
TE,34,20,15,50,7,GB,0.6275783075856459,0.5842483273721997,32.12042088817396,38.08747776152427,11,DOM+|Draft Capital|Slot%|Y/RR|MTF|CC%|ELU|aDOT|YAC/R|FUM,SpeedxBMI,-0.6578587894841411
TE,34,20,15,50,5,GB,0.6362044263327811,0.5711481891482608,31.26292882298642,38.682883091786515,16,DOM+|Draft Capital|Drop%|Y/RR|REC%|CC%|ELU|aDOT|Slot%|Wide%|YAC/R|Breakout Age|FUM|Y/REC,SpeedxBMI|Wide%xSlot%,-8.794634723682192
TE,34,20,15,50,12,GB,0.6464650144581053,0.5628281999261366,30.256235523875162,39.0563164595714,11,DOM+|Draft Capital|REC%|Y/REC|ELU|Drop%|Slot%|Y/RR|Breakout Age,SpeedxBMI|Wide%xSlot%,-26.320791000269907
TE,34,20,15,50,18,GB,0.6461927720497868,0.5568847669841525,32.07450880992487,39.320909186819506,12,DOM+|Draft Capital|Wide%|Y/REC|MTF|Y/RR|Slot%|Drop%|REC%|YAC/R|ELU,SpeedxBMI,-11.463587444205412
TE,34,20,15,50,11,GB,0.49818074812228474,0.5232636188760463,33.31943732149561,40.785365519589206,8,DOM+|Draft Capital|Slot%|Y/REC|aDOT|ELU,SpeedxBMI|Wide%xSlot%,-14.413794986980376
TE,34,20,15,50,16,GB,0.40926751135982437,0.5089548313463913,32.05493767216413,41.39290743650008,6,DOM+|Draft Capital|CC%|Breakout Age,SpeedxBMI|Wide%xSlot%,0.3664741713477415
TE,34,20,15,50,13,GB,0.557957504126447,0.4995150372476592,33.35494230578116,41.78887963717356,16,DOM+|Draft Capital|Drop%|CC%|ELU|Slot%|REC%|MTF|YAC/R|Breakout Age|Wide%|FUM|Y/REC|aDOT,SpeedxBMI|Wide%xSlot%,-12.074012331723276
TE,34,20,15,50,15,GB,0.3599056489163925,0.49486684328782105,33.44297410392885,41.98248575210821,5,DOM+|Draft Capital|Slot%,SpeedxBMI|Wide%xSlot%,-1.3998845240308753
TE,34,20,15,50,0,GB,0.3467112920848089,0.4186687137337983,32.86965689787238,45.037788735406714,3,DOM+|Draft Capital,SpeedxBMI,0.4491862205431157
TE,34,20,15,50,1,GB,0.3467112920848089,0.4186687137337983,32.86965689787238,45.037788735406714,3,DOM+|Draft Capital,SpeedxBMI,0.4491862205431157
TE,34,20,15,50,9,GB,0.3467112920848089,0.4186687137337983,32.86965689787238,45.037788735406714,3,DOM+|Draft Capital,SpeedxBMI,0.4491862205431157
