position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,56,20,15,100,3,GB,0.5965954010899842,0.6708625027958708,30.14494659469638,37.47235341560218,13,DOM+|Draft Capital|aDOT|Y/RR|ELU|Breakout Age|Slot%|MTF|Drop%|CC%|Y/REC|REC%,SpeedxBMI,-5.593007756449499
TE,56,20,15,100,4,GB,0.5668786081752717,0.6381845060052553,31.345476838093845,39.28853803098364,14,DOM+|Draft Capital|Y/REC|Breakout Age|Slot%|Wide%|CC%|REC%|Y/RR|YAC/R|MTF|aDOT,SpeedxBMI|Wide%xSlot%,-1.1821225391980292
TE,56,20,15,100,14,GB,0.5684322298734406,0.6371494543100626,33.080491582768204,39.34469458985073,9,DOM+|Draft Capital|Y/RR|ELU|REC%|Y/REC|CC%|YAC/R,SpeedxBMI,-10.519444235330228
TE,56,20,15,100,19,GB,0.5928960162930953,0.6340664120160522,32.89279317328944,39.511491610872284,13,DOM+|Draft Capital|REC%|Breakout Age|Wide%|aDOT|MTF|FUM|ELU|CC%|Y/RR|Drop%,SpeedxBMI,1.30766636707062
TE,56,20,15,100,10,GB,0.5773892519241378,0.5921569930061543,34.19942913046937,41.712747668417,12,DOM+|Draft Capital|FUM|Slot%|Y/RR|MTF|CC%|Y/REC|YAC/R|Drop%,SpeedxBMI|Wide%xSlot%,-12.045472134077674
TE,56,20,15,100,11,GB,0.5991474031240853,0.5894661245334792,35.80682481977236,41.85012771875608,12,DOM+|Draft Capital|Drop%|ELU|YAC/R|aDOT|Y/REC|Slot%|Wide%|REC%|Y/RR,SpeedxBMI,-13.439810056137876
TE,56,20,15,100,2,GB,0.542472592072851,0.5708156720964432,36.831610985738685,42.79019007635168,7,DOM+|Draft Capital|aDOT|Y/RR|Wide%,SpeedxBMI|Wide%xSlot%,-12.430457158402549
TE,56,20,15,100,6,GB,0.6198660131316002,0.5569720399741002,36.948954878314964,43.47482636818885,10,DOM+|Draft Capital|MTF|Y/RR|Y/REC|REC%|aDOT|Breakout Age|Drop%,SpeedxBMI,-9.935147210591026
TE,56,20,15,100,18,GB,0.5951045883855784,0.5508631784999815,36.104053760632205,43.77353486410347,13,DOM+|Draft Capital|aDOT|REC%|CC%|Y/RR|MTF|Drop%|ELU|Breakout Age|Wide%,SpeedxBMI|Wide%xSlot%,-4.5523544408914285
TE,56,20,15,100,15,GB,0.3208366699040736,0.5481998009256526,37.29648708739521,43.90313136835217,6,DOM+|Draft Capital|YAC/R|Wide%|CC%,SpeedxBMI,-11.342747452996088
TE,56,20,15,100,1,GB,0.39909110944928167,0.525333243270132,38.62583316730194,45.000433421147065,8,DOM+|Draft Capital|Y/REC|YAC/R|CC%|ELU|REC%,SpeedxBMI,-14.307786628710781
TE,56,20,15,100,9,GB,0.44222420554109365,0.5228869291273444,37.44123602829936,45.116244905268125,13,DOM+|Draft Capital|Wide%|Y/REC|aDOT|FUM|YAC/R|Drop%|REC%|MTF|CC%|Slot%,SpeedxBMI,-22.12346631109484
TE,56,20,15,100,5,GB,0.4178747014278422,0.4909979577565273,40.54319979332285,46.5995851712492,12,DOM+|Draft Capital|REC%|Breakout Age|aDOT|MTF|FUM|ELU|YAC/R|Drop%,SpeedxBMI|Wide%xSlot%,-16.003628665135313
TE,56,20,15,100,8,GB,0.4826493861258736,0.48770248100797353,39.3789963594859,46.750193689139856,11,DOM+|Draft Capital|Slot%|REC%|ELU|FUM|aDOT|Drop%|YAC/R|Y/REC,SpeedxBMI,-15.22322866688279
TE,56,20,15,100,13,GB,0.3184603874264172,0.48703670055837867,36.97774939418991,46.78056203739023,9,DOM+|Draft Capital|Breakout Age|CC%|Drop%|YAC/R|MTF,SpeedxBMI|Wide%xSlot%,4.143395007023265
