feature,tree_feature_importance,kind
Y/RR,0.2837493072550457,base
Draft Capital,0.1,base
DOM+,0.05474689245327026,base
SpeedxBMI,0.05196312243386488,interaction
REC%,0.04301113847329014,base
MTF,0.03849878341706535,base
Drop%,0.0224859029093008,base
aDOT,0.02164099412992888,base
CC%,0.019729727658283465,base
Y/REC,0.01872044734978141,base
Slot%,0.01723292821897481,base
Breakout Age,0.005047771515169908,base
ELU,0.004407800122557638,base
