player,team,year,conference,receiving_yards,receiving_tds,rushing_yards,rushing_tds,passing_yards,passing_tds,DOM,DOM+,RDOM,RDOM+,PDOM,PDOM+,elusive_rating
Amari McMahon*,Ohio State,2019,BIG TEN,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,1000.0
Amari Rodgers*,Clemson,2019,ACC,426.0,4.0,50.0,1.0,0.0,0.0,9.92,9.42,1.8,1.71,0.0,0.0,292.2
Amon-Ra St. Brown*,USC,2019,PAC 12,1042.0,6.0,60.0,1.0,0.0,0.0,20.51,19.48,4.73,4.49,0.0,0.0,
Andre Baccellia*,Washington,2019,PAC 12,314.0,4.0,35.0,1.0,0.0,0.0,13.3,12.64,2.98,2.83,0.0,0.0,36.4
Andre Bodison,New Mexico State,2019,INDEPENDENT,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Andre Collins Jr.,Nevada-Las Vegas,2019,MWC,6.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.0,0.0,0.0,0.0,
Andre Crump,San Jose State,2019,MWC,118.0,1.0,0.0,0.0,0.0,0.0,3.54,2.69,0.0,0.0,0.0,0.0,
Andre Williams,Akron,2019,MAC,96.0,0.0,0.0,0.0,0.0,0.0,2.05,1.43,0.0,0.0,0.0,0.0,
Andrew Brito,Massachusetts,2019,INDEPENDENT,0.0,0.0,-86.0,0.0,830.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
Andrew Bunch,Nebraska,2019,BIG TEN,0.0,0.0,-1.0,0.0,13.0,0.0,0.0,0.0,-0.02,-0.02,0.25,0.25,0.0
Andrew Clair,Bowling Green,2019,MAC,71.0,0.0,244.0,4.0,0.0,0.0,1.88,1.32,19.59,13.71,0.0,0.0,
Andrew Craig*,Tennessee,2019,SEC,29.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,
Andrew David,Northwestern,2019,BIG TEN,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.0,0.0,
Andrew Homer*,Miami (OH),2019,MAC,126.0,2.0,0.0,0.0,0.0,0.0,11.62,8.13,0.0,0.0,0.0,0.0,
Andrew Marty,Northwestern,2019,BIG TEN,0.0,0.0,201.0,4.0,150.0,2.0,0.0,0.0,16.41,16.41,22.01,22.01,
Andrew Parchment,Kansas,2019,BIG 12,831.0,7.0,0.0,0.0,0.0,0.0,28.96,27.51,0.0,0.0,0.0,0.0,3.0
Andrew Peasley*,Utah State,2019,MWC,0.0,0.0,83.0,1.0,5.0,0.0,0.0,0.0,4.84,3.68,0.07,0.05,2600.0
Andrew Strader*,Boston College,2019,ACC,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.38,0.36,0.0,0.0,0.0
Andrew Van Buren*,Boise State,2019,MWC,47.0,1.0,265.0,2.0,0.0,0.0,2.25,1.71,9.35,7.11,0.0,0.0,57.7
Andrew Zuckerman*,Tulane,2019,AMERICAN,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.04,0.0,0.0,0.0
Anselem Umeh,New Mexico,2019,MWC,272.0,0.0,0.0,0.0,0.0,0.0,5.81,4.42,0.0,0.0,0.0,0.0,
Anthony Adkins,Army,2019,INDEPENDENT,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7
Anthony Beck II*,Georgia Southern,2019,SUN BELT,7.0,0.0,0.0,0.0,0.0,0.0,0.36,0.27,0.0,0.0,0.0,0.0,
Anthony Brown*,Boston College,2019,ACC,30.0,1.0,128.0,2.0,1250.0,9.0,3.16,3.0,5.64,5.36,49.82,47.33,0.0
Anthony Gordon*,Washington State,2019,PAC 12,0.0,0.0,-20.0,0.0,5579.0,48.0,0.0,0.0,-1.13,-1.07,97.08,92.23,
Anthony Hawkins,Colorado State,2019,MWC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,
Anthony Jones*,Florida International,2019,CUSA,123.0,2.0,867.0,9.0,0.0,0.0,9.38,6.57,39.63,27.74,0.0,0.0,
Anthony Lotti*,Wisconsin,2019,BIG TEN,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,-0.21,-0.21,0.0,0.0,0.0
Anthony McAfee,Coastal Carolina,2019,SUN BELT,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,2.74,2.08,0.0,0.0,
Anthony McFarland,Maryland,2019,BIG TEN,126.0,1.0,614.0,8.0,0.0,0.0,6.14,6.14,32.49,32.49,0.0,0.0,69.8
Anthony Roberson*,UCF,2019,AMERICAN,2.0,1.0,0.0,0.0,0.0,0.0,1.41,1.2,0.0,0.0,0.0,0.0,
Anthony Russo*,Temple,2019,AMERICAN,0.0,0.0,-64.0,2.0,2861.0,21.0,0.0,0.0,4.46,3.79,83.58,71.04,0.0
Anthony Schwartz*,Auburn,2019,SEC,440.0,1.0,118.0,2.0,0.0,0.0,10.66,10.66,5.5,5.5,0.0,0.0,29.9
Anthony Taylor,Texas State,2019,SUN BELT,110.0,1.0,223.0,2.0,0.0,0.0,4.84,3.68,24.62,18.71,0.0,0.0,
Anthony Thompson,Northern Illinois,2019,MAC,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.0,0.0,
Anthony Watkins,Missouri,2019,SEC,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.0,72.2
Anthony Watley,East Carolina,2019,AMERICAN,45.0,2.0,0.0,0.0,0.0,0.0,5.19,4.41,0.0,0.0,0.0,0.0,
Anthony Williams Jr.*,Michigan State,2019,BIG TEN,77.0,0.0,118.0,1.0,0.0,0.0,1.21,1.21,7.71,7.71,0.0,0.0,
Antoine Green*,North Carolina,2019,ACC,217.0,2.0,0.0,0.0,0.0,0.0,5.48,5.21,0.0,0.0,0.0,0.0,
Antonio Gandy-Golden*,Liberty,2019,INDEPENDENT,1396.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Antonio Gibson*,Memphis,2019,AMERICAN,735.0,8.0,369.0,4.0,0.0,0.0,20.92,17.78,13.31,11.31,0.0,0.0,359.2
Antonio Nunn*,Buffalo,2019,MAC,687.0,6.0,0.0,0.0,0.0,0.0,40.57,28.4,0.0,0.0,0.0,0.0,
Antonio Williams*,North Carolina,2019,ACC,4.0,0.0,322.0,3.0,0.0,0.0,0.05,0.05,18.12,17.21,0.0,0.0,
Antwan Davis,Ball State,2019,MAC,516.0,3.0,0.0,0.0,0.0,0.0,15.08,10.56,0.0,0.0,0.0,0.0,
Antwan Dixon*,Kent State,2019,MAC,333.0,1.0,-1.0,0.0,0.0,0.0,7.93,5.55,-0.02,-0.01,0.0,0.0,6.2
Anu Somoye,New Mexico,2019,MWC,76.0,1.0,0.0,0.0,0.0,0.0,5.47,4.16,0.0,0.0,0.0,0.0,
Ardell Brown,Connecticut,2019,AMERICAN,368.0,2.0,0.0,0.0,0.0,0.0,14.24,12.1,0.0,0.0,0.0,0.0,
Armand Shyne,Texas Tech,2019,BIG 12,67.0,0.0,374.0,3.0,0.0,0.0,0.86,0.82,17.92,17.02,0.0,0.0,46.5
Armani Levias*,Marshall,2019,CUSA,553.0,3.0,0.0,0.0,0.0,0.0,19.99,13.99,0.0,0.0,0.0,0.0,
Armani Rogers,Nevada-Las Vegas,2019,MWC,0.0,0.0,204.0,2.0,393.0,2.0,0.0,0.0,10.93,8.31,12.94,9.83,
Aron Cruickshank*,Wisconsin,2019,BIG TEN,29.0,0.0,138.0,1.0,0.0,0.0,0.52,0.52,3.42,3.42,0.0,0.0,144.2
Arryn Siposs*,Auburn,2019,SEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Art Pierce,Oregon State,2019,PAC 12,169.0,1.0,873.0,6.0,0.0,0.0,4.43,4.21,37.45,35.58,0.0,0.0,
Art Thompkins,Connecticut,2019,AMERICAN,257.0,2.0,468.0,2.0,0.0,0.0,12.1,10.28,22.82,19.4,0.0,0.0,
Artayvious Lynn,Texas Christian,2019,BIG 12,118.0,1.0,0.0,0.0,0.0,0.0,5.75,5.46,0.0,0.0,0.0,0.0,
Arthur Jackson III*,Eastern Michigan,2019,MAC,732.0,7.0,0.0,0.0,0.0,0.0,22.91,16.04,0.0,0.0,0.0,0.0,
Artice Hobbs IV,Army,2019,INDEPENDENT,335.0,1.0,158.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3
Artie Henry III*,Marshall,2019,CUSA,66.0,1.0,0.0,0.0,0.0,0.0,4.39,3.07,0.0,0.0,0.0,0.0,
Artie Henry*,Marshall,2019,CUSA,66.0,1.0,0.0,0.0,0.0,0.0,4.39,3.07,0.0,0.0,0.0,0.0,
Artur Sitkowski,Rutgers,2019,BIG TEN,0.0,0.0,-7.0,0.0,429.0,1.0,0.0,0.0,-0.22,-0.22,19.97,19.97,0.0
Asher O'Hara,Middle Tennessee State,2019,CUSA,0.0,0.0,1058.0,9.0,2616.0,20.0,0.0,0.0,50.56,35.39,91.56,64.09,
Ashton Johnson*,Louisiana,2019,SUN BELT,0.0,0.0,83.0,1.0,0.0,0.0,0.0,0.0,2.34,1.78,0.0,0.0,
Asim Rose*,Kentucky,2019,SEC,67.0,0.0,826.0,6.0,10.0,0.0,2.27,2.27,19.72,19.72,0.34,0.34,86.2
Aston Walter,Rice,2019,CUSA,48.0,2.0,771.0,8.0,27.0,0.0,8.9,6.23,53.41,37.39,0.68,0.48,60.4
Aubry Payne*,Georgia State,2019,SUN BELT,204.0,6.0,0.0,0.0,0.0,0.0,17.59,13.37,0.0,0.0,0.0,0.0,
Audie Omotosho,East Carolina,2019,AMERICAN,114.0,1.0,0.0,0.0,0.0,0.0,3.92,3.33,0.0,0.0,0.0,0.0,
August Pitre III,Rice,2019,CUSA,144.0,2.0,0.0,0.0,0.0,0.0,11.31,7.92,0.0,0.0,0.0,0.0,
Austen Pleasants*,Ohio,2019,MAC,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.42,0.99,0.0,0.0,0.0
Austin Allen,Nebraska,2019,BIG TEN,83.0,0.0,2.0,0.0,0.0,0.0,1.63,1.63,0.04,0.04,0.0,0.0,25.0
Austin Aune,North Texas,2019,CUSA,0.0,0.0,0.0,0.0,136.0,1.0,0.0,0.0,0.0,0.0,3.52,2.46,
Austin Burton,UCLA,2019,PAC 12,0.0,0.0,100.0,1.0,365.0,1.0,0.0,0.0,5.55,5.27,8.23,7.82,
Austin Conway*,Wyoming,2019,MWC,314.0,1.0,27.0,0.0,0.0,0.0,13.42,10.2,0.48,0.36,0.0,0.0,6.3
Austin Dorris,Bowling Green,2019,MAC,127.0,0.0,0.0,0.0,0.0,0.0,3.36,2.35,0.0,0.0,0.0,0.0,
Austin Jones,Stanford,2019,PAC 12,108.0,0.0,227.0,1.0,0.0,0.0,1.71,1.62,15.2,14.44,0.0,0.0,86.8
Austin Kafentzis*,BYU,2019,INDEPENDENT,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Austin Kendall,West Virginia,2019,BIG 12,0.0,0.0,91.0,1.0,1989.0,12.0,0.0,0.0,12.31,11.69,61.9,58.8,
Austin Mack*,Ohio State,2019,BIG TEN,361.0,3.0,0.0,0.0,0.0,0.0,8.02,8.02,0.0,0.0,0.0,0.0,
Austin Maloney*,Florida International,2019,CUSA,639.0,2.0,0.0,0.0,0.0,0.0,18.74,13.12,0.0,0.0,0.0,0.0,
Austin McNamara,Texas Tech,2019,BIG 12,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.44,0.42,
Austin Ogumakin,North Texas,2019,CUSA,88.0,0.0,0.0,0.0,0.0,0.0,1.29,0.9,0.0,0.0,0.0,0.0,
Austin Osborne*,Washington,2019,PAC 12,-2.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,0.0,0.0,0.0,
Austin Parker,Duke,2019,ACC,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.25,1.19,0.0,0.0,0.0
Austin Pope*,Tennessee,2019,SEC,21.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,
Austin Stogner*,Oklahoma,2019,BIG 12,66.0,2.0,0.0,0.0,0.0,0.0,3.57,3.39,0.0,0.0,0.0,0.0,
Austin Trammell,Rice,2019,CUSA,726.0,4.0,13.0,0.0,0.0,0.0,33.61,23.53,0.42,0.29,0.0,0.0,36.3
Austin Vaughn,Louisiana-Monroe,2019,SUN BELT,23.0,0.0,199.0,5.0,0.0,0.0,0.38,0.29,12.61,9.58,0.0,0.0,
Austin Watkins*,UAB,2019,CUSA,1092.0,6.0,-1.0,0.0,0.0,0.0,34.4,24.08,-0.02,-0.01,0.0,0.0,
Austin Williams*,Mississippi State,2019,SEC,119.0,2.0,0.0,0.0,0.0,0.0,7.81,7.81,0.0,0.0,0.0,0.0,
Avery Davis*,Notre Dame,2019,INDEPENDENT,124.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ayden Eberhardt*,Wyoming,2019,MWC,168.0,2.0,0.0,0.0,0.0,0.0,13.84,10.52,0.0,0.0,0.0,0.0,
B.J. Baylor,Oregon State,2019,PAC 12,6.0,0.0,177.0,3.0,0.0,0.0,0.1,0.1,11.84,11.25,0.0,0.0,49.0
B.J. Daniels,UTSA,2019,CUSA,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.53,1.07,0.0,0.0,
B.J. Emmons*,Florida Atlantic,2019,CUSA,11.0,0.0,237.0,6.0,0.0,0.0,0.14,0.1,14.45,10.11,0.0,0.0,
B.J. Smith,Troy,2019,SUN BELT,14.0,0.0,106.0,1.0,0.0,0.0,0.19,0.14,5.67,4.31,0.0,0.0,40.6
BJ Busbee*,San Diego State,2019,MWC,109.0,0.0,0.0,0.0,0.0,0.0,2.07,1.57,0.0,0.0,0.0,0.0,
Baden Pinson,Coastal Carolina,2019,SUN BELT,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.49,0.37,0.0,0.0,
Bailey Cate,Old Dominion,2019,CUSA,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.51,0.36,0.0,0.0,
Bailey Gaither,San Jose State,2019,MWC,812.0,6.0,0.0,0.0,0.0,0.0,22.51,17.11,0.0,0.0,0.0,0.0,
Bailey Hockman,North Carolina State,2019,ACC,0.0,0.0,-8.0,0.0,546.0,1.0,0.0,0.0,-0.22,-0.21,13.5,12.82,0.0
Bam Smith,Arizona,2019,PAC 12,181.0,2.0,203.0,1.0,0.0,0.0,7.18,6.82,7.49,7.12,0.0,0.0,40.7
Barrett Banister,Missouri,2019,SEC,246.0,1.0,0.0,0.0,0.0,0.0,7.55,7.55,0.0,0.0,0.0,0.0,
Baylor Romney*,BYU,2019,INDEPENDENT,13.0,0.0,59.0,0.0,747.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
Beau Bisharat,Colorado,2019,PAC 12,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,
Beau Corrales*,North Carolina,2019,ACC,575.0,6.0,0.0,0.0,0.0,0.0,15.43,14.66,0.0,0.0,0.0,0.0,
Ben Batson*,Clemson,2019,ACC,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.28,0.27,0.0,0.0,0.0
Ben Bresnahan,Vanderbilt,2019,SEC,105.0,0.0,0.0,0.0,0.0,0.0,2.54,2.54,0.0,0.0,0.0,0.0,
Ben Bryant*,Cincinnati,2019,AMERICAN,0.0,0.0,35.0,1.0,388.0,1.0,0.0,0.0,2.27,1.93,10.23,8.7,0.0
