player_name,birth_date,birthdate_source_url,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4
Aaron Jones,1994-12-02,https://www.pro-football-reference.com/players/J/JoneAa00.htm,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,0.3498505068183475,0.24489535477284324,0.0,0.0,0.0,0.0,2013.0,0.0035732516590096988,0.002501276161306789,0.0,0.0,0.0,0.0
Aaron Lockett,1978-09-06,https://en.wikipedia.org/wiki/Aaron_Lockett_(gridiron_football),2000.0,0.011252268602540834,0.010689655172413793,0.0,0.0,0.0,0.0,2000.0,0.1586206896551724,0.15068965517241378,0.0,0.0,0.0,0.0,2001.0,0.3067384769539078,0.2914015531062124,0.0,0.0,0.0,0.0,2001.0,0.0013360053440213762,0.0012692050768203073,0.0,0.0,0.0,0.0
Aaron Mellette,1989-12-28,https://en.wikipedia.org/wiki/Aaron_Mellette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Murray,1990-11-10,https://en.wikipedia.org/wiki/Aaron_Murray,2010.0,0.10649952396064741,0.10649952396064741,0.9638146620120596,0.9638146620120596,0.0,0.0,2011.0,-0.00043821209465381246,-0.00043821209465381246,0.9329496016612582,0.9329496016612582,0.0,0.0,2011.0,0.043240874529218085,0.043240874529218085,0.9329496016612582,0.9329496016612582,0.0,0.0,2012.0,0.03202137241225189,0.03202137241225189,0.9742088618310116,0.9742088618310116,0.0,0.0
Aaron Ripkowski,1992-12-20,https://www.pro-football-reference.com/players/R/RipkAa00.htm,2013.0,0.02141293147861927,0.020342284904688306,0.0,0.0,0.0,0.0,2014.0,0.09069183228847096,0.0861572406740474,0.0,0.0,0.0,0.0,2014.0,0.03659241474367525,0.03476279400649149,0.0,0.0,0.0,0.0,,,,,,,
Aaron Rodgers,1983-12-02,https://www.pro-football-reference.com/players/R/RodgAa00.htm,2003.0,0.11762579525737421,0.07057547715442453,0.7310535955272798,0.43863215731636784,0.0,0.0,2004.0,0.001768033946251768,0.0010608203677510608,0.898121955052648,0.5388731730315888,0.0,0.0,,,,,,,,,,,,,,
Aaron Shea,1976-12-05,https://www.pro-football-reference.com/players/S/SheaAa00.htm,2010.0,0.001085383502170767,0.0010311143270622287,0.0,0.0,0.0,0.0,2011.0,0.007478890229191798,0.0071049457177322075,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Aaron Walker,1980-03-14,https://www.pro-football-reference.com/players/W/WalkAa00.htm,2000.0,0.06412846371647632,0.06412846371647632,0.0,0.0,0.0,0.0,2001.0,0.039728406758250435,0.0278098847307753,0.0,0.0,0.0,0.0,2001.0,0.06672982788567819,0.04671087951997473,0.0,0.0,0.0,0.0,2001.0,0.04333658577309797,0.04333658577309797,0.0,0.0,0.0,0.0
Ace Sanders,1991-11-11,https://www.pro-football-reference.com/players/S/SandAc00.htm,2010.0,0.008388256440982624,0.008388256440982624,0.022188501315549534,0.022188501315549534,0.0,0.0,2010.0,0.09081199364368145,0.09081199364368145,0.022188501315549534,0.022188501315549534,0.0,0.0,2011.0,0.1338100443988309,0.1338100443988309,0.0,0.0,0.0,0.0,2011.0,0.00317931326833404,0.00317931326833404,0.0,0.0,0.0,0.0
Adam Jennings,1982-11-17,https://www.pro-football-reference.com/players/J/JennAd00.htm,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Shaheen,1994-10-24,https://www.pro-football-reference.com/players/S/ShahAd00.htm,2005.0,0.022060424012885813,0.016765922249793216,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Adam Trautman,1997-02-05,https://www.pro-football-reference.com/players/T/TrauAd00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adimchinobe Echemandu,1980-11-21,https://www.pro-football-reference.com/players/E/EcheAd00.htm,2000.0,0.15049318929074684,0.0902959135744481,0.0,0.0,0.0,0.0,2000.0,0.04155315484578049,0.024931892907468292,0.0,0.0,0.0,0.0,2003.0,0.39341141314825523,0.23604684788895314,0.0,0.0,0.0,0.0,2003.0,0.02496626180836707,0.014979757085020242,0.0,0.0,0.0,0.0
Adonai Mitchell,2002-10-08,https://www.pro-football-reference.com/players/M/MitcAd00.htm,2021.0,0.10766108780931438,0.10766108780931438,0.0,0.0,0.0,0.0,2022.0,0.0634839872654058,0.0634839872654058,0.0,0.0,0.0,0.0,2023.0,0.00012354830738818879,0.00011737089201877934,0.0,0.0,0.0,0.0,2023.0,0.3243983197430195,0.3081784037558685,0.0,0.0,0.0,0.0
Adrian Arrington,1985-11-07,https://www.pro-football-reference.com/players/A/ArriAd00.htm,2004.0,0.002146690518783542,0.002146690518783542,0.0,0.0,0.0,0.0,2006.0,0.2889891826062039,0.2889891826062039,0.0,0.0,0.0,0.0,2007.0,0.3140880503144654,0.3140880503144654,0.021921733053808526,0.021921733053808526,0.0,0.0,,,,,,,
