player,team,year,conference,receiving_yards,receiving_tds,rushing_yards,rushing_tds,passing_yards,passing_tds,DOM,DOM+,RDOM,RDOM+,PDOM,PDOM+,elusive_rating
AJ Vongphachanh*,Utah State,2022,MWC,12.0,0.0,0.0,0.0,0.0,0.0,0.24,0.18,0.0,0.0,0.0,0.0,
AJ Williams,Army,2022,INDEPENDENT,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0
Aaron Bedgood*,Coastal Carolina,2022,SUN BELT,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,3.36,2.55,0.0,0.0,
Aaron Greene*,San Diego State,2022,MWC,5.0,0.0,0.0,0.0,0.0,0.0,0.11,0.08,0.0,0.0,0.0,0.0,
Aaron Jackson*,Eastern Michigan,2022,MAC,13.0,1.0,0.0,0.0,0.0,0.0,2.4,1.68,0.0,0.0,0.0,0.0,
Aaron Jarman*,East Carolina,2022,AMERICAN,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.0,0.0,0.0,0.0,
Aaron Steinfeldt,Indiana,2022,BIG TEN,52.0,1.0,0.0,0.0,0.0,0.0,4.12,4.12,0.0,0.0,0.0,0.0,
Aaron Turner*,Connecticut,2022,INDEPENDENT,527.0,3.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aaron Young,Rutgers,2022,BIG TEN,18.0,1.0,38.0,0.0,0.0,0.0,5.03,5.03,1.24,1.24,0.0,0.0,65.9
Abdur-Rahmaan Yaseen*,Purdue,2022,BIG TEN,34.0,0.0,0.0,0.0,26.0,0.0,0.44,0.44,0.0,0.0,0.33,0.33,
Adam Beale*,Toledo,2022,MAC,30.0,0.0,0.0,0.0,0.0,0.0,0.48,0.34,0.0,0.0,0.0,0.0,
Adam Jones,Arkansas State,2022,SUN BELT,167.0,0.0,0.0,0.0,0.0,0.0,3.07,2.33,0.0,0.0,0.0,0.0,
Adam Randall*,Clemson,2022,ACC,128.0,0.0,0.0,0.0,0.0,0.0,1.97,1.87,0.0,0.0,0.0,0.0,
Addison Ostrenga*,Iowa,2022,BIG TEN,6.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,
Adonai Mitchell*,Georgia,2022,SEC,134.0,3.0,0.0,0.0,0.0,0.0,6.35,6.35,0.0,0.0,0.0,0.0,
Adonicas Sanders,Temple,2022,AMERICAN,437.0,2.0,22.0,0.0,0.0,0.0,12.35,10.5,1.11,0.94,0.0,0.0,27.1
Adrian Martinez*,Kansas State,2022,BIG 12,11.0,0.0,627.0,10.0,1261.0,6.0,0.19,0.18,26.38,25.06,35.68,33.9,38.2
Agiye Hall*,Texas,2022,BIG 12,7.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,
Ahmani Marshall,Appalachian State,2022,SUN BELT,38.0,0.0,389.0,4.0,0.0,0.0,0.63,0.48,15.34,11.66,0.0,0.0,24.6
Ahmarean Brown*,South Carolina,2022,SEC,188.0,0.0,50.0,0.0,0.0,0.0,2.78,2.78,1.62,1.62,0.0,0.0,
Ahmari Huggins-Bruce*,Louisville,2022,ACC,365.0,2.0,4.0,0.0,0.0,0.0,14.52,13.79,0.08,0.08,0.0,0.0,78.4
Ahmarian Granger,Old Dominion,2022,SUN BELT,174.0,0.0,0.0,0.0,0.0,0.0,2.93,2.23,0.0,0.0,0.0,0.0,
Ahmon Green,Georgia State,2022,SUN BELT,107.0,0.0,0.0,0.0,0.0,0.0,2.19,1.66,0.0,0.0,0.0,0.0,
Ahmonte Watkins*,New Mexico State,2022,INDEPENDENT,32.0,1.0,248.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aidan Bitter,Iowa State,2022,BIG 12,26.0,0.0,0.0,0.0,0.0,0.0,0.41,0.39,0.0,0.0,0.0,0.0,
Aidan Laughery*,Illinois,2022,BIG TEN,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.0
Aidan O'Connell*,Purdue,2022,BIG TEN,0.0,0.0,-81.0,1.0,3490.0,22.0,0.0,0.0,0.55,0.55,87.02,87.02,0.0
Aidan Robbins,Nevada-Las Vegas,2022,MWC,125.0,1.0,1009.0,9.0,0.0,0.0,5.76,4.38,55.67,42.31,0.0,0.0,
Aiden Calvert*,Air Force,2022,MWC,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,1.88,1.43,0.0,0.0,106.3
Ainias Smith,Texas A&M,2022,SEC,291.0,2.0,11.0,0.0,0.0,0.0,11.08,11.08,0.32,0.32,0.0,0.0,29.6
Ajay Allen,Nebraska,2022,BIG TEN,9.0,0.0,190.0,2.0,0.0,0.0,0.17,0.17,12.3,12.3,0.0,0.0,102.9
Ajou Ajou,South Florida,2022,AMERICAN,9.0,0.0,0.0,0.0,0.0,0.0,0.19,0.16,0.0,0.0,0.0,0.0,
Al-Jay Henderson*,Buffalo,2022,MAC,45.0,0.0,301.0,3.0,0.0,0.0,0.74,0.52,14.98,10.49,0.0,0.0,16.2
Al-Shadee Salaam,Rutgers,2022,BIG TEN,23.0,0.0,210.0,2.0,0.0,0.0,0.62,0.62,15.94,15.94,0.0,0.0,32.7
Alan Bowman*,Michigan,2022,BIG TEN,0.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,3.06,3.06,
Alante Brown,Nebraska,2022,BIG TEN,191.0,0.0,-1.0,0.0,0.0,0.0,3.6,3.6,-0.03,-0.03,0.0,0.0,52.9
Alec Burton*,Ohio,2022,MAC,49.0,0.0,0.0,0.0,0.0,0.0,0.63,0.44,0.0,0.0,0.0,0.0,
Alec Holler*,UCF,2022,AMERICAN,276.0,1.0,0.0,0.0,0.0,0.0,6.36,5.41,0.0,0.0,0.0,0.0,
Alec Sinkfield,Boston College,2022,ACC,23.0,0.0,4.0,0.0,0.0,0.0,0.39,0.37,0.27,0.26,0.0,0.0,0.0
Alec Wick*,Iowa,2022,BIG TEN,31.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,0.0,0.0,0.0,0.0,
Alex Adams,Akron,2022,MAC,856.0,9.0,0.0,0.0,0.0,0.0,42.6,29.82,0.0,0.0,0.0,0.0,
Alex Bales*,Oregon,2022,PAC 12,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.19,0.0,0.0,0.0
Alex Bauman*,Tulane,2022,AMERICAN,112.0,1.0,0.0,0.0,0.0,0.0,3.36,2.86,0.0,0.0,0.0,0.0,
Alex Broome,Boston College,2022,ACC,166.0,1.0,225.0,1.0,0.0,0.0,5.18,4.92,23.27,22.11,0.0,0.0,50.5
Alex Brown*,Wyoming,2022,MWC,69.0,1.0,0.0,0.0,0.0,0.0,6.55,4.98,0.0,0.0,0.0,0.0,
Alex Fontenot,Colorado,2022,PAC 12,56.0,0.0,315.0,2.0,0.0,0.0,1.35,1.28,21.21,20.15,0.0,0.0,86.0
Alex Lines,Arizona,2022,PAC 12,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,
Alex Maxwell*,Purdue,2022,BIG TEN,28.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,
Alex Orji*,Michigan,2022,BIG TEN,0.0,0.0,37.0,2.0,5.0,0.0,0.0,0.0,2.99,2.99,0.08,0.08,250.0
Alex Padilla*,Iowa,2022,BIG TEN,0.0,0.0,-35.0,0.0,173.0,1.0,0.0,0.0,-1.42,-1.42,11.39,11.39,0.0
Alex Perry,Hawaii,2022,MWC,19.0,0.0,0.0,0.0,0.0,0.0,0.36,0.27,0.0,0.0,0.0,0.0,
Alex Raynor*,Georgia Southern,2022,SUN BELT,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.0,0.0,
Ali Jennings,Old Dominion,2022,SUN BELT,959.0,9.0,0.0,0.0,0.0,0.0,39.85,30.29,0.0,0.0,0.0,0.0,
Alonza Barnett III,James Madison,2022,SUN BELT,0.0,0.0,15.0,0.0,14.0,0.0,0.0,0.0,0.37,0.28,0.24,0.18,
Alred Luke,Louisiana-Monroe,2022,SUN BELT,293.0,1.0,23.0,0.0,0.0,0.0,9.07,6.89,0.79,0.6,0.0,0.0,
Amad Anderson Jr.,Temple,2022,AMERICAN,479.0,4.0,-4.0,0.0,0.0,0.0,18.56,15.78,-0.2,-0.17,0.0,0.0,-10.1
Amare Jones*,Georgia Southern,2022,SUN BELT,483.0,6.0,-2.0,0.0,0.0,0.0,16.35,12.43,-0.06,-0.05,0.0,0.0,
Amari Daniels,Texas A&M,2022,SEC,1.0,0.0,200.0,0.0,0.0,0.0,0.02,0.02,5.89,5.89,0.0,0.0,58.8
Amari Niblack*,Alabama,2022,SEC,15.0,1.0,0.0,0.0,0.0,0.0,1.56,1.56,0.0,0.0,0.0,0.0,
Amari Terry*,Air Force,2022,MWC,187.0,1.0,11.0,0.0,0.0,0.0,16.46,12.51,0.13,0.1,0.0,0.0,0.0
Amir Abdur-Rahman,Ball State,2022,MAC,229.0,1.0,0.0,0.0,0.0,0.0,6.95,4.86,0.0,0.0,0.0,0.0,
Amir Hassan,Navy,2022,AMERICAN,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,
Amorion Walker*,Michigan,2022,BIG TEN,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,
An'darius Coffey*,Memphis,2022,AMERICAN,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,2.24,1.9,0.0,0.0,
Anderson Castle,Appalachian State,2022,SUN BELT,18.0,1.0,167.0,2.0,0.0,0.0,2.08,1.58,7.11,5.4,0.0,0.0,146.2
Anderson Grover*,Washington State,2022,PAC 12,51.0,1.0,0.0,0.0,0.0,0.0,2.86,2.72,0.0,0.0,0.0,0.0,
Andison Coby,Indiana,2022,BIG TEN,237.0,1.0,0.0,0.0,0.0,0.0,7.67,7.67,0.0,0.0,0.0,0.0,
Andre Greene Jr.*,North Carolina,2022,ACC,26.0,1.0,0.0,0.0,0.0,0.0,1.62,1.54,0.0,0.0,0.0,0.0,
Andre Johnson,Arizona State,2022,PAC 12,130.0,1.0,0.0,0.0,0.0,0.0,4.93,4.68,0.0,0.0,0.0,0.0,
Andreas Paaske*,Eastern Michigan,2022,MAC,206.0,2.0,0.0,0.0,0.0,0.0,7.89,5.52,0.0,0.0,0.0,0.0,
Andrel Anthony*,Michigan,2022,BIG TEN,80.0,1.0,-2.0,0.0,0.0,0.0,3.38,3.38,-0.03,-0.03,0.0,0.0,125.0
Andres Borregales,Miami (FL),2022,ACC,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.23,0.22,0.0,0.0,
Andrew Bench*,Bowling Green,2022,MAC,125.0,2.0,0.0,0.0,0.0,0.0,6.05,4.23,0.0,0.0,0.0,0.0,
Andrew Clair,Northwestern,2022,BIG TEN,25.0,0.0,94.0,1.0,0.0,0.0,0.5,0.5,7.68,7.68,0.0,0.0,
Andrew Erickson,New Mexico,2022,MWC,110.0,0.0,7.0,0.0,0.0,0.0,4.37,3.32,0.24,0.18,0.0,0.0,46.2
Andrew Henry,Louisiana-Monroe,2022,SUN BELT,92.0,1.0,323.0,4.0,0.0,0.0,4.99,3.79,23.65,17.97,0.0,0.0,
Andrew Paige*,Middle Tennessee State,2022,CUSA,34.0,0.0,0.0,0.0,0.0,0.0,0.49,0.34,0.0,0.0,0.0,0.0,
Andrew Peasley*,Wyoming,2022,MWC,0.0,0.0,339.0,2.0,1574.0,10.0,0.0,0.0,13.44,10.21,91.24,69.34,13.5
Andrew Sowinski*,Purdue,2022,BIG TEN,96.0,0.0,0.0,0.0,0.0,0.0,1.23,1.23,0.0,0.0,0.0,0.0,
Andrew Stokes,South Florida,2022,AMERICAN,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,0.0,-0.74,-0.63,0.0,0.0,
Andy Alfieri,California,2022,PAC 12,5.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,
Andy Maddox*,Michigan,2022,BIG TEN,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0
Andy Vujnovich*,Wisconsin,2022,BIG TEN,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.0
Antario Brown,Northern Illinois,2022,MAC,7.0,0.0,689.0,7.0,0.0,0.0,0.16,0.11,33.5,23.45,0.0,0.0,
Antavious Willis*,Southern Mississippi,2022,SUN BELT,34.0,0.0,86.0,0.0,0.0,0.0,0.63,0.48,2.33,1.77,0.0,0.0,
Anthony Beck II*,Georgia Southern,2022,SUN BELT,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.19,0.0,0.0,
Anthony Frias II*,Kansas State,2022,BIG 12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0
Anthony Gould*,Oregon State,2022,PAC 12,457.0,3.0,11.0,0.0,0.0,0.0,18.18,17.27,0.22,0.21,0.0,0.0,0.0
Anthony Grant,Nebraska,2022,BIG TEN,104.0,0.0,915.0,6.0,0.0,0.0,1.96,1.96,48.56,48.56,0.0,0.0,59.4
Anthony Grimes,Akron,2022,MAC,83.0,0.0,0.0,0.0,0.0,0.0,1.22,0.85,0.0,0.0,0.0,0.0,
Anthony Hankerson,Colorado,2022,PAC 12,24.0,0.0,274.0,3.0,0.0,0.0,0.58,0.55,24.17,22.96,0.0,0.0,43.2
Anthony Queeley*,Syracuse,2022,ACC,12.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,
Anthony Richardson*,Florida,2022,SEC,0.0,0.0,654.0,9.0,2549.0,17.0,0.0,0.0,28.08,28.08,91.02,91.02,47.7
Anthony Sambucci,Western Michigan,2022,MAC,276.0,1.0,0.0,0.0,31.0,1.0,11.94,8.36,0.0,0.0,5.78,4.05,
Anthony Simpson,Arizona,2022,PAC 12,56.0,0.0,8.0,0.0,0.0,0.0,0.73,0.69,0.23,0.22,0.0,0.0,100.0
Anthony Smith*,North Carolina State,2022,ACC,58.0,1.0,0.0,0.0,0.0,0.0,3.16,3.0,0.0,0.0,0.0,0.0,
Anthony Torres*,Toledo,2022,MAC,64.0,0.0,0.0,0.0,0.0,0.0,1.01,0.71,0.0,0.0,0.0,0.0,
Anthony Tyus III,Northwestern,2022,BIG TEN,49.0,1.0,56.0,0.0,0.0,0.0,5.97,5.97,1.87,1.87,0.0,0.0,
Anthony Venneri*,Buffalo,2022,MAC,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.21,0.0,0.0,0.0
Anthony Williams Jr.,Akron,2022,MAC,36.0,0.0,0.0,0.0,0.0,0.0,0.53,0.37,0.0,0.0,0.0,0.0,
Antoine Green*,North Carolina,2022,ACC,798.0,7.0,0.0,0.0,0.0,0.0,18.43,17.51,0.0,0.0,0.0,0.0,
Antoine Lane,Georgia State,2022,SUN BELT,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.03,0.78,0.0,0.0,
Anton Hall,Navy,2022,AMERICAN,62.0,1.0,390.0,3.0,0.0,0.0,8.57,7.28,13.56,11.53,0.0,0.0,25.6
Antonio Harmon*,Mississippi State,2022,SEC,61.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,
Antonio Patterson,Florida International,2022,CUSA,-1.0,0.0,40.0,0.0,0.0,0.0,-0.02,-0.01,1.59,1.11,0.0,0.0,
Antonio Williams*,Clemson,2022,ACC,604.0,4.0,8.0,0.0,6.0,0.0,17.62,16.74,0.16,0.15,0.09,0.09,11.5
Antwaine Littleton*,Maryland,2022,BIG TEN,44.0,0.0,379.0,6.0,0.0,0.0,0.65,0.65,23.36,23.36,0.0,0.0,
Antwane Wells Jr.*,South Carolina,2022,SEC,928.0,6.0,10.0,1.0,0.0,0.0,26.77,26.77,2.18,2.18,0.0,0.0,
Ari Broussard*,Rice,2022,CUSA,36.0,0.0,251.0,9.0,0.0,0.0,0.59,0.41,33.29,23.3,0.0,0.0,45.9
Ari Patu,Stanford,2022,PAC 12,0.0,0.0,8.0,0.0,65.0,2.0,0.0,0.0,0.31,0.29,7.73,7.34,0.0
Arian Smith*,Georgia,2022,SEC,198.0,1.0,0.0,0.0,0.0,0.0,3.84,3.84,0.0,0.0,0.0,0.0,
Arik Gilbert*,Georgia,2022,SEC,16.0,1.0,0.0,0.0,0.0,0.0,1.79,1.79,0.0,0.0,0.0,0.0,
Arland Bruce IV*,Iowa,2022,BIG TEN,187.0,1.0,47.0,1.0,0.0,0.0,11.73,11.73,6.07,6.07,0.0,0.0,21.8
Arlen Harris,Stanford,2022,PAC 12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0
Armani Winfield*,Baylor,2022,BIG 12,10.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,
Armoni Goodwin*,LSU,2022,SEC,19.0,0.0,267.0,5.0,0.0,0.0,0.25,0.25,11.6,11.6,0.0,0.0,
Aron Cruickshank,Rutgers,2022,BIG TEN,385.0,2.0,115.0,1.0,6.0,0.0,19.51,19.51,8.3,8.3,0.16,0.16,35.2
Artez Hooker,Florida International,2022,CUSA,68.0,0.0,0.0,0.0,0.0,0.0,1.3,0.91,0.0,0.0,0.0,0.0,
Artur Sitkowski*,Illinois,2022,BIG TEN,0.0,0.0,18.0,0.0,103.0,0.0,0.0,0.0,0.42,0.42,1.87,1.87,34.7
Asa Martin*,Memphis,2022,AMERICAN,312.0,1.0,435.0,7.0,0.0,0.0,6.47,5.5,23.43,19.92,0.0,0.0,48.2
Ashton Cook,Iowa State,2022,BIG 12,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.51,0.48,
Ashton Daniels,Stanford,2022,PAC 12,0.0,0.0,156.0,3.0,39.0,0.0,0.0,0.0,16.77,15.93,0.64,0.61,31.8
Ashton Hayes,California,2022,PAC 12,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.6,0.57,0.0,0.0,
Ashton Jeanty*,Boise State,2022,MWC,155.0,0.0,821.0,7.0,0.0,0.0,2.9,2.2,27.88,21.19,0.0,0.0,113.6
Ashton Stredick,California,2022,PAC 12,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.82,0.78,0.0,0.0,
Ashtyn Hawkins,Texas State,2022,SUN BELT,587.0,7.0,-4.0,0.0,0.0,0.0,29.48,22.4,-0.16,-0.12,0.0,0.0,89.5
Athan Kaliakmanis*,Minnesota,2022,BIG TEN,0.0,0.0,140.0,1.0,946.0,3.0,0.0,0.0,4.11,4.11,32.47,32.47,0.0
Aubry Payne,Georgia State,2022,SUN BELT,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.0,0.0,0.0,0.0,
Audric Estime*,Notre Dame,2022,INDEPENDENT,135.0,1.0,920.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8
August Drews,Appalachian State,2022,SUN BELT,18.0,0.0,0.0,0.0,0.0,0.0,0.3,0.23,0.0,0.0,0.0,0.0,
Austin Aune*,North Texas,2022,CUSA,0.0,0.0,52.0,1.0,3547.0,33.0,0.0,0.0,3.01,2.11,96.89,67.82,
Austin Burton*,Purdue,2022,BIG TEN,0.0,0.0,28.0,0.0,273.0,3.0,0.0,0.0,0.83,0.83,9.27,9.27,54.2
Austin Erickson,New Mexico,2022,MWC,19.0,0.0,7.0,0.0,0.0,0.0,0.75,0.57,0.24,0.18,0.0,0.0,0.0
Austin Evans,Florida Atlantic,2022,CUSA,90.0,1.0,0.0,0.0,0.0,0.0,3.65,2.55,0.0,0.0,0.0,0.0,
Austin Groeschel,Texas State,2022,SUN BELT,-1.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,0.0,0.0,0.0,
Austin Henderson*,Liberty,2022,INDEPENDENT,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Austin Hill,Army,2022,INDEPENDENT,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0
Austin Jones*,USC,2022,PAC 12,267.0,1.0,705.0,5.0,0.0,0.0,4.01,3.81,23.05,21.9,0.0,0.0,
Austin McCready,Louisiana Tech,2022,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Austin Osborne*,Bowling Green,2022,MAC,23.0,0.0,0.0,0.0,0.0,0.0,0.38,0.27,0.0,0.0,0.0,0.0,
Austin Reed*,Western Kentucky,2022,CUSA,0.0,0.0,224.0,8.0,4746.0,40.0,0.0,0.0,32.18,22.53,94.64,66.25,
Austin Smith,Colorado,2022,PAC 12,4.0,1.0,0.0,0.0,0.0,0.0,5.1,4.84,0.0,0.0,0.0,0.0,
Austin Smith*,Eastern Michigan,2022,MAC,0.0,0.0,255.0,2.0,774.0,6.0,0.0,0.0,10.97,7.68,26.34,18.44,
Austin Stogner*,South Carolina,2022,SEC,210.0,1.0,0.0,0.0,0.0,0.0,5.28,5.28,0.0,0.0,0.0,0.0,
Austin Upshaw*,SMU,2022,AMERICAN,180.0,1.0,-3.0,0.0,0.0,0.0,3.57,3.03,-0.07,-0.06,0.0,0.0,
Austin Williams*,Mississippi State,2022,SEC,291.0,5.0,0.0,0.0,0.0,0.0,10.54,10.54,0.0,0.0,0.0,0.0,
Aveon Smith*,Miami (OH),2022,MAC,0.0,0.0,553.0,6.0,1299.0,11.0,0.0,0.0,36.61,25.63,66.85,46.79,
Avery Morrow,Colorado State,2022,MWC,63.0,0.0,834.0,4.0,0.0,0.0,1.33,1.01,89.04,67.67,0.0,0.0,
Ay'Juan Marshall,Army,2022,INDEPENDENT,208.0,2.0,256.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ayo Adeyi*,North Texas,2022,CUSA,12.0,0.0,807.0,4.0,0.0,0.0,0.16,0.11,22.75,15.92,0.0,0.0,
BJ Harris*,Missouri,2022,SEC,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,3.29,3.29,0.0,0.0,
Bailey Rice,Charlotte,2022,CUSA,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.32,0.22,
Barion Brown*,Kentucky,2022,SEC,628.0,4.0,-2.0,0.0,0.0,0.0,21.11,21.11,-0.07,-0.07,0.0,0.0,19.8
Barrett Banister*,Missouri,2022,SEC,457.0,0.0,0.0,0.0,0.0,0.0,8.21,8.21,0.0,0.0,0.0,0.0,
Baylor Cupp*,Texas Tech,2022,BIG 12,132.0,2.0,0.0,0.0,0.0,0.0,5.52,5.24,0.0,0.0,0.0,0.0,
Bayne Tryon,Tulsa,2022,AMERICAN,7.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.0,0.0,0.0,0.0,
Beau Coberley,Iowa State,2022,BIG 12,13.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2,0.0,0.0,0.0,0.0,
Beau Corrales*,SMU,2022,AMERICAN,71.0,0.0,0.0,0.0,0.0,0.0,0.86,0.73,0.0,0.0,0.0,0.0,
Beau Johnson*,Georgia Southern,2022,SUN BELT,195.0,0.0,0.0,0.0,0.0,0.0,2.27,1.73,0.0,0.0,0.0,0.0,
Beaux Collins*,Clemson,2022,ACC,373.0,5.0,0.0,0.0,0.0,0.0,16.15,15.34,0.0,0.0,0.0,0.0,
Behren Morton*,Texas Tech,2022,BIG 12,0.0,0.0,79.0,2.0,1117.0,7.0,0.0,0.0,5.48,5.21,27.67,26.29,14.2
Ben Bresnahan,Vanderbilt,2022,SEC,192.0,1.0,0.0,0.0,0.0,0.0,6.54,6.54,0.0,0.0,0.0,0.0,
Ben Brittain*,Air Force,2022,MWC,0.0,0.0,25.0,0.0,80.0,1.0,0.0,0.0,0.29,0.22,10.62,8.07,0.0
Ben Bryant*,Cincinnati,2022,AMERICAN,0.0,0.0,-118.0,0.0,2731.0,21.0,0.0,0.0,-3.5,-2.98,91.01,77.36,15.4
Ben Buechel*,Purdue,2022,BIG TEN,12.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,
Ben Finley*,North Carolina State,2022,ACC,0.0,0.0,-8.0,0.0,741.0,3.0,0.0,0.0,-0.27,-0.26,19.13,18.17,0.0
Ben Furtney*,Purdue,2022,BIG TEN,20.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,
Ben Gulbranson*,Oregon State,2022,PAC 12,24.0,0.0,52.0,5.0,1455.0,9.0,0.46,0.44,7.96,7.56,56.17,53.36,0.0
Ben Jefferson*,Air Force,2022,MWC,17.0,0.0,67.0,0.0,0.0,0.0,0.93,0.71,0.79,0.6,0.0,0.0,72.2
Ben Redding*,SMU,2022,AMERICAN,107.0,4.0,4.0,0.0,0.0,0.0,6.86,5.83,0.1,0.08,0.0,0.0,
Ben Sims*,Baylor,2022,BIG 12,255.0,3.0,1.0,1.0,0.0,0.0,12.13,11.52,1.49,1.42,0.0,0.0,62.5
