player,team,year,conference,receiving_yards,receiving_tds,rushing_yards,rushing_tds,passing_yards,passing_tds,DOM,DOM+,RDOM,RDOM+,PDOM,PDOM+,elusive_rating
Antwon Bailey*,Syracuse,2010,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Armando Allen*,Notre Dame,2010,INDEPENDENT,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Austen Arnaud,Iowa State,2010,BIG 12,0.0,0.0,0.0,0.0,1703.0,13.0,0.0,0.0,0.0,0.0,87.15,82.79,
Austin Alder,Utah State,2010,OTHER,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Austin Boucher*,Miami (OH),2010,MAC,0.0,0.0,0.0,0.0,1120.0,6.0,0.0,0.0,0.0,0.0,31.56,22.09,
Austin Dantin*,Toledo,2010,MAC,0.0,0.0,0.0,0.0,1254.0,7.0,0.0,0.0,0.0,0.0,39.58,27.71,
Austin Davis*,Southern Mississippi,2010,CUSA,0.0,0.0,0.0,0.0,3103.0,20.0,0.0,0.0,0.0,0.0,88.93,62.25,
Austin Elrod,Houston,2010,CUSA,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.02,
Austin McCoy,Wyoming,2010,MWC,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.85,0.65,
Austin Pettis*,Boise State,2010,OTHER,0.0,0.0,0.0,0.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
Austin Zouzalik*,Texas Tech,2010,BIG 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Austyn Carta-Samuels,Wyoming,2010,MWC,0.0,0.0,0.0,0.0,1702.0,9.0,0.0,0.0,0.0,0.0,80.22,60.97,
B.J. Daniels*,South Florida,2010,OTHER,0.0,0.0,0.0,0.0,1685.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,
B.R. Holbrook,New Mexico,2010,MWC,0.0,0.0,0.0,0.0,619.0,2.0,0.0,0.0,0.0,0.0,25.45,19.34,
Barrett Trotter*,Auburn,2010,SEC,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,
Barry Brunetti*,West Virginia,2010,OTHER,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Beau Sweeney,California,2010,PAC 12,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.69,0.66,
Ben Chappell,Indiana,2010,BIG TEN,0.0,0.0,0.0,0.0,3295.0,24.0,0.0,0.0,0.0,0.0,95.81,95.81,
Ben Cochran*,Air Force,2010,MWC,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,4.97,3.78,
Bert Reed*,Florida State,2010,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Blaine Gabbert*,Missouri,2010,BIG 12,0.0,0.0,0.0,0.0,3186.0,16.0,0.0,0.0,0.0,0.0,95.45,90.68,
Blaine Gautier,Louisiana,2010,SUN BELT,0.0,0.0,0.0,0.0,550.0,3.0,0.0,0.0,0.0,0.0,17.5,13.3,
Bobby Eveld*,South Florida,2010,OTHER,0.0,0.0,0.0,0.0,454.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bobby Rainey,Western Kentucky,2010,SUN BELT,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.69,3.56,
Bobby Swigert*,Boston College,2010,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Boo Jackson*,Ohio,2010,MAC,0.0,0.0,0.0,0.0,1897.0,18.0,0.0,0.0,0.0,0.0,89.95,62.96,
Brad Gruner,New Mexico,2010,MWC,0.0,0.0,0.0,0.0,322.0,2.0,0.0,0.0,0.0,0.0,17.6,13.38,
Brad McGuire,Louisiana,2010,SUN BELT,0.0,0.0,0.0,0.0,561.0,3.0,0.0,0.0,0.0,0.0,17.68,13.44,
Brad Wornick*,East Carolina,2010,CUSA,0.0,0.0,0.0,0.0,138.0,1.0,0.0,0.0,0.0,0.0,2.95,2.06,
Brandon Barden,Vanderbilt,2010,SEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brandon Bolden,Ole Miss,2010,SEC,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,
Brandon Connette,Duke,2010,ACC,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,1.92,1.82,
Brandon Fricke,Central Michigan,2010,MAC,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.48,0.34,
Brandon Kensey,Louisiana,2010,SUN BELT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brandon Mitchell*,Arkansas,2010,SEC,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,
Brandon Rutley,San Jose State,2010,OTHER,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brandon Weeden*,Oklahoma State,2010,BIG 12,0.0,0.0,0.0,0.0,4277.0,34.0,0.0,0.0,0.0,0.0,94.79,90.05,
Brandon Wimberly*,Nevada,2010,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brendan Cross,Wake Forest,2010,ACC,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,
Brendon Kay,Cincinnati,2010,OTHER,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brendon Lamers,Nevada-Las Vegas,2010,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brent Rausch*,Hawaii,2010,OTHER,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brian Anderson,Marshall,2010,CUSA,0.0,0.0,0.0,0.0,2358.0,20.0,0.0,0.0,0.0,0.0,90.71,63.5,
Brian Reader,Idaho,2010,OTHER,0.0,0.0,0.0,0.0,568.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
Briggs Orsbon,Ball State,2010,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brock Mansion,California,2010,PAC 12,0.0,0.0,0.0,0.0,646.0,2.0,0.0,0.0,0.0,0.0,21.62,20.54,
Brock Osweiler,Arizona State,2010,PAC 12,0.0,0.0,0.0,0.0,797.0,5.0,0.0,0.0,0.0,0.0,22.46,21.34,
Brody Trahan*,Baylor,2010,BIG 12,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.47,0.45,
Bryan Ellis,UAB,2010,CUSA,0.0,0.0,0.0,0.0,2940.0,25.0,0.0,0.0,0.0,0.0,90.52,63.36,
Bryant Moniz*,Hawaii,2010,OTHER,0.0,0.0,0.0,0.0,5040.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bryn Renner*,North Carolina,2010,ACC,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,
Bryson Beirne*,Arizona,2010,PAC 12,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,2.41,2.29,
C.J. Brown*,Maryland,2010,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Caleb Herring,Nevada-Las Vegas,2010,MWC,0.0,0.0,0.0,0.0,365.0,4.0,0.0,0.0,0.0,0.0,19.32,14.68,
Calvin Wiley,Bowling Green,2010,MAC,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.29,0.2,
Cam Newton*,Auburn,2010,SEC,0.0,0.0,0.0,0.0,2854.0,30.0,0.0,0.0,0.0,0.0,95.92,95.92,
Cannon Smith,Memphis,2010,CUSA,0.0,0.0,0.0,0.0,246.0,1.0,0.0,0.0,0.0,0.0,8.87,6.21,
Carson Coffman*,Kansas State,2010,BIG 12,0.0,0.0,0.0,0.0,2060.0,14.0,0.0,0.0,0.0,0.0,87.94,83.54,
Carson Meger*,UTEP,2010,CUSA,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,
Case Keenum,Houston,2010,CUSA,0.0,0.0,0.0,0.0,636.0,5.0,0.0,0.0,0.0,0.0,15.45,10.82,
Case McCoy,Texas,2010,BIG 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Casey Pachall*,Texas Christian,2010,MWC,0.0,0.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0,3.03,2.3,
Cayman Shutter*,Hawaii,2010,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chandler Harnish*,Northern Illinois,2010,MAC,0.0,0.0,0.0,0.0,2530.0,21.0,0.0,0.0,0.0,0.0,93.3,65.31,
Charley Loeb*,Syracuse,2010,OTHER,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chas Dodd,Rutgers,2010,OTHER,0.0,0.0,0.0,0.0,1637.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chase Baine,North Texas,2010,SUN BELT,0.0,0.0,0.0,0.0,257.0,1.0,0.0,0.0,0.0,0.0,9.31,7.08,
Chase Rettig*,Boston College,2010,ACC,0.0,0.0,0.0,0.0,1238.0,6.0,0.0,0.0,0.0,0.0,50.9,48.36,
Chazz Anderson,Cincinnati,2010,OTHER,0.0,0.0,0.0,0.0,206.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chester Stewart,Temple,2010,MAC,0.0,0.0,0.0,0.0,842.0,4.0,0.0,0.0,0.0,0.0,32.42,22.69,
Chris Coyer,Temple,2010,MAC,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.07,0.75,
Chris Givens,Wake Forest,2010,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chris Masson,Louisiana,2010,SUN BELT,0.0,0.0,0.0,0.0,1842.0,11.0,0.0,0.0,0.0,0.0,61.26,46.56,
Chris Potter*,Boise State,2010,OTHER,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chris Relf*,Mississippi State,2010,SEC,0.0,0.0,0.0,0.0,1789.0,13.0,0.0,0.0,0.0,0.0,73.01,73.01,
Christian Ponder*,Florida State,2010,ACC,0.0,0.0,0.0,0.0,2044.0,20.0,0.0,0.0,0.0,0.0,76.45,72.63,
Clayton Tunney,UCLA,2010,PAC 12,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.38,0.36,
Clint Chelf*,Oklahoma State,2010,BIG 12,0.0,0.0,0.0,0.0,213.0,2.0,0.0,0.0,0.0,0.0,5.15,4.89,
Cody Endres*,Connecticut,2010,OTHER,0.0,0.0,0.0,0.0,471.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cody Green*,Nebraska,2010,BIG 12,0.0,0.0,0.0,0.0,340.0,3.0,0.0,0.0,0.0,0.0,17.44,16.57,
Cody Hawkins,Colorado,2010,BIG 12,0.0,0.0,0.0,0.0,1547.0,14.0,0.0,0.0,0.0,0.0,62.28,59.17,
Cody Vaz,Oregon State,2010,PAC 12,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.97,0.92,
Cody Wells,Louisiana-Monroe,2010,SUN BELT,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.23,0.93,
Colby Cameron,Louisiana Tech,2010,OTHER,0.0,0.0,0.0,0.0,461.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Colin Kaepernick*,Nevada,2010,OTHER,0.0,0.0,0.0,0.0,3022.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,
Collin Klein*,Kansas State,2010,BIG 12,0.0,0.0,0.0,0.0,138.0,1.0,0.0,0.0,0.0,0.0,6.09,5.79,
Conner Vernon,Duke,2010,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Connor Dietz*,Air Force,2010,MWC,0.0,0.0,0.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,6.33,4.81,
Connor Shaw*,South Carolina,2010,SEC,0.0,0.0,0.0,0.0,223.0,1.0,0.0,0.0,0.0,0.0,5.51,5.51,
Corey Robinson*,Troy,2010,SUN BELT,0.0,0.0,0.0,0.0,3726.0,28.0,0.0,0.0,0.0,0.0,90.7,68.93,
Cornelius Douglas*,Texas Tech,2010,BIG 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cotton Turner,Houston,2010,CUSA,0.0,0.0,0.0,0.0,180.0,2.0,0.0,0.0,0.0,0.0,5.23,3.66,
Cyrus Gray*,Texas A&M,2010,BIG 12,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.98,1.88,
D.C. Jefferson,Rutgers,2010,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
D.J. Banks,Tulane,2010,CUSA,0.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,3.51,2.46,
D.J. Ponder,Tulane,2010,CUSA,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.88,0.62,
Da'Rel Scott*,Maryland,2010,ACC,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.92,1.82,
Dan Persa*,Northwestern,2010,BIG TEN,0.0,0.0,0.0,0.0,2581.0,15.0,0.0,0.0,0.0,0.0,86.33,86.33,
Daniel Imhoff*,North Carolina State,2010,ACC,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.19,0.18,
Daniel Thomas*,Kansas State,2010,BIG 12,0.0,0.0,0.0,0.0,105.0,1.0,0.0,0.0,0.0,0.0,5.38,5.11,
Danny O'Brien*,Maryland,2010,ACC,0.0,0.0,0.0,0.0,2438.0,22.0,0.0,0.0,0.0,0.0,84.42,80.2,
Dareyon Chance,Western Michigan,2010,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Darius Bell,UCLA,2010,PAC 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Darron Thomas*,Oregon,2010,PAC 12,0.0,0.0,0.0,0.0,2881.0,30.0,0.0,0.0,0.0,0.0,93.71,89.02,
Dasmen Stewart,San Jose State,2010,OTHER,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dave Shinskie*,Boston College,2010,ACC,0.0,0.0,0.0,0.0,618.0,5.0,0.0,0.0,0.0,0.0,33.12,31.46,
David Graves*,Hawaii,2010,OTHER,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
David Isabelle,UAB,2010,CUSA,0.0,0.0,0.0,0.0,264.0,3.0,0.0,0.0,0.0,0.0,9.48,6.64,
David Kooi,Florida Atlantic,2010,SUN BELT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
David Leonard,Wyoming,2010,MWC,0.0,0.0,0.0,0.0,69.0,2.0,0.0,0.0,0.0,0.0,10.07,7.65,
David Pasquale*,Toledo,2010,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
David Piland,Houston,2010,CUSA,0.0,0.0,0.0,0.0,2641.0,24.0,0.0,0.0,0.0,0.0,68.92,48.24,
Davon Brown*,San Diego State,2010,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dax Crum,Wyoming,2010,MWC,0.0,0.0,0.0,0.0,187.0,1.0,0.0,0.0,0.0,0.0,8.86,6.73,
Dayne Crist*,Notre Dame,2010,INDEPENDENT,0.0,0.0,0.0,0.0,2033.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
Delano Green,Temple,2010,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Demarcus Grady*,Northern Illinois,2010,MAC,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,1.75,1.22,
Denard Robinson*,Michigan,2010,BIG TEN,0.0,0.0,0.0,0.0,2570.0,18.0,0.0,0.0,0.0,0.0,78.64,78.64,
Derek Rifenbury,Central Michigan,2010,MAC,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.25,0.18,
Derek Thompson,North Texas,2010,SUN BELT,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,2.0,1.52,
Detron Lewis*,Texas Tech,2010,BIG 12,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.32,1.25,
Devin Aguilar*,Washington,2010,PAC 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Devin Gardner*,Michigan,2010,BIG TEN,0.0,0.0,0.0,0.0,85.0,1.0,0.0,0.0,0.0,0.0,3.48,3.48,
Devontae Payne,Eastern Michigan,2010,MAC,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,5.65,3.96,
Dillon Baxter,USC,2010,PAC 12,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.93,1.83,
Diondre Borel,Utah State,2010,OTHER,0.0,0.0,0.0,0.0,2108.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dominique Brown*,Louisville,2010,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dominique Davis*,East Carolina,2010,CUSA,0.0,0.0,0.0,0.0,3967.0,37.0,0.0,0.0,0.0,0.0,95.31,66.72,
Donny McElveen*,Clemson,2010,ACC,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.96,2.81,
Dontel Watkins,Utah State,2010,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Doug Beaumont*,Louisville,2010,OTHER,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Drew Allen*,Oklahoma,2010,BIG 12,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.93,0.88,
Drew Burdi,Western Michigan,2010,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Duane Bennett,Minnesota,2010,BIG TEN,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.57,2.57,
Dujuan Harris*,Troy,2010,SUN BELT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dusty Kiel,Indiana,2010,BIG TEN,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,1.03,1.03,
Dwayne Frampton,Arkansas State,2010,SUN BELT,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.24,1.7,
Dwayne Harris*,East Carolina,2010,CUSA,0.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,1.74,1.22,
Dwight Dasher*,Middle Tennessee State,2010,SUN BELT,0.0,0.0,0.0,0.0,1550.0,6.0,0.0,0.0,0.0,0.0,64.52,49.04,
E.J. Manuel*,Florida State,2010,ACC,0.0,0.0,0.0,0.0,861.0,4.0,0.0,0.0,0.0,0.0,22.99,21.84,
Ed Young,Buffalo,2010,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eddie McGee*,Illinois,2010,BIG TEN,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,2.83,2.83,
Eddie Sullivan,Marshall,2010,CUSA,0.0,0.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,0.0,4.84,3.39,
Edward Wright-Baker,Indiana,2010,BIG TEN,0.0,0.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,3.16,3.16,
Eric Page*,Toledo,2010,MAC,0.0,0.0,0.0,0.0,68.0,3.0,0.0,0.0,0.0,0.0,7.84,5.49,
Eric Williams,Ball State,2010,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Evan Landi*,South Florida,2010,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Evan Watkins*,Northwestern,2010,BIG TEN,0.0,0.0,0.0,0.0,378.0,2.0,0.0,0.0,0.0,0.0,12.06,12.06,
Fozzy Whittaker,Texas,2010,BIG 12,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.72,0.68,
G.J. Kinne*,Tulsa,2010,CUSA,0.0,0.0,0.0,0.0,3650.0,31.0,0.0,0.0,0.0,0.0,97.07,67.95,
Garrett Gilbert,Texas,2010,BIG 12,0.0,0.0,0.0,0.0,2744.0,10.0,0.0,0.0,0.0,0.0,99.28,94.32,
Gary Pride,Akron,2010,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Genesis Cole*,Tulsa,2010,CUSA,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,2.11,1.48,
Geno Smith*,West Virginia,2010,OTHER,0.0,0.0,0.0,0.0,2763.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,
Giorgio Morgan,Kent State,2010,MAC,0.0,0.0,0.0,0.0,165.0,2.0,0.0,0.0,0.0,0.0,12.52,8.76,
Graham Wilbert,Florida Atlantic,2010,SUN BELT,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.82,0.62,
Graig Cooper*,Miami (FL),2010,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Greg McElroy*,Alabama,2010,SEC,0.0,0.0,0.0,0.0,2987.0,20.0,0.0,0.0,0.0,0.0,85.66,85.66,
Griff Robles*,Utah,2010,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Hutson Mason*,Georgia,2010,SEC,0.0,0.0,0.0,0.0,102.0,1.0,0.0,0.0,0.0,0.0,3.62,3.62,
Isaiah Burse*,Fresno State,2010,OTHER,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
J.J. McDermott*,SMU,2010,CUSA,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.43,0.3,
Jackson Rice*,Oregon,2010,PAC 12,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,
Jacob Hodges,Virginia,2010,ACC,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,2.75,2.61,
Jacob Karam*,Texas Tech,2010,BIG 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jacob Younger*,Florida International,2010,SUN BELT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jacory Harris*,Miami (FL),2010,ACC,0.0,0.0,0.0,0.0,1793.0,14.0,0.0,0.0,0.0,0.0,62.21,59.1,
