player,team,year,conference,receiving_yards,receiving_tds,rushing_yards,rushing_tds,passing_yards,passing_tds,DOM,DOM+,RDOM,RDOM+,PDOM,PDOM+,elusive_rating
Ashton Broyld*,Syracuse,2013,ACC,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,
Austin Apodaca*,Washington State,2013,PAC 12,0.0,0.0,0.0,0.0,187.0,2.0,0.0,0.0,0.0,0.0,4.73,4.49,
Austin Appleby,Purdue,2013,BIG TEN,0.0,0.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,4.65,4.65,
Austin Boucher,Miami (OH),2013,MAC,0.0,0.0,0.0,0.0,1036.0,7.0,0.0,0.0,0.0,0.0,78.49,54.94,
Austin Brown,UAB,2013,CUSA,0.0,0.0,0.0,0.0,1199.0,9.0,0.0,0.0,0.0,0.0,46.94,32.86,
Austin Franklin,New Mexico State,2013,INDEPENDENT,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Austin Gearing,Miami (OH),2013,MAC,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,6.3,4.41,
Austin Grammer*,Middle Tennessee State,2013,CUSA,0.0,0.0,0.0,0.0,190.0,1.0,0.0,0.0,0.0,0.0,6.45,4.51,
Austin Hails*,South Carolina,2013,SEC,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,
Austin Hinder,California,2013,PAC 12,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,
Austyn Carta-Samuels*,Vanderbilt,2013,SEC,0.0,0.0,0.0,0.0,2268.0,11.0,0.0,0.0,0.0,0.0,75.0,75.0,
B.J. Chitty,Troy,2013,SUN BELT,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.3,0.23,
B.J. Denker*,Arizona,2013,PAC 12,0.0,0.0,0.0,0.0,2516.0,16.0,0.0,0.0,0.0,0.0,100.0,95.0,
Baker Mayfield*,Texas Tech,2013,BIG 12,0.0,0.0,0.0,0.0,2315.0,12.0,0.0,0.0,0.0,0.0,39.81,37.82,
Barry Brunetti*,Ole Miss,2013,SEC,0.0,0.0,0.0,0.0,294.0,6.0,0.0,0.0,0.0,0.0,16.49,16.49,
Bart Houston*,Wisconsin,2013,BIG TEN,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,
Ben McLane,Georgia State,2013,SUN BELT,0.0,0.0,0.0,0.0,354.0,2.0,0.0,0.0,0.0,0.0,11.39,8.66,
Bennie Coney*,Cincinnati,2013,AMERICAN,0.0,0.0,0.0,0.0,84.0,1.0,0.0,0.0,0.0,0.0,2.85,2.42,
Bilal Marshall,Purdue,2013,BIG TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Billy Freeman,San Jose State,2013,MWC,0.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,2.17,1.65,
Blaire Sullivan,UTEP,2013,CUSA,0.0,0.0,0.0,0.0,183.0,1.0,0.0,0.0,0.0,0.0,8.24,5.77,
Blake Bell*,Oklahoma,2013,BIG 12,0.0,0.0,0.0,0.0,1648.0,12.0,0.0,0.0,0.0,0.0,56.84,54.0,
Blake Bortles*,UCF,2013,AMERICAN,0.0,0.0,0.0,0.0,3581.0,25.0,0.0,0.0,0.0,0.0,96.98,82.43,
Blake Frohnapfel*,Marshall,2013,CUSA,0.0,0.0,0.0,0.0,206.0,3.0,0.0,0.0,0.0,0.0,6.07,4.25,
Blake Jurich,San Jose State,2013,MWC,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.26,0.2,
Blake Sims*,Alabama,2013,SEC,0.0,0.0,0.0,0.0,167.0,2.0,0.0,0.0,0.0,0.0,5.92,5.92,
Bo Wallace*,Ole Miss,2013,SEC,0.0,0.0,0.0,0.0,3346.0,18.0,0.0,0.0,0.0,0.0,82.92,82.92,
Bobby Eveld,South Florida,2013,AMERICAN,0.0,0.0,0.0,0.0,455.0,2.0,0.0,0.0,0.0,0.0,25.65,21.8,
Brandon Allen,Arkansas,2013,SEC,0.0,0.0,0.0,0.0,1552.0,13.0,0.0,0.0,0.0,0.0,86.88,86.88,
Brandon Bridge,South Alabama,2013,SUN BELT,0.0,0.0,0.0,0.0,398.0,1.0,0.0,0.0,0.0,0.0,9.69,7.36,
Brandon Connette*,Duke,2013,ACC,0.0,0.0,0.0,0.0,1212.0,13.0,0.0,0.0,0.0,0.0,42.44,40.32,
Brandon Doughty,Western Kentucky,2013,SUN BELT,0.0,0.0,0.0,0.0,2857.0,14.0,0.0,0.0,0.0,0.0,92.19,70.06,
Brandon Hayes,Memphis,2013,AMERICAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brandon Mitchell,North Carolina State,2013,ACC,0.0,0.0,0.0,0.0,1011.0,7.0,0.0,0.0,0.0,0.0,42.49,40.37,
Brandon Williams,Northwestern,2013,BIG TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Braxton Miller*,Ohio State,2013,BIG TEN,0.0,0.0,0.0,0.0,2094.0,24.0,0.0,0.0,0.0,0.0,68.37,68.37,
Brayle Brown,Louisiana-Monroe,2013,SUN BELT,0.0,0.0,0.0,0.0,645.0,1.0,0.0,0.0,0.0,0.0,13.59,10.33,
Brendan Nosovitch*,South Carolina,2013,SEC,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,
Brendon Kay*,Cincinnati,2013,AMERICAN,0.0,0.0,0.0,0.0,3302.0,22.0,0.0,0.0,0.0,0.0,81.11,68.94,
Brett Hundley*,UCLA,2013,PAC 12,0.0,0.0,0.0,0.0,3071.0,24.0,0.0,0.0,0.0,0.0,94.97,90.22,
Brett Smith,Wyoming,2013,MWC,0.0,0.0,0.0,0.0,3375.0,29.0,0.0,0.0,0.0,0.0,99.79,75.84,
Brian Buehner,Arkansas,2013,SEC,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,
Brian Burrell*,Fresno State,2013,MWC,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5,0.38,
Brody Trahan*,Baylor,2013,BIG 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brogan Roback,Eastern Michigan,2013,MAC,0.0,0.0,0.0,0.0,640.0,4.0,0.0,0.0,0.0,0.0,29.26,20.48,
Brooks Haack*,Louisiana,2013,SUN BELT,0.0,0.0,0.0,0.0,224.0,1.0,0.0,0.0,0.0,0.0,6.44,4.89,
Bruce Ellington*,South Carolina,2013,SEC,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.8,1.8,
Bruce Natson*,Utah State,2013,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bryant Shirreffs,North Carolina State,2013,ACC,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,3.87,3.68,
Bryce Petty*,Baylor,2013,BIG 12,0.0,0.0,0.0,0.0,4200.0,32.0,0.0,0.0,0.0,0.0,90.7,86.16,
Bryn Renner*,North Carolina,2013,ACC,0.0,0.0,0.0,0.0,1765.0,10.0,0.0,0.0,0.0,0.0,42.33,40.21,
Bud Sasser*,Missouri,2013,SEC,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,2.18,2.18,
C.J. Beathard*,Iowa,2013,BIG TEN,0.0,0.0,0.0,0.0,179.0,1.0,0.0,0.0,0.0,0.0,6.12,6.12,
C.J. Brown*,Maryland,2013,ACC,0.0,0.0,0.0,0.0,2242.0,13.0,0.0,0.0,0.0,0.0,70.81,67.27,
Caleb Herring*,Nevada-Las Vegas,2013,MWC,0.0,0.0,0.0,0.0,2718.0,24.0,0.0,0.0,0.0,0.0,88.21,67.04,
Caleb Rowe*,Maryland,2013,ACC,0.0,0.0,0.0,0.0,989.0,5.0,0.0,0.0,0.0,0.0,29.19,27.73,
Cam Worthy*,East Carolina,2013,CUSA,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.59,1.11,
Cameron Coffman,Indiana,2013,BIG TEN,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,
Cameron Echols-Luper,Texas Christian,2013,BIG 12,0.0,0.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,4.47,4.25,
Cardale Jones*,Ohio State,2013,BIG TEN,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,
Case McCoy*,Texas,2013,BIG 12,0.0,0.0,0.0,0.0,1933.0,11.0,0.0,0.0,0.0,0.0,65.55,62.27,
Casey Cochran,Connecticut,2013,AMERICAN,0.0,0.0,0.0,0.0,1293.0,11.0,0.0,0.0,0.0,0.0,57.38,48.77,
Casey Pachall,Texas Christian,2013,BIG 12,0.0,0.0,0.0,0.0,1468.0,6.0,0.0,0.0,0.0,0.0,48.46,46.04,
Chad Chalich,Idaho,2013,INDEPENDENT,0.0,0.0,0.0,0.0,1224.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chad Kelly*,Clemson,2013,ACC,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.67,0.64,
Chad Voytik*,Pitt,2013,ACC,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,1.95,1.85,
Chandler Whitmer,Connecticut,2013,AMERICAN,0.0,0.0,0.0,0.0,896.0,5.0,0.0,0.0,0.0,0.0,31.57,26.83,
Charley Loeb*,Syracuse,2013,ACC,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.51,0.48,
Charlie Moore*,Oklahoma State,2013,BIG 12,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.68,0.65,
Chas Dodd*,Rutgers,2013,AMERICAN,0.0,0.0,0.0,0.0,868.0,3.0,0.0,0.0,0.0,0.0,20.99,17.84,
Chase Rettig*,Boston College,2013,ACC,0.0,0.0,0.0,0.0,1995.0,17.0,0.0,0.0,0.0,0.0,99.58,94.6,
Chase Tenpenny,Nevada,2013,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chris Borland*,Wisconsin,2013,BIG TEN,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,
Chris Harper,California,2013,PAC 12,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,
Christian Hackenberg,Penn State,2013,BIG TEN,0.0,0.0,0.0,0.0,2955.0,20.0,0.0,0.0,0.0,0.0,95.13,95.13,
Christian Stewart*,BYU,2013,INDEPENDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chuckie Keeton*,Utah State,2013,MWC,0.0,0.0,0.0,0.0,1388.0,18.0,0.0,0.0,0.0,0.0,51.24,38.94,
Clark Evans,Hawaii,2013,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Clayton Mitchem,New Mexico,2013,MWC,0.0,0.0,0.0,0.0,661.0,1.0,0.0,0.0,0.0,0.0,29.77,22.63,
Clint Chelf*,Oklahoma State,2013,BIG 12,0.0,0.0,0.0,0.0,2169.0,17.0,0.0,0.0,0.0,0.0,62.79,59.65,
Clint Trickett,West Virginia,2013,BIG 12,0.0,0.0,0.0,0.0,1605.0,7.0,0.0,0.0,0.0,0.0,47.39,45.02,
Clinton Granger,Temple,2013,AMERICAN,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.97,0.82,
Cody Fajardo,Nevada,2013,MWC,0.0,0.0,0.0,0.0,2668.0,13.0,0.0,0.0,0.0,0.0,83.18,63.22,
Cody Green,Tulsa,2013,CUSA,0.0,0.0,0.0,0.0,1339.0,7.0,0.0,0.0,0.0,0.0,58.31,40.82,
Cody Hoffman*,BYU,2013,INDEPENDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cody Kater,Central Michigan,2013,MAC,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.26,0.18,
Cody Keith*,East Carolina,2013,CUSA,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.67,0.47,
Cody Kessler*,USC,2013,PAC 12,0.0,0.0,0.0,0.0,2968.0,20.0,0.0,0.0,0.0,0.0,96.68,91.85,
Cody Vaz*,Oregon State,2013,PAC 12,0.0,0.0,0.0,0.0,176.0,1.0,0.0,0.0,0.0,0.0,3.13,2.97,
Cole Gautsche,New Mexico,2013,MWC,0.0,0.0,0.0,0.0,639.0,7.0,0.0,0.0,0.0,0.0,62.3,47.35,
Cole Leininger,California,2013,PAC 12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,
Cole Netten,Iowa State,2013,BIG 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cole Stoudt*,Clemson,2013,ACC,0.0,0.0,0.0,0.0,415.0,5.0,0.0,0.0,0.0,0.0,11.2,10.64,
Colin Reardon,Kent State,2013,MAC,0.0,0.0,0.0,0.0,1957.0,12.0,0.0,0.0,0.0,0.0,86.58,60.61,
Connor Cook*,Michigan State,2013,BIG TEN,0.0,0.0,0.0,0.0,2755.0,22.0,0.0,0.0,0.0,0.0,94.3,94.3,
Connor Halliday*,Washington State,2013,PAC 12,0.0,0.0,0.0,0.0,4597.0,34.0,0.0,0.0,0.0,0.0,95.27,90.51,
Connor Reilly,Temple,2013,AMERICAN,0.0,0.0,0.0,0.0,771.0,2.0,0.0,0.0,0.0,0.0,17.21,14.63,
Connor Shaw*,South Carolina,2013,SEC,0.0,0.0,0.0,0.0,2447.0,24.0,0.0,0.0,0.0,0.0,77.08,77.08,
Connor Wood,Colorado,2013,PAC 12,0.0,0.0,0.0,0.0,1103.0,8.0,0.0,0.0,0.0,0.0,39.76,37.77,
Cooper Rush,Central Michigan,2013,MAC,0.0,0.0,0.0,0.0,2349.0,15.0,0.0,0.0,0.0,0.0,96.98,67.89,
Corbin Berkstresser*,Missouri,2013,SEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Corey Robinson,Troy,2013,SUN BELT,0.0,0.0,0.0,0.0,3219.0,20.0,0.0,0.0,0.0,0.0,77.34,58.78,
Craig Harrison*,Utah State,2013,MWC,0.0,0.0,0.0,0.0,434.0,2.0,0.0,0.0,0.0,0.0,9.97,7.58,
Crusoe Gongbay,New Mexico,2013,MWC,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.26,-0.2,
Curt Phillips*,Wisconsin,2013,BIG TEN,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,
Cyler Miles*,Washington,2013,PAC 12,0.0,0.0,0.0,0.0,418.0,4.0,0.0,0.0,0.0,0.0,14.17,13.46,
D'Shaie Landor*,Louisiana,2013,SUN BELT,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,
D.J. Banks,Louisiana Tech,2013,CUSA,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.49,0.34,
D.J. Tialavea*,Utah State,2013,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dajon Williams*,North Texas,2013,CUSA,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.92,0.64,
Dak Prescott*,Mississippi State,2013,SEC,0.0,0.0,0.0,0.0,1940.0,10.0,0.0,0.0,0.0,0.0,58.3,58.3,
Dallas Tidwell,Troy,2013,SUN BELT,0.0,0.0,0.0,0.0,137.0,2.0,0.0,0.0,0.0,0.0,5.34,4.06,
Damarcus Smith,Western Kentucky,2013,SUN BELT,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.53,0.4,
Damian Williams*,Mississippi State,2013,SEC,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,4.39,4.39,
Dane Evans,Tulsa,2013,CUSA,0.0,0.0,0.0,0.0,898.0,4.0,0.0,0.0,0.0,0.0,36.21,25.35,
Daniel McKinney,Florida Atlantic,2013,CUSA,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,3.76,2.63,
Daniel Sams*,Kansas State,2013,BIG 12,0.0,0.0,0.0,0.0,452.0,4.0,0.0,0.0,0.0,0.0,16.83,15.99,
Danny Etling,Purdue,2013,BIG TEN,0.0,0.0,0.0,0.0,1690.0,10.0,0.0,0.0,0.0,0.0,65.96,65.96,
Darell Garretson*,Utah State,2013,MWC,0.0,0.0,0.0,0.0,1446.0,10.0,0.0,0.0,0.0,0.0,38.79,29.48,
Darrin Duncan,Western Michigan,2013,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
David Anaya,New Mexico,2013,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
David Ash*,Texas,2013,BIG 12,0.0,0.0,0.0,0.0,760.0,7.0,0.0,0.0,0.0,0.0,33.2,31.54,
David Fales,San Jose State,2013,MWC,0.0,0.0,0.0,0.0,4189.0,33.0,0.0,0.0,0.0,0.0,97.57,74.15,
David Fisher,Kent State,2013,MAC,0.0,0.0,0.0,0.0,281.0,2.0,0.0,0.0,0.0,0.0,13.42,9.39,
David Piland*,Houston,2013,AMERICAN,0.0,0.0,0.0,0.0,220.0,1.0,0.0,0.0,0.0,0.0,4.68,3.98,
David Vega,New Mexico,2013,MWC,0.0,0.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,7.86,5.97,
David Watford,Virginia,2013,ACC,0.0,0.0,0.0,0.0,2202.0,8.0,0.0,0.0,0.0,0.0,87.76,83.37,
Davis Webb*,Texas Tech,2013,BIG 12,0.0,0.0,0.0,0.0,2718.0,20.0,0.0,0.0,0.0,0.0,55.18,52.42,
Deandre Martin,Wake Forest,2013,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Deandre Smelter*,Georgia Tech,2013,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Demarco Robinson,Kentucky,2013,SEC,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,
Deon Anthony,Troy,2013,SUN BELT,0.0,0.0,0.0,0.0,482.0,5.0,0.0,0.0,0.0,0.0,15.16,11.52,
Derek Carr*,Fresno State,2013,MWC,0.0,0.0,0.0,0.0,5083.0,50.0,0.0,0.0,0.0,0.0,99.5,75.62,
Derek Thompson*,North Texas,2013,CUSA,0.0,0.0,0.0,0.0,2896.0,16.0,0.0,0.0,0.0,0.0,98.48,68.94,
Derrius Vick*,Ohio,2013,MAC,0.0,0.0,0.0,0.0,277.0,1.0,0.0,0.0,0.0,0.0,6.61,4.63,
Derron Smith*,Fresno State,2013,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Deshon Foxx,Connecticut,2013,AMERICAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Devin Combs,Nevada,2013,MWC,0.0,0.0,0.0,0.0,84.0,1.0,0.0,0.0,0.0,0.0,4.36,3.31,
Devin Fuller*,UCLA,2013,PAC 12,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,2.49,2.37,
Devin Gardner*,Michigan,2013,BIG TEN,0.0,0.0,0.0,0.0,2960.0,21.0,0.0,0.0,0.0,0.0,95.95,95.95,
Devin Powell*,Tulane,2013,CUSA,0.0,0.0,0.0,0.0,681.0,5.0,0.0,0.0,0.0,0.0,27.35,19.14,
Devon Bell*,Mississippi State,2013,SEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Donnel Pumphrey*,San Diego State,2013,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Drew Allen*,Syracuse,2013,ACC,0.0,0.0,0.0,0.0,666.0,2.0,0.0,0.0,0.0,0.0,21.77,20.68,
Drew Hare*,Northern Illinois,2013,MAC,0.0,0.0,0.0,0.0,153.0,2.0,0.0,0.0,0.0,0.0,5.9,4.13,
Drew Kaser*,Texas A&M,2013,SEC,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,
Drew Kummer,Miami (OH),2013,MAC,0.0,0.0,0.0,0.0,267.0,1.0,0.0,0.0,0.0,0.0,15.2,10.64,
Drew Meyer*,Wisconsin,2013,BIG TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Driphus Jackson*,Rice,2013,CUSA,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,
Duke Delancellotti,Texas State,2013,SUN BELT,0.0,0.0,0.0,0.0,212.0,2.0,0.0,0.0,0.0,0.0,14.8,11.25,
Dwight Macon,Toledo,2013,MAC,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.22,0.15,
Dylan Thompson*,South Carolina,2013,SEC,0.0,0.0,0.0,0.0,783.0,4.0,0.0,0.0,0.0,0.0,18.53,18.53,
E.J. Hilliard,Florida International,2013,CUSA,0.0,0.0,0.0,0.0,775.0,3.0,0.0,0.0,0.0,0.0,41.37,28.96,
Elgin Long,Massachusetts,2013,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eric Soza,UTSA,2013,CUSA,0.0,0.0,0.0,0.0,2719.0,12.0,0.0,0.0,0.0,0.0,92.89,65.02,
Evan Crower*,Stanford,2013,PAC 12,0.0,0.0,0.0,0.0,141.0,1.0,0.0,0.0,0.0,0.0,4.93,4.68,
Ezell Ruffin*,San Diego State,2013,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ford Childress,West Virginia,2013,BIG 12,0.0,0.0,0.0,0.0,421.0,3.0,0.0,0.0,0.0,0.0,16.07,15.27,
Fredi Knighten*,Arkansas State,2013,SUN BELT,0.0,0.0,0.0,0.0,215.0,2.0,0.0,0.0,0.0,0.0,11.23,8.53,
Garrett Gilbert,SMU,2013,AMERICAN,0.0,0.0,0.0,0.0,3528.0,21.0,0.0,0.0,0.0,0.0,88.71,75.4,
Garrett Grayson*,Colorado State,2013,MWC,0.0,0.0,0.0,0.0,3696.0,23.0,0.0,0.0,0.0,0.0,97.46,74.07,
Garrett Krstich,SMU,2013,AMERICAN,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.16,0.14,
Garrett Leatham,North Carolina State,2013,ACC,0.0,0.0,0.0,0.0,146.0,1.0,0.0,0.0,0.0,0.0,6.1,5.79,
Garrett Simpson,UTEP,2013,CUSA,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.4,0.98,
