player,team,year,conference,receiving_yards,receiving_tds,rushing_yards,rushing_tds,passing_yards,passing_tds,DOM,DOM+,RDOM,RDOM+,PDOM,PDOM+,elusive_rating
Abdul-Fatai Ibrahim*,Louisiana Tech,2024,CUSA,121.0,0.0,12.0,0.0,0.0,0.0,2.08,1.46,0.42,0.29,0.0,0.0,
Abdur-Rahmaan Yaseen*,South Florida,2024,AMERICAN,254.0,0.0,0.0,0.0,0.0,0.0,4.29,3.65,0.0,0.0,0.0,0.0,
Abu Sama*,Iowa State,2024,BIG 12,58.0,0.0,587.0,2.0,0.0,0.0,0.81,0.77,16.77,15.93,0.0,0.0,113.0
Adam Hopkins,Charlotte,2024,AMERICAN,8.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.0,0.0,0.0,
Adam Jacklin,UTEP,2024,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Adam Jones*,Arkansas State,2024,SUN BELT,255.0,3.0,0.0,0.0,0.0,0.0,12.21,9.28,0.0,0.0,0.0,0.0,
Adam Mohammed*,Washington,2024,BIG TEN,41.0,0.0,193.0,0.0,0.0,0.0,0.6,0.6,5.76,5.76,0.0,0.0,157.3
Adam Moore,SMU,2024,ACC,12.0,0.0,0.0,0.0,0.0,0.0,0.16,0.15,0.0,0.0,0.0,0.0,
Adam Parks,New Mexico State,2024,CUSA,58.0,0.0,0.0,0.0,0.0,0.0,1.69,1.18,0.0,0.0,0.0,0.0,
Adam Rammouni,Eastern Michigan,2024,MAC,5.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0,
Adam Randall,Clemson,2024,ACC,155.0,2.0,44.0,0.0,0.0,0.0,4.69,4.46,0.91,0.86,0.0,0.0,256.3
Addison Ostrenga*,Iowa,2024,BIG TEN,114.0,1.0,-3.0,0.0,0.0,0.0,8.33,8.33,-0.06,-0.06,0.0,0.0,6.3
Ademola Faleye,Michigan State,2024,BIG TEN,18.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,
Adrian Norton,Akron,2024,MAC,831.0,7.0,0.0,0.0,0.0,0.0,36.77,25.74,0.0,0.0,0.0,0.0,
Ahmad Hardy,Louisiana-Monroe,2024,SUN BELT,72.0,0.0,1351.0,13.0,0.0,0.0,2.23,1.69,71.41,54.27,0.0,0.0,
Ahmad Haston,Massachusetts,2024,INDEPENDENT,0.0,0.0,174.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ahmani Marshall,Appalachian State,2024,SUN BELT,71.0,0.0,713.0,7.0,0.0,0.0,1.18,0.9,47.99,36.47,0.0,0.0,58.5
Ahmari Huggins-Bruce*,Louisville,2024,ACC,239.0,0.0,0.0,0.0,0.0,0.0,3.48,3.31,0.0,0.0,0.0,0.0,
Ahmarian Granger,Akron,2024,MAC,308.0,2.0,0.0,0.0,0.0,0.0,11.77,8.24,0.0,0.0,0.0,0.0,
Ahmir Smith*,Northern Illinois,2024,MAC,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.0,0.0,
Ahmonte Watkins,New Mexico State,2024,CUSA,69.0,1.0,66.0,0.0,0.0,0.0,6.17,4.32,1.53,1.07,0.0,0.0,
Aidan Chiles,Michigan State,2024,BIG TEN,0.0,0.0,225.0,3.0,2415.0,13.0,0.0,0.0,21.7,21.7,96.14,96.14,
Aidan Laughery*,Illinois,2024,BIG TEN,32.0,0.0,589.0,4.0,0.0,0.0,0.58,0.58,23.84,23.84,0.0,0.0,58.8
Aidan Mizell*,Florida,2024,SEC,202.0,2.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,
Aidan Warner*,Florida,2024,SEC,0.0,0.0,-8.0,1.0,228.0,0.0,0.0,0.0,1.73,1.73,3.89,3.89,0.0
Aiden Armenta,Louisiana-Monroe,2024,SUN BELT,0.0,0.0,58.0,1.0,1292.0,9.0,0.0,0.0,4.37,3.32,80.86,61.45,
Aiden Calvert,Air Force,2024,MWC,21.0,0.0,91.0,2.0,0.0,0.0,0.97,0.74,5.86,4.45,0.0,0.0,14.0
Aiden Flora*,Iowa State,2024,BIG 12,6.0,0.0,53.0,1.0,0.0,0.0,0.08,0.08,3.03,2.88,0.0,0.0,136.4
Aiden Leffler,Ball State,2024,MAC,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,
Ajani Sheppard*,Rutgers,2024,BIG TEN,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.0,550.0
Ajay Allen*,Miami (FL),2024,ACC,23.0,0.0,183.0,2.0,0.0,0.0,0.25,0.24,7.06,6.71,0.0,0.0,
Al Wooten II*,Duke,2024,ACC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0
Al-Jay Henderson*,Buffalo,2024,MAC,238.0,1.0,1078.0,9.0,0.0,0.0,7.54,5.28,43.27,30.29,0.0,0.0,69.9
Alan Bowman,Oklahoma State,2024,BIG 12,11.0,1.0,-38.0,0.0,2423.0,16.0,2.56,2.43,-1.42,-1.35,76.59,72.76,
Alante Brown,Michigan State,2024,BIG TEN,20.0,0.0,17.0,0.0,0.0,0.0,0.38,0.38,0.61,0.61,0.0,0.0,
Albert Kunickis III,Northwestern,2024,BIG TEN,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,
Alberto Mendoza,Indiana,2024,BIG TEN,0.0,0.0,-3.0,0.0,6.0,0.0,0.0,0.0,-0.07,-0.07,0.09,0.09,0.0
Alec Bevelhimer*,Miami (OH),2024,MAC,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,-0.42,-0.29,0.0,0.0,
Alec Clark,Marshall,2024,SUN BELT,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,-0.11,-0.08,0.0,0.0,0.0
Alessio Milivojevic,Michigan State,2024,BIG TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Alex Bacchetta,Rice,2024,AMERICAN,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.59,0.0,0.0,0.0
Alex Bauman*,Tulane,2024,AMERICAN,212.0,7.0,0.0,0.0,0.0,0.0,17.62,14.98,0.0,0.0,0.0,0.0,
Alex Brown,Wyoming,2024,MWC,21.0,0.0,0.0,0.0,0.0,0.0,0.46,0.35,0.0,0.0,0.0,0.0,
Alex Bullock*,Nebraska,2024,BIG TEN,12.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,
Alex Capka-Jones*,Illinois,2024,BIG TEN,21.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.0,0.0,0.0,
Alex Honig*,Connecticut,2024,INDEPENDENT,59.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Alex Orji*,Michigan,2024,BIG TEN,0.0,0.0,269.0,1.0,150.0,3.0,0.0,0.0,9.36,9.36,16.97,16.97,87.1
Alex Perry,Hawaii,2024,MWC,195.0,0.0,0.0,0.0,0.0,0.0,3.03,2.3,0.0,0.0,0.0,0.0,
Alex Taylor*,North Carolina,2024,ACC,15.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0,0.0,0.0,0.0,
Alex Tecza*,Navy,2024,AMERICAN,229.0,2.0,576.0,8.0,13.0,0.0,13.78,11.71,19.48,16.56,0.4,0.34,54.5
Alex Walker*,Coastal Carolina,2024,SUN BELT,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.05,0.0,0.0,
Alexander Diggs,Kennesaw State,2024,CUSA,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.05,0.74,0.0,0.0,
Ali Fisher,Kent State,2024,MAC,13.0,0.0,0.0,0.0,0.0,0.0,0.35,0.24,0.0,0.0,0.0,0.0,
Ali Jennings*,Virginia Tech,2024,ACC,373.0,3.0,0.0,0.0,0.0,0.0,17.58,16.7,0.0,0.0,0.0,0.0,
Allen Bryant*,Pitt,2024,ACC,5.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,
Allen Ortiz,New Mexico State,2024,CUSA,12.0,0.0,0.0,0.0,0.0,0.0,0.35,0.24,0.0,0.0,0.0,0.0,
Alonza Barnett III*,James Madison,2024,SUN BELT,0.0,0.0,442.0,7.0,2598.0,26.0,0.0,0.0,26.38,20.05,92.67,70.43,
Alton McCaskill,Arizona State,2024,BIG 12,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.3,0.28,0.0,0.0,34.7
Alvon Isaac*,South Florida,2024,AMERICAN,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,2.54,2.16,0.0,0.0,
Amani Givins*,Louisiana Tech,2024,CUSA,38.0,0.0,319.0,2.0,0.0,0.0,0.65,0.45,18.38,12.87,0.0,0.0,
Amare Thomas,UAB,2024,AMERICAN,670.0,8.0,8.0,0.0,0.0,0.0,27.34,23.24,0.25,0.21,0.0,0.0,
Amaree Williams,Florida State,2024,ACC,71.0,2.0,0.0,0.0,0.0,0.0,10.73,10.19,0.0,0.0,0.0,0.0,
Amari Daniels*,Texas A&M,2024,SEC,60.0,0.0,661.0,8.0,0.0,0.0,1.1,1.1,27.82,27.82,0.0,0.0,36.5
Amari Jones,Florida International,2024,CUSA,0.0,0.0,21.0,0.0,101.0,1.0,0.0,0.0,0.73,0.51,3.92,2.74,
Amari Niblack*,Texas,2024,SEC,33.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.0,0.0,
Amir Hassan*,Navy,2024,AMERICAN,34.0,0.0,46.0,0.0,0.0,0.0,1.06,0.9,0.71,0.6,0.0,0.0,
Amir McGruder,Louisiana-Monroe,2024,SUN BELT,15.0,0.0,0.0,0.0,0.0,0.0,0.46,0.35,0.0,0.0,0.0,0.0,
Amorion Walker*,Michigan,2024,BIG TEN,34.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,0.0,0.0,
Anderson Castle,Appalachian State,2024,SUN BELT,88.0,0.0,246.0,1.0,0.0,0.0,1.47,1.12,11.12,8.45,0.0,0.0,125.3
Andison Coby,Indiana,2024,BIG TEN,70.0,1.0,0.0,0.0,0.0,0.0,2.55,2.55,0.0,0.0,0.0,0.0,
Andon Thomas*,Army,2024,AMERICAN,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.42,0.36,0.0,0.0,0.0
Andre Davis*,Kansas State,2024,BIG 12,9.0,0.0,0.0,0.0,0.0,0.0,0.16,0.15,0.0,0.0,0.0,0.0,
Andre Dollar*,Washington State,2024,INDEPENDENT,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Andre Greene Jr.,Virginia,2024,ACC,74.0,0.0,0.0,0.0,0.0,0.0,1.35,1.28,0.0,0.0,0.0,0.0,
Andre Johnson*,Miami (OH),2024,MAC,120.0,0.0,0.0,0.0,0.0,0.0,1.97,1.38,0.0,0.0,0.0,0.0,
Andreas Paaske*,Arkansas,2024,SEC,19.0,2.0,0.0,0.0,0.0,0.0,6.52,6.52,0.0,0.0,0.0,0.0,
Andrel Anthony*,Oklahoma,2024,SEC,4.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,
Andrew Armstrong*,Arkansas,2024,SEC,1140.0,1.0,0.0,0.0,0.0,0.0,19.09,19.09,0.0,0.0,0.0,0.0,
Andrew Bench*,South Alabama,2024,SUN BELT,19.0,0.0,0.0,0.0,0.0,0.0,0.3,0.23,0.0,0.0,0.0,0.0,
Andrew McElroy*,Northern Illinois,2024,MAC,264.0,0.0,0.0,0.0,0.0,0.0,5.69,3.98,0.0,0.0,0.0,0.0,
Andrew Paul*,Jacksonville State,2024,CUSA,-1.0,0.0,167.0,4.0,0.0,0.0,-0.02,-0.01,6.3,4.41,0.0,0.0,
Andrew Savaiinaea,Nevada,2024,MWC,35.0,0.0,0.0,0.0,0.0,0.0,0.63,0.48,0.0,0.0,0.0,0.0,
Andrew Schnackenberg*,Buffalo,2024,MAC,9.0,0.0,0.0,0.0,0.0,0.0,0.19,0.13,0.0,0.0,0.0,0.0,
Andrew Sowinski,Purdue,2024,BIG TEN,38.0,0.0,0.0,0.0,0.0,0.0,0.86,0.86,0.0,0.0,0.0,0.0,
Aneyas Williams*,Notre Dame,2024,INDEPENDENT,172.0,0.0,219.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.8
Antario Brown*,Northern Illinois,2024,MAC,204.0,1.0,567.0,4.0,0.0,0.0,7.52,5.26,19.79,13.85,0.0,0.0,
Anthony Brown,Kentucky,2024,SEC,77.0,2.0,31.0,0.0,0.0,0.0,8.4,8.4,0.89,0.89,0.0,0.0,
Anthony Carrie*,Georgia Tech,2024,ACC,16.0,0.0,120.0,1.0,0.0,0.0,0.26,0.25,4.19,3.98,0.0,0.0,
Anthony Colandrea,Virginia,2024,ACC,27.0,0.0,277.0,2.0,2125.0,13.0,0.49,0.47,15.89,15.1,79.29,75.33,29.2
Anthony DiNota*,Texas A&M,2024,SEC,16.0,0.0,50.0,0.0,0.0,0.0,0.29,0.29,0.98,0.98,0.0,0.0,
Anthony Eager*,South Alabama,2024,SUN BELT,133.0,2.0,57.0,0.0,0.0,0.0,6.86,5.21,1.1,0.84,0.0,0.0,
Anthony Evans III,Georgia,2024,SEC,88.0,0.0,50.0,0.0,0.0,0.0,1.12,1.12,1.44,1.44,0.0,0.0,100.0
Anthony Frias II,UCLA,2024,BIG TEN,18.0,0.0,47.0,0.0,0.0,0.0,0.31,0.31,2.26,2.26,0.0,0.0,
Anthony Garcia,Arizona,2024,BIG 12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0
Anthony Hankerson,Oregon State,2024,INDEPENDENT,151.0,0.0,1082.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4
Anthony Ivey*,Penn State,2024,BIG TEN,15.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,
Anthony Landphere*,Memphis,2024,AMERICAN,379.0,4.0,0.0,0.0,0.0,0.0,13.39,11.38,0.0,0.0,0.0,0.0,
Anthony Miller*,Tulane,2024,AMERICAN,4.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,
Anthony Rubio*,Florida,2024,SEC,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,2.69,2.69,0.0,0.0,0.0
Anthony Sambucci*,Western Michigan,2024,MAC,412.0,3.0,0.0,0.0,0.0,0.0,16.81,11.77,0.0,0.0,0.0,0.0,
Anthony Simpson,Massachusetts,2024,INDEPENDENT,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Anthony Smith*,East Carolina,2024,AMERICAN,799.0,6.0,0.0,0.0,0.0,0.0,23.18,19.7,0.0,0.0,0.0,0.0,
Anthony Torres*,Toledo,2024,MAC,404.0,9.0,0.0,0.0,0.0,0.0,22.18,15.53,0.0,0.0,0.0,0.0,
Anthony Tyus III*,Ohio,2024,MAC,137.0,2.0,1215.0,9.0,0.0,0.0,9.21,6.45,33.22,23.25,0.0,0.0,93.5
Anthony Watkins,Tulsa,2024,AMERICAN,142.0,1.0,402.0,4.0,0.0,0.0,4.65,3.95,29.27,24.88,0.0,0.0,46.8
Antonio Ferguson,Florida International,2024,CUSA,90.0,1.0,0.0,0.0,0.0,0.0,3.72,2.6,0.0,0.0,0.0,0.0,
Antonio Gates Jr.,Michigan State,2024,BIG TEN,49.0,0.0,0.0,0.0,0.0,0.0,0.94,0.94,0.0,0.0,0.0,0.0,
Antonio Harris,Purdue,2024,BIG TEN,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,500.0
Antonio Jones,Temple,2024,AMERICAN,170.0,1.0,10.0,0.0,0.0,0.0,6.4,5.44,0.45,0.38,0.0,0.0,76.9
Antonio Meeks*,Louisville,2024,ACC,42.0,1.0,0.0,0.0,0.0,0.0,2.53,2.4,0.0,0.0,0.0,0.0,
Antonio Molder II*,Coastal Carolina,2024,SUN BELT,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.31,0.24,0.0,0.0,
Antonio Williams,Clemson,2024,ACC,904.0,11.0,101.0,1.0,62.0,1.0,26.46,25.14,4.25,4.04,2.15,2.04,66.9
Antwaine Littleton,Temple,2024,AMERICAN,134.0,1.0,305.0,1.0,0.0,0.0,5.71,4.85,18.7,15.9,0.0,0.0,
Antwan Raymond*,Rutgers,2024,BIG TEN,44.0,0.0,457.0,8.0,0.0,0.0,0.82,0.82,24.31,24.31,0.0,0.0,78.5
Antwane Wells Jr.*,Ole Miss,2024,SEC,553.0,6.0,4.0,0.0,0.0,0.0,15.74,15.74,0.09,0.09,0.0,0.0,43.6
Anwar Lewis*,Jacksonville State,2024,CUSA,49.0,0.0,127.0,2.0,0.0,0.0,0.92,0.64,3.77,2.64,0.0,0.0,
Arch Manning*,Texas,2024,SEC,0.0,0.0,108.0,4.0,939.0,9.0,0.0,0.0,9.82,9.82,21.78,21.78,57.4
Ardell Banks,Kent State,2024,MAC,20.0,0.0,0.0,0.0,0.0,0.0,0.53,0.37,0.0,0.0,0.0,0.0,
Arhmad Branch,Purdue,2024,BIG TEN,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.66,5.66,0.0,0.0,0.0
Arian Smith,Georgia,2024,SEC,817.0,4.0,54.0,0.0,0.0,0.0,17.28,17.28,1.55,1.55,0.0,0.0,41.0
Arlis Boardingham*,Florida,2024,SEC,128.0,2.0,0.0,0.0,0.0,0.0,7.74,7.74,0.0,0.0,0.0,0.0,
Armani Winfield*,Colorado State,2024,MWC,341.0,2.0,-9.0,0.0,0.0,0.0,12.23,9.29,-0.21,-0.16,0.0,0.0,
Armoni Goodwin,UAB,2024,AMERICAN,23.0,1.0,88.0,0.0,0.0,0.0,2.45,2.08,2.8,2.38,0.0,0.0,
Arnold Barnes III*,Tulane,2024,AMERICAN,19.0,1.0,402.0,6.0,0.0,0.0,2.32,1.97,16.71,14.2,0.0,0.0,52.4
Arrington Maiden*,Memphis,2024,AMERICAN,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.06,0.0,0.0,200.0
Artis Cole,Louisiana-Monroe,2024,SUN BELT,168.0,1.0,0.0,0.0,0.0,0.0,9.74,7.4,0.0,0.0,0.0,0.0,
Ashten Emory,UTEP,2024,CUSA,12.0,0.0,23.0,0.0,0.0,0.0,0.25,0.18,0.79,0.55,0.0,0.0,
Ashton Allen,Temple,2024,AMERICAN,324.0,2.0,55.0,0.0,0.0,0.0,12.5,10.62,2.47,2.1,0.0,0.0,44.4
Ashton Bethel-Roman*,Texas A&M,2024,SEC,44.0,1.0,0.0,0.0,0.0,0.0,3.44,3.44,0.0,0.0,0.0,0.0,
Ashton Cozart,SMU,2024,ACC,24.0,0.0,0.0,0.0,0.0,0.0,0.33,0.31,0.0,0.0,0.0,0.0,
Ashton Daniels,Stanford,2024,ACC,0.0,0.0,669.0,3.0,1700.0,10.0,0.0,0.0,34.65,32.92,64.81,61.57,56.7
Ashton Hayes,Nevada,2024,MWC,10.0,0.0,19.0,0.0,0.0,0.0,0.18,0.14,0.45,0.34,0.0,0.0,0.0
Ashton Hollins*,Illinois,2024,BIG TEN,40.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.0,0.0,0.0,
Ashton Jeanty,Boise State,2024,MWC,138.0,1.0,2601.0,29.0,0.0,0.0,4.36,3.31,72.37,55.0,0.0,0.0,216.5
Ashton Nickelberry,UTEP,2024,CUSA,56.0,0.0,0.0,0.0,0.0,0.0,1.17,0.82,0.0,0.0,0.0,0.0,
Ashtyn Hawkins*,Baylor,2024,BIG 12,567.0,5.0,4.0,0.0,0.0,0.0,16.41,15.59,0.09,0.09,0.0,0.0,110.6
Athan Kaliakmanis*,Rutgers,2024,BIG TEN,0.0,0.0,251.0,3.0,2696.0,18.0,0.0,0.0,10.86,10.86,100.0,100.0,3.2
Atticus Bertrams,Wisconsin,2024,BIG TEN,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0
Audric Harris*,Washington,2024,BIG TEN,17.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,
Austin Acton*,Ole Miss,2024,SEC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0
Austin Bolt,Boise State,2024,MWC,196.0,4.0,0.0,0.0,0.0,0.0,11.8,8.97,0.0,0.0,0.0,0.0,
Austin Henderson*,Liberty,2024,CUSA,20.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35,0.0,0.0,0.0,0.0,
Austin Mack*,Alabama,2024,SEC,0.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,3.58,3.58,
Austin McGee,Georgia State,2024,SUN BELT,17.0,0.0,0.0,0.0,0.0,0.0,0.28,0.21,0.0,0.0,0.0,0.0,
Austin Novosad,Oregon,2024,BIG TEN,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0
Austin Simmons*,Ole Miss,2024,SEC,0.0,0.0,14.0,0.0,282.0,2.0,0.0,0.0,0.31,0.31,6.32,6.32,0.0
Austin Terry,Boise State,2024,MWC,35.0,0.0,0.0,0.0,0.0,0.0,0.55,0.42,0.0,0.0,0.0,0.0,
Avery Book,Akron,2024,MAC,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,-0.46,-0.32,0.0,0.0,0.0
Avery Boyd*,Georgia Tech,2024,ACC,316.0,2.0,-2.0,0.0,0.0,0.0,11.0,10.45,-0.04,-0.04,0.0,0.0,
Avery Johnson*,Kansas State,2024,BIG 12,0.0,0.0,605.0,7.0,2712.0,25.0,0.0,0.0,27.47,26.1,99.34,94.37,29.7
Avery Morrow*,Colorado State,2024,MWC,102.0,0.0,1006.0,9.0,0.0,0.0,1.79,1.36,45.51,34.59,0.0,0.0,
Avion McBride,Georgia State,2024,SUN BELT,20.0,0.0,0.0,0.0,0.0,0.0,0.33,0.25,0.0,0.0,0.0,0.0,
Ayden Greene*,Virginia Tech,2024,ACC,268.0,2.0,66.0,1.0,0.0,0.0,12.11,11.5,3.21,3.05,0.0,0.0,
Ayden Harris,Kent State,2024,MAC,0.0,0.0,110.0,1.0,0.0,0.0,0.0,0.0,22.63,15.84,0.0,0.0,22.2
Ayden Williams*,Ole Miss,2024,SEC,39.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,
Ayo Adeyi*,James Madison,2024,SUN BELT,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,3.3,2.51,0.0,0.0,
Ayo Shotomide-King,Oklahoma State,2024,BIG 12,48.0,0.0,0.0,0.0,0.0,0.0,0.76,0.72,0.0,0.0,0.0,0.0,
Aziah Johnson,Michigan State,2024,BIG TEN,276.0,2.0,15.0,0.0,0.0,0.0,12.97,12.97,0.54,0.54,0.0,0.0,
BJ Gibson,Florida State,2024,ACC,14.0,0.0,0.0,0.0,0.0,0.0,0.32,0.3,0.0,0.0,0.0,0.0,
BJ Harris,Central Michigan,2024,MAC,93.0,0.0,418.0,3.0,0.0,0.0,2.37,1.66,19.31,13.52,0.0,0.0,
BJ Hawkins Jr.,UAB,2024,AMERICAN,32.0,1.0,14.0,0.0,0.0,0.0,2.59,2.2,0.45,0.38,0.0,0.0,
Bailey Stockton*,Georgia Tech,2024,ACC,206.0,1.0,11.0,0.0,0.0,0.0,6.28,5.97,0.23,0.22,0.0,0.0,
Barion Brown,Kentucky,2024,SEC,361.0,3.0,50.0,1.0,0.0,0.0,18.14,18.14,5.98,5.98,0.0,0.0,33.0
Baron May*,Bowling Green,2024,MAC,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,3.19,2.23,
Baron Tipton*,North Texas,2024,AMERICAN,8.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.0,0.0,
Barrett Carter,Clemson,2024,ACC,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.26,2.15,0.0,0.0,0.0
Barry Jackson Jr.,Cincinnati,2024,BIG 12,22.0,0.0,21.0,0.0,0.0,0.0,0.39,0.37,0.48,0.46,0.0,0.0,0.0
Bauer Sharp*,Oklahoma,2024,SEC,324.0,2.0,-8.0,0.0,0.0,0.0,13.34,13.34,-0.2,-0.2,0.0,0.0,0.0
Baylin Brooks,San Diego State,2024,MWC,14.0,0.0,0.0,0.0,0.0,0.0,0.28,0.21,0.0,0.0,0.0,0.0,
Beau Johnson*,Georgia Southern,2024,SUN BELT,71.0,1.0,0.0,0.0,0.0,0.0,3.53,2.68,0.0,0.0,0.0,0.0,
Beau Pribula*,Penn State,2024,BIG TEN,0.0,0.0,242.0,4.0,275.0,5.0,0.0,0.0,9.45,9.45,12.1,12.1,37.9
Beau Sparks*,Texas State,2024,SUN BELT,271.0,2.0,-2.0,0.0,0.0,0.0,7.1,5.4,-0.04,-0.03,0.0,0.0,11.5
Beaux Collins*,Notre Dame,2024,INDEPENDENT,490.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
