player,team,year,conference,receiving_yards,receiving_tds,rushing_yards,rushing_tds,passing_yards,passing_tds,DOM,DOM+,RDOM,RDOM+,PDOM,PDOM+,elusive_rating
Aaron Bedgood*,Coastal Carolina,2021,SUN BELT,69.0,2.0,4.0,0.0,0.0,0.0,4.03,3.06,0.07,0.05,0.0,0.0,
Aaron Cephus,Hawaii,2021,MWC,80.0,1.0,0.0,0.0,0.0,0.0,3.81,2.9,0.0,0.0,0.0,0.0,
Aaron Dumas,New Mexico,2021,MWC,0.0,0.0,658.0,2.0,0.0,0.0,0.0,0.0,42.63,32.4,0.0,0.0,77.8
Aaron Hackett*,Kent State,2021,MAC,21.0,0.0,0.0,0.0,0.0,0.0,0.3,0.21,0.0,0.0,0.0,0.0,
Aaron Jackson*,Eastern Michigan,2021,MAC,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.87,0.61,0.0,0.0,
Aaron Key*,Western Kentucky,2021,CUSA,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,
Aaron McLaughlin,North Carolina State,2021,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
Aaron Moore*,Old Dominion,2021,CUSA,9.0,0.0,0.0,0.0,0.0,0.0,0.16,0.11,0.0,0.0,0.0,0.0,
Aaron Turner,Connecticut,2021,INDEPENDENT,232.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aaron Young*,Rutgers,2021,BIG TEN,85.0,1.0,208.0,5.0,0.0,0.0,7.45,7.45,18.27,18.27,0.0,0.0,60.5
Abdul Adams,Syracuse,2021,ACC,6.0,0.0,56.0,0.0,0.0,0.0,0.16,0.15,1.09,1.04,0.0,0.0,58.7
Abdur-Rahmaan Yaseen*,Purdue,2021,BIG TEN,93.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,0.0,0.0,
Abraham Alce,Louisiana-Monroe,2021,SUN BELT,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,8.22,6.25,0.0,0.0,
Abram Smith*,Baylor,2021,BIG 12,75.0,0.0,1621.0,12.0,0.0,0.0,1.32,1.25,46.95,44.6,0.0,0.0,71.1
Adam Barry,Temple,2021,AMERICAN,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.57,0.48,0.0,0.0,0.0
Adam Beale*,Toledo,2021,MAC,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,
Adam Cofield*,Western Kentucky,2021,CUSA,176.0,0.0,371.0,4.0,0.0,0.0,1.45,1.01,28.28,19.8,0.0,0.0,
Adam Jones,Arkansas State,2021,SUN BELT,194.0,1.0,0.0,0.0,0.0,0.0,4.43,3.37,0.0,0.0,0.0,0.0,
Adam Korsak*,Rutgers,2021,BIG TEN,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,-0.22,-0.22,0.0,0.0,0.0
Adam Luehrman,Ohio,2021,MAC,27.0,0.0,0.0,0.0,0.0,0.0,0.61,0.43,0.0,0.0,0.0,0.0,
Adam Martin*,Oklahoma State,2021,BIG 12,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.0,
Adonai Mitchell*,Georgia,2021,SEC,426.0,4.0,0.0,0.0,0.0,0.0,10.77,10.77,0.0,0.0,0.0,0.0,
Adonicas Sanders,Georgia Tech,2021,ACC,362.0,3.0,0.0,0.0,0.0,0.0,15.95,15.15,0.0,0.0,0.0,0.0,
Adrian Martinez,Nebraska,2021,BIG TEN,0.0,0.0,525.0,13.0,2863.0,14.0,0.0,0.0,33.04,33.04,94.78,94.78,19.2
Agiye Hall*,Alabama,2021,SEC,72.0,0.0,0.0,0.0,0.0,0.0,0.71,0.71,0.0,0.0,0.0,0.0,
Ahmani Marshall*,Wake Forest,2021,ACC,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,2.29,2.18,0.0,0.0,
Ahmarean Brown*,South Carolina,2021,SEC,104.0,0.0,0.0,0.0,0.0,0.0,1.99,1.99,0.0,0.0,0.0,0.0,
Ahmari Huggins-Bruce*,Louisville,2021,ACC,444.0,4.0,15.0,0.0,0.0,0.0,16.75,15.91,0.27,0.26,0.0,0.0,25.0
Ahmonte Watkins,Texas Christian,2021,BIG 12,41.0,0.0,49.0,0.0,0.0,0.0,0.71,0.67,1.04,0.99,0.0,0.0,
Aidan O'Connell*,Purdue,2021,BIG TEN,0.0,0.0,-120.0,1.0,3712.0,28.0,0.0,0.0,1.7,1.7,80.17,80.17,0.0
Aidan Robbins*,Louisville,2021,ACC,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,2.47,2.35,0.0,0.0,725.0
Ainias Smith,Texas A&M,2021,SEC,509.0,6.0,26.0,0.0,0.0,0.0,25.96,25.96,0.59,0.59,0.0,0.0,65.0
Ajou Ajou*,Clemson,2021,ACC,73.0,0.0,0.0,0.0,0.0,0.0,1.47,1.4,0.0,0.0,0.0,0.0,
Akeem Hayes,Arkansas State,2021,SUN BELT,56.0,1.0,0.0,0.0,0.0,0.0,2.6,1.98,0.0,0.0,0.0,0.0,
Alan Bowman*,Michigan,2021,BIG TEN,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,
Alan Lamar,Arkansas State,2021,SUN BELT,119.0,0.0,231.0,1.0,0.0,0.0,1.58,1.2,24.06,18.29,0.0,0.0,48.4
Alante Brown,Nebraska,2021,BIG TEN,30.0,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.0,0.0,0.0,0.0,
Alec Burton,Ohio,2021,MAC,54.0,0.0,0.0,0.0,0.0,0.0,1.22,0.85,0.0,0.0,0.0,0.0,
Alec Holler*,UCF,2021,AMERICAN,192.0,3.0,0.0,0.0,0.0,0.0,8.75,7.44,0.0,0.0,0.0,0.0,
Alec Pell,Colorado,2021,PAC 12,17.0,0.0,0.0,0.0,0.0,0.0,0.54,0.51,0.0,0.0,0.0,0.0,
Alec Pierce*,Cincinnati,2021,AMERICAN,884.0,7.0,0.0,0.0,0.0,0.0,25.16,21.39,0.0,0.0,0.0,0.0,
Alec Sinkfield,Boston College,2021,ACC,6.0,0.0,350.0,2.0,0.0,0.0,0.14,0.13,13.5,12.82,0.0,0.0,25.9
Alex Adams*,LSU,2021,SEC,5.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,
Alex Berrouet,Colorado State,2021,MWC,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.27,0.97,0.0,0.0,
Alex Brown*,Wyoming,2021,MWC,33.0,0.0,0.0,0.0,0.0,0.0,0.78,0.59,0.0,0.0,0.0,0.0,
Alex Escobar,New Mexico State,2021,INDEPENDENT,75.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Alex Fontenot,Colorado,2021,PAC 12,80.0,1.0,326.0,5.0,0.0,0.0,7.54,7.16,31.6,30.02,0.0,0.0,36.7
Alex Lines,Arizona,2021,PAC 12,138.0,0.0,0.0,0.0,0.0,0.0,2.54,2.41,0.0,0.0,0.0,0.0,
Alex Maxwell*,Purdue,2021,BIG TEN,9.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,
Alex Padilla*,Iowa,2021,BIG TEN,0.0,0.0,-25.0,1.0,636.0,2.0,0.0,0.0,2.06,2.06,20.95,20.95,0.0
Alexander Horvath*,Purdue,2021,BIG TEN,108.0,0.0,320.0,3.0,0.0,0.0,1.17,1.17,35.93,35.93,0.0,0.0,
Ali Jennings*,Old Dominion,2021,CUSA,1066.0,5.0,0.0,0.0,0.0,0.0,35.76,25.03,0.0,0.0,0.0,0.0,
Allen Dailey Jr.,South Alabama,2021,SUN BELT,6.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08,0.0,0.0,0.0,0.0,
Alton McCaskill*,Houston,2021,AMERICAN,113.0,2.0,961.0,16.0,0.0,0.0,4.61,3.92,53.56,45.53,0.0,0.0,43.6
Amad Anderson Jr.,Temple,2021,AMERICAN,283.0,2.0,-9.0,0.0,0.0,0.0,16.63,14.14,-0.34,-0.29,0.0,0.0,
Amare Jones,Georgia Southern,2021,SUN BELT,351.0,0.0,196.0,0.0,45.0,0.0,9.94,7.55,4.19,3.18,1.27,0.97,
Amari Daniels,Texas A&M,2021,SEC,0.0,0.0,119.0,1.0,0.0,0.0,0.0,0.0,5.64,5.64,0.0,0.0,72.0
Amari Johnson*,UCF,2021,AMERICAN,138.0,1.0,27.0,1.0,0.0,0.0,4.3,3.66,2.38,2.02,0.0,0.0,
Amari Terry*,Air Force,2021,MWC,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.0
Amauri Pesek-Hickson,Kansas,2021,BIG 12,34.0,0.0,218.0,0.0,0.0,0.0,0.77,0.73,6.42,6.1,0.0,0.0,57.5
Amir Abdur-Rahman,Vanderbilt,2021,SEC,118.0,1.0,0.0,0.0,0.0,0.0,6.44,6.44,0.0,0.0,0.0,0.0,
Amir Rasul*,Middle Tennessee State,2021,CUSA,23.0,0.0,110.0,0.0,0.0,0.0,0.37,0.26,3.42,2.39,0.0,0.0,
Anderson Castle*,Appalachian State,2021,SUN BELT,0.0,0.0,236.0,3.0,0.0,0.0,0.0,0.0,10.15,7.71,0.0,0.0,75.6
Andison Coby*,Tennessee,2021,SEC,5.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,
Andre Bodison,New Mexico State,2021,INDEPENDENT,403.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Andre Johnson*,Arizona State,2021,PAC 12,186.0,1.0,0.0,0.0,0.0,0.0,7.84,7.45,0.0,0.0,0.0,0.0,
Andre Washington*,Oklahoma State,2021,BIG 12,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.0,
Andre Williams,Akron,2021,MAC,161.0,1.0,0.0,0.0,0.0,0.0,5.47,3.83,0.0,0.0,0.0,0.0,
Andrel Anthony*,Michigan,2021,BIG TEN,248.0,3.0,6.0,0.0,0.0,0.0,11.02,11.02,0.1,0.1,0.0,0.0,138.5
Andrew Bench,Bowling Green,2021,MAC,48.0,1.0,0.0,0.0,0.0,0.0,5.1,3.57,0.0,0.0,0.0,0.0,
Andrew Brito*,UCF,2021,AMERICAN,0.0,0.0,6.0,0.0,35.0,0.0,0.0,0.0,0.12,0.1,0.65,0.55,
Andrew Clair,Northwestern,2021,BIG TEN,45.0,0.0,349.0,1.0,0.0,0.0,1.06,1.06,14.19,14.19,0.0,0.0,
Andrew Coker,Texas Christian,2021,BIG 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Andrew Erickson,New Mexico,2021,MWC,138.0,1.0,0.0,0.0,0.0,0.0,10.04,7.63,0.0,0.0,0.0,0.0,500.0
Andrew Glass*,Kent State,2021,MAC,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.11,0.08,0.0,0.0,0.0
Andrew Henry,Louisiana-Monroe,2021,SUN BELT,88.0,1.0,482.0,4.0,0.0,0.0,5.22,3.97,30.32,23.04,0.0,0.0,
Andrew Homer*,Miami (OH),2021,MAC,158.0,5.0,0.0,0.0,0.0,0.0,9.99,6.99,0.0,0.0,0.0,0.0,
Andrew Marty,Northwestern,2021,BIG TEN,0.0,0.0,92.0,1.0,707.0,6.0,0.0,0.0,6.81,6.81,39.69,39.69,
Andrew Mason,Rice,2021,CUSA,12.0,0.0,0.0,0.0,0.0,0.0,0.24,0.17,0.0,0.0,0.0,0.0,
Andrew Mevis*,Iowa State,2021,BIG 12,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.69,0.66,0.0,0.0,0.0
Andrew Parchment,Florida State,2021,ACC,312.0,2.0,0.0,0.0,0.0,0.0,11.45,10.88,0.0,0.0,0.0,0.0,
Andrew Peasley*,Utah State,2021,MWC,0.0,0.0,147.0,1.0,415.0,3.0,0.0,0.0,7.45,5.66,8.55,6.5,201.0
Andrew Sowinski*,Purdue,2021,BIG TEN,15.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,
Andrew Van Buren,Boise State,2021,MWC,28.0,0.0,218.0,9.0,0.0,0.0,0.45,0.34,37.31,28.36,0.0,0.0,67.9
Antario Brown*,Northern Illinois,2021,MAC,0.0,0.0,538.0,5.0,0.0,0.0,0.0,0.0,14.89,10.42,0.0,0.0,
Antavious Willis,Southern Mississippi,2021,CUSA,0.0,0.0,97.0,0.0,92.0,1.0,0.0,0.0,3.34,2.34,6.21,4.35,
Anthony Adkins*,Army,2021,INDEPENDENT,0.0,0.0,363.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5
Anthony Brown*,Oregon,2021,PAC 12,0.0,0.0,658.0,9.0,2989.0,18.0,0.0,0.0,24.47,23.25,91.1,86.54,38.5
Anthony Gould*,Oregon State,2021,PAC 12,185.0,1.0,50.0,1.0,0.0,0.0,5.91,5.61,2.41,2.29,0.0,0.0,25.6
Anthony Grimes,Akron,2021,MAC,133.0,1.0,0.0,0.0,0.0,0.0,4.93,3.45,0.0,0.0,0.0,0.0,
Anthony Pandy,Arizona,2021,PAC 12,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.02,0.97,0.0,0.0,0.0
Anthony Queeley,Syracuse,2021,ACC,222.0,2.0,0.0,0.0,0.0,0.0,16.05,15.25,0.0,0.0,0.0,0.0,
Anthony Richardson*,Florida,2021,SEC,0.0,0.0,401.0,3.0,529.0,6.0,0.0,0.0,13.35,13.35,19.54,19.54,136.7
Anthony Russo*,Michigan State,2021,BIG TEN,0.0,0.0,10.0,0.0,43.0,0.0,0.0,0.0,0.22,0.22,0.65,0.65,
Anthony Simpson,Arizona,2021,PAC 12,46.0,0.0,7.0,0.0,0.0,0.0,0.85,0.81,0.22,0.21,0.0,0.0,60.0
Anthony Smith,North Carolina State,2021,ACC,97.0,1.0,0.0,0.0,0.0,0.0,2.83,2.69,0.0,0.0,0.0,0.0,
Anthony Summey*,Georgia,2021,SEC,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.0
Anthony Torres*,Western Michigan,2021,MAC,137.0,0.0,0.0,0.0,0.0,0.0,2.08,1.46,0.0,0.0,0.0,0.0,
Anthony Tyus III,Northwestern,2021,BIG TEN,16.0,0.0,210.0,1.0,0.0,0.0,0.38,0.38,10.2,10.2,0.0,0.0,
Anthony Watkins*,Tulsa,2021,AMERICAN,28.0,0.0,634.0,4.0,0.0,0.0,0.43,0.37,22.7,19.29,0.0,0.0,129.9
Anthony Williams Jr.,Akron,2021,MAC,74.0,0.0,207.0,1.0,0.0,0.0,1.42,0.99,13.2,9.24,0.0,0.0,49.9
Anthony Williams*,UCF,2021,AMERICAN,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.37,0.31,0.0,0.0,
Antoine Green*,North Carolina,2021,ACC,612.0,5.0,0.0,0.0,0.0,0.0,18.82,17.88,0.0,0.0,0.0,0.0,
Antoine Lane*,Georgia State,2021,SUN BELT,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.53,0.4,0.0,0.0,
Antoine Robinson,Southern Mississippi,2021,CUSA,107.0,0.0,0.0,0.0,0.0,0.0,3.06,2.14,0.0,0.0,0.0,0.0,
Anton Hall,Navy,2021,AMERICAN,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.2,0.17,0.0,0.0,112.5
Antwain Littleton II*,Maryland,2021,BIG TEN,0.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,4.57,4.57,0.0,0.0,54.7
Antwaine Littleton*,Maryland,2021,BIG TEN,0.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,4.57,4.57,0.0,0.0,
Ari Broussard,Rice,2021,CUSA,0.0,0.0,569.0,3.0,0.0,0.0,0.0,0.0,23.66,16.56,0.0,0.0,75.0
Ari Patu,Stanford,2021,PAC 12,0.0,0.0,31.0,0.0,48.0,1.0,0.0,0.0,1.48,1.41,4.05,3.85,0.0
Arian Smith*,Georgia,2021,SEC,102.0,2.0,15.0,0.0,0.0,0.0,3.91,3.91,0.26,0.26,0.0,0.0,0.0
Arland Bruce IV*,Iowa,2021,BIG TEN,209.0,1.0,65.0,3.0,0.0,0.0,8.31,8.31,10.21,10.21,0.0,0.0,40.0
Armani Rogers,Ohio,2021,MAC,2.0,0.0,552.0,7.0,350.0,0.0,0.05,0.03,29.76,20.83,7.92,5.54,94.8
Armoni Goodwin*,LSU,2021,SEC,5.0,0.0,65.0,0.0,0.0,0.0,0.08,0.08,2.18,2.18,0.0,0.0,
Aron Cruickshank*,Rutgers,2021,BIG TEN,244.0,2.0,30.0,0.0,0.0,0.0,16.56,16.56,0.83,0.83,0.0,0.0,82.1
Artez Hooker,Florida International,2021,CUSA,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,
Artur Sitkowski,Illinois,2021,BIG TEN,0.0,0.0,31.0,0.0,704.0,6.0,0.0,0.0,0.74,0.74,41.86,41.86,0.0
Asa Martin,Memphis,2021,AMERICAN,150.0,2.0,108.0,2.0,0.0,0.0,5.94,5.05,8.78,7.46,0.0,0.0,16.5
Ashton Stredick,California,2021,PAC 12,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,0.0,0.0,
Ashtyn Hawkins,Texas State,2021,SUN BELT,284.0,1.0,14.0,0.0,0.0,0.0,9.46,7.19,0.39,0.3,0.0,0.0,21.9
Aubry Payne*,Georgia State,2021,SUN BELT,251.0,7.0,0.0,0.0,0.0,0.0,24.39,18.54,0.0,0.0,0.0,0.0,
Audie Omotosho,East Carolina,2021,AMERICAN,493.0,3.0,0.0,0.0,0.0,0.0,14.73,12.52,0.0,0.0,0.0,0.0,
Audric Estime*,Notre Dame,2021,INDEPENDENT,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8
August Pitre III,Rice,2021,CUSA,494.0,3.0,0.0,0.0,0.0,0.0,19.1,13.37,0.0,0.0,0.0,0.0,
Austin Allen,Nebraska,2021,BIG TEN,602.0,2.0,0.0,0.0,0.0,0.0,16.56,16.56,0.0,0.0,0.0,0.0,
Austin Aune*,North Texas,2021,CUSA,0.0,0.0,325.0,3.0,1991.0,9.0,0.0,0.0,10.0,7.0,76.36,53.45,
Austin Burton*,Purdue,2021,BIG TEN,0.0,0.0,38.0,0.0,44.0,0.0,0.0,0.0,1.72,1.72,0.48,0.48,42.0
Austin Erickson,New Mexico,2021,MWC,30.0,0.0,-9.0,0.0,0.0,0.0,1.1,0.84,-0.31,-0.24,0.0,0.0,0.0
Austin Evans,Florida Atlantic,2021,CUSA,8.0,0.0,0.0,0.0,0.0,0.0,0.13,0.09,0.0,0.0,0.0,0.0,
Austin Jones,Stanford,2021,PAC 12,267.0,1.0,378.0,2.0,0.0,0.0,8.3,7.89,25.74,24.45,0.0,0.0,38.2
Austin Kendall,Louisiana Tech,2021,CUSA,0.0,0.0,157.0,3.0,1884.0,13.0,0.0,0.0,14.74,10.32,59.44,41.61,
Austin Osborne,Bowling Green,2021,MAC,546.0,2.0,0.0,0.0,0.0,0.0,18.92,13.24,0.0,0.0,0.0,0.0,
Austin Smith*,Eastern Michigan,2021,MAC,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.23,0.16,
Austin Stogner*,Oklahoma,2021,BIG 12,166.0,3.0,0.0,0.0,0.0,0.0,7.11,6.75,0.0,0.0,0.0,0.0,
Austin Upshaw,SMU,2021,AMERICAN,103.0,0.0,0.0,0.0,0.0,0.0,1.41,1.2,0.0,0.0,0.0,0.0,
Austin Williams*,Mississippi State,2021,SEC,617.0,4.0,0.0,0.0,0.0,0.0,11.68,11.68,0.0,0.0,0.0,0.0,
Aveon Smith*,Miami (OH),2021,MAC,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.65,0.45,0.0,0.0,
Avery Atkins*,LSU,2021,SEC,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,
Avery Davis*,Notre Dame,2021,INDEPENDENT,386.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
Avery Morrow*,Nevada,2021,MWC,68.0,0.0,120.0,1.0,0.0,0.0,0.76,0.58,9.8,7.45,0.0,0.0,284.0
Ay'Juan Marshall*,Army,2021,INDEPENDENT,22.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ayden Eberhardt*,Wyoming,2021,MWC,298.0,0.0,9.0,0.0,0.0,0.0,7.04,5.35,0.16,0.12,0.0,0.0,48.6
Ayo Adeyi*,North Texas,2021,CUSA,3.0,0.0,496.0,6.0,0.0,0.0,0.06,0.04,17.48,12.24,0.0,0.0,
B.J. Baylor*,Oregon State,2021,PAC 12,75.0,0.0,1337.0,13.0,0.0,0.0,1.33,1.26,43.69,41.51,0.0,0.0,90.8
B.J. Daniels*,UTSA,2021,CUSA,14.0,0.0,199.0,1.0,0.0,0.0,0.2,0.14,5.76,4.03,0.0,0.0,
B.J. Smith,Troy,2021,SUN BELT,147.0,0.0,372.0,4.0,0.0,0.0,2.57,1.95,26.42,20.08,0.0,0.0,51.4
BJ Busbee*,San Diego State,2021,MWC,287.0,0.0,11.0,0.0,0.0,0.0,6.1,4.64,0.22,0.17,0.0,0.0,
BJ Harris*,Missouri,2021,SEC,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,1.56,1.56,0.0,0.0,
Bailey Hockman*,Middle Tennessee State,2021,CUSA,0.0,0.0,-62.0,0.0,463.0,4.0,0.0,0.0,-1.93,-1.35,14.61,10.23,
Bailey Zappe*,Western Kentucky,2021,CUSA,0.0,0.0,17.0,3.0,5967.0,62.0,0.0,0.0,12.13,8.49,98.34,68.84,
Bam Smith,Arizona,2021,PAC 12,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0
Barrett Banister*,Missouri,2021,SEC,279.0,1.0,-4.0,0.0,0.0,0.0,7.37,7.37,-0.09,-0.09,0.0,0.0,0.0
Baylor Romney*,BYU,2021,INDEPENDENT,13.0,0.0,-4.0,0.0,779.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
Beau Allen*,Kentucky,2021,SEC,0.0,0.0,9.0,1.0,92.0,0.0,0.0,0.0,2.03,2.03,1.57,1.57,0.0
Beau Barker,SMU,2021,AMERICAN,21.0,0.0,0.0,0.0,0.0,0.0,0.29,0.25,0.0,0.0,0.0,0.0,
Beau Johnson,Georgia Southern,2021,SUN BELT,162.0,3.0,0.0,0.0,0.0,0.0,34.59,26.29,0.0,0.0,0.0,0.0,
Beaux Collins*,Clemson,2021,ACC,407.0,3.0,0.0,0.0,0.0,0.0,20.69,19.66,0.0,0.0,0.0,0.0,
Behren Morton*,Texas Tech,2021,BIG 12,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.36,0.34,0.0,0.0,0.0
Ben Bresnahan,Vanderbilt,2021,SEC,104.0,0.0,0.0,0.0,0.0,0.0,2.29,2.29,0.0,0.0,0.0,0.0,
Ben Bryant*,Eastern Michigan,2021,MAC,0.0,0.0,-43.0,2.0,3121.0,14.0,0.0,0.0,2.45,1.72,82.51,57.76,
Ben Finley,North Carolina State,2021,ACC,0.0,0.0,7.0,0.0,28.0,0.0,0.0,0.0,0.23,0.22,0.4,0.38,0.0
Ben Jefferson*,Air Force,2021,MWC,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,1.34,1.02,0.0,0.0,0.0
Ben Ratzlaff*,Western Kentucky,2021,CUSA,118.0,0.0,0.0,0.0,0.0,0.0,0.97,0.68,0.0,0.0,0.0,0.0,
Ben Redding,SMU,2021,AMERICAN,5.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,
Ben Sims*,Baylor,2021,BIG 12,361.0,6.0,1.0,1.0,0.0,0.0,18.85,17.91,1.74,1.65,0.0,0.0,3.1
Ben Sinnott*,Kansas State,2021,BIG 12,15.0,0.0,12.0,1.0,0.0,0.0,0.29,0.28,2.07,1.97,0.0,0.0,0.0
Benjamin Yurosek,Stanford,2021,PAC 12,658.0,3.0,11.0,0.0,0.0,0.0,22.12,21.01,0.53,0.5,0.0,0.0,20.5
Benny McCray,Florida International,2021,CUSA,20.0,0.0,0.0,0.0,0.0,0.0,0.31,0.22,0.0,0.0,0.0,0.0,
Berkeley Holman,Northwestern,2021,BIG TEN,25.0,1.0,0.0,0.0,0.0,0.0,4.43,4.43,0.0,0.0,0.0,0.0,
Bernard Porter,Buffalo,2021,MAC,143.0,0.0,0.0,0.0,0.0,0.0,2.77,1.94,0.0,0.0,0.0,0.0,
Bijan Robinson,Texas,2021,BIG 12,295.0,4.0,1127.0,11.0,0.0,0.0,12.35,11.73,45.55,43.27,0.0,0.0,155.2
