player,team,year,conference,receiving_yards,receiving_tds,rushing_yards,rushing_tds,passing_yards,passing_tds,DOM,DOM+,RDOM,RDOM+,PDOM,PDOM+,elusive_rating
Andy Dalton*,Texas Christian,2009,MWC,0.0,0.0,0.0,0.0,2756.0,23.0,0.0,0.0,0.0,0.0,96.73,73.51,
Andy Schmitt,Eastern Michigan,2009,MAC,0.0,0.0,0.0,0.0,428.0,2.0,0.0,0.0,0.0,0.0,22.84,15.99,
Anthony Magazu,Kent State,2009,MAC,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1.27,0.89,
Anthony Sheppard,Western Kentucky,2009,SUN BELT,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.31,0.24,
Antonio Brown*,Central Michigan,2009,MAC,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.34,0.24,
Arkelon Hall,Memphis,2009,CUSA,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,6.44,4.51,
Armando Allen,Notre Dame,2009,INDEPENDENT,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Asher Clark*,Air Force,2009,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Austen Arnaud*,Iowa State,2009,BIG 12,0.0,0.0,0.0,0.0,2015.0,14.0,0.0,0.0,0.0,0.0,85.71,81.42,
Austin Dantin,Toledo,2009,MAC,0.0,0.0,0.0,0.0,962.0,4.0,0.0,0.0,0.0,0.0,23.92,16.74,
Austin Davis*,Southern Mississippi,2009,CUSA,0.0,0.0,0.0,0.0,1165.0,10.0,0.0,0.0,0.0,0.0,37.59,26.31,
Austin Elrod*,Houston,2009,CUSA,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.23,0.16,
Austin Kelly,Duke,2009,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Austin McCoy*,Wyoming,2009,MWC,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,
Austin Pettis*,Boise State,2009,OTHER,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Austyn Carta-Samuels*,Wyoming,2009,MWC,0.0,0.0,0.0,0.0,1953.0,10.0,0.0,0.0,0.0,0.0,88.82,67.5,
B.J. Daniels*,South Florida,2009,OTHER,0.0,0.0,0.0,0.0,1983.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,
B.R. Holbrook,New Mexico,2009,MWC,0.0,0.0,0.0,0.0,170.0,1.0,0.0,0.0,0.0,0.0,7.14,5.43,
Beau Sweeney*,California,2009,PAC 12,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.78,0.74,
Ben Chappell,Indiana,2009,BIG TEN,0.0,0.0,0.0,0.0,2941.0,17.0,0.0,0.0,0.0,0.0,99.43,99.43,
Ben Cochran*,Air Force,2009,MWC,0.0,0.0,0.0,0.0,88.0,1.0,0.0,0.0,0.0,0.0,10.08,7.66,
Ben Jaekle,Nevada-Las Vegas,2009,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bill Stull*,Pitt,2009,OTHER,0.0,0.0,0.0,0.0,2633.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,
Billy Tapp*,Ole Miss,2009,SEC,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,
Blaine Gabbert*,Missouri,2009,BIG 12,0.0,0.0,0.0,0.0,3593.0,24.0,0.0,0.0,0.0,0.0,94.56,89.83,
Blaine Gautier,Louisiana,2009,SUN BELT,0.0,0.0,0.0,0.0,119.0,1.0,0.0,0.0,0.0,0.0,5.78,4.39,
Blake Haudan*,Minnesota,2009,BIG TEN,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.74,0.74,
Blake Szymanski,Baylor,2009,BIG 12,0.0,0.0,0.0,0.0,605.0,1.0,0.0,0.0,0.0,0.0,14.25,13.54,
Bo Levi Mitchell*,SMU,2009,CUSA,0.0,0.0,0.0,0.0,1725.0,12.0,0.0,0.0,0.0,0.0,50.8,35.56,
Bobby Rainey,Western Kentucky,2009,SUN BELT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bobby Rome*,North Carolina,2009,ACC,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.68,0.65,
Boo Jackson*,Ohio,2009,MAC,0.0,0.0,0.0,0.0,194.0,1.0,0.0,0.0,0.0,0.0,5.67,3.97,
Brad McGuire,Louisiana,2009,SUN BELT,0.0,0.0,0.0,0.0,131.0,2.0,0.0,0.0,0.0,0.0,9.57,7.27,
Brad Starks*,West Virginia,2009,OTHER,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Braden Hanson*,North Carolina,2009,ACC,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,
Braden Smith*,SMU,2009,CUSA,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.26,0.18,
Brandon Jones*,Ohio,2009,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brandon Rutley,San Jose State,2009,OTHER,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brandon Smith,Western Kentucky,2009,SUN BELT,0.0,0.0,0.0,0.0,210.0,1.0,0.0,0.0,0.0,0.0,10.46,7.95,
Brandon Weeden*,Oklahoma State,2009,BIG 12,0.0,0.0,0.0,0.0,248.0,4.0,0.0,0.0,0.0,0.0,15.32,14.55,
Brandon West,Western Michigan,2009,MAC,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,2.26,1.58,
Brendon Kay*,Cincinnati,2009,OTHER,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brent Burnette*,Middle Tennessee State,2009,SUN BELT,0.0,0.0,0.0,0.0,160.0,2.0,0.0,0.0,0.0,0.0,6.61,5.02,
Brett Hodges*,UCF,2009,CUSA,0.0,0.0,0.0,0.0,2438.0,17.0,0.0,0.0,0.0,0.0,85.06,59.54,
Brian Anderson*,Marshall,2009,CUSA,0.0,0.0,0.0,0.0,2646.0,14.0,0.0,0.0,0.0,0.0,99.31,69.52,
Brian Hall,Memphis,2009,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brian Reader*,Idaho,2009,OTHER,0.0,0.0,0.0,0.0,801.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brock Mansion*,California,2009,PAC 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brock Osweiler,Arizona State,2009,PAC 12,0.0,0.0,0.0,0.0,249.0,2.0,0.0,0.0,0.0,0.0,10.7,10.16,
Bryan Ellis,UAB,2009,CUSA,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.3,0.21,
Bryant Moniz,Hawaii,2009,OTHER,0.0,0.0,0.0,0.0,2396.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,
C.J. Spiller*,Clemson,2009,ACC,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,2.49,2.37,
Caleb Terbush,Purdue,2009,BIG TEN,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,
Carson Coffman,Kansas State,2009,BIG 12,0.0,0.0,0.0,0.0,860.0,2.0,0.0,0.0,0.0,0.0,35.44,33.67,
Carson Williams,Army,2009,INDEPENDENT,0.0,0.0,0.0,0.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Case Keenum*,Houston,2009,CUSA,0.0,0.0,0.0,0.0,5671.0,44.0,0.0,0.0,0.0,0.0,93.51,65.46,
Chad Bumphis,Mississippi State,2009,SEC,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,
Chandler Harnish*,Northern Illinois,2009,MAC,0.0,0.0,0.0,0.0,1670.0,11.0,0.0,0.0,0.0,0.0,82.11,57.48,
Chastin West*,Fresno State,2009,OTHER,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chazz Anderson*,Cincinnati,2009,OTHER,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chester Stewart*,Temple,2009,MAC,0.0,0.0,0.0,0.0,514.0,3.0,0.0,0.0,0.0,0.0,25.04,17.53,
Chip Bowden,Army,2009,INDEPENDENT,0.0,0.0,0.0,0.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chris Jacquemain,Akron,2009,MAC,0.0,0.0,0.0,0.0,320.0,4.0,0.0,0.0,0.0,0.0,23.97,16.78,
Chris Masson,Louisiana,2009,SUN BELT,0.0,0.0,0.0,0.0,2406.0,10.0,0.0,0.0,0.0,0.0,80.3,61.03,
Chris Potter*,Boise State,2009,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chris Relf,Mississippi State,2009,SEC,0.0,0.0,0.0,0.0,283.0,5.0,0.0,0.0,0.0,0.0,35.95,35.95,
Chris Todd*,Auburn,2009,SEC,0.0,0.0,0.0,0.0,2612.0,22.0,0.0,0.0,0.0,0.0,89.71,89.71,
Chris Turner,Maryland,2009,ACC,0.0,0.0,0.0,0.0,2069.0,10.0,0.0,0.0,0.0,0.0,82.59,78.46,
Christian Ponder*,Florida State,2009,ACC,0.0,0.0,0.0,0.0,2717.0,14.0,0.0,0.0,0.0,0.0,82.19,78.08,
Codi Boek*,Boston College,2009,ACC,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.37,0.35,
Cody Bruns,Washington,2009,PAC 12,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.67,0.64,
Cody Endres*,Connecticut,2009,OTHER,0.0,0.0,0.0,0.0,1354.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cody Green*,Nebraska,2009,BIG 12,0.0,0.0,0.0,0.0,317.0,2.0,0.0,0.0,0.0,0.0,12.69,12.06,
Cody Hawkins,Colorado,2009,BIG 12,0.0,0.0,0.0,0.0,1277.0,10.0,0.0,0.0,0.0,0.0,51.28,48.72,
Cody Wells,Louisiana-Monroe,2009,SUN BELT,0.0,0.0,0.0,0.0,762.0,6.0,0.0,0.0,0.0,0.0,31.9,24.24,
Colby Cameron,Louisiana Tech,2009,OTHER,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Colin Kaepernick*,Nevada,2009,OTHER,0.0,0.0,0.0,0.0,2052.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,
Collin Klein,Kansas State,2009,BIG 12,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.66,0.63,
Colt McCoy*,Texas,2009,BIG 12,0.0,0.0,0.0,0.0,3521.0,27.0,0.0,0.0,0.0,0.0,92.51,87.88,
Connor Dietz*,Air Force,2009,MWC,0.0,0.0,0.0,0.0,197.0,1.0,0.0,0.0,0.0,0.0,14.82,11.26,
Corey Leonard,Arkansas State,2009,SUN BELT,0.0,0.0,0.0,0.0,1416.0,7.0,0.0,0.0,0.0,0.0,65.48,49.76,
Cornelius Williams*,Troy,2009,SUN BELT,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.19,0.14,
Cotton Turner*,Houston,2009,CUSA,0.0,0.0,0.0,0.0,373.0,3.0,0.0,0.0,0.0,0.0,6.26,4.38,
Curt Phillips*,Wisconsin,2009,BIG TEN,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1.17,1.17,
Curtis Drake*,Penn State,2009,BIG TEN,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,2.23,2.23,
D.A. Griffin,Memphis,2009,CUSA,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.27,0.19,
D.J. Banks,Tulane,2009,CUSA,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.78,0.55,
D.J. Morrow,Louisiana Tech,2009,OTHER,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dajuane Collins,Toledo,2009,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Damion Fletcher*,Southern Mississippi,2009,CUSA,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.9,1.33,
Damion Hunter,Army,2009,INDEPENDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dan Dierking,Purdue,2009,BIG TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dan Lefevour*,Central Michigan,2009,MAC,0.0,0.0,0.0,0.0,3438.0,28.0,0.0,0.0,0.0,0.0,98.06,68.64,
Dan Persa*,Northwestern,2009,BIG TEN,0.0,0.0,0.0,0.0,224.0,2.0,0.0,0.0,0.0,0.0,8.01,8.01,
Danario Alexander*,Missouri,2009,BIG 12,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,2.46,2.34,
Daniel Imhoff,North Carolina State,2009,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Daniel Porter,Louisiana Tech,2009,OTHER,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Daniel Raudabaugh,Miami (OH),2009,MAC,0.0,0.0,0.0,0.0,670.0,3.0,0.0,0.0,0.0,0.0,20.21,14.15,
Daniel Thomas,Kansas State,2009,BIG 12,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,8.37,7.95,
Danny Sullivan,Arizona State,2009,PAC 12,0.0,0.0,0.0,0.0,1939.0,10.0,0.0,0.0,0.0,0.0,66.96,63.61,
Dantavious Parker*,Troy,2009,SUN BELT,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.99,0.75,
Darius Marshall*,Marshall,2009,CUSA,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35,
Darius Reynolds*,Iowa State,2009,BIG 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Darrell McNeal,Louisiana-Monroe,2009,SUN BELT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Daryll Clark*,Penn State,2009,BIG TEN,0.0,0.0,0.0,0.0,3003.0,24.0,0.0,0.0,0.0,0.0,96.7,96.7,
Dave Shinskie*,Boston College,2009,ACC,0.0,0.0,0.0,0.0,2049.0,15.0,0.0,0.0,0.0,0.0,77.86,73.97,
David Cone,Michigan,2009,BIG TEN,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1.13,1.13,
David Douglas*,Arizona,2009,PAC 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
David Isabelle,UAB,2009,CUSA,0.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,3.1,2.17,
David Kooi,Florida Atlantic,2009,SUN BELT,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,1.03,0.78,
Davon Brown,San Diego State,2009,MWC,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,2.33,1.77,
Dayne Crist,Notre Dame,2009,INDEPENDENT,0.0,0.0,0.0,0.0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Demarcus Grady*,Northern Illinois,2009,MAC,0.0,0.0,0.0,0.0,280.0,3.0,0.0,0.0,0.0,0.0,17.89,12.52,
Demond Dennis,New Mexico,2009,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Denard Robinson,Michigan,2009,BIG TEN,0.0,0.0,0.0,0.0,188.0,2.0,0.0,0.0,0.0,0.0,10.62,10.62,
Derec Schmidgall*,Iowa State,2009,BIG 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Derek Carr*,Fresno State,2009,OTHER,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Derek Thompson,North Texas,2009,SUN BELT,0.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,4.45,3.38,
Derrick Locke*,Kentucky,2009,SEC,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,
Derrick Washington*,Missouri,2009,BIG 12,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.13,-0.12,
Derrius Brooks,Western Kentucky,2009,SUN BELT,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,5.14,3.91,
Desmond Gee*,Middle Tennessee State,2009,SUN BELT,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.91,0.69,
Devier Posey*,Ohio State,2009,BIG TEN,0.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,3.5,3.5,
Devonte Christopher*,Utah,2009,MWC,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.29,0.22,
Dexter McCluster*,Ole Miss,2009,SEC,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,2.75,2.75,
Dion Morton,Colorado State,2009,MWC,0.0,0.0,0.0,0.0,88.0,2.0,0.0,0.0,0.0,0.0,7.65,5.81,
Diondre Borel,Utah State,2009,OTHER,0.0,0.0,0.0,0.0,2885.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,
Domenic Natale*,Rutgers,2009,OTHER,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Donald Buckram,UTEP,2009,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Donovan Porterie,New Mexico,2009,MWC,0.0,0.0,0.0,0.0,2411.0,12.0,0.0,0.0,0.0,0.0,92.86,70.57,
Donyae Coleman,New Mexico State,2009,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Doug Beaumont,Louisville,2009,OTHER,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Drew Burdi,Western Michigan,2009,MAC,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.24,0.17,
Drew Westling,San Diego State,2009,MWC,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,3.01,2.29,
Dwayne Harris*,East Carolina,2009,CUSA,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.58,0.41,
Dwight Dasher*,Middle Tennessee State,2009,SUN BELT,0.0,0.0,0.0,0.0,2789.0,23.0,0.0,0.0,0.0,0.0,91.51,69.55,
Dwight Tardy,Washington State,2009,PAC 12,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.73,0.69,
E.J. Manuel*,Florida State,2009,ACC,0.0,0.0,0.0,0.0,817.0,2.0,0.0,0.0,0.0,0.0,17.81,16.92,
Ebahn Feathers*,Fresno State,2009,OTHER,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eddie McGee,Illinois,2009,BIG TEN,0.0,0.0,0.0,0.0,303.0,1.0,0.0,0.0,0.0,0.0,9.87,9.87,
Eric Decker*,Minnesota,2009,BIG TEN,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,3.46,3.46,
Eric Maust,Notre Dame,2009,INDEPENDENT,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eric Page,Toledo,2009,MAC,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,
Erik Highsmith*,North Carolina,2009,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ernest Smith,Baylor,2009,BIG 12,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,4.41,4.19,
Evan Landi*,South Florida,2009,OTHER,0.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Forrest Shock*,Missouri,2009,BIG 12,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,2.25,2.14,
Freddie Barnes*,Bowling Green,2009,MAC,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,
G.J. Kinne,Tulsa,2009,CUSA,0.0,0.0,0.0,0.0,2732.0,22.0,0.0,0.0,0.0,0.0,87.89,61.52,
Garrett Andrews*,Middle Tennessee State,2009,SUN BELT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Garrett Barnas*,Northern Illinois,2009,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Garrett Gilbert*,Texas,2009,BIG 12,0.0,0.0,0.0,0.0,310.0,2.0,0.0,0.0,0.0,0.0,7.49,7.12,
Gene Delle Donne*,Middle Tennessee State,2009,SUN BELT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Geno Smith*,West Virginia,2009,OTHER,0.0,0.0,0.0,0.0,309.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gerald Baptiste*,Southern Mississippi,2009,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gerald Jones*,Tennessee,2009,SEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Giorgio Morgan,Kent State,2009,MAC,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,5.46,3.82,
Graig Cooper*,Miami (FL),2009,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Grant Gregory,Kansas State,2009,BIG 12,0.0,0.0,0.0,0.0,1096.0,4.0,0.0,0.0,0.0,0.0,55.53,52.75,
Grant Stucker,Colorado State,2009,MWC,0.0,0.0,0.0,0.0,1874.0,12.0,0.0,0.0,0.0,0.0,73.03,55.5,
Greg Alexander,Hawaii,2009,OTHER,0.0,0.0,0.0,0.0,1433.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
Greg Boone*,Virginia Tech,2009,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Greg McElroy*,Alabama,2009,SEC,0.0,0.0,0.0,0.0,2508.0,17.0,0.0,0.0,0.0,0.0,97.66,97.66,
Greg Paulus,Syracuse,2009,OTHER,0.0,0.0,0.0,0.0,2024.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,
Griff Whalen*,Stanford,2009,PAC 12,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,
Inoke Funaki,Hawaii,2009,OTHER,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jabu Lovelace*,Rutgers,2009,OTHER,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
