player,team,year,conference,receiving_yards,receiving_tds,rushing_yards,rushing_tds,passing_yards,passing_tds,DOM,DOM+,RDOM,RDOM+,PDOM,PDOM+,elusive_rating
Alex Ramart,Akron,2018,MAC,0.0,0.0,-11.0,0.0,61.0,1.0,0.0,0.0,-0.47,-0.33,4.4,3.08,0.0
Alex Roberts*,Arkansas State,2018,SUN BELT,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.45,0.34,0.0,0.0,0.0
Alex Thomson*,Marshall,2018,CUSA,0.0,0.0,50.0,1.0,506.0,5.0,0.0,0.0,3.43,2.4,21.03,14.72,23.5
Alex Weber,Ole Miss,2018,SEC,35.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,
Alexander Horvath*,Purdue,2018,BIG TEN,38.0,0.0,42.0,1.0,0.0,0.0,0.48,0.48,3.68,3.68,0.0,0.0,
Alexander Mattison,Boise State,2018,MWC,173.0,0.0,1415.0,17.0,0.0,0.0,2.28,1.73,67.9,51.6,0.0,0.0,65.1
Alfred Smith*,Louisiana Tech,2018,CUSA,327.0,2.0,16.0,0.0,0.0,0.0,11.29,7.9,0.47,0.33,0.0,0.0,
Alize Mack*,Notre Dame,2018,INDEPENDENT,360.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Allen Dailey Jr.*,Kentucky,2018,SEC,38.0,1.0,0.0,0.0,0.0,0.0,4.48,4.48,0.0,0.0,0.0,0.0,
Alonzo Smith,Miami (OH),2018,MAC,69.0,0.0,746.0,9.0,0.0,0.0,1.35,0.94,38.19,26.73,0.0,0.0,
Amare Jones*,Tulane,2018,AMERICAN,52.0,0.0,216.0,4.0,0.0,0.0,1.09,0.93,10.7,9.09,0.0,0.0,41.5
Amari Rodgers*,Clemson,2018,ACC,575.0,4.0,5.0,0.0,0.0,0.0,12.28,11.67,0.07,0.07,0.0,0.0,39.3
Ambry Thomas*,Michigan,2018,BIG TEN,5.0,0.0,11.0,0.0,0.0,0.0,0.09,0.09,0.21,0.21,0.0,0.0,66.7
Amir Abdur-Rahman*,Vanderbilt,2018,SEC,108.0,1.0,0.0,0.0,0.0,0.0,3.79,3.79,0.0,0.0,0.0,0.0,
Amir Rasul,Florida State,2018,ACC,-2.0,0.0,46.0,1.0,0.0,0.0,-0.03,-0.03,6.65,6.32,0.0,0.0,0.0
Amon-Ra St. Brown,USC,2018,PAC 12,750.0,3.0,9.0,0.0,0.0,0.0,20.93,19.88,0.28,0.27,0.0,0.0,
Anders Carlson*,Auburn,2018,SEC,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,
Andre Baccellia*,Washington,2018,PAC 12,584.0,0.0,50.0,0.0,14.0,0.0,8.75,8.31,1.01,0.96,0.21,0.2,166.1
Andre Bodden,Oregon State,2018,PAC 12,37.0,0.0,0.0,0.0,0.0,0.0,0.62,0.59,0.0,0.0,0.0,0.0,
Andre Collins Jr.,Nevada-Las Vegas,2018,MWC,7.0,0.0,0.0,0.0,0.0,0.0,0.17,0.13,0.0,0.0,0.0,0.0,
Andre Hale II,Southern Mississippi,2018,CUSA,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.13,0.79,0.0,0.0,
Andre Nunez*,Louisiana,2018,SUN BELT,-1.0,0.0,-15.0,3.0,2272.0,20.0,-0.02,-0.02,4.59,3.49,76.51,58.15,
Andre Welch*,Michigan State,2018,BIG TEN,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.0,
Andre Williams,Akron,2018,MAC,649.0,6.0,4.0,0.0,0.0,0.0,32.33,22.63,0.17,0.12,0.0,0.0,16.0
Andre Wilson*,UAB,2018,CUSA,529.0,5.0,104.0,1.0,0.0,0.0,23.13,16.19,3.41,2.39,0.0,0.0,
Andrew Beck*,Texas,2018,BIG 12,281.0,2.0,0.0,0.0,0.0,0.0,7.46,7.09,0.0,0.0,0.0,0.0,
Andrew Boykin*,Texas A&M,2018,SEC,8.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,
Andrew Bunch,Nebraska,2018,BIG TEN,0.0,0.0,40.0,0.0,320.0,2.0,0.0,0.0,0.8,0.8,10.66,10.66,0.0
Andrew Clair,Bowling Green,2018,MAC,102.0,2.0,702.0,5.0,0.0,0.0,5.35,3.74,52.55,36.78,0.0,0.0,
Andrew Davis*,Toledo,2018,MAC,18.0,0.0,0.0,0.0,0.0,0.0,0.3,0.21,0.0,0.0,0.0,0.0,
Andrew Ford,Massachusetts,2018,INDEPENDENT,0.0,0.0,-64.0,0.0,1366.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
Andrew Homer,Miami (OH),2018,MAC,231.0,3.0,0.0,0.0,0.0,0.0,13.36,9.35,0.0,0.0,0.0,0.0,
Andrew Meyer*,Ohio,2018,MAC,505.0,5.0,0.0,0.0,0.0,0.0,19.33,13.53,0.0,0.0,0.0,0.0,
Andrew Peasley*,Utah State,2018,MWC,0.0,0.0,76.0,0.0,19.0,0.0,0.0,0.0,1.43,1.09,0.25,0.19,220.4
Andrew Smith,Air Force,2018,MWC,126.0,1.0,29.0,0.0,0.0,0.0,9.0,6.84,0.43,0.33,0.0,0.0,0.0
Andrew Van Buren,Boise State,2018,MWC,0.0,0.0,163.0,2.0,0.0,0.0,0.0,0.0,7.91,6.01,0.0,0.0,114.9
Andy Davidson*,Army,2018,INDEPENDENT,0.0,0.0,330.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8
Andy Isabella,Massachusetts,2018,INDEPENDENT,1698.0,13.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Anselem Umeh,New Mexico,2018,MWC,316.0,2.0,0.0,0.0,0.0,0.0,12.21,9.28,0.0,0.0,0.0,0.0,
Anthony Anderson*,Marshall,2018,CUSA,51.0,0.0,310.0,9.0,0.0,0.0,0.86,0.6,27.66,19.36,0.0,0.0,66.5
Anthony Brown,Boston College,2018,ACC,36.0,1.0,85.0,1.0,2121.0,20.0,2.7,2.56,4.05,3.85,81.06,77.01,13.0
Anthony Gargiulo,Navy,2018,AMERICAN,6.0,0.0,427.0,0.0,0.0,0.0,0.32,0.27,5.94,5.05,0.0,0.0,40.4
Anthony Gordon*,Washington State,2018,PAC 12,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,
Anthony Grant,Florida State,2018,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Hawkins,Colorado State,2018,MWC,1.0,0.0,32.0,0.0,0.0,0.0,0.01,0.01,1.26,0.96,0.0,0.0,
Anthony Johnson*,Buffalo,2018,MAC,1011.0,11.0,0.0,0.0,0.0,0.0,35.67,24.97,0.0,0.0,0.0,0.0,
Anthony Jones*,Florida International,2018,CUSA,37.0,2.0,338.0,6.0,0.0,0.0,4.28,3.0,18.47,12.93,0.0,0.0,
Anthony Mariscal,Arizona,2018,PAC 12,3.0,0.0,93.0,1.0,0.0,0.0,0.05,0.05,5.49,5.22,0.0,0.0,38.6
Anthony McFarland,Maryland,2018,BIG TEN,73.0,0.0,1034.0,4.0,0.0,0.0,2.15,2.15,26.71,26.71,0.0,0.0,85.0
Anthony Muse,New Mexico State,2018,INDEPENDENT,210.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Anthony Ratliff-Williams,North Carolina,2018,ACC,689.0,2.0,83.0,1.0,0.0,0.0,19.72,18.73,4.59,4.36,0.0,0.0,
Anthony Russo*,Temple,2018,AMERICAN,0.0,0.0,63.0,3.0,2563.0,14.0,0.0,0.0,6.89,5.86,73.87,62.79,3.8
Anthony Schwartz*,Auburn,2018,SEC,357.0,2.0,211.0,5.0,0.0,0.0,10.93,10.93,14.85,14.85,0.0,0.0,127.0
Anthony Scott,East Carolina,2018,AMERICAN,95.0,0.0,405.0,3.0,0.0,0.0,1.39,1.18,24.55,20.87,0.0,0.0,
Anthony Taylor,Texas State,2018,SUN BELT,63.0,0.0,312.0,4.0,0.0,0.0,1.44,1.09,22.17,16.85,0.0,0.0,
Anthony Thompson*,Northern Illinois,2018,MAC,0.0,0.0,6.0,0.0,-5.0,0.0,0.0,0.0,0.13,0.09,-0.11,-0.08,
Anthony Watley,East Carolina,2018,AMERICAN,77.0,0.0,0.0,0.0,0.0,0.0,1.13,0.96,0.0,0.0,0.0,0.0,
Anthony Wyche*,North Texas,2018,CUSA,11.0,0.0,112.0,0.0,0.0,0.0,0.14,0.1,2.8,1.96,0.0,0.0,
Antjuan Simmons*,Michigan State,2018,BIG TEN,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,-0.18,-0.18,0.0,0.0,
Antoine Green,North Carolina,2018,ACC,45.0,0.0,0.0,0.0,0.0,0.0,0.82,0.78,0.0,0.0,0.0,0.0,
Antoine Wesley,Texas Tech,2018,BIG 12,1410.0,9.0,-2.0,0.0,0.0,0.0,32.73,31.09,-0.06,-0.06,0.0,0.0,
Antonio Gandy-Golden,Liberty,2018,INDEPENDENT,1037.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Antonio Gibson*,Memphis,2018,AMERICAN,99.0,2.0,0.0,0.0,0.0,0.0,5.03,4.28,0.0,0.0,0.0,0.0,
Antonio Nunn*,Buffalo,2018,MAC,146.0,1.0,0.0,0.0,0.0,0.0,4.1,2.87,0.0,0.0,0.0,0.0,
Antonio Williams,North Carolina,2018,ACC,131.0,0.0,504.0,5.0,0.0,0.0,2.39,2.27,25.03,23.78,0.0,0.0,
Antwan Davis,Ball State,2018,MAC,8.0,0.0,0.0,0.0,0.0,0.0,0.13,0.09,0.0,0.0,0.0,0.0,
Antwan Dixon,Kent State,2018,MAC,532.0,2.0,8.0,0.0,0.0,0.0,17.6,12.32,0.19,0.13,0.0,0.0,19.3
Antwan Owens*,Georgia Tech,2018,ACC,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,0.0,
Antwaun Ayers,San Jose State,2018,MWC,28.0,0.0,0.0,0.0,0.0,0.0,0.45,0.34,0.0,0.0,0.0,0.0,
Antwuan Branch,North Carolina,2018,ACC,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.45,0.43,0.0,0.0,
Anu Somoye,New Mexico,2018,MWC,104.0,1.0,0.0,0.0,0.0,0.0,4.83,3.67,0.0,0.0,0.0,0.0,
Arion Worthman,Air Force,2018,MWC,0.0,0.0,88.0,1.0,77.0,0.0,0.0,0.0,2.81,2.14,2.44,1.85,0.0
Armand Shyne*,Utah,2018,PAC 12,10.0,0.0,512.0,5.0,0.0,0.0,0.17,0.16,20.89,19.85,0.0,0.0,41.9
Armani Levias*,Marshall,2018,CUSA,327.0,3.0,0.0,0.0,0.0,0.0,13.01,9.11,0.0,0.0,0.0,0.0,
Armani Linton,Ole Miss,2018,SEC,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.0,0.0
Armani Rogers,Nevada-Las Vegas,2018,MWC,0.0,0.0,565.0,8.0,601.0,10.0,0.0,0.0,27.87,21.18,35.84,27.24,
Armond Weh-Weh*,Arkansas State,2018,SUN BELT,37.0,0.0,245.0,0.0,0.0,0.0,0.51,0.39,5.07,3.85,0.0,0.0,18.4
Aron Cruickshank*,Wisconsin,2018,BIG TEN,11.0,0.0,51.0,1.0,0.0,0.0,0.27,0.27,2.28,2.28,0.0,0.0,50.0
Art Pierce,Oregon State,2018,PAC 12,149.0,0.0,408.0,4.0,0.0,0.0,2.49,2.37,19.62,18.64,0.0,0.0,
Art Thompkins*,Toledo,2018,MAC,139.0,0.0,563.0,6.0,0.0,0.0,2.35,1.64,20.03,14.02,0.0,0.0,30.1
Artayvious Lynn*,Texas Christian,2018,BIG 12,30.0,0.0,0.0,0.0,0.0,0.0,0.55,0.52,0.0,0.0,0.0,0.0,
Arthur Jackson III*,Eastern Michigan,2018,MAC,592.0,5.0,0.0,0.0,0.0,0.0,21.95,15.36,0.0,0.0,0.0,0.0,
Artice Hobbs IV*,Army,2018,INDEPENDENT,15.0,0.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3
Artie Henry III*,Marshall,2018,CUSA,143.0,2.0,0.0,0.0,0.0,0.0,7.41,5.19,0.0,0.0,0.0,0.0,
Artie Henry*,Marshall,2018,CUSA,143.0,2.0,0.0,0.0,0.0,0.0,7.41,5.19,0.0,0.0,0.0,0.0,
Artur Sitkowski,Rutgers,2018,BIG TEN,0.0,0.0,-66.0,0.0,1158.0,4.0,0.0,0.0,-2.05,-2.05,76.51,76.51,0.0
Asa Martin*,Auburn,2018,SEC,36.0,0.0,57.0,0.0,0.0,0.0,0.62,0.62,1.31,1.31,0.0,0.0,13.8
Asher O'Hara*,Middle Tennessee State,2018,CUSA,0.0,0.0,85.0,1.0,114.0,0.0,0.0,0.0,5.69,3.98,1.57,1.1,
Ashton Johnson*,Louisiana,2018,SUN BELT,7.0,0.0,42.0,0.0,0.0,0.0,0.12,0.09,0.69,0.52,0.0,0.0,
Asim Rose*,Kentucky,2018,SEC,82.0,1.0,442.0,5.0,0.0,0.0,5.52,5.52,17.68,17.68,0.0,0.0,68.9
Aston Walter,Rice,2018,CUSA,52.0,0.0,254.0,0.0,0.0,0.0,1.14,0.8,6.8,4.76,0.0,0.0,26.4
Austin Allen,Nebraska,2018,BIG TEN,54.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.0,0.0,0.0,0.0,
Austin Cantrell,Arkansas,2018,SEC,119.0,1.0,0.0,0.0,0.0,0.0,5.53,5.53,0.0,0.0,0.0,0.0,
Austin Conway,Wyoming,2018,MWC,250.0,1.0,80.0,1.0,0.0,0.0,14.18,10.78,4.3,3.27,0.0,0.0,40.9
Austin Dorris,Indiana,2018,BIG TEN,16.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,
Austin Fort,Wyoming,2018,MWC,102.0,1.0,0.0,0.0,0.0,0.0,9.49,7.21,0.0,0.0,0.0,0.0,
Austin Hergott,Central Michigan,2018,MAC,0.0,0.0,-34.0,0.0,155.0,1.0,0.0,0.0,-1.17,-0.82,9.8,6.86,
Austin Kelly*,Iowa,2018,BIG TEN,4.0,1.0,9.0,0.0,0.0,0.0,1.92,1.92,0.23,0.23,0.0,0.0,0.0
Austin Kendall*,Oklahoma,2018,BIG 12,0.0,0.0,21.0,0.0,122.0,1.0,0.0,0.0,0.3,0.28,2.51,2.38,24.8
Austin Liles,San Jose State,2018,MWC,51.0,0.0,0.0,0.0,0.0,0.0,0.81,0.62,0.0,0.0,0.0,0.0,
Austin Mack*,Ohio State,2018,BIG TEN,331.0,1.0,0.0,0.0,0.0,0.0,4.3,4.3,0.0,0.0,0.0,0.0,
Austin Maloney*,Florida International,2018,CUSA,610.0,5.0,0.0,0.0,0.0,0.0,18.81,13.17,0.0,0.0,0.0,0.0,
Austin Pope,Tennessee,2018,SEC,55.0,0.0,0.0,0.0,0.0,0.0,1.17,1.17,0.0,0.0,0.0,0.0,
Austin Roberts,Illinois,2018,BIG TEN,14.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,
Austin Rose,Nebraska,2018,BIG TEN,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0
Austin Trammell,Rice,2018,CUSA,632.0,3.0,3.0,0.0,0.0,0.0,25.45,17.81,0.08,0.06,0.0,0.0,19.0
Austin Upshaw,SMU,2018,AMERICAN,0.0,0.0,11.0,1.0,10.0,0.0,0.0,0.0,3.34,2.84,0.15,0.13,
Austin Vaughn,Louisiana-Monroe,2018,SUN BELT,76.0,1.0,232.0,2.0,0.0,0.0,4.22,3.21,10.32,7.84,0.0,0.0,
Austin Walter,Rice,2018,CUSA,525.0,2.0,564.0,4.0,0.0,0.0,19.25,13.48,28.44,19.91,0.0,0.0,43.2
Austin Watkins*,UAB,2018,CUSA,82.0,0.0,0.0,0.0,0.0,0.0,1.43,1.0,0.0,0.0,0.0,0.0,
Austin Williams*,Mississippi State,2018,SEC,137.0,3.0,0.0,0.0,0.0,0.0,9.85,9.85,0.0,0.0,0.0,0.0,
Avante' Cox,Wyoming,2018,MWC,5.0,0.0,37.0,1.0,0.0,0.0,0.16,0.12,3.4,2.58,0.0,0.0,
Avery Davis*,Notre Dame,2018,INDEPENDENT,30.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
Avery Edwards,Maryland,2018,BIG TEN,13.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.0,0.0,0.0,
Avien Peah,Massachusetts,2018,INDEPENDENT,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ayden Eberhardt,Wyoming,2018,MWC,46.0,0.0,1.0,0.0,0.0,0.0,1.46,1.11,0.02,0.02,0.0,0.0,0.0
B.J. Baylor,Oregon State,2018,PAC 12,4.0,0.0,80.0,1.0,0.0,0.0,0.07,0.07,4.32,4.1,0.0,0.0,34.0
B.J. Daniels,UTSA,2018,CUSA,27.0,0.0,322.0,3.0,0.0,0.0,0.7,0.49,36.79,25.75,0.0,0.0,
B.J. Farrow,Liberty,2018,INDEPENDENT,546.0,5.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
B.J. Smith*,Troy,2018,SUN BELT,105.0,0.0,1186.0,13.0,0.0,0.0,1.88,1.43,57.19,43.46,0.0,0.0,47.6
BJ Busbee*,San Diego State,2018,MWC,136.0,1.0,14.0,0.0,0.0,0.0,6.37,4.84,0.33,0.25,0.0,0.0,
