player,team,year,conference,receiving_yards,receiving_tds,rushing_yards,rushing_tds,passing_yards,passing_tds,DOM,DOM+,RDOM,RDOM+,PDOM,PDOM+,elusive_rating
Allen Webb,Kansas State,2005,BIG 12,0.0,0.0,0.0,0.0,850.0,9.0,0.0,0.0,0.0,0.0,49.19,46.73,
Amarri Jackson*,South Florida,2005,OTHER,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Andre Hall*,South Florida,2005,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Andre Woodson,Kentucky,2005,SEC,0.0,0.0,0.0,0.0,1644.0,6.0,0.0,0.0,0.0,0.0,94.26,94.26,
Andrew Wellock,Eastern Michigan,2005,MAC,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.49,0.34,
Anthony Johnson,Arizona,2005,PAC 12,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.67,0.64,
Anthony Morelli*,Penn State,2005,BIG TEN,0.0,0.0,0.0,0.0,155.0,1.0,0.0,0.0,0.0,0.0,5.87,5.87,
Anthony Turner,Bowling Green,2005,MAC,0.0,0.0,0.0,0.0,492.0,2.0,0.0,0.0,0.0,0.0,11.33,7.93,
Antonio Bass*,Michigan,2005,BIG TEN,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,
Antonio Heffner*,South Carolina,2005,SEC,0.0,0.0,0.0,0.0,236.0,2.0,0.0,0.0,0.0,0.0,9.22,9.22,
Antonio McCoy*,Memphis,2005,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Arliss Beach,Kentucky,2005,SEC,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,
Aundrae Allison,East Carolina,2005,CUSA,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.73,0.51,
Austen Everson,Ohio,2005,MAC,0.0,0.0,0.0,0.0,1151.0,4.0,0.0,0.0,0.0,0.0,84.17,58.92,
B.J. Hill,Ball State,2005,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Barrett Pepper,Tulane,2005,CUSA,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.55,0.38,
Ben Mauk,Wake Forest,2005,ACC,0.0,0.0,0.0,0.0,845.0,1.0,0.0,0.0,0.0,0.0,30.96,29.41,
Ben Olson*,UCLA,2005,PAC 12,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,
Bernard Morris,Marshall,2005,CUSA,0.0,0.0,0.0,0.0,1121.0,6.0,0.0,0.0,0.0,0.0,49.84,34.89,
Bill Stull,Pitt,2005,OTHER,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Billy Barefield*,Memphis,2005,CUSA,0.0,0.0,0.0,0.0,223.0,1.0,0.0,0.0,0.0,0.0,12.7,8.89,
Blake Barnes*,Georgia,2005,SEC,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,
Blake Field*,Auburn,2005,SEC,0.0,0.0,0.0,0.0,237.0,3.0,0.0,0.0,0.0,0.0,12.47,12.47,
Blake Mitchell*,South Carolina,2005,SEC,0.0,0.0,0.0,0.0,2370.0,17.0,0.0,0.0,0.0,0.0,85.21,85.21,
Blake Powers,Indiana,2005,BIG TEN,0.0,0.0,0.0,0.0,2305.0,22.0,0.0,0.0,0.0,0.0,93.54,93.54,
Bo Martin*,Toledo,2005,MAC,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.03,
Bobby Reid,Oklahoma State,2005,BIG 12,0.0,0.0,0.0,0.0,602.0,2.0,0.0,0.0,0.0,0.0,25.1,23.84,
Brad Ekwerekwu*,Missouri,2005,BIG 12,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,4.13,3.92,
Brad Smith*,Missouri,2005,BIG 12,0.0,0.0,0.0,0.0,2304.0,13.0,0.0,0.0,0.0,0.0,86.1,81.79,
Brady Leaf*,Oregon,2005,PAC 12,0.0,0.0,0.0,0.0,467.0,3.0,0.0,0.0,0.0,0.0,11.75,11.16,
Brady Quinn*,Notre Dame,2005,INDEPENDENT,0.0,0.0,0.0,0.0,3919.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brandon Allen,New Mexico State,2005,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brandon Baker*,South Florida,2005,OTHER,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brandon Cox*,Auburn,2005,SEC,0.0,0.0,0.0,0.0,2324.0,15.0,0.0,0.0,0.0,0.0,84.36,84.36,
Brandon Jones,Ohio,2005,MAC,0.0,0.0,0.0,0.0,124.0,1.0,0.0,0.0,0.0,0.0,14.76,10.33,
Brandon Jones,Purdue,2005,BIG TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brandon Kirsch,Purdue,2005,BIG TEN,0.0,0.0,0.0,0.0,1727.0,7.0,0.0,0.0,0.0,0.0,67.47,67.47,
Brandon Williams*,Wisconsin,2005,BIG TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bret Meyer*,Iowa State,2005,BIG 12,0.0,0.0,0.0,0.0,2876.0,19.0,0.0,0.0,0.0,0.0,100.0,95.0,
Brett Basanez*,Northwestern,2005,BIG TEN,0.0,0.0,0.0,0.0,3622.0,21.0,0.0,0.0,0.0,0.0,96.93,96.93,
Brett Biggs*,Akron,2005,MAC,0.0,0.0,0.0,0.0,106.0,1.0,0.0,0.0,0.0,0.0,3.56,2.49,
Brett Kern*,Toledo,2005,MAC,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.62,0.43,
Brett Ratliff*,Utah,2005,MWC,0.0,0.0,0.0,0.0,642.0,8.0,0.0,0.0,0.0,0.0,24.47,18.6,
Brian Brohm*,Louisville,2005,OTHER,0.0,0.0,0.0,0.0,2883.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brian Brunner,Central Michigan,2005,MAC,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.37,0.26,
Brian Calhoun*,Wisconsin,2005,BIG TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brian Hampton*,Navy,2005,INDEPENDENT,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brian Hoyer,Michigan State,2005,BIG TEN,0.0,0.0,0.0,0.0,167.0,2.0,0.0,0.0,0.0,0.0,6.74,6.74,
Brian Johnson*,Utah,2005,MWC,0.0,0.0,0.0,0.0,2892.0,18.0,0.0,0.0,0.0,0.0,75.53,57.4,
Brian Luke*,Kansas,2005,BIG 12,0.0,0.0,0.0,0.0,967.0,6.0,0.0,0.0,0.0,0.0,43.67,41.49,
Brian White*,Colorado,2005,BIG 12,0.0,0.0,0.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,4.73,4.49,
Britt Davis,Northern Illinois,2005,MAC,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.3,0.21,
Britton Colquitt,Tennessee,2005,SEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brodie Croyle*,Alabama,2005,SEC,0.0,0.0,0.0,0.0,2499.0,14.0,0.0,0.0,0.0,0.0,91.86,91.86,
Bruce Gradkowski*,Toledo,2005,MAC,0.0,0.0,0.0,0.0,2469.0,29.0,0.0,0.0,0.0,0.0,93.01,65.11,
Bryan Clampitt,New Mexico,2005,MWC,0.0,0.0,0.0,0.0,129.0,1.0,0.0,0.0,0.0,0.0,6.1,4.64,
Bryan Cupito*,Minnesota,2005,BIG TEN,0.0,0.0,0.0,0.0,2530.0,19.0,0.0,0.0,0.0,0.0,95.06,95.06,
Bush Hamdan*,Boise State,2005,OTHER,0.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
C.J. Bacher*,Northwestern,2005,BIG TEN,0.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,3.07,3.07,
Caleb Hanie*,Colorado State,2005,MWC,0.0,0.0,0.0,0.0,251.0,2.0,0.0,0.0,0.0,0.0,7.65,5.81,
Carl Meadows,Troy,2005,SUN BELT,0.0,0.0,0.0,0.0,974.0,6.0,0.0,0.0,0.0,0.0,51.53,39.16,
Carlton Hill*,South Florida,2005,OTHER,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Carlton Jones,Army,2005,INDEPENDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Casey Dick,Arkansas,2005,SEC,0.0,0.0,0.0,0.0,584.0,7.0,0.0,0.0,0.0,0.0,45.39,45.39,
Casey Paus,Washington,2005,PAC 12,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,
Cedric Washington,Arkansas,2005,SEC,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.42,1.42,
Chad Bozzo,San Jose State,2005,OTHER,0.0,0.0,0.0,0.0,155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chad Hall,Air Force,2005,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chad Henne*,Michigan,2005,BIG TEN,0.0,0.0,0.0,0.0,2526.0,23.0,0.0,0.0,0.0,0.0,97.27,97.27,
Chad Huffman*,Texas Christian,2005,MWC,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.92,0.7,
Chansi Stuckey*,Clemson,2005,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Charles Gordon*,Kansas,2005,BIG 12,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.51,0.48,
Charles Wynn,Ball State,2005,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Charlie Whitehurst*,Clemson,2005,ACC,0.0,0.0,0.0,0.0,2483.0,11.0,0.0,0.0,0.0,0.0,83.96,79.76,
Chase Clement,Rice,2005,CUSA,0.0,0.0,0.0,0.0,582.0,5.0,0.0,0.0,0.0,0.0,53.39,37.37,
Chase Daniel*,Missouri,2005,BIG 12,0.0,0.0,0.0,0.0,347.0,1.0,0.0,0.0,0.0,0.0,9.77,9.28,
Chet Ervin,Cincinnati,2005,OTHER,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chris Beckman,Tulane,2005,CUSA,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.53,0.37,
Chris Crane*,Boston College,2005,ACC,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.72,0.68,
Chris Jackson*,LSU,2005,SEC,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,
Chris Leak*,Florida,2005,SEC,0.0,0.0,0.0,0.0,2639.0,20.0,0.0,0.0,0.0,0.0,98.51,98.51,
Chris Nelson,New Mexico,2005,MWC,0.0,0.0,0.0,0.0,319.0,1.0,0.0,0.0,0.0,0.0,10.47,7.96,
Chris Nickson,Vanderbilt,2005,SEC,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,
Chris Pazan,Illinois,2005,BIG TEN,0.0,0.0,0.0,0.0,182.0,1.0,0.0,0.0,0.0,0.0,8.38,8.38,
Chris Sprague,Duke,2005,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chris Williams,UAB,2005,CUSA,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,2.69,1.88,
Christian Olsen*,Virginia,2005,ACC,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,1.32,1.25,
Clark Green*,Kansas,2005,BIG 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Clifford Harris,Duke,2005,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Clint Cochran*,Toledo,2005,MAC,0.0,0.0,0.0,0.0,262.0,1.0,0.0,0.0,0.0,0.0,6.41,4.49,
Clint Marks,Middle Tennessee State,2005,SUN BELT,0.0,0.0,0.0,0.0,2083.0,8.0,0.0,0.0,0.0,0.0,92.15,70.03,
Clinton Solomon*,Iowa,2005,BIG TEN,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,2.59,2.59,
Cody Freeby*,Oklahoma,2005,BIG 12,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,
Cody Hodges*,Texas Tech,2005,BIG 12,0.0,0.0,0.0,0.0,4197.0,31.0,0.0,0.0,0.0,0.0,90.56,86.03,
Cole Chason*,Clemson,2005,ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cole Stinson,Ball State,2005,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Colin Clancy,Temple,2005,INDEPENDENT,0.0,0.0,0.0,0.0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Colt Brennan,Hawaii,2005,OTHER,0.0,0.0,0.0,0.0,4301.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,
Colt Charles,Oregon State,2005,PAC 12,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,
Corey Bramlet,Wyoming,2005,MWC,0.0,0.0,0.0,0.0,2610.0,16.0,0.0,0.0,0.0,0.0,92.72,70.47,
Corey Partridge,Bowling Green,2005,MAC,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,2.38,1.67,
Cory Holt*,Virginia Tech,2005,ACC,0.0,0.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,4.4,4.18,
Cory Randolph,Wake Forest,2005,ACC,0.0,0.0,0.0,0.0,821.0,5.0,0.0,0.0,0.0,0.0,58.85,55.91,
Cory Ross*,Nebraska,2005,BIG 12,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,2.83,2.69,
Courtney Denson*,South Florida,2005,OTHER,0.0,0.0,0.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Courtney Taylor*,Auburn,2005,SEC,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,3.17,3.17,
Cullen Harper*,Clemson,2005,ACC,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,
Curt Dukes,Duke,2005,ACC,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.3,0.28,
Curtis Painter,Purdue,2005,BIG TEN,0.0,0.0,0.0,0.0,932.0,3.0,0.0,0.0,0.0,0.0,32.53,32.53,
Curtis Pulley,Kentucky,2005,SEC,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,5.6,5.6,
Cy Phillips*,Iowa,2005,BIG TEN,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,
D.J. Hernandez,Connecticut,2005,OTHER,0.0,0.0,0.0,0.0,515.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
D.J. Shockley*,Georgia,2005,SEC,0.0,0.0,0.0,0.0,2588.0,24.0,0.0,0.0,0.0,0.0,89.62,89.62,
Damarius Bilbo*,Georgia Tech,2005,ACC,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.7,0.66,
Dan Nicholson,Northern Illinois,2005,MAC,0.0,0.0,0.0,0.0,831.0,6.0,0.0,0.0,0.0,0.0,27.08,18.96,
Daniel Meager,North Texas,2005,SUN BELT,0.0,0.0,0.0,0.0,941.0,4.0,0.0,0.0,0.0,0.0,55.31,42.04,
Danny Embick,Florida Atlantic,2005,SUN BELT,0.0,0.0,0.0,0.0,1531.0,11.0,0.0,0.0,0.0,0.0,81.44,61.89,
Dante Love,Ball State,2005,MAC,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.72,0.5,
Darrell Hackney,UAB,2005,CUSA,0.0,0.0,0.0,0.0,3180.0,22.0,0.0,0.0,0.0,0.0,97.31,68.12,
Darren McFadden,Arkansas,2005,SEC,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,
Darren Mougey,San Diego State,2005,MWC,0.0,0.0,0.0,0.0,116.0,1.0,0.0,0.0,0.0,0.0,4.59,3.49,
David Anderson*,Colorado State,2005,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
David Johnson*,Tulsa,2005,CUSA,0.0,0.0,0.0,0.0,236.0,1.0,0.0,0.0,0.0,0.0,6.22,4.35,
David Koral*,UCLA,2005,PAC 12,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.54,0.51,
David Pevoto,Army,2005,INDEPENDENT,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
David Wolke*,Notre Dame,2005,INDEPENDENT,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DeAngelo Williams*,Memphis,2005,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dennis Brown,Connecticut,2005,OTHER,0.0,0.0,0.0,0.0,293.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dennis Dixon*,Oregon,2005,PAC 12,0.0,0.0,0.0,0.0,777.0,6.0,0.0,0.0,0.0,0.0,21.35,20.28,
Derek Devine,Marshall,2005,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Derrick Bush,Kent State,2005,MAC,0.0,0.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,7.82,5.47,
Derrick Smith,Louisiana,2005,SUN BELT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Desean Jackson*,California,2005,PAC 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Devin Hollins*,Arkansas State,2005,SUN BELT,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.49,0.37,
Dominick Goodman,Cincinnati,2005,OTHER,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Donald Allen,Louisiana Tech,2005,OTHER,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Donovan Woods,Oklahoma State,2005,BIG 12,0.0,0.0,0.0,0.0,163.0,1.0,0.0,0.0,0.0,0.0,8.88,8.44,
Dontrell Moore,New Mexico,2005,MWC,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,4.07,3.09,
Drew Olson*,UCLA,2005,PAC 12,0.0,0.0,0.0,0.0,3198.0,34.0,0.0,0.0,0.0,0.0,99.29,94.33,
Drew Stanton,Michigan State,2005,BIG TEN,0.0,0.0,0.0,0.0,3077.0,22.0,0.0,0.0,0.0,0.0,93.17,93.17,
Drew Tate*,Iowa,2005,BIG TEN,0.0,0.0,0.0,0.0,2828.0,22.0,0.0,0.0,0.0,0.0,93.54,93.54,
Drew Weatherford*,Florida State,2005,ACC,0.0,0.0,0.0,0.0,3208.0,18.0,0.0,0.0,0.0,0.0,86.52,82.19,
Drew Willy,Buffalo,2005,MAC,0.0,0.0,0.0,0.0,1481.0,6.0,0.0,0.0,0.0,0.0,82.33,57.63,
Dustin Almond*,Southern Mississippi,2005,CUSA,0.0,0.0,0.0,0.0,2860.0,23.0,0.0,0.0,0.0,0.0,98.44,68.91,
Dustin Grutza,Cincinnati,2005,OTHER,0.0,0.0,0.0,0.0,1799.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dwayne Jarrett*,USC,2005,PAC 12,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,
Earnest Jackson,Cincinnati,2005,OTHER,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eddie Martin*,Navy,2005,INDEPENDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Emmanuel Byers*,Virginia,2005,ACC,0.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,5.01,4.76,
Eric Deslauriers,Eastern Michigan,2005,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eric Weddle*,Utah,2005,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Erick Jackson,Nevada-Las Vegas,2005,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Erik Ainge,Tennessee,2005,SEC,0.0,0.0,0.0,0.0,737.0,5.0,0.0,0.0,0.0,0.0,39.65,39.65,
Ethan Flatt,Ole Miss,2005,SEC,0.0,0.0,0.0,0.0,511.0,2.0,0.0,0.0,0.0,0.0,22.25,22.25,
Eugene Gross,Middle Tennessee State,2005,SUN BELT,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,6.17,4.69,
Fano Tagovailoa*,Utah,2005,MWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Garren Strong*,Oregon,2005,PAC 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gary Banks,Troy,2005,SUN BELT,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.11,0.08,
Gary Rogers,Washington State,2005,PAC 12,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,
Gary Russell*,Minnesota,2005,BIG TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Graeme McFarland,Indiana,2005,BIG TEN,0.0,0.0,0.0,0.0,91.0,2.0,0.0,0.0,0.0,0.0,6.05,6.05,
Graham Harrell*,Texas Tech,2005,BIG 12,0.0,0.0,0.0,0.0,422.0,3.0,0.0,0.0,0.0,0.0,8.93,8.48,
Greg Jennings,Western Michigan,2005,MAC,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,2.07,1.45,
Harrison Beck*,Nebraska,2005,BIG 12,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.39,0.37,
Harry Douglas*,Louisville,2005,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Hunter Cantwell*,Louisville,2005,OTHER,0.0,0.0,0.0,0.0,640.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
Idris Moss*,Tulsa,2005,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Isaiah Stanback,Washington,2005,PAC 12,0.0,0.0,0.0,0.0,2136.0,9.0,0.0,0.0,0.0,0.0,81.07,77.02,
J.P. Greco,San Jose State,2005,OTHER,0.0,0.0,0.0,0.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
J.R. House*,West Virginia,2005,OTHER,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JaMarcus Russell*,LSU,2005,SEC,0.0,0.0,0.0,0.0,2443.0,15.0,0.0,0.0,0.0,0.0,76.04,76.04,
Jabari Arthur*,Akron,2005,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jacob Doss,Wyoming,2005,MWC,0.0,0.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,3.68,2.8,
James Cox*,Colorado,2005,BIG 12,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,2.05,1.95,
James Pinkney,East Carolina,2005,CUSA,0.0,0.0,0.0,0.0,2773.0,14.0,0.0,0.0,0.0,0.0,99.24,69.47,
Jared Zabransky*,Boise State,2005,OTHER,0.0,0.0,0.0,0.0,2562.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jarod Bryant*,Navy,2005,INDEPENDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jarrod Bryant*,Navy,2005,INDEPENDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jarrod Jackson,Nevada-Las Vegas,2005,MWC,0.0,0.0,0.0,0.0,1321.0,6.0,0.0,0.0,0.0,0.0,47.65,36.21,
