position,seed,n_subsets,best_test_R2,best_test_MAE,best_test_RMSE,runtime_sec,leaderboard_csv,predictions_csv,best_model_tag,best_bases,best_interactions
WR,123,10,0.8404673076500812,0.6664485983974534,0.8517321643921428,121.13879633275792,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_leaderboard_seed123_subs10.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_best_preds_seed123_subs10.csv,GB,DOM+|YAC/R|Breakout Age|Y/RR|Draft Capital|CTPRR|CC%|UCTPRR|EPA/P,SpeedxBMI|Wide%xSlot%
WR,456,10,0.8845745499858061,0.6884696853420886,0.8359727901621073,120.71430879179388,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_leaderboard_seed456_subs10.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_best_preds_seed456_subs10.csv,GB,DOM+|Breakout Age|EPA/P|aYPTPA|CC%|YAC/R|aDOT|Y/RR|Draft Capital|Drop Rate|UCTPRR|CTPRR,SpeedxBMI|Wide%xSlot%
WR,789,10,0.8867960663102403,0.5737566809654906,0.7053791375269517,123.0433346661739,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_leaderboard_seed789_subs10.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_best_preds_seed789_subs10.csv,GB,DOM+|CTPRR|Breakout Age|Y/RR|UCTPRR|CC%|Draft Capital|YAC/R|Drop Rate|aDOT|EPA/P,SpeedxBMI|Wide%xSlot%
WR,123,20,0.8404673076500812,0.6664485983974534,0.8517321643921428,223.76453949976712,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_leaderboard_seed123_subs20.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_best_preds_seed123_subs20.csv,GB,DOM+|YAC/R|Breakout Age|Y/RR|Draft Capital|CTPRR|CC%|UCTPRR|EPA/P,SpeedxBMI|Wide%xSlot%
WR,456,20,0.8886019940921828,0.6676267965423125,0.821258849060199,222.62659341702238,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_leaderboard_seed456_subs20.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_best_preds_seed456_subs20.csv,GB,DOM+|Breakout Age|aDOT|Draft Capital|Drop Rate|YAC/R|Y/RR|EPA/P|aYPTPA,SpeedxBMI|Wide%xSlot%
WR,789,20,0.8867960663102403,0.5737566809654906,0.7053791375269517,224.68100583320484,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_leaderboard_seed789_subs20.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_best_preds_seed789_subs20.csv,GB,DOM+|CTPRR|Breakout Age|Y/RR|UCTPRR|CC%|Draft Capital|YAC/R|Drop Rate|aDOT|EPA/P,SpeedxBMI|Wide%xSlot%
WR,123,30,0.8519724785000069,0.6309217730357194,0.8204449279581061,342.5663172090426,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_leaderboard_seed123_subs30.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_best_preds_seed123_subs30.csv,GB,DOM+|EPA/P|Draft Capital|CTPRR|aYPTPA|Breakout Age|YAC/R|UCTPRR|Drop Rate|CC%|aDOT|Y/RR,SpeedxBMI|Wide%xSlot%
WR,456,30,0.8886019940921828,0.6676267965423125,0.821258849060199,322.1308451248333,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_leaderboard_seed456_subs30.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_best_preds_seed456_subs30.csv,GB,DOM+|Breakout Age|aDOT|Draft Capital|Drop Rate|YAC/R|Y/RR|EPA/P|aYPTPA,SpeedxBMI|Wide%xSlot%
WR,789,30,0.8871099732559121,0.5718515563067109,0.7044004740006474,339.0833150832914,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_leaderboard_seed789_subs30.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/WR/wr_wide_best_preds_seed789_subs30.csv,GB,DOM+|Breakout Age|CC%|CTPRR|Y/RR|Drop Rate|Draft Capital|EPA/P|aYPTPA|aDOT|YAC/R,SpeedxBMI|Wide%xSlot%
