position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,123,20,2,GB,0.8403381466271205,0.8404673076500812,0.6664485983974534,0.8517321643921428,11,DOM+|YAC/R|Breakout Age|Y/RR|Draft Capital|CTPRR|CC%|UCTPRR|EPA/P,SpeedxBMI|Wide%xSlot%,12.401296845833015
WR,123,20,3,GB,0.8440368582519234,0.8369029895061395,0.6702326934938047,0.8611944078129279,12,DOM+|UCTPRR|Breakout Age|Draft Capital|CC%|Drop Rate|Y/RR|CTPRR|EPA/P|YAC/R,SpeedxBMI|Wide%xSlot%,12.45748678931589
WR,123,20,19,RF,0.7826434213068356,0.7861386333561425,0.72742385286975,0.9861531575458377,9,DOM+|UCTPRR|Draft Capital|Y/RR|CC%|YAC/R|aDOT,SpeedxBMI|Wide%xSlot%,11.95676965869303
WR,123,20,15,HGB,0.7853410335933049,0.7740362292312434,0.7397532889923158,1.0136723664636127,7,DOM+|YAC/R|aYPTPA|Draft Capital|Drop Rate,SpeedxBMI|Wide%xSlot%,11.781086930894459
WR,123,20,5,GB,0.8147340814406391,0.7657253746225151,0.7612963706306873,1.0321452702359184,9,DOM+|UCTPRR|Draft Capital|EPA/P|Breakout Age|CTPRR|aDOT,SpeedxBMI|Wide%xSlot%,12.592849709618665
WR,123,20,16,RF,0.7803249949167167,0.7537518037397741,0.7767238395660857,1.0581926233408343,9,DOM+|EPA/P|aDOT|UCTPRR|CC%|Draft Capital|Y/RR,SpeedxBMI|Wide%xSlot%,12.107353428571532
WR,123,20,9,RF,0.44281172443370204,0.49293005535046175,1.2537811267605594,1.518490696779413,11,DOM+|CC%|UCTPRR|EPA/P|Breakout Age|CTPRR|Drop Rate|aDOT|aYPTPA,SpeedxBMI|Wide%xSlot%,10.284269999999998
WR,123,20,14,Ridge,0.36286118196407396,0.46923612990475894,1.283898224929824,1.5535630262949516,7,DOM+|aYPTPA|aDOT|Drop Rate|YAC/R,SpeedxBMI|Wide%xSlot%,11.005380719276062
WR,123,20,12,RF,0.44682244221136597,0.4635568906470574,1.2756275693145762,1.5618525690737257,9,DOM+|CTPRR|aYPTPA|EPA/P|CC%|Breakout Age|Drop Rate,SpeedxBMI|Wide%xSlot%,10.169515804112564
WR,123,20,10,RF,0.36472962723315855,0.38628515618479664,1.3701015144464102,1.6705578309710196,6,DOM+|YAC/R|CTPRR|aDOT,SpeedxBMI|Wide%xSlot%,10.235228539491555
WR,123,20,11,Ridge,0.33177639047079865,0.3567281888042969,1.4138018280028644,1.7103124653778337,6,DOM+|EPA/P|CC%|aDOT,SpeedxBMI|Wide%xSlot%,11.411596126991483
WR,123,20,18,RF,0.3825900460059392,0.33993163715499364,1.4170139067926373,1.7324976709969668,9,DOM+|CC%|UCTPRR|Y/RR|aYPTPA|Drop Rate|aDOT,SpeedxBMI|Wide%xSlot%,10.565817945212043
WR,123,20,17,RF,0.3439561757671692,0.28757208840843185,1.481220840030529,1.799901188418154,7,DOM+|Drop Rate|aDOT|CC%|CTPRR,SpeedxBMI|Wide%xSlot%,10.324265382149724
WR,123,20,4,RF,0.3724801730119542,0.2778636441598993,1.4585827619514566,1.8121235555751072,5,DOM+|CC%|UCTPRR,SpeedxBMI|Wide%xSlot%,10.558263398869666
WR,123,20,7,RF,0.33206342159969127,0.2496322006037781,1.5160148671431595,1.8472058493862726,4,DOM+|EPA/P,SpeedxBMI|Wide%xSlot%,10.4747128491416
