feature,tree_feature_importance,kind
DOM+,0.10021738601482574,base
Breakout Age,0.1,base
Draft Capital,0.1,base
Y/RR,0.05218807218895625,base
YAC/R,0.03003622113132415,base
SpeedxBMI,0.0138575517568525,interaction
EPA/P,0.01067822230669472,base
aDOT,0.008511939835380834,base
UCTPRR,0.007601535191693171,base
Wide%xSlot%,0.005975885621853124,interaction
aYPTPA,0.0036203309657764824,base
CTPRR,0.003229013072058935,base
Drop Rate,0.0010112182766256381,base
CC%,0.0008737587723107026,base
