position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,456,10,5,GB,0.8510984922284719,0.8845745499858061,0.6884696853420886,0.8359727901621073,14,DOM+|Breakout Age|EPA/P|aYPTPA|CC%|YAC/R|aDOT|Y/RR|Draft Capital|Drop Rate|UCTPRR|CTPRR,SpeedxBMI|Wide%xSlot%,11.783100905604451
WR,456,10,9,GB,0.8447694653076852,0.8818615902197638,0.6941525397147732,0.8457400830720616,13,DOM+|Drop Rate|aYPTPA|aDOT|CTPRR|EPA/P|Y/RR|UCTPRR|Draft Capital|CC%|Breakout Age,SpeedxBMI|Wide%xSlot%,11.875263444828295
WR,456,10,7,GB,0.8445067165296501,0.8809120750255606,0.6966899287306749,0.8491320194284859,12,DOM+|Y/RR|Draft Capital|UCTPRR|Breakout Age|aDOT|aYPTPA|Drop Rate|CTPRR|EPA/P,SpeedxBMI|Wide%xSlot%,11.859370512530969
WR,456,10,4,GB,0.8484699118133442,0.8720026764614329,0.7162746249489664,0.8803224917641664,11,DOM+|Y/RR|Breakout Age|CTPRR|YAC/R|CC%|Draft Capital|aYPTPA|UCTPRR,SpeedxBMI|Wide%xSlot%,11.693199206434347
WR,456,10,1,BR,0.7679807192018788,0.8306884513107061,0.8381388596290151,1.0124757842564251,7,DOM+|Draft Capital|aDOT|Drop Rate|YAC/R,SpeedxBMI|Wide%xSlot%,12.745677723794822
WR,456,10,2,GB,0.769107786138237,0.8305616934493985,0.8300802349788029,1.0128547166275375,10,DOM+|Draft Capital|CC%|aDOT|Y/RR|Drop Rate|aYPTPA|UCTPRR,SpeedxBMI|Wide%xSlot%,11.671654517882144
WR,456,10,6,Ridge,0.7557375569210267,0.8257499267211452,0.8579482377643375,1.0271357336852147,7,DOM+|aYPTPA|EPA/P|Drop Rate|Draft Capital,SpeedxBMI|Wide%xSlot%,12.331590859014582
WR,456,10,8,RF,0.45266232390710714,0.579363652287724,1.287088846474131,1.59585986529647,6,DOM+|Y/RR|CC%|Breakout Age,SpeedxBMI|Wide%xSlot%,10.824883085876364
WR,456,10,3,Ridge,0.3728448900724711,0.5197643315438856,1.441399714002428,1.7051734436274497,9,DOM+|Drop Rate|YAC/R|UCTPRR|aDOT|EPA/P|aYPTPA,SpeedxBMI|Wide%xSlot%,12.720000678763313
WR,456,10,0,Ridge,0.28412259383891747,0.4069590295280304,1.5723527385787486,1.8948886856731333,3,DOM+,SpeedxBMI|Wide%xSlot%,11.9380858168861
