feature,tree_feature_importance,kind
DOM+,0.11149160152188657,base
Breakout Age,0.1,base
Draft Capital,0.1,base
Y/RR,0.05244344262403732,base
YAC/R,0.031900424214279716,base
SpeedxBMI,0.024838879853243408,interaction
EPA/P,0.021079494123424424,base
Wide%xSlot%,0.011835829318060574,interaction
UCTPRR,0.008234682625200107,base
CTPRR,0.003092361245450712,base
CC%,0.002059677103323675,base
