Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards
1.0,J.R. Tolver,San Diego State,MWC,13.0,128.0,1785.0,13.9,13.0,137.3,6.0,40.0,6.7,1.0,3.1,134.0,1825.0,13.6,14.0,
2.0,Rashaun Woods,Oklahoma State,Big 12,13.0,107.0,1695.0,15.8,17.0,130.4,0.0,0.0,,0.0,0.0,107.0,1695.0,15.8,17.0,AA
3.0,Nate Burleson,Nevada,WAC,12.0,138.0,1629.0,11.8,12.0,135.8,22.0,115.0,5.2,1.0,9.6,160.0,1744.0,10.9,13.0,
4.0,Kassim Osgood,San Diego State,MWC,13.0,108.0,1552.0,14.4,8.0,119.4,0.0,0.0,,0.0,0.0,108.0,1552.0,14.4,8.0,
5.0,Reggie Williams,Washington,Pac-10,13.0,94.0,1454.0,15.5,11.0,111.8,0.0,0.0,,0.0,0.0,94.0,1454.0,15.5,11.0,AA
6.0,Shaun McDonald,Arizona State,Pac-10,14.0,87.0,1405.0,16.1,13.0,100.4,5.0,25.0,5.0,0.0,1.8,92.0,1430.0,15.5,13.0,
7.0,Bobby Wade,Arizona,Pac-10,12.0,93.0,1389.0,14.9,8.0,115.8,1.0,4.0,4.0,0.0,0.3,94.0,1393.0,14.8,8.0,
8.0,Kevin Walter,Eastern Michigan,MAC,12.0,93.0,1368.0,14.7,9.0,114.0,0.0,0.0,,0.0,0.0,93.0,1368.0,14.7,9.0,
9.0,Charles Rogers,Michigan State,Big Ten,12.0,68.0,1351.0,19.9,13.0,112.6,6.0,74.0,12.3,0.0,6.2,74.0,1425.0,19.3,13.0,AA
10.0,John Standeford,Purdue,Big Ten,13.0,75.0,1307.0,17.4,13.0,100.5,0.0,0.0,,0.0,0.0,75.0,1307.0,17.4,13.0,
11.0,Justin Colbert,Hawaii,WAC,14.0,92.0,1302.0,14.2,8.0,93.0,0.0,0.0,,0.0,0.0,92.0,1302.0,14.2,8.0,
12.0,James Newson,Oregon State,Pac-10,13.0,74.0,1284.0,17.4,12.0,98.8,1.0,22.0,22.0,0.0,1.7,75.0,1306.0,17.4,12.0,
13.0,Mike Williams,USC,Pac-10,13.0,81.0,1265.0,15.6,14.0,97.3,2.0,9.0,4.5,0.0,0.7,83.0,1274.0,15.3,14.0,
14.0,Kevin Curtis,Utah State,Ind,11.0,74.0,1258.0,17.0,9.0,114.4,6.0,21.0,3.5,1.0,1.9,80.0,1279.0,16.0,10.0,
15.0,Doug Gabriel,UCF,MAC,12.0,75.0,1237.0,16.5,11.0,103.1,7.0,52.0,7.4,1.0,4.3,82.0,1289.0,15.7,12.0,
16.0,Mack Vincent,Louisiana-Monroe,Sun Belt,12.0,79.0,1198.0,15.2,7.0,99.8,16.0,53.0,3.3,0.0,4.4,95.0,1251.0,13.2,7.0,
17.0,Jerricho Cotchery,North Carolina State,ACC,14.0,67.0,1192.0,17.8,7.0,85.1,4.0,8.0,2.0,0.0,0.6,71.0,1200.0,16.9,7.0,
18.0,Josh Davis,Marshall,MAC,13.0,75.0,1191.0,15.9,5.0,91.6,8.0,5.0,0.6,1.0,0.4,83.0,1196.0,14.4,6.0,
19.0,Roy Williams,Texas,Big 12,12.0,64.0,1142.0,17.8,12.0,95.2,5.0,85.0,17.0,1.0,7.1,69.0,1227.0,17.8,13.0,
20.0,Reggie Newhouse,Baylor,Big 12,12.0,75.0,1140.0,15.2,3.0,95.0,1.0,0.0,0.0,0.0,0.0,76.0,1140.0,15.0,3.0,
21.0,Billy Wingfield,Boise State,WAC,13.0,62.0,1138.0,18.4,7.0,87.5,4.0,41.0,10.3,0.0,3.2,66.0,1179.0,17.9,7.0,
22.0,Jimmy Fryzel,UCF,MAC,12.0,58.0,1126.0,19.4,5.0,93.8,2.0,0.0,0.0,0.0,0.0,60.0,1126.0,18.8,5.0,
23.0,Jon Olinger,Cincinnati,CUSA,14.0,54.0,1114.0,20.6,7.0,79.6,0.0,0.0,,0.0,0.0,54.0,1114.0,20.6,7.0,
24.0,Andre Johnson,Miami (FL),Big East,12.0,52.0,1092.0,21.0,9.0,91.0,1.0,-2.0,-2.0,0.0,-0.2,53.0,1090.0,20.6,9.0,
25.0,Taylor Jacobs,Florida,SEC,11.0,71.0,1088.0,15.3,8.0,98.9,3.0,43.0,14.3,0.0,3.9,74.0,1131.0,15.3,8.0,
26.0,Michael Jenkins,Ohio State,Big Ten,14.0,61.0,1076.0,17.6,6.0,76.9,0.0,0.0,,0.0,0.0,61.0,1076.0,17.6,6.0,
27.0,Justin Gage,Missouri,Big 12,12.0,82.0,1075.0,13.1,9.0,89.6,2.0,9.0,4.5,0.0,0.8,84.0,1084.0,12.9,9.0,
28.0,Lane Danielsen,Iowa State,Big 12,14.0,63.0,1073.0,17.0,3.0,76.6,15.0,123.0,8.2,3.0,8.8,78.0,1196.0,15.3,6.0,
29.0,Carl Ford,Toledo,MAC,14.0,79.0,1062.0,13.4,9.0,75.9,1.0,37.0,37.0,0.0,2.6,80.0,1099.0,13.7,9.0,
30.0,Wes Welker,Texas Tech,Big 12,14.0,86.0,1054.0,12.3,7.0,75.3,31.0,244.0,7.9,0.0,17.4,117.0,1298.0,11.1,7.0,
31.0,Kerry Watkins,Georgia Tech,ACC,13.0,71.0,1050.0,14.8,5.0,80.8,9.0,39.0,4.3,0.0,3.0,80.0,1089.0,13.6,5.0,
32.0,Courtney Roby,Indiana,Big Ten,12.0,59.0,1039.0,17.6,4.0,86.6,2.0,37.0,18.5,0.0,3.1,61.0,1076.0,17.6,4.0,
33.0,Braylon Edwards,Michigan,Big Ten,13.0,67.0,1035.0,15.4,10.0,79.6,1.0,-10.0,-10.0,0.0,-0.8,68.0,1025.0,15.1,10.0,
34.0,Darius Watts,Marshall,MAC,12.0,71.0,1030.0,14.5,12.0,85.8,1.0,28.0,28.0,0.0,2.3,72.0,1058.0,14.7,12.0,
35.0,Keary Colbert,USC,Pac-10,13.0,71.0,1029.0,14.5,5.0,79.2,2.0,36.0,18.0,1.0,2.8,73.0,1065.0,14.6,6.0,
36.0,Anquan Boldin,Florida State,ACC,14.0,65.0,1011.0,15.6,13.0,72.2,21.0,86.0,4.1,0.0,6.1,86.0,1097.0,12.8,13.0,
37.0,Brandon Lloyd,Illinois,Big Ten,12.0,65.0,1010.0,15.5,9.0,84.2,5.0,15.0,3.0,0.0,1.3,70.0,1025.0,14.6,9.0,
38.0,Larry Fitzgerald,Pitt,Big East,13.0,69.0,1005.0,14.6,12.0,77.3,0.0,0.0,,0.0,0.0,69.0,1005.0,14.6,12.0,
39.0,Terrence Edwards,Georgia,SEC,13.0,59.0,1004.0,17.0,11.0,77.2,0.0,0.0,,0.0,0.0,59.0,1004.0,17.0,11.0,
