position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,789,65,64,GB,0.7224223107165673,0.7656392903400148,1.374402359195645,1.5584284306483671,14,Draft Age|Height|Conference Rank|CC%|aDOT|40 Time|Weight|EPA/P|Y/RR|Drop Rate|YAC/R|Breakout Age|aYPTPA|DOM+,,12.508840221423318
TE,789,65,24,GB,0.7214782647090247,0.765339807964006,1.3737562112698967,1.5594238467373676,14,CC%|EPA/P|Drop Rate|Height|Breakout Age|Draft Age|aDOT|aYPTPA|YAC/R|Weight|Y/RR|40 Time|DOM+|Conference Rank,,12.565766910325154
TE,789,65,43,GB,0.7193094291142184,0.7640755304618039,1.3705298703443107,1.5636190535986312,14,aYPTPA|Drop Rate|DOM+|Breakout Age|YAC/R|40 Time|CC%|EPA/P|Y/RR|aDOT|Height|Conference Rank|Draft Age|Weight,,12.678613934053784
TE,789,65,34,GB,0.7249018419766344,0.7635872855917992,1.377901390652868,1.5652361694764878,14,Draft Age|DOM+|YAC/R|40 Time|aDOT|CC%|Height|Breakout Age|EPA/P|aYPTPA|Weight|Drop Rate|Conference Rank|Y/RR,,12.475672208284296
TE,789,65,21,GB,0.7212767278476662,0.762253745637509,1.3842277049292158,1.5696444978683228,14,aYPTPA|Y/RR|aDOT|YAC/R|Drop Rate|Breakout Age|Height|DOM+|Draft Age|EPA/P|Weight|Conference Rank|40 Time|CC%,,12.49963371290583
TE,789,65,30,GB,0.7156481369514502,0.7611324037067503,1.3602721529716888,1.573341796207041,13,aDOT|EPA/P|Height|Y/RR|YAC/R|DOM+|Draft Age|CC%|Drop Rate|aYPTPA|Weight|40 Time|Conference Rank,,12.699111809269173
TE,789,65,52,GB,0.7070072683695037,0.7601426541224455,1.3705062748054644,1.5765980031266074,12,Conference Rank|Draft Age|aYPTPA|40 Time|Y/RR|DOM+|Drop Rate|Weight|CC%|YAC/R|EPA/P|Height,,12.875828274444821
TE,789,65,49,GB,0.6708847423315543,0.7269839871235912,1.4747898518355018,1.682048524121658,13,Drop Rate|Weight|DOM+|Y/RR|Breakout Age|aDOT|aYPTPA|Height|Conference Rank|EPA/P|CC%|Draft Age|40 Time,,12.690936538538722
TE,789,65,36,GB,0.6841295500429894,0.7223057763354593,1.4001488656465688,1.6963985138955187,13,Weight|YAC/R|Draft Age|aDOT|Height|Breakout Age|DOM+|EPA/P|aYPTPA|Conference Rank|Drop Rate|CC%|40 Time,,12.741423402972236
TE,789,65,16,GB,0.6804447416679222,0.7206460031982255,1.3923065846551965,1.701460632079015,12,Weight|Draft Age|CC%|Conference Rank|Drop Rate|aYPTPA|EPA/P|DOM+|aDOT|40 Time|YAC/R|Height,,12.73262373863855
TE,789,65,27,GB,0.6862596518804477,0.713142229501764,1.4394785194952444,1.7241608109838753,12,Drop Rate|Weight|Conference Rank|aDOT|Breakout Age|40 Time|DOM+|aYPTPA|EPA/P|YAC/R|Y/RR|CC%,,12.11235556408623
TE,789,65,14,GB,0.6635669420716763,0.6972406110449141,1.457442833097335,1.7713046809678874,11,DOM+|CC%|YAC/R|aYPTPA|Drop Rate|Breakout Age|aDOT|40 Time|Draft Age|Height|EPA/P,,13.097518959584004
TE,789,65,1,GB,0.6222595530600707,0.6957189962609875,1.537155694974846,1.7757502333065918,9,EPA/P|Draft Age|Y/RR|Height|40 Time|CC%|Breakout Age|aDOT|DOM+,,12.723479957106559
TE,789,65,48,GB,0.6762776284948753,0.6919485720677019,1.5067064857384893,1.7867182500097805,11,YAC/R|40 Time|Height|aYPTPA|Y/RR|DOM+|CC%|Conference Rank|aDOT|Drop Rate|Breakout Age,,11.638068082544338
TE,789,65,13,GB,0.5970736266217482,0.6882405293653544,1.5537909684272497,1.7974395272894674,10,EPA/P|40 Time|Y/RR|aYPTPA|Conference Rank|DOM+|Height|Weight|CC%|aDOT,,12.493816258622578
