Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards
13.0,Patrick Ramsey,Tulane,CUSA,10.0,229.0,389.0,58.9,2833.0,24.0,6.2,14.0,3.6,7.3,6.9,12.4,283.3,133.2,
14.0,Ken Dorsey,Miami (FL),Big East,11.0,188.0,322.0,58.4,2737.0,25.0,7.8,5.0,1.6,8.5,9.35,14.6,248.8,152.3,
15.0,Jose Fuentes,Utah State,Big West,10.0,194.0,368.0,52.7,2709.0,16.0,4.3,8.0,2.2,7.4,7.25,14.0,270.9,124.6,
16.0,Jason McKinley,Houston,CUSA,11.0,251.0,428.0,58.6,2696.0,14.0,3.3,13.0,3.0,6.3,5.59,10.7,245.1,116.3,
17.0,Joey Harrington,Oregon,Pac-10,11.0,195.0,375.0,52.0,2694.0,20.0,5.3,13.0,3.5,7.2,6.69,13.8,244.9,123.0,
18.0,Rocky Perez,UTEP,WAC,11.0,200.0,338.0,59.2,2661.0,26.0,7.7,6.0,1.8,7.9,8.61,13.3,241.9,147.1,
19.0,Jonathan Beasley,Kansas State,Big 12,13.0,156.0,313.0,49.8,2636.0,17.0,5.4,10.0,3.2,8.4,8.07,16.9,202.8,132.1,
20.0,Dave Ragone,Louisville,CUSA,11.0,216.0,354.0,61.0,2621.0,27.0,7.6,11.0,3.1,7.4,7.53,12.1,238.3,142.2,
21.0,Matt Newton,Colorado State,MWC,11.0,198.0,334.0,59.3,2609.0,20.0,6.0,13.0,3.9,7.8,7.26,13.2,237.2,136.9,
22.0,Mark Farris,Texas A&M,Big 12,11.0,208.0,347.0,59.9,2551.0,10.0,2.9,9.0,2.6,7.4,6.76,12.3,231.9,126.0,
23.0,Luke McCown,Louisiana Tech,Ind,8.0,244.0,369.0,66.1,2544.0,21.0,5.7,15.0,4.1,6.9,6.2,10.4,318.0,134.7,
24.0,Jeff Welsh,Western Michigan,MAC,12.0,207.0,354.0,58.5,2537.0,15.0,4.2,12.0,3.4,7.2,6.49,12.3,211.4,125.9,
25.0,Josh Blankenship,Tulsa,WAC,12.0,196.0,379.0,51.7,2507.0,9.0,2.4,11.0,2.9,6.6,5.78,12.8,208.9,109.3,
26.0,Jonathan Smith,Oregon State,Pac-10,11.0,154.0,314.0,49.0,2468.0,17.0,5.4,7.0,2.2,7.9,7.94,16.0,224.4,128.5,
27.0,Greg Zolman,Vanderbilt,SEC,11.0,187.0,354.0,52.8,2441.0,13.0,3.7,14.0,4.0,6.9,5.85,13.1,221.9,115.0,
28.0,Mike Bath,Miami (OH),MAC,11.0,189.0,384.0,49.2,2415.0,13.0,3.4,17.0,4.4,6.3,4.97,12.8,219.5,104.4,
29.0,Jeff Kelly,Southern Mississippi,CUSA,11.0,198.0,341.0,58.1,2381.0,15.0,4.4,10.0,2.9,7.0,6.54,12.0,216.5,125.4,
30.0,David Carr,Fresno State,WAC,11.0,194.0,316.0,61.4,2338.0,18.0,5.7,11.0,3.5,7.4,6.97,12.1,212.5,135.4,
31.0,David Neill,Nevada,WAC,11.0,179.0,353.0,50.7,2334.0,13.0,3.7,12.0,3.4,6.6,5.82,13.0,212.2,111.6,
32.0,Marcus Arroyo,San Jose State,WAC,12.0,166.0,326.0,50.9,2334.0,15.0,4.6,10.0,3.1,7.2,6.7,14.1,194.5,120.1,
33.0,Ryan Schneider,UCF,Ind,9.0,177.0,286.0,61.9,2334.0,21.0,7.3,11.0,3.8,8.2,7.9,13.2,259.3,147.0,
34.0,David Garrard,East Carolina,CUSA,11.0,164.0,312.0,52.6,2332.0,19.0,6.1,11.0,3.5,7.5,7.11,14.2,212.0,128.4,
35.0,Walter Church,Eastern Michigan,MAC,11.0,238.0,399.0,59.6,2326.0,11.0,2.8,8.0,2.0,5.8,5.48,9.8,211.5,113.7,
36.0,Ronald Curry,North Carolina,ACC,11.0,163.0,304.0,53.6,2325.0,11.0,3.6,12.0,3.9,7.6,6.6,14.3,211.4,121.9,
37.0,Butchie Washington,Akron,MAC,11.0,143.0,283.0,50.5,2319.0,17.0,6.0,11.0,3.9,8.2,7.65,16.2,210.8,131.4,
38.0,Sage Rosenfels,Iowa State,Big 12,11.0,172.0,333.0,51.7,2298.0,8.0,2.4,12.0,3.6,6.9,5.76,13.4,208.9,110.3,
39.0,Zak Kustok,Northwestern,Big Ten,11.0,191.0,328.0,58.2,2251.0,18.0,5.5,7.0,2.1,6.9,7.0,11.8,204.6,129.7,
40.0,Major Applewhite,Texas,Big 12,9.0,152.0,279.0,54.5,2164.0,18.0,6.5,7.0,2.5,7.8,7.92,14.2,240.4,135.9,
41.0,Lon Sheriff,San Diego State,MWC,10.0,155.0,290.0,53.4,2163.0,6.0,2.1,11.0,3.8,7.5,6.17,14.0,216.3,115.3,
42.0,Steve Bellisari,Ohio State,Big Ten,11.0,149.0,285.0,52.3,2162.0,13.0,4.6,12.0,4.2,7.6,6.6,14.5,196.5,122.6,
43.0,Ben Leard,Auburn,SEC,12.0,193.0,319.0,60.5,2158.0,12.0,3.8,10.0,3.1,6.8,6.11,11.2,179.8,123.5,
44.0,Mike McMahon,Rutgers,Big East,10.0,169.0,340.0,49.7,2157.0,18.0,5.3,17.0,5.0,6.3,5.15,12.8,215.7,110.5,
45.0,Marques Tuiasosopo,Washington,Pac-10,11.0,170.0,323.0,52.6,2146.0,14.0,4.3,11.0,3.4,6.6,5.98,12.6,195.1,115.9,H-8
46.0,John Turman,Pitt,Big East,11.0,128.0,233.0,54.9,2135.0,18.0,7.7,7.0,3.0,9.2,9.36,16.7,194.1,151.4,
47.0,Josh Booty,LSU,SEC,10.0,145.0,290.0,50.0,2121.0,17.0,5.9,15.0,5.2,7.3,6.16,14.6,212.1,120.4,
48.0,Kyle Boller,California,Pac-10,11.0,163.0,349.0,46.7,2121.0,15.0,4.3,13.0,3.7,6.1,5.26,13.0,192.8,104.5,
49.0,Phil Petty,South Carolina,SEC,11.0,161.0,296.0,54.4,2110.0,7.0,2.4,9.0,3.0,7.1,6.23,13.1,191.8,116.0,
50.0,Joe Freedy,Buffalo,MAC,11.0,184.0,338.0,54.4,2060.0,14.0,4.1,18.0,5.3,6.1,4.53,11.2,187.3,108.7,
51.0,Marquel Blackwell,South Florida,Ind,11.0,171.0,296.0,57.8,2016.0,13.0,4.4,4.0,1.4,6.8,7.08,11.8,183.3,126.8,
52.0,Romaro Miller,Ole Miss,SEC,11.0,161.0,295.0,54.6,2012.0,18.0,6.1,12.0,4.1,6.8,6.21,12.5,182.9,123.9,
53.0,Cory Paus,UCLA,Pac-10,8.0,126.0,226.0,55.8,2007.0,16.0,7.1,9.0,4.0,8.9,8.5,15.9,250.9,145.7,
54.0,Rashard Casey,Penn State,Big Ten,12.0,163.0,309.0,52.8,2001.0,14.0,4.5,8.0,2.6,6.5,6.22,12.3,166.8,116.9,
55.0,Ryan Tracey,Connecticut,Ind,8.0,159.0,292.0,54.5,1984.0,15.0,5.1,5.0,1.7,6.8,7.05,12.5,248.0,125.1,
56.0,Kurt Kittner,Illinois,Big Ten,10.0,173.0,297.0,58.2,1982.0,18.0,6.1,8.0,2.7,6.7,6.67,11.5,198.2,128.9,
57.0,Josh McCown,SMU,WAC,11.0,169.0,331.0,51.1,1969.0,9.0,2.7,16.0,4.8,5.9,4.32,11.7,179.0,100.3,
58.0,Jason Gesser,Washington State,Pac-10,9.0,128.0,246.0,52.0,1967.0,16.0,6.5,10.0,4.1,8.0,7.47,15.4,218.6,132.5,
59.0,Cleo Lemon,Arkansas State,Big West,11.0,173.0,306.0,56.5,1964.0,13.0,4.2,7.0,2.3,6.4,6.24,11.4,178.5,119.9,
60.0,Dylen Smith,Kansas,Big 12,11.0,140.0,306.0,45.8,1963.0,10.0,3.3,11.0,3.6,6.4,5.45,14.0,178.5,103.2,
61.0,Wayne Madkin,Mississippi State,SEC,11.0,138.0,246.0,56.1,1908.0,8.0,3.3,8.0,3.3,7.8,6.94,13.8,173.5,125.5,
62.0,Rex Grossman,Florida,SEC,11.0,131.0,212.0,61.8,1866.0,21.0,9.9,7.0,3.3,8.8,9.3,14.2,169.6,161.8,
63.0,Chris Finlen,Northern Illinois,MAC,11.0,131.0,231.0,56.7,1857.0,11.0,4.8,9.0,3.9,8.0,7.24,14.2,168.8,132.2,
64.0,Drew Henson,Michigan,Big Ten,8.0,131.0,217.0,60.4,1852.0,16.0,7.4,4.0,1.8,8.5,9.18,14.1,231.5,152.7,
65.0,Tim Hasselbeck,Boston College,Big East,10.0,124.0,229.0,54.1,1810.0,16.0,7.0,9.0,3.9,7.9,7.53,14.6,181.0,135.7,
66.0,Antwaan Randle El,Indiana,Big Ten,11.0,133.0,277.0,48.0,1783.0,10.0,3.6,14.0,5.1,6.4,4.88,13.4,162.1,103.9,
67.0,Travis Cole,Minnesota,Big Ten,9.0,131.0,223.0,58.7,1780.0,11.0,4.9,5.0,2.2,8.0,7.96,13.6,197.8,137.6,
68.0,Craig Ochs,Colorado,Big 12,8.0,145.0,245.0,59.2,1778.0,7.0,2.9,7.0,2.9,7.3,6.54,12.3,222.3,123.9,
69.0,Deontey Kenner,Cincinnati,CUSA,9.0,137.0,265.0,51.7,1717.0,10.0,3.8,7.0,2.6,6.5,6.05,12.5,190.8,113.3,
70.0,Jason Thomas,Nevada-Las Vegas,MWC,11.0,106.0,201.0,52.7,1708.0,14.0,7.0,9.0,4.5,8.5,7.88,16.1,155.3,138.1,
71.0,Woodrow Dantzler,Clemson,ACC,11.0,122.0,212.0,57.5,1691.0,10.0,4.7,6.0,2.8,8.0,7.65,13.9,153.7,134.5,
72.0,Mike Thiessen,Air Force,MWC,11.0,112.0,195.0,57.4,1687.0,13.0,6.7,5.0,2.6,8.7,8.83,15.1,153.4,147.0,
73.0,Jeff Krohn,Arizona State,Pac-10,9.0,119.0,244.0,48.8,1677.0,12.0,4.9,5.0,2.0,6.9,6.93,14.1,186.3,118.6,
74.0,Jesse Palmer,Florida,SEC,10.0,116.0,223.0,52.0,1653.0,11.0,4.9,4.0,1.8,7.4,7.59,14.3,165.3,127.0,
75.0,Ortege Jenkins,Arizona,Pac-10,11.0,123.0,261.0,47.1,1647.0,9.0,3.4,12.0,4.6,6.3,4.93,13.4,149.7,102.3,
76.0,Dan Ellis,Virginia,ACC,9.0,116.0,210.0,55.2,1642.0,7.0,3.3,4.0,1.9,7.8,7.63,14.2,182.4,128.1,
77.0,Charlie Peterson,BYU,MWC,10.0,149.0,260.0,57.3,1617.0,6.0,2.3,5.0,1.9,6.2,5.82,10.9,161.7,113.3,
78.0,Tavares Bolden,Toledo,MAC,11.0,161.0,283.0,56.9,1597.0,13.0,4.6,4.0,1.4,5.6,5.93,9.9,145.2,116.6,
79.0,Casey Printers,Texas Christian,WAC,11.0,102.0,176.0,58.0,1584.0,16.0,9.1,6.0,3.4,9.0,9.28,15.5,144.0,156.7,
80.0,Andrew Zow,Alabama,SEC,10.0,120.0,249.0,48.2,1561.0,6.0,2.4,14.0,5.6,6.3,4.22,13.0,156.1,97.6,
81.0,Jay Stoner,Wyoming,MWC,9.0,171.0,275.0,62.2,1552.0,10.0,3.6,12.0,4.4,5.6,4.41,9.1,172.4,112.9,
82.0,Aso Pogi,Oklahoma State,Big 12,10.0,139.0,247.0,56.3,1550.0,6.0,2.4,11.0,4.5,6.3,4.76,11.2,155.0,108.1,
83.0,Robby Hampton,Arkansas,SEC,10.0,145.0,261.0,55.6,1548.0,13.0,5.0,8.0,3.1,5.9,5.55,10.7,154.8,115.7,
84.0,Wes Counts,Middle Tennessee State,Ind,11.0,127.0,218.0,58.3,1536.0,8.0,3.7,5.0,2.3,7.0,6.75,12.1,139.6,125.0,
85.0,Calvin McCall,Maryland,ACC,9.0,105.0,199.0,52.8,1533.0,5.0,2.5,9.0,4.5,7.7,6.17,14.6,170.3,116.7,
86.0,Brad Lewis,West Virginia,Big East,10.0,108.0,223.0,48.4,1501.0,8.0,3.6,7.0,3.1,6.7,6.04,13.9,150.1,110.5,
87.0,Andy Sahm,Bowling Green,MAC,11.0,123.0,244.0,50.4,1490.0,8.0,3.3,9.0,3.7,6.1,5.1,12.1,135.5,105.1,
88.0,Casey Clausen,Tennessee,SEC,9.0,121.0,194.0,62.4,1473.0,15.0,7.7,6.0,3.1,7.6,7.75,12.2,163.7,145.5,
89.0,Devin Scott,Temple,Big East,11.0,136.0,216.0,63.0,1456.0,5.0,2.3,7.0,3.2,6.7,5.75,10.7,132.4,120.7,
90.0,Talmadge Hill,Ball State,MAC,11.0,130.0,212.0,61.3,1455.0,13.0,6.1,12.0,5.7,6.9,5.54,11.2,132.3,127.9,
91.0,K.C. Enzminger,New Mexico State,Big West,11.0,111.0,236.0,47.0,1454.0,15.0,6.4,8.0,3.4,6.2,5.91,13.1,132.2,113.0,
92.0,D. Bryant,Duke,ACC,11.0,129.0,258.0,50.0,1448.0,5.0,1.9,10.0,3.9,5.6,4.26,11.2,131.6,95.8,
93.0,Randy Fasani,Stanford,Pac-10,8.0,93.0,180.0,51.7,1400.0,11.0,6.1,6.0,3.3,7.8,7.5,15.1,175.0,130.5,
94.0,Darius Outlaw,Missouri,Big 12,10.0,105.0,225.0,46.7,1391.0,9.0,4.0,16.0,7.1,6.2,3.78,13.2,139.1,97.6,
95.0,Darnell Arceneaux,Utah,MWC,11.0,93.0,169.0,55.0,1375.0,7.0,4.1,8.0,4.7,8.1,6.83,14.8,125.0,127.6,
96.0,Troy Nunes,Syracuse,Big East,11.0,94.0,154.0,61.0,1366.0,8.0,5.2,14.0,9.1,8.9,5.82,14.5,124.2,134.5,
97.0,Jeff Smoker,Michigan State,Big Ten,9.0,103.0,197.0,52.3,1365.0,6.0,3.0,7.0,3.6,6.9,5.94,13.3,151.7,113.4,
98.0,Brooks Bollinger,Wisconsin,Big Ten,11.0,101.0,192.0,52.6,1363.0,8.0,4.2,7.0,3.6,7.1,6.29,13.5,123.9,118.7,
99.0,James MacPherson,Wake Forest,ACC,8.0,113.0,207.0,54.6,1324.0,3.0,1.4,6.0,2.9,6.4,5.38,11.7,165.5,107.3,
100.0,Rudy Caamano,New Mexico,MWC,12.0,107.0,192.0,55.7,1270.0,11.0,5.7,7.0,3.6,6.6,6.12,11.9,105.8,122.9,
101.0,Quincy Carter,Georgia,SEC,7.0,91.0,183.0,49.7,1250.0,6.0,3.3,10.0,5.5,6.8,5.03,13.7,178.6,107.0,
102.0,Michael Vick,Virginia Tech,Big East,10.0,87.0,161.0,54.0,1234.0,8.0,5.0,6.0,3.7,7.7,6.98,14.2,123.4,127.4,H-6
103.0,Chris Lewis,Stanford,Pac-10,8.0,92.0,204.0,45.1,1179.0,8.0,3.9,5.0,2.5,5.8,5.46,12.8,147.4,101.7,
104.0,Andy Chance,Louisiana-Monroe,Ind,6.0,111.0,210.0,52.9,1149.0,2.0,1.0,8.0,3.8,5.5,3.95,10.4,191.5,94.3,
105.0,Jeff Aaron,UAB,CUSA,8.0,100.0,182.0,54.9,1135.0,5.0,2.7,3.0,1.6,6.2,6.04,11.4,141.9,113.1,
106.0,Zach Williams,Kent State,MAC,9.0,114.0,213.0,53.5,1120.0,4.0,1.9,8.0,3.8,5.3,3.94,9.8,124.4,96.4,
107.0,Eric Crouch,Nebraska,Big 12,11.0,75.0,156.0,48.1,1101.0,11.0,7.1,7.0,4.5,7.1,6.45,14.7,100.1,121.7,
108.0,Cory Phillips,Georgia,SEC,9.0,89.0,158.0,56.3,1093.0,8.0,5.1,6.0,3.8,6.9,6.22,12.3,121.4,123.6,
109.0,Chris Simms,Texas,Big 12,10.0,67.0,117.0,57.3,1064.0,8.0,6.8,7.0,6.0,9.1,7.77,15.9,106.4,144.3,
110.0,Derrick Vickers,Central Michigan,MAC,10.0,83.0,180.0,46.1,1059.0,7.0,3.9,5.0,2.8,5.9,5.41,12.8,105.9,102.8,
111.0,Jason Johnson,Middle Tennessee State,Ind,11.0,88.0,144.0,61.1,1006.0,4.0,2.8,5.0,3.5,7.0,5.98,11.4,91.5,122.0,
112.0,Matt LoVecchio,Notre Dame,Ind,8.0,73.0,125.0,58.4,980.0,11.0,8.8,1.0,0.8,7.8,9.24,13.4,122.5,151.7,
113.0,Scott Hall,North Texas,Big West,11.0,75.0,154.0,48.7,937.0,6.0,3.9,6.0,3.9,6.1,5.11,12.5,85.2,104.9,
114.0,Pete Shepherd,Central Michigan,MAC,10.0,82.0,142.0,57.7,906.0,3.0,2.1,2.0,1.4,6.4,6.17,11.0,90.6,115.5,
115.0,Bret Engemann,BYU,MWC,6.0,72.0,134.0,53.7,896.0,3.0,2.2,6.0,4.5,6.7,5.12,12.4,149.3,108.3,
116.0,Dontrell Jackson,Ohio,MAC,11.0,54.0,119.0,45.4,881.0,8.0,6.7,8.0,6.7,7.4,5.72,16.3,80.1,116.3,
117.0,Scott Mullen,Iowa,Big Ten,4.0,74.0,141.0,52.5,877.0,5.0,3.5,4.0,2.8,6.2,5.65,11.9,219.3,110.8,
118.0,Griffin Goodman,Arizona State,Pac-10,9.0,48.0,110.0,43.6,874.0,7.0,6.4,4.0,3.6,7.9,7.58,18.2,97.1,124.1,
119.0,Kyle McCann,Iowa,Big Ten,6.0,79.0,136.0,58.1,862.0,5.0,3.7,4.0,2.9,6.3,5.75,10.9,143.7,117.6,
120.0,Brian Broadwater,Navy,Ind,10.0,73.0,137.0,53.3,858.0,3.0,2.2,2.0,1.5,6.3,6.04,11.8,85.8,110.2,
121.0,Scott Scherer,Memphis,CUSA,11.0,85.0,154.0,55.2,857.0,4.0,2.6,6.0,3.9,5.6,4.33,10.1,77.9,102.7,
122.0,Brian Stallworth,Louisiana Tech,Ind,4.0,82.0,129.0,63.6,855.0,7.0,5.4,11.0,8.5,6.6,3.88,10.4,213.8,120.1,
123.0,Jon Beutjer,Iowa,Big Ten,4.0,77.0,125.0,61.6,841.0,6.0,4.8,3.0,2.4,6.7,6.61,10.9,210.3,129.2,
124.0,David Priestley,Pitt,Big East,8.0,57.0,103.0,55.3,829.0,5.0,4.9,4.0,3.9,8.0,7.27,14.5,103.6,131.2,
125.0,Nick Rolovich,Hawaii,WAC,4.0,63.0,136.0,46.3,815.0,6.0,4.4,4.0,2.9,6.0,5.55,12.9,203.8,105.3,
126.0,Lance Domec,Louisiana,Ind,9.0,74.0,139.0,53.2,806.0,7.0,5.0,5.0,3.6,5.8,5.19,10.9,89.6,111.4,
127.0,Ryan Van Dyke,Michigan State,Big Ten,7.0,70.0,122.0,57.4,796.0,4.0,3.3,9.0,7.4,6.5,3.86,11.4,113.7,108.2,
128.0,A.J. Suggs,Tennessee,SEC,7.0,81.0,139.0,58.3,785.0,5.0,3.6,3.0,2.2,5.6,5.4,9.7,112.1,113.3,
129.0,Brandon Doman,BYU,MWC,5.0,51.0,92.0,55.4,782.0,2.0,2.2,4.0,4.3,8.5,6.98,15.3,156.4,125.3,
130.0,Joe Gerena,Army,CUSA,9.0,72.0,151.0,47.7,779.0,2.0,1.3,5.0,3.3,5.2,3.93,10.8,86.6,88.8,
131.0,Vic Penn,UCF,Ind,5.0,67.0,116.0,57.8,779.0,5.0,4.3,6.0,5.2,6.7,5.25,11.6,155.8,118.0,
132.0,Shaun Hill,Maryland,ACC,6.0,73.0,126.0,57.9,778.0,6.0,4.8,4.0,3.2,6.2,5.7,10.7,129.7,119.2,
133.0,Scott McBrien,West Virginia,Big East,8.0,42.0,99.0,42.4,755.0,3.0,3.0,3.0,3.0,7.6,6.87,18.0,94.4,110.4,
134.0,J.P. Losman,Tulane,CUSA,10.0,58.0,115.0,50.4,722.0,4.0,3.5,2.0,1.7,6.3,6.19,12.4,72.2,111.2,
135.0,Ryan McCann,UCLA,Pac-10,4.0,60.0,120.0,50.0,688.0,4.0,3.3,2.0,1.7,5.7,5.65,11.5,172.0,105.8,
136.0,Jon Van Cleave,Louisiana,Ind,7.0,60.0,132.0,45.5,687.0,1.0,0.8,5.0,3.8,5.2,3.65,11.5,98.1,84.1,
137.0,Asad Abdul-Khaliq,Minnesota,Big Ten,9.0,51.0,94.0,54.3,676.0,7.0,7.4,3.0,3.2,7.2,7.24,13.3,75.1,132.9,
138.0,Kirk Farmer,Missouri,Big 12,4.0,50.0,102.0,49.0,669.0,3.0,2.9,3.0,2.9,6.6,5.82,13.4,167.3,107.9,
139.0,Adam Hoover,Cincinnati,CUSA,5.0,53.0,103.0,51.5,665.0,3.0,2.9,6.0,5.8,6.5,4.42,12.5,133.0,103.7,
140.0,Andre Vige,Louisiana-Monroe,Ind,4.0,70.0,129.0,54.3,638.0,3.0,2.3,5.0,3.9,4.9,3.67,9.1,159.5,95.7,
141.0,Lance Rice,Utah,MWC,4.0,42.0,86.0,48.8,625.0,4.0,4.7,3.0,3.5,7.3,6.63,14.9,156.3,118.3,
142.0,Tony Lindsay,Oklahoma State,Big 12,5.0,47.0,94.0,50.0,621.0,3.0,3.2,3.0,3.2,6.6,5.81,13.2,124.2,109.6,
143.0,Curtis Zervic,Army,CUSA,6.0,65.0,104.0,62.5,617.0,4.0,3.8,6.0,5.8,5.9,4.11,9.5,102.8,113.5,
144.0,Willie Simmons,Clemson,ACC,8.0,36.0,80.0,45.0,616.0,7.0,8.8,2.0,2.5,7.7,8.33,17.1,77.0,133.6,
145.0,Brett Staninger,Nevada,WAC,10.0,49.0,114.0,43.0,615.0,3.0,2.6,7.0,6.1,5.4,3.16,12.6,61.5,84.7,
146.0,Spencer Romine,Duke,ACC,7.0,53.0,118.0,44.9,613.0,1.0,0.8,9.0,7.6,5.2,1.93,11.6,87.6,76.1,
147.0,Guy Tomcheck,Baylor,Big 12,8.0,53.0,144.0,36.8,602.0,6.0,4.2,2.0,1.4,4.2,4.39,11.4,75.3,82.9,
148.0,Jim Sorgi,Wisconsin,Big Ten,5.0,45.0,67.0,67.2,592.0,6.0,9.0,1.0,1.5,8.8,9.96,13.2,118.4,168.0,
149.0,John Navarre,Michigan,Big Ten,9.0,40.0,77.0,51.9,583.0,8.0,10.4,1.0,1.3,7.6,9.06,14.6,64.8,147.2,
150.0,Neil Suber,Memphis,CUSA,6.0,69.0,121.0,57.0,581.0,2.0,1.7,5.0,4.1,4.8,3.27,8.4,96.8,94.5,
151.0,Rohan Davey,LSU,SEC,4.0,38.0,59.0,64.4,577.0,7.0,11.9,1.0,1.7,9.8,11.39,15.2,144.3,182.3,
152.0,Chris Willis,Connecticut,Ind,3.0,53.0,82.0,64.6,544.0,1.0,1.2,4.0,4.9,6.6,4.68,10.3,181.3,114.6,
153.0,Brian St. Pierre,Boston College,Big East,11.0,47.0,77.0,61.0,543.0,4.0,5.2,3.0,3.9,7.1,6.34,11.6,49.4,129.6,
154.0,David Page,SMU,WAC,6.0,60.0,104.0,57.7,541.0,4.0,3.8,6.0,5.8,5.2,3.38,9.0,90.2,102.5,
155.0,Chad Jenkins,Army,CUSA,7.0,58.0,125.0,46.4,540.0,2.0,1.6,7.0,5.6,4.3,2.12,9.3,77.1,76.8,
156.0,Bobby Pesavento,Colorado,Big 12,5.0,43.0,72.0,59.7,536.0,3.0,4.2,0.0,0.0,7.4,8.28,12.5,107.2,136.0,
157.0,Matt Kegel,Washington State,Pac-10,6.0,40.0,91.0,44.0,535.0,1.0,1.1,1.0,1.1,5.9,5.6,13.4,89.2,94.8,
158.0,R.J. Anderson,Syracuse,Big East,9.0,42.0,91.0,46.2,512.0,2.0,2.2,5.0,5.5,5.6,3.59,12.2,56.9,89.7,
159.0,Daniel Dixon,UAB,CUSA,7.0,41.0,91.0,45.1,507.0,2.0,2.2,6.0,6.6,5.6,3.04,12.4,72.4,85.9,
160.0,Ed Malinowski,Navy,Ind,11.0,36.0,70.0,51.4,455.0,3.0,4.3,2.0,2.9,6.5,6.07,12.6,41.4,114.5,
161.0,Mike Frost,Temple,Big East,8.0,39.0,101.0,38.6,450.0,3.0,3.0,9.0,8.9,4.5,1.04,11.5,56.3,68.0,
162.0,Ben Wulf,Rice,WAC,11.0,30.0,66.0,45.5,449.0,4.0,6.1,3.0,4.5,6.8,5.97,15.0,40.8,113.5,
163.0,Marcus Outzen,Florida State,ACC,9.0,24.0,35.0,68.6,441.0,3.0,8.6,3.0,8.6,12.6,10.46,18.4,49.0,185.6,
164.0,Bryson Spinner,Virginia,ACC,6.0,25.0,61.0,41.0,436.0,1.0,1.6,2.0,3.3,7.1,6.0,17.4,72.7,99.9,
165.0,Dave Meyer,Virginia Tech,Big East,8.0,25.0,53.0,47.2,432.0,1.0,1.9,1.0,1.9,8.2,7.68,17.3,54.0,118.1,
166.0,Josh Zachry,Baylor,Big 12,3.0,34.0,66.0,51.5,428.0,4.0,6.1,5.0,7.6,6.5,4.29,12.6,142.7,110.8,
167.0,Jeff Valentino,Kent State,MAC,8.0,44.0,86.0,51.2,413.0,3.0,3.5,3.0,3.5,4.8,3.93,9.4,51.6,96.0,
168.0,Dustin Ward,Illinois,Big Ten,7.0,33.0,62.0,53.2,390.0,4.0,6.5,2.0,3.2,6.3,6.13,11.8,55.7,120.9,
169.0,Brennan Crooks,San Jose State,WAC,5.0,23.0,53.0,43.4,388.0,1.0,1.9,3.0,5.7,7.3,5.15,16.9,77.6,99.8,
170.0,Luke Richmond,Connecticut,Ind,10.0,25.0,62.0,40.3,351.0,1.0,1.6,3.0,4.8,5.7,3.81,14.0,35.1,83.5,
171.0,C.J. Leak,Wake Forest,ACC,3.0,30.0,70.0,42.9,341.0,0.0,0.0,2.0,2.9,4.9,3.59,11.4,113.7,78.1,
172.0,Jack Hawley,San Diego State,MWC,2.0,39.0,86.0,45.3,338.0,1.0,1.2,2.0,2.3,3.9,3.12,8.7,169.0,77.5,
