Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards
47.0,Adam Weber,Minnesota,Big Ten,12.0,205.0,368.0,55.7,2679.0,20.0,5.4,9.0,2.4,7.3,7.27,13.1,223.3,129.9,
48.0,Pete Thomas,Colorado State,MWC,12.0,253.0,391.0,64.7,2662.0,11.0,2.8,13.0,3.3,6.8,5.87,10.5,221.8,124.5,
49.0,David Piland,Houston,CUSA,8.0,201.0,345.0,58.3,2641.0,24.0,7.0,14.0,4.1,7.7,7.22,13.1,330.1,137.4,
50.0,Wesley Carroll,Florida International,Sun Belt,13.0,226.0,367.0,61.6,2623.0,16.0,4.4,14.0,3.8,7.1,6.3,11.6,201.8,128.4,
51.0,Dan Persa,Northwestern,Big Ten,10.0,222.0,302.0,73.5,2581.0,15.0,5.0,4.0,1.3,8.5,8.94,11.6,258.1,159.0,
52.0,Tino Sunseri,Pitt,Big East,13.0,223.0,346.0,64.5,2572.0,16.0,4.6,9.0,2.6,7.4,7.19,11.5,197.8,137.0,
53.0,Denard Robinson,Michigan,Big Ten,13.0,182.0,291.0,62.5,2570.0,18.0,6.2,11.0,3.8,8.8,8.37,14.1,197.7,149.6,H-6
54.0,Kolton Browning,Louisiana-Monroe,Sun Belt,12.0,234.0,378.0,61.9,2552.0,18.0,4.8,12.0,3.2,6.8,6.28,10.9,212.7,128.0,
55.0,Steven Threet,Arizona State,Pac-10,11.0,208.0,336.0,61.9,2534.0,18.0,5.4,16.0,4.8,7.5,6.47,12.2,230.4,133.4,
56.0,Chandler Harnish,Northern Illinois,MAC,13.0,189.0,292.0,64.7,2530.0,21.0,7.2,5.0,1.7,8.7,9.33,13.4,194.6,157.8,
57.0,Jeff Van Camp,Florida Atlantic,Sun Belt,12.0,192.0,335.0,57.3,2459.0,17.0,5.1,13.0,3.9,7.3,6.61,12.8,204.9,128.0,
58.0,Scott Tolzien,Wisconsin,Big Ten,13.0,194.0,266.0,72.9,2459.0,16.0,6.0,6.0,2.3,9.2,9.43,12.7,189.2,165.9,
59.0,Danny O'Brien,Maryland,ACC,13.0,192.0,337.0,57.0,2438.0,22.0,6.5,8.0,2.4,7.2,7.47,12.7,187.5,134.5,
60.0,Zac Dysert,Miami (OH),MAC,11.0,222.0,343.0,64.7,2406.0,13.0,3.8,12.0,3.5,7.0,6.2,10.8,218.7,129.2,
61.0,Ryan Katz,Oregon State,Pac-10,12.0,213.0,355.0,60.0,2401.0,18.0,5.1,11.0,3.1,6.8,6.38,11.3,200.1,127.3,
62.0,Ryan Griffin,Tulane,CUSA,11.0,223.0,372.0,59.9,2371.0,14.0,3.8,8.0,2.2,6.4,6.16,10.6,215.5,121.6,
63.0,Brian Anderson,Marshall,CUSA,12.0,218.0,384.0,56.8,2358.0,20.0,5.2,15.0,3.9,6.1,5.42,10.8,196.5,117.7,
64.0,Jordan Wynn,Utah,MWC,10.0,186.0,299.0,62.2,2334.0,17.0,5.7,10.0,3.3,7.8,7.44,12.5,233.4,139.9,
65.0,Ryan Nassib,Syracuse,Big East,13.0,202.0,358.0,56.4,2334.0,19.0,5.3,8.0,2.2,6.5,6.58,11.6,179.5,124.2,
66.0,Jake Heaps,BYU,MWC,13.0,219.0,383.0,57.2,2316.0,15.0,3.9,9.0,2.3,6.0,5.77,10.6,178.2,116.2,
67.0,Jake Locker,Washington,Pac-10,12.0,184.0,332.0,55.4,2265.0,17.0,5.1,9.0,2.7,6.8,6.63,12.3,188.8,124.2,
68.0,Matt Schilz,Bowling Green,MAC,10.0,229.0,377.0,60.7,2223.0,8.0,2.1,14.0,3.7,5.9,4.65,9.7,222.3,109.8,
69.0,Kyle Parker,Clemson,ACC,13.0,196.0,341.0,57.5,2213.0,12.0,3.5,11.0,3.2,6.5,5.74,11.3,170.2,117.2,
70.0,Spencer Keith,Kent State,MAC,12.0,215.0,364.0,59.1,2212.0,8.0,2.2,11.0,3.0,6.1,5.16,10.3,184.3,111.3,
71.0,Jeff Godfrey,UCF,CUSA,14.0,159.0,238.0,66.8,2159.0,13.0,5.5,8.0,3.4,9.1,8.65,13.6,154.2,154.3,
72.0,Diondre Borel,Utah State,WAC,12.0,167.0,314.0,53.2,2108.0,8.0,2.5,13.0,4.1,6.7,5.36,12.6,175.7,109.7,
73.0,Ryan Williams,Memphis,CUSA,12.0,165.0,290.0,56.9,2075.0,13.0,4.5,10.0,3.4,7.2,6.5,12.6,172.9,124.9,
74.0,John Brantley,Florida,SEC,13.0,200.0,329.0,60.8,2061.0,9.0,2.7,10.0,3.0,6.3,5.44,10.3,158.5,116.4,
75.0,Carson Coffman,Kansas State,Big 12,12.0,171.0,263.0,65.0,2060.0,14.0,5.3,7.0,2.7,7.8,7.7,12.0,171.7,143.1,
76.0,Christian Ponder,Florida State,ACC,12.0,184.0,299.0,61.5,2044.0,20.0,6.7,8.0,2.7,6.8,6.97,11.1,170.3,135.7,
77.0,Jeremiah Masoli,Ole Miss,SEC,12.0,167.0,296.0,56.4,2039.0,14.0,4.7,13.0,4.4,6.9,5.86,12.2,169.9,121.1,
78.0,Dayne Crist,Notre Dame,Ind,9.0,174.0,294.0,59.2,2033.0,15.0,5.1,7.0,2.4,6.9,6.86,11.7,225.9,129.3,
79.0,Jerrod Johnson,Texas A&M,Big 12,7.0,158.0,279.0,56.6,1947.0,14.0,5.0,9.0,3.2,7.0,6.53,12.3,278.1,125.4,
80.0,Boo Jackson,Ohio,MAC,13.0,149.0,245.0,60.8,1897.0,18.0,7.3,17.0,6.9,7.7,6.09,12.7,145.9,136.2,
81.0,Tyler Bray,Tennessee,SEC,9.0,125.0,224.0,55.8,1849.0,18.0,8.0,10.0,4.5,8.3,7.85,14.8,205.4,142.7,
82.0,Chris Masson,Louisiana,Sun Belt,9.0,148.0,280.0,52.9,1842.0,11.0,3.9,6.0,2.1,6.6,6.4,12.4,204.7,116.8,
83.0,Nathan Scheelhaase,Illinois,Big Ten,13.0,155.0,264.0,58.7,1825.0,17.0,6.4,8.0,3.0,6.9,6.84,11.8,140.4,132.0,
84.0,Omar Clayton,Nevada-Las Vegas,MWC,13.0,158.0,283.0,55.8,1818.0,13.0,4.6,9.0,3.2,6.4,5.91,11.5,139.8,118.6,
85.0,Jacory Harris,Miami (FL),ACC,10.0,148.0,270.0,54.8,1793.0,14.0,5.2,15.0,5.6,6.6,5.18,12.1,179.3,116.6,
86.0,Chris Relf,Mississippi State,SEC,13.0,129.0,220.0,58.6,1789.0,13.0,5.9,6.0,2.7,8.1,8.09,13.9,137.6,141.0,
87.0,Ross Jenkins,Louisiana Tech,WAC,11.0,172.0,274.0,62.8,1760.0,12.0,4.4,6.0,2.2,6.4,6.31,10.2,160.0,126.8,
88.0,Jerry Davis,Buffalo,MAC,10.0,142.0,298.0,47.7,1753.0,16.0,5.4,16.0,5.4,5.9,4.54,12.3,175.3,104.0,
89.0,Patrick Nicely,Akron,MAC,12.0,166.0,336.0,49.4,1753.0,10.0,3.0,13.0,3.9,5.2,4.07,10.6,146.1,95.3,
90.0,Austen Arnaud,Iowa State,Big 12,11.0,171.0,290.0,59.0,1703.0,13.0,4.5,10.0,3.4,5.9,5.22,10.0,154.8,116.2,
91.0,Austyn Carta-Samuels,Wyoming,MWC,11.0,154.0,252.0,61.1,1702.0,9.0,3.6,8.0,3.2,6.8,6.04,11.1,154.7,123.3,
92.0,B.J. Daniels,South Florida,Big East,12.0,143.0,245.0,58.4,1685.0,11.0,4.5,13.0,5.3,6.9,5.39,11.8,140.4,120.3,
93.0,Nick Fanuzzi,Rice,CUSA,10.0,151.0,241.0,62.7,1681.0,11.0,4.6,9.0,3.7,7.0,6.21,11.1,168.1,128.8,
94.0,Kawaun Jakes,Western Kentucky,Sun Belt,12.0,149.0,291.0,51.2,1680.0,10.0,3.4,6.0,2.1,5.8,5.53,11.3,140.0,106.9,
95.0,Ryan Tannehill,Texas A&M,Big 12,13.0,152.0,234.0,65.0,1638.0,13.0,5.6,6.0,2.6,7.0,6.96,10.8,126.0,137.0,
96.0,Chas Dodd,Rutgers,Big East,11.0,123.0,223.0,55.2,1637.0,11.0,4.9,7.0,3.1,7.3,6.91,13.3,148.8,126.8,
97.0,Adam Froman,Louisville,Big East,9.0,132.0,218.0,60.6,1633.0,11.0,5.0,4.0,1.8,7.5,7.67,12.4,181.4,136.5,
98.0,Alex Gillett,Eastern Michigan,MAC,12.0,127.0,229.0,55.5,1633.0,13.0,5.7,13.0,5.7,7.1,5.71,12.9,136.1,122.7,
99.0,Taylor Martinez,Nebraska,Big 12,13.0,116.0,196.0,59.2,1631.0,10.0,5.1,7.0,3.6,8.3,7.73,14.1,125.5,138.8,
100.0,Dwight Dasher,Middle Tennessee State,Sun Belt,9.0,145.0,251.0,57.8,1550.0,6.0,2.4,18.0,7.2,6.2,3.43,10.7,172.2,103.2,
101.0,Matt McGloin,Penn State,Big Ten,9.0,118.0,215.0,54.9,1548.0,14.0,6.5,9.0,4.2,7.2,6.62,13.1,172.0,128.5,
102.0,Cody Hawkins,Colorado,Big 12,12.0,124.0,231.0,53.7,1547.0,14.0,6.1,5.0,2.2,6.7,6.94,12.5,128.9,125.6,
103.0,Ricky Dobbs,Navy,Ind,12.0,82.0,150.0,54.7,1527.0,13.0,8.7,6.0,4.0,10.2,10.11,18.6,127.3,160.8,
104.0,Matt Simms,Tennessee,SEC,11.0,113.0,195.0,57.9,1460.0,8.0,4.1,5.0,2.6,7.5,7.15,12.9,132.7,129.3,
105.0,Tim Jefferson,Air Force,MWC,13.0,82.0,159.0,51.6,1459.0,10.0,6.3,6.0,3.8,9.2,8.74,17.8,112.2,141.9,
106.0,Zach Frazer,Connecticut,Big East,11.0,136.0,261.0,52.1,1425.0,5.0,1.9,6.0,2.3,5.5,4.81,10.5,129.5,99.7,
107.0,Jordan Jefferson,LSU,SEC,13.0,118.0,209.0,56.5,1411.0,7.0,3.3,10.0,4.8,6.8,5.27,12.0,108.5,114.7,
108.0,Kevin Riley,California,Pac-10,8.0,111.0,185.0,60.0,1409.0,13.0,7.0,6.0,3.2,7.6,7.56,12.7,176.1,140.7,
109.0,Keith Wenning,Ball State,MAC,12.0,128.0,235.0,54.5,1373.0,14.0,6.0,14.0,6.0,5.8,4.35,10.7,114.4,111.3,
110.0,Matt Christian,New Mexico State,WAC,8.0,114.0,237.0,48.1,1372.0,8.0,3.4,2.0,0.8,5.8,6.08,12.0,171.5,106.2,
111.0,Rob Bolden,Penn State,Big Ten,10.0,112.0,193.0,58.0,1360.0,5.0,2.6,7.0,3.6,7.0,5.93,12.1,136.0,118.5,
112.0,Tanner Price,Wake Forest,ACC,11.0,137.0,241.0,56.8,1349.0,7.0,2.9,8.0,3.3,5.6,4.68,9.8,122.6,106.8,
113.0,Richard Brehaut,UCLA,Pac-10,9.0,119.0,212.0,56.1,1296.0,6.0,2.8,7.0,3.3,6.1,5.19,10.9,144.0,110.2,
114.0,Mike Gerardi,Temple,MAC,6.0,93.0,156.0,59.6,1290.0,10.0,6.4,8.0,5.1,8.3,7.24,13.9,215.0,140.0,
115.0,Larry Smith,Vanderbilt,SEC,11.0,117.0,247.0,47.4,1262.0,6.0,2.4,5.0,2.0,5.1,4.68,10.8,114.7,94.3,
116.0,Austin Dantin,Toledo,MAC,9.0,127.0,192.0,66.1,1254.0,7.0,3.6,8.0,4.2,6.5,5.39,9.9,139.3,124.7,
117.0,Terrance Owens,Toledo,MAC,7.0,97.0,163.0,59.5,1244.0,13.0,8.0,5.0,3.1,7.6,7.85,12.8,177.7,143.8,
118.0,Stephen Morris,Miami (FL),ACC,6.0,82.0,153.0,53.6,1240.0,7.0,4.6,9.0,5.9,8.1,6.37,15.1,206.7,125.0,
119.0,Chase Rettig,Boston College,ACC,9.0,100.0,195.0,51.3,1238.0,6.0,3.1,9.0,4.6,6.3,4.89,12.4,137.6,105.5,
120.0,Riley Dodge,North Texas,Sun Belt,11.0,106.0,176.0,60.2,1212.0,11.0,6.3,4.0,2.3,6.9,7.11,11.4,110.2,134.2,
121.0,Jordan Webb,Kansas,Big 12,9.0,121.0,214.0,56.5,1195.0,7.0,3.3,8.0,3.7,5.6,4.56,9.9,132.8,106.8,
122.0,Austin Boucher,Miami (OH),MAC,7.0,99.0,155.0,63.9,1120.0,6.0,3.9,3.0,1.9,7.2,7.13,11.3,160.0,133.5,
123.0,Tommy Rees,Notre Dame,Ind,9.0,100.0,164.0,61.0,1106.0,12.0,7.3,8.0,4.9,6.7,6.01,11.1,122.9,132.0,
124.0,Tyler Hansen,Colorado,Big 12,7.0,112.0,164.0,68.3,1102.0,6.0,3.7,6.0,3.7,6.7,5.8,9.8,157.4,129.5,
125.0,Rob Henry,Purdue,Big Ten,11.0,86.0,162.0,53.1,996.0,8.0,4.9,7.0,4.3,6.1,5.19,11.6,90.5,112.4,
126.0,Trent Steelman,Army,Ind,13.0,71.0,133.0,53.4,995.0,7.0,5.3,3.0,2.3,7.5,7.52,14.0,76.5,129.1,
127.0,E.J. Manuel,Florida State,ACC,10.0,65.0,93.0,69.9,861.0,4.0,4.3,4.0,4.3,9.3,8.18,13.2,86.1,153.3,
128.0,Chester Stewart,Temple,MAC,9.0,72.0,135.0,53.3,842.0,4.0,3.0,5.0,3.7,6.2,5.16,11.7,93.6,108.1,
129.0,Brock Osweiler,Arizona State,Pac-10,6.0,62.0,109.0,56.9,797.0,5.0,4.6,0.0,0.0,7.3,8.23,12.9,132.8,133.4,
130.0,Justin Burke,Louisville,Big East,8.0,75.0,129.0,58.1,790.0,10.0,7.8,3.0,2.3,6.1,6.63,10.5,98.8,130.5,
131.0,Matt Scott,Arizona,Pac-10,7.0,66.0,93.0,71.0,776.0,4.0,4.3,2.0,2.2,8.3,8.24,11.8,110.9,151.0,
132.0,Terrance Cain,Utah,MWC,10.0,61.0,96.0,63.5,703.0,6.0,6.3,2.0,2.1,7.3,7.64,11.5,70.3,141.5,
133.0,Josh Nesbitt,Georgia Tech,ACC,9.0,39.0,105.0,37.1,674.0,7.0,6.7,4.0,3.8,6.4,6.04,17.3,74.9,105.4,
134.0,Jared Funk,Vanderbilt,SEC,8.0,52.0,109.0,47.7,651.0,5.0,4.6,6.0,5.5,6.0,4.41,12.5,81.4,102.0,
135.0,Brock Mansion,California,Pac-10,8.0,67.0,137.0,48.9,646.0,2.0,1.5,5.0,3.6,4.7,3.36,9.6,80.8,86.0,
136.0,Case Keenum,Houston,CUSA,3.0,42.0,64.0,65.6,636.0,5.0,7.8,5.0,7.8,9.9,7.98,15.1,212.0,159.3,
137.0,Tyler Russell,Mississippi State,SEC,9.0,39.0,67.0,58.2,635.0,5.0,7.5,6.0,9.0,9.5,6.94,16.3,70.6,144.5,
138.0,B.R. Holbrook,New Mexico,MWC,7.0,63.0,119.0,52.9,619.0,2.0,1.7,6.0,5.0,5.2,3.27,9.8,88.4,92.1,
139.0,Dave Shinskie,Boston College,ACC,4.0,46.0,96.0,47.9,618.0,5.0,5.2,6.0,6.3,6.4,4.67,13.4,154.5,106.7,
140.0,Andrew Manley,New Mexico State,WAC,5.0,63.0,121.0,52.1,604.0,1.0,0.8,6.0,5.0,5.0,2.93,9.6,120.8,86.8,
141.0,Tate Forcier,Michigan,Big Ten,8.0,54.0,84.0,64.3,597.0,4.0,4.8,4.0,4.8,7.1,5.92,11.1,74.6,130.2,
142.0,Jarrett Lee,LSU,SEC,12.0,54.0,89.0,60.7,573.0,2.0,2.2,1.0,1.1,6.4,6.38,10.6,47.8,119.9,
143.0,Brian Reader,Idaho,WAC,10.0,42.0,71.0,59.2,568.0,5.0,7.0,1.0,1.4,8.0,8.77,13.5,56.8,146.8,
144.0,Brad McGuire,Louisiana,Sun Belt,4.0,35.0,64.0,54.7,561.0,3.0,4.7,3.0,4.7,8.8,7.59,16.0,140.3,134.4,
145.0,Quinn Mecham,Kansas,Big 12,6.0,61.0,102.0,59.8,554.0,4.0,3.9,5.0,4.9,5.4,4.01,9.1,92.3,108.6,
146.0,Stump Godfrey,New Mexico,MWC,7.0,57.0,97.0,58.8,553.0,5.0,5.2,3.0,3.1,5.7,5.34,9.7,79.0,117.5,
147.0,Blaine Gautier,Louisiana,Sun Belt,9.0,45.0,89.0,50.6,550.0,3.0,3.4,6.0,6.7,6.2,3.82,12.2,61.1,100.1,
148.0,Logan Kilgore,Middle Tennessee State,Sun Belt,3.0,50.0,80.0,62.5,540.0,3.0,3.8,5.0,6.3,6.8,4.69,10.8,180.0,119.1,
149.0,Nathan Tune,North Texas,Sun Belt,2.0,39.0,66.0,59.1,525.0,4.0,6.1,3.0,4.5,8.0,7.12,13.5,262.5,136.8,
150.0,Tom Savage,Rutgers,Big East,6.0,43.0,83.0,51.8,521.0,2.0,2.4,3.0,3.6,6.3,5.13,12.1,86.8,105.3,
151.0,Aaron Pankratz,Bowling Green,MAC,6.0,35.0,77.0,45.5,520.0,4.0,5.2,5.0,6.5,6.8,4.87,14.9,86.7,106.3,
152.0,Robert Marve,Purdue,Big Ten,4.0,67.0,99.0,67.7,512.0,3.0,3.0,4.0,4.0,5.2,3.96,7.6,128.0,113.0,
153.0,Taylor McHargue,Rice,CUSA,5.0,33.0,58.0,56.9,491.0,6.0,10.3,1.0,1.7,8.5,9.76,14.9,98.2,158.7,
154.0,Cody Endres,Connecticut,Big East,3.0,45.0,75.0,60.0,471.0,5.0,6.7,2.0,2.7,6.3,6.41,10.5,157.0,129.4,
155.0,Kelly Page,Ball State,MAC,10.0,38.0,71.0,53.5,470.0,4.0,5.6,2.0,2.8,6.6,6.48,12.4,47.0,122.1,
156.0,Colby Cameron,Louisiana Tech,WAC,10.0,54.0,91.0,59.3,461.0,1.0,1.1,5.0,5.5,5.1,2.81,8.5,46.1,94.5,
157.0,Bobby Eveld,South Florida,Big East,7.0,42.0,75.0,56.0,454.0,2.0,2.7,3.0,4.0,6.1,4.79,10.8,64.9,107.6,
158.0,Tyler Wilson,Arkansas,SEC,6.0,34.0,51.0,66.7,453.0,4.0,7.8,3.0,5.9,8.9,7.8,13.3,75.5,155.4,
159.0,Alex Zordich,Buffalo,MAC,5.0,39.0,94.0,41.5,428.0,1.0,1.1,6.0,6.4,4.6,1.89,11.0,85.6,70.5,
160.0,Terrance Broadway,Houston,CUSA,4.0,30.0,42.0,71.4,424.0,3.0,7.1,1.0,2.4,10.1,10.45,14.1,106.0,175.0,
161.0,Tevin Washington,Georgia Tech,ACC,8.0,25.0,61.0,41.0,417.0,2.0,3.3,3.0,4.9,6.8,5.28,16.7,52.1,99.4,
162.0,Taylor Cook,Rice,CUSA,8.0,32.0,57.0,56.1,409.0,3.0,5.3,1.0,1.8,7.2,7.44,12.8,51.1,130.3,
163.0,Tarean Austin,New Mexico,MWC,7.0,44.0,90.0,48.9,398.0,2.0,2.2,4.0,4.4,4.4,2.87,9.0,56.9,84.5,
164.0,Jeff Murphy,Middle Tennessee State,Sun Belt,3.0,31.0,53.0,58.5,395.0,0.0,0.0,1.0,1.9,7.5,6.6,12.7,131.7,117.3,
165.0,A.J. McCarron,Alabama,SEC,13.0,30.0,48.0,62.5,389.0,3.0,6.3,0.0,0.0,8.1,9.35,13.0,29.9,151.2,
166.0,Kevin Prince,UCLA,Pac-10,5.0,42.0,94.0,44.7,384.0,3.0,3.2,5.0,5.3,4.1,2.33,9.1,76.8,78.9,
167.0,Evan Watkins,Northwestern,Big Ten,7.0,36.0,70.0,51.4,378.0,2.0,2.9,5.0,7.1,5.4,2.76,10.5,54.0,91.9,
168.0,Mike Marscovetra,Boston College,ACC,5.0,34.0,58.0,58.6,369.0,2.0,3.4,4.0,6.9,6.4,3.95,10.9,73.8,109.6,
169.0,Caleb Herring,Nevada-Las Vegas,MWC,8.0,28.0,56.0,50.0,365.0,4.0,7.1,3.0,5.4,6.5,5.54,13.0,45.6,117.6,
170.0,Jerome Tiller,Iowa State,Big 12,7.0,39.0,82.0,47.6,363.0,1.0,1.2,0.0,0.0,4.4,4.67,9.3,51.9,88.8,
171.0,Steven Sheffield,Texas Tech,Big 12,11.0,33.0,58.0,56.9,359.0,3.0,5.2,1.0,1.7,6.2,6.45,10.9,32.6,122.5,
