Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards
1.0,Greg Salas,Hawaii,WAC,14.0,119.0,1889.0,15.9,14.0,134.9,0.0,0.0,,0.0,0.0,119.0,1889.0,15.9,14.0,
2.0,Justin Blackmon,Oklahoma State,Big 12,12.0,111.0,1782.0,16.1,20.0,148.5,4.0,77.0,19.3,1.0,6.4,115.0,1859.0,16.2,21.0,"H-5,AA"
3.0,Ryan Broyles,Oklahoma,Big 12,14.0,131.0,1622.0,12.4,14.0,115.9,0.0,0.0,,0.0,0.0,131.0,1622.0,12.4,14.0,AA
4.0,Alshon Jeffery,South Carolina,SEC,14.0,88.0,1517.0,17.2,9.0,108.4,0.0,0.0,,0.0,0.0,88.0,1517.0,17.2,9.0,
5.0,Jordan White,Western Michigan,MAC,12.0,94.0,1378.0,14.7,10.0,114.8,3.0,29.0,9.7,0.0,2.4,97.0,1407.0,14.5,10.0,
6.0,Vincent Brown,San Diego State,MWC,13.0,69.0,1352.0,19.6,10.0,104.0,1.0,-13.0,-13.0,0.0,-1.0,70.0,1339.0,19.1,10.0,
7.0,Kealoha Pilares,Hawaii,WAC,13.0,88.0,1306.0,14.8,15.0,100.5,0.0,0.0,,0.0,0.0,88.0,1306.0,14.8,15.0,
8.0,Aldrick Robinson,SMU,CUSA,14.0,65.0,1301.0,20.0,14.0,92.9,0.0,0.0,,0.0,0.0,65.0,1301.0,20.0,14.0,
9.0,Juron Criner,Arizona,Pac-10,13.0,82.0,1233.0,15.0,11.0,94.8,8.0,66.0,8.3,0.0,5.1,90.0,1299.0,14.4,11.0,
10.0,Demarco Sampson,San Diego State,MWC,13.0,67.0,1220.0,18.2,8.0,93.8,4.0,11.0,2.8,0.0,0.8,71.0,1231.0,17.3,8.0,
11.0,Titus Young,Boise State,WAC,13.0,71.0,1215.0,17.1,9.0,93.5,14.0,94.0,6.7,1.0,7.2,85.0,1309.0,15.4,10.0,
12.0,Leonard Hankerson,Miami (FL),ACC,13.0,72.0,1156.0,16.1,13.0,88.9,0.0,0.0,,0.0,0.0,72.0,1156.0,16.1,13.0,
13.0,Cody Wilson,Central Michigan,MAC,12.0,83.0,1137.0,13.7,5.0,94.8,18.0,95.0,5.3,1.0,7.9,101.0,1232.0,12.2,6.0,
14.0,Julio Jones,Alabama,SEC,13.0,78.0,1133.0,14.5,7.0,87.2,8.0,135.0,16.9,2.0,10.4,86.0,1268.0,14.7,9.0,
15.0,Dwayne Harris,East Carolina,CUSA,13.0,101.0,1123.0,11.1,10.0,86.4,16.0,104.0,6.5,0.0,8.0,117.0,1227.0,10.5,10.0,
16.0,Lance Lewis,East Carolina,CUSA,13.0,89.0,1116.0,12.5,14.0,85.8,0.0,0.0,,0.0,0.0,89.0,1116.0,12.5,14.0,
17.0,Kamar Jorden,Bowling Green,MAC,12.0,96.0,1109.0,11.6,4.0,92.4,0.0,0.0,,0.0,0.0,96.0,1109.0,11.6,4.0,
18.0,Eric Page,Toledo,MAC,13.0,99.0,1105.0,11.2,8.0,85.0,2.0,-13.0,-6.5,0.0,-1.0,101.0,1092.0,10.8,8.0,AA
19.0,Armon Binns,Cincinnati,Big East,12.0,75.0,1101.0,14.7,10.0,91.8,0.0,0.0,,0.0,0.0,75.0,1101.0,14.7,10.0,
20.0,Patrick Edwards,Houston,CUSA,12.0,71.0,1100.0,15.5,13.0,91.7,1.0,-9.0,-9.0,0.0,-0.8,72.0,1091.0,15.2,13.0,
21.0,Jeff Maehl,Oregon,Pac-10,13.0,77.0,1076.0,14.0,12.0,82.8,1.0,-1.0,-1.0,0.0,-0.1,78.0,1075.0,13.8,12.0,
22.0,Kris Adams,UTEP,CUSA,13.0,47.0,1070.0,22.8,14.0,82.3,0.0,0.0,,0.0,0.0,47.0,1070.0,22.8,14.0,
23.0,Jeff Fuller,Texas A&M,Big 12,13.0,72.0,1066.0,14.8,12.0,82.0,0.0,0.0,,0.0,0.0,72.0,1066.0,14.8,12.0,
24.0,Armand Robinson,Miami (OH),MAC,14.0,94.0,1062.0,11.3,6.0,75.9,11.0,50.0,4.5,0.0,3.6,105.0,1112.0,10.6,6.0,
